SNP,Chr,Pos,Effect,SE,MID2_MAM33_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
406,2,250396,-0.335427112502299,0.14072706673487,0.0176756481998541,YBR007C,DSF2,SGDID:S000000211,CDS,CDS,"""Deletion suppressor of mpt5 mutation; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
407,2,250466,-0.318502098784837,0.14078796249627,0.0242873996186477,YBR007C,DSF2,SGDID:S000000211,CDS,CDS,"""Deletion suppressor of mpt5 mutation; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
408,2,252305,-0.244250071187541,0.141585190621431,0.085382832372,YBR008C,FLR1,SGDID:S000000212,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; involved in efflux of fluconazole ; diazaborine ; benomyl ; methotrexate ; and other drugs; expression induced in cells treated with the mycotoxin patulin; relocalizes from nucleus to plasma membrane upon DNA replication stress""",Verified ORF
409,2,254571,-0.143759649615842,0.143974562053958,0.318717392852155,YBR008C,FLR1,SGDID:S000000212,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; involved in efflux of fluconazole ; diazaborine ; benomyl ; methotrexate ; and other drugs; expression induced in cells treated with the mycotoxin patulin; relocalizes from nucleus to plasma membrane upon DNA replication stress""",Verified ORF
410,2,254742,-0.174159377069524,0.143748987325163,0.226494299318673,CUT009_NFR/NDR,,,Promoter,Promoter,,Promoter
411,2,254908,-0.145073983158464,0.144942335971326,0.317556761966436,CUT009,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
413,2,255862,-0.178773482280785,0.14395940434881,0.215122782938251,YBR009C,HHF1,SGDID:S000000213,Close to 3'-UTR,Close to 3'-UTR,"""Histone H4; core histone protein required for chromatin assembly and chromosome function; one of two identical histone proteins (see also HHF2); contributes to telomeric silencing; N-terminal domain involved in maintaining genomic integrity""",Verified ORF
414,2,255975,-0.1857558612913,0.143412250058084,0.196077680912476,YBR009C,HHF1,SGDID:S000000213,Close to 3'-UTR,Close to 3'-UTR,"""Histone H4; core histone protein required for chromatin assembly and chromosome function; one of two identical histone proteins (see also HHF2); contributes to telomeric silencing; N-terminal domain involved in maintaining genomic integrity""",Verified ORF
415,2,258311,-0.298951284444255,0.140480701746365,0.0340245134240803,YBR011C,IPP1,SGDID:S000000215,Close to 3'-UTR,Close to 3'-UTR,"""Cytoplasmic inorganic pyrophosphatase (PPase); homodimer that catalyzes the rapid exchange of oxygens from Pi with water ; highly expressed and essential for viability ; active-site residues show identity to those from E. coli PPase""",Verified ORF
416,2,259284,-0.250247891169058,0.141228294698657,0.0772673014480208,YBR012C,YBR012C,SGDID:S000000216,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; expression induced by iron-regulated transcriptional activator Aft2p""",Dubious ORF
417,2,266330,-0.191170870625511,0.142101108641356,0.179386825807914,YBRCdelta14_NFR/NDR,,,Promoter,Promoter,,Promoter
418,2,267100,-0.212280723368936,0.142005772827399,0.13584074418679,YBR014C,GRX7,SGDID:S000000218,CDS,CDS,"""Cis-golgi localized monothiol glutaredoxin; more similar in activity to dithiol than other monothiol glutaredoxins; involved in the oxidative stress response; does not bind metal ions; GRX7 has a paralog ; GRX6 ; that arose from the whole genome duplication""",Verified ORF
419,2,268086,-0.180018911042203,0.142142364153222,0.206180236114628,YBR015C,MNN2,SGDID:S000000219,CDS,CDS,"""Alpha-1,2-mannosyltransferase; responsible for addition of the first alpha-1,2-linked mannose to form the branches on the mannan backbone of oligosaccharides ; localizes to an early Golgi compartment""",Verified ORF
420,2,274614,-0.158487798225312,0.141347880528962,0.262939163477967,YBR018C,GAL7,SGDID:S000000222,CDS,CDS,"""Galactose-1-phosphate uridyl transferase; synthesizes glucose-1-phosphate and UDP-galactose from UDP-D-glucose and alpha-D-galactose-1-phosphate in the second step of galactose catabolism; human homolog UGP2 can complement yeast null mutant""",Verified ORF
421,2,274729,-0.188244811073462,0.142020876089534,0.185871562213269,YBR018C,GAL7,SGDID:S000000222,CDS,CDS,"""Galactose-1-phosphate uridyl transferase; synthesizes glucose-1-phosphate and UDP-galactose from UDP-D-glucose and alpha-D-galactose-1-phosphate in the second step of galactose catabolism; human homolog UGP2 can complement yeast null mutant""",Verified ORF
422,2,275746,-0.107133588210946,0.142197421765867,0.451703119461066,YBR018C,GAL7,SGDID:S000000222,Close to 3'-UTR,Close to 3'-UTR,"""Galactose-1-phosphate uridyl transferase; synthesizes glucose-1-phosphate and UDP-galactose from UDP-D-glucose and alpha-D-galactose-1-phosphate in the second step of galactose catabolism; human homolog UGP2 can complement yeast null mutant""",Verified ORF
423,2,277029,-0.100662300537312,0.141549018280201,0.477462163797106,SUT013,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
424,2,277741,-0.123513252920324,0.141553419041203,0.383498374360334,SUT013,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
425,2,278218,-0.131464261635737,0.141276873710451,0.35272573861058,SUT013,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
426,2,278379,-0.139512762562485,0.144760249411605,0.335830766921647,SUT013,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
427,2,279910,-0.153665145546039,0.141163642031332,0.277090424865304,YNCB0008W,YNCB0008W,SGDID:S000303802,Non-coding RNA,ncRNA_gene,"""lncRNA antisense to GAL10 and overlapping GAL1 mRNAs; GAL10-ncRNA transcription recruits Set2p methyltransferase  and histone deacetylation activities in cis ; leading to stable changes in chromatin structure; acts to enhance glucose repression of GAL110 induction at low environmental sugar concentrations; expression driven by Reb1p; does not appear to control GAL1 induction""",ncRNA_gene
429,2,283431,-0.160737910736342,0.143216021358176,0.262478218134169,YBR021W,FUR4,SGDID:S000000225,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane localized uracil permease; expression is tightly regulated by uracil levels and environmental cues; conformational alterations induced by unfolding or substrate binding result in Rsp5p-mediated ubiquitination and degradation""",Verified ORF
430,2,283573,-0.128540124073617,0.141585099917885,0.364569028429653,YBR022W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
431,2,286762,-0.107454703671024,0.14199800670864,0.44971406593964,YBR023C,CHS3,SGDID:S000000227,CDS,CDS,"""Chitin synthase III; catalyzes the transfer of N-acetylglucosamine (GlcNAc) to chitin; required for synthesis of the majority of cell wall chitin ; the chitin ring during bud emergence ; and spore wall chitosan; contains overlapping di-leucine and di-acidic signals that mediate ; respectively ; intracellular trafficking by AP-1 and trafficking to plasma membrane by exomer complex; requires AP-3 complex for its intracellular retention""",Verified ORF
432,2,287187,-0.141908345085617,0.141248245543178,0.315742350716918,YBR023C,CHS3,SGDID:S000000227,CDS,CDS,"""Chitin synthase III; catalyzes the transfer of N-acetylglucosamine (GlcNAc) to chitin; required for synthesis of the majority of cell wall chitin ; the chitin ring during bud emergence ; and spore wall chitosan; contains overlapping di-leucine and di-acidic signals that mediate ; respectively ; intracellular trafficking by AP-1 and trafficking to plasma membrane by exomer complex; requires AP-3 complex for its intracellular retention""",Verified ORF
433,2,288379,-0.0731625803402159,0.140324078644521,0.602426977142848,YBR023C,CHS3,SGDID:S000000227,Close to 3'-UTR,Close to 3'-UTR,"""Chitin synthase III; catalyzes the transfer of N-acetylglucosamine (GlcNAc) to chitin; required for synthesis of the majority of cell wall chitin ; the chitin ring during bud emergence ; and spore wall chitosan; contains overlapping di-leucine and di-acidic signals that mediate ; respectively ; intracellular trafficking by AP-1 and trafficking to plasma membrane by exomer complex; requires AP-3 complex for its intracellular retention""",Verified ORF
434,2,294941,-0.0129235224364293,0.140460390169077,0.926743632569948,YBR028C,YPK3,SGDID:S000000232,CDS,CDS,"""AGC kinase; phosphorylated by cAMP-dependent protein kinase (PKA) in a TORC1-dependent manner; directly phosphorylated by TORC1; phosphorylates ribosomal protein Rps6a/b (S6) ; in a TORC-dependent manner; undergoes autophosphorylation""",Verified ORF
439,2,297610,-0.0447114669603959,0.141152960636408,0.751613739291714,YBR029C,CDS1,SGDID:S000000233,CDS,CDS,"""Phosphatidate cytidylyltransferase (CDP-diglyceride synthetase); an enzyme that catalyzes that conversion of CTP + phosphate into diphosphate + CDP-diaclglyerol ; a critical step in the synthesis of all major yeast phospholipids; human homolog CDS1 can complement yeast cds1 null mutant""",Verified ORF
441,2,299680,0.0958959057340808,0.140645681762687,0.495795978238694,YBR030W,RKM3,SGDID:S000000234,CDS,CDS,"""Ribosomal lysine methyltransferase; specific for monomethylation of Rpl42ap and Rpl42bp (lysine 40); nuclear SET domain containing protein; relocalizes to the cytosol in response to hypoxia""",Verified ORF
442,2,299708,0.124240690145563,0.14088000844251,0.378436320130279,YBR030W,RKM3,SGDID:S000000234,CDS,CDS,"""Ribosomal lysine methyltransferase; specific for monomethylation of Rpl42ap and Rpl42bp (lysine 40); nuclear SET domain containing protein; relocalizes to the cytosol in response to hypoxia""",Verified ORF
443,2,299759,0.117039989513665,0.140419171550473,0.405123969663875,YBR030W,RKM3,SGDID:S000000234,CDS,CDS,"""Ribosomal lysine methyltransferase; specific for monomethylation of Rpl42ap and Rpl42bp (lysine 40); nuclear SET domain containing protein; relocalizes to the cytosol in response to hypoxia""",Verified ORF
444,2,300111,0.0843194527704389,0.141468186007613,0.551536365602213,YBR031W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
446,2,301710,0.117529409811273,0.140455744203942,0.403286940377123,YBR032W,YBR032W,SGDID:S000000236,CDS,CDS,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YBR032W is not an essential gene""",Uncharacterized ORF
447,2,303446,0.139561001296547,0.141285417572849,0.323929730224159,YBR033W,EDS1,SGDID:S000000237,CDS,CDS,"""Putative zinc cluster protein ; predicted to be a transcription factor; not an essential gene; EDS1 has a paralog ; RGT1 ; that arose from the whole genome duplication""",Uncharacterized ORF
448,2,303854,0.170991745296104,0.141214715546053,0.226757781100275,YBR033W,EDS1,SGDID:S000000237,CDS,CDS,"""Putative zinc cluster protein ; predicted to be a transcription factor; not an essential gene; EDS1 has a paralog ; RGT1 ; that arose from the whole genome duplication""",Uncharacterized ORF
449,2,304472,0.0924930247596455,0.140225521137916,0.509939407004524,YBR033W,EDS1,SGDID:S000000237,CDS,CDS,"""Putative zinc cluster protein ; predicted to be a transcription factor; not an essential gene; EDS1 has a paralog ; RGT1 ; that arose from the whole genome duplication""",Uncharacterized ORF
450,2,304691,0.0709035366278586,0.142535137402598,0.619184267970409,YBR033W,EDS1,SGDID:S000000237,CDS,CDS,"""Putative zinc cluster protein ; predicted to be a transcription factor; not an essential gene; EDS1 has a paralog ; RGT1 ; that arose from the whole genome duplication""",Uncharacterized ORF
451,2,308097,0.21281798491321,0.140626709282107,0.131084560389118,YNCB0010W,TLC1,SGDID:S000006657,Non-coding RNA,telomerase_RNA_gene,"""RNA template component of telomerase; flexible scaffold that tethers telomerase holoenzyme protein subunits to the complex; contains template sequence that Est2p uses to add irregular repeats of TG(1-3) residues onto a DNA end; promoter regulated by the cell cycle dependent transcriptional activators Swi4p/Swi6p and Mbp1p/Swi6p""",telomerase_RNA_gene
453,2,309402,0.130564543611473,0.140051498723665,0.351838859153747,YBR036C,CSG2,SGDID:S000000240,CDS,CDS,"""Endoplasmic reticulum membrane protein; required for mannosylation of inositolphosphorylceramide and for growth at high calcium concentrations; protein abundance increases in response to DNA replication stress""",Verified ORF
454,2,310030,0.13338660227416,0.140832782541908,0.344221704169376,YBR036C,CSG2,SGDID:S000000240,CDS,CDS,"""Endoplasmic reticulum membrane protein; required for mannosylation of inositolphosphorylceramide and for growth at high calcium concentrations; protein abundance increases in response to DNA replication stress""",Verified ORF
455,2,310113,0.13180665443158,0.140443165746124,0.34862649076932,YBR036C,CSG2,SGDID:S000000240,CDS,CDS,"""Endoplasmic reticulum membrane protein; required for mannosylation of inositolphosphorylceramide and for growth at high calcium concentrations; protein abundance increases in response to DNA replication stress""",Verified ORF
456,2,310972,0.0655518187537269,0.14078857953937,0.641785635855275,YBR037C,SCO1,SGDID:S000000241,CDS,CDS,"""Copper-binding protein of mitochondrial inner membrane; required for cytochrome c oxidase activity and respiration; may function to deliver copper to cytochrome c oxidase; similar to thioredoxins; SCO1 has a paralog ; SCO2 ; that arose from the whole genome duplication""",Verified ORF
457,2,312659,0.0029797759559826,0.140285369468307,0.983065554892985,YBR038W,CHS2,SGDID:S000000242,CDS,CDS,"""Chitin synthase II; catalyzes transfer of N-acetylglucosamine (GlcNAc) to chitin upon activation of zymogenic form; required for chitin synthesis in the primary septum during cytokinesis; localization regulated by Cdk1p during mitosis; phosphorylation by Dbf2p kinase regulates its dynamics and chitin synthesis during cytokinesis""",Verified ORF
460,2,318265,-0.0999747780676575,0.142008898098362,0.481894655595967,YBR041W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
461,2,318379,-0.134652149383383,0.142349292954213,0.34483246187541,YBR041W,FAT1,SGDID:S000000245,CDS,CDS,"""Very long chain fatty acyl-CoA synthetase and fatty acid transporter; activates imported fatty acids with a preference for very long lengths (C20-C26); has a separate function in the transport of long chain fatty acids""",Verified ORF
