SNP,Chr,Pos,Effect,SE,SSH1_ORM2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
3934,7,37933,-0.115925696663299,0.0809842866885152,0.153183416762819,YGL246C,RAI1,SGDID:S000003215,CDS,CDS,"""Nuclear decapping endonuclease; targets mRNAs with unmethylated 7-methylguanosine cap structures and 5'-triphosphates; binds to and stabilizes the exoribonuclease Rat1p; required for pre-rRNA processing; involved in an early step of decapping nicotinamide adenine dinucleotide (NAD) capped nuclear NAD-RNAs; relocalizes to the cytosol in response to hypoxia; homologous to human DOM3Z""",Verified ORF
3935,7,39044,-0.0506776596801026,0.0821165979071172,0.537538454980195,YGL245W,GUS1,SGDID:S000003214,CDS,CDS,"""Glutamyl-tRNA synthetase (GluRS); forms a complex with methionyl-tRNA synthetase (Mes1p) and Arc1p; complex formation increases the catalytic efficiency of both tRNA synthetases and ensures their correct localization to the cytoplasm; protein abundance increases in response to DNA replication stress""",Verified ORF
3937,7,39884,0.0133568428527461,0.0806671835962702,0.868582561452806,YGL245W,GUS1,SGDID:S000003214,CDS,CDS,"""Glutamyl-tRNA synthetase (GluRS); forms a complex with methionyl-tRNA synthetase (Mes1p) and Arc1p; complex formation increases the catalytic efficiency of both tRNA synthetases and ensures their correct localization to the cytoplasm; protein abundance increases in response to DNA replication stress""",Verified ORF
3938,7,41124,0.0117568759924516,0.0806412215039902,0.884168502902274,YGL245W,GUS1,SGDID:S000003214,CDS,CDS,"""Glutamyl-tRNA synthetase (GluRS); forms a complex with methionyl-tRNA synthetase (Mes1p) and Arc1p; complex formation increases the catalytic efficiency of both tRNA synthetases and ensures their correct localization to the cytoplasm; protein abundance increases in response to DNA replication stress""",Verified ORF
3939,7,41301,-0.0372247976696693,0.0813496036269754,0.647528253267065,YGL244W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3940,7,41497,0.0036267356241471,0.0808670940588742,0.964253743285612,YGL244W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3942,7,41874,-0.0148822711662617,0.0809795227359497,0.854292975961148,YGL244W,RTF1,SGDID:S000003213,CDS,CDS,"""Subunit of RNAPII-associated chromatin remodeling Paf1 complex; regulates gene expression by directing cotranscriptional histone modification ; influences transcription and chromatin structure through several independent functional domains; directly or indirectly regulates DNA-binding properties of Spt15p and relative activities of different TATA elements; involved in transcription elongation as demonstrated by the G-less-based run-on (GLRO) assay""",Verified ORF
3943,7,41917,-0.035512429761884,0.0807557695341245,0.660386568795686,YGL244W,RTF1,SGDID:S000003213,CDS,CDS,"""Subunit of RNAPII-associated chromatin remodeling Paf1 complex; regulates gene expression by directing cotranscriptional histone modification ; influences transcription and chromatin structure through several independent functional domains; directly or indirectly regulates DNA-binding properties of Spt15p and relative activities of different TATA elements; involved in transcription elongation as demonstrated by the G-less-based run-on (GLRO) assay""",Verified ORF
3944,7,42056,0.0243487120384543,0.0809415504045459,0.763730035006252,YGL244W,RTF1,SGDID:S000003213,CDS,CDS,"""Subunit of RNAPII-associated chromatin remodeling Paf1 complex; regulates gene expression by directing cotranscriptional histone modification ; influences transcription and chromatin structure through several independent functional domains; directly or indirectly regulates DNA-binding properties of Spt15p and relative activities of different TATA elements; involved in transcription elongation as demonstrated by the G-less-based run-on (GLRO) assay""",Verified ORF
3945,7,42627,-0.024541340364899,0.0807418222061185,0.761346354940423,YGL244W,RTF1,SGDID:S000003213,CDS,CDS,"""Subunit of RNAPII-associated chromatin remodeling Paf1 complex; regulates gene expression by directing cotranscriptional histone modification ; influences transcription and chromatin structure through several independent functional domains; directly or indirectly regulates DNA-binding properties of Spt15p and relative activities of different TATA elements; involved in transcription elongation as demonstrated by the G-less-based run-on (GLRO) assay""",Verified ORF
3947,7,43683,-0.0538422102250995,0.0807015216911277,0.505094874648776,YGL243W,TAD1,SGDID:S000003212,CDS,CDS,"""tRNA-specific adenosine deaminase; deaminates adenosine-37 to inosine in tRNA-Ala""",Verified ORF
3948,7,45046,-0.0414259500619542,0.0810861391378129,0.60974871708134,YGL242C,YGL242C,SGDID:S000003211,CDS,CDS,"""Protein of unknown function; N-terminally propionylated in vivo; deletion mutant is viable""",Verified ORF
3949,7,45136,-0.0520882927813609,0.0808185070908724,0.519663712926035,YGL242C,YGL242C,SGDID:S000003211,CDS,CDS,"""Protein of unknown function; N-terminally propionylated in vivo; deletion mutant is viable""",Verified ORF
3953,7,45565,-0.0520908555341243,0.0808197829437245,0.519649769466256,YGL241W,KAP114,SGDID:S000003210,CDS,CDS,"""Karyopherin ; responsible for nuclear import of specific proteins; cargoes include Spt15p ; Sua7p ; histones H2A and H2B ; and Nap1p; amino terminus shows similarity to those of other importins ; particularly Cse1p; localization is primarily nuclear; function is regulated by sumoylation; protein abundance increases in response to DNA replication stress""",Verified ORF
3954,7,45777,-0.071557602929667,0.0805498508236872,0.374949805298301,YGL241W,KAP114,SGDID:S000003210,CDS,CDS,"""Karyopherin ; responsible for nuclear import of specific proteins; cargoes include Spt15p ; Sua7p ; histones H2A and H2B ; and Nap1p; amino terminus shows similarity to those of other importins ; particularly Cse1p; localization is primarily nuclear; function is regulated by sumoylation; protein abundance increases in response to DNA replication stress""",Verified ORF
3956,7,46298,-0.0734689913671865,0.0804460565035039,0.361723744322929,YGL241W,KAP114,SGDID:S000003210,CDS,CDS,"""Karyopherin ; responsible for nuclear import of specific proteins; cargoes include Spt15p ; Sua7p ; histones H2A and H2B ; and Nap1p; amino terminus shows similarity to those of other importins ; particularly Cse1p; localization is primarily nuclear; function is regulated by sumoylation; protein abundance increases in response to DNA replication stress""",Verified ORF
3958,7,47015,-0.0915999425534934,0.0806127402148158,0.256603479192811,YGL241W,KAP114,SGDID:S000003210,CDS,CDS,"""Karyopherin ; responsible for nuclear import of specific proteins; cargoes include Spt15p ; Sua7p ; histones H2A and H2B ; and Nap1p; amino terminus shows similarity to those of other importins ; particularly Cse1p; localization is primarily nuclear; function is regulated by sumoylation; protein abundance increases in response to DNA replication stress""",Verified ORF
3959,7,47250,-0.0881001951261251,0.080623789825186,0.275256658089352,YGL241W,KAP114,SGDID:S000003210,CDS,CDS,"""Karyopherin ; responsible for nuclear import of specific proteins; cargoes include Spt15p ; Sua7p ; histones H2A and H2B ; and Nap1p; amino terminus shows similarity to those of other importins ; particularly Cse1p; localization is primarily nuclear; function is regulated by sumoylation; protein abundance increases in response to DNA replication stress""",Verified ORF
3960,7,47587,-0.0984434443841219,0.081163080922751,0.225975598718046,YGL241W,KAP114,SGDID:S000003210,CDS,CDS,"""Karyopherin ; responsible for nuclear import of specific proteins; cargoes include Spt15p ; Sua7p ; histones H2A and H2B ; and Nap1p; amino terminus shows similarity to those of other importins ; particularly Cse1p; localization is primarily nuclear; function is regulated by sumoylation; protein abundance increases in response to DNA replication stress""",Verified ORF
3961,7,48435,-0.111322679090229,0.0804256878517664,0.167181401169535,YGL241W,KAP114,SGDID:S000003210,CDS,CDS,"""Karyopherin ; responsible for nuclear import of specific proteins; cargoes include Spt15p ; Sua7p ; histones H2A and H2B ; and Nap1p; amino terminus shows similarity to those of other importins ; particularly Cse1p; localization is primarily nuclear; function is regulated by sumoylation; protein abundance increases in response to DNA replication stress""",Verified ORF
3967,7,49339,-0.0497059055694099,0.0811681115171528,0.540679190380377,YGL240W,DOC1,SGDID:S000003209,CDS,CDS,"""Processivity factor; required for the ubiquitination activity of the anaphase promoting complex (APC) ; mediates the activity of the APC by contributing to substrate recognition; involved in cyclin proteolysis; contains a conserved DOC1 homology domain""",Verified ORF
3968,7,50874,-0.0912888745380703,0.0811867672786379,0.261594472810088,YGL238W,CSE1,SGDID:S000003207,CDS,CDS,"""Nuclear envelope protein that acts as a recycling factor; mediates the nuclear export of Srp1p (importin alpha) back to the cytoplasm after its import substrates have been released into the nucleoplasm ; thereby allowing the participation of Srp1p in multiple rounds of nuclear import; required for accurate chromosome segregation; homolog of metazoan CAS and human CSE1L ; overexpression of which is implicated in cancer progression""",Verified ORF
3971,7,53407,0.0424619682638001,0.0814383877712397,0.602415166712841,YGL237C,HAP2,SGDID:S000003206,CDS,CDS,"""Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex; complex is heme-activated and glucose-repressed; complex is a transcriptional activator and global regulator of respiratory gene expression; contains sequences sufficient for both complex assembly and DNA binding; respiratory defect of the null mutant is functionally complemented by human NFYA""",Verified ORF
3972,7,53416,-0.0130584269949974,0.0805253984981927,0.871268452231284,YGL237C,HAP2,SGDID:S000003206,CDS,CDS,"""Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex; complex is heme-activated and glucose-repressed; complex is a transcriptional activator and global regulator of respiratory gene expression; contains sequences sufficient for both complex assembly and DNA binding; respiratory defect of the null mutant is functionally complemented by human NFYA""",Verified ORF
3973,7,53455,0.0413775405264315,0.0815422713574404,0.612165319392137,YGL237C,HAP2,SGDID:S000003206,CDS,CDS,"""Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex; complex is heme-activated and glucose-repressed; complex is a transcriptional activator and global regulator of respiratory gene expression; contains sequences sufficient for both complex assembly and DNA binding; respiratory defect of the null mutant is functionally complemented by human NFYA""",Verified ORF
3974,7,53544,0.0157391737843426,0.0813238108645333,0.846649674088571,YGL237C,HAP2,SGDID:S000003206,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex; complex is heme-activated and glucose-repressed; complex is a transcriptional activator and global regulator of respiratory gene expression; contains sequences sufficient for both complex assembly and DNA binding; respiratory defect of the null mutant is functionally complemented by human NFYA""",Verified ORF
3975,7,53637,-0.0121309661450929,0.0812164267098841,0.881350201252643,YGL237C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3976,7,53662,-0.0095504212033575,0.0805242660709076,0.90565733369277,YGL237C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3977,7,53700,-0.0170159258955451,0.0805233049394262,0.832762029106925,YGL237C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3978,7,53702,0.0035652849856768,0.08086710179994,0.964859026800869,YGL237C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3979,7,54897,-0.0038062188748761,0.0808670706915531,0.962485967382035,YGL236C,MTO1,SGDID:S000003205,CDS,CDS,"""Mitochondrial protein; forms heterodimer complex with Mss1p that performs 5-carboxymethylaminomethyl modification of the wobble uridine base in mitochondrial tRNAs; required for respiration in paromomycin-resistant 15S rRNA mutants; human homolog MTO1 can complement yeast null mutant""",Verified ORF
3980,7,55912,-0.0102451407499422,0.080636729208386,0.898970767825917,YGL236C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3983,7,61773,0.0058815090724641,0.0815608988112717,0.942553718072415,YGL233W,SEC15,SGDID:S000003202,CDS,CDS,"""Essential 113 kDa subunit of the exocyst complex; the exocyst mediates polarized targeting and tethering of post-Golgi secretory vesicles to active sites of exocytosis prior to SNARE-mediated fusion; interacts with and functions as a downstream effector of active ; GTP-bound Sec4p ; a Rab family GTPase""",Verified ORF
3984,7,62689,0.0168758137635702,0.0821559754248961,0.837368737234365,YGL233W,SEC15,SGDID:S000003202,Close to 3'-UTR,Close to 3'-UTR,"""Essential 113 kDa subunit of the exocyst complex; the exocyst mediates polarized targeting and tethering of post-Golgi secretory vesicles to active sites of exocytosis prior to SNARE-mediated fusion; interacts with and functions as a downstream effector of active ; GTP-bound Sec4p ; a Rab family GTPase""",Verified ORF
3985,7,64143,-0.041286881013023,0.0806098951302607,0.608844419247093,SUT110,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3986,7,65725,-0.0459432799623351,0.080943898070565,0.570671407188746,YGL229C,SAP4,SGDID:S000003198,CDS,CDS,"""Protein required for function of the Sit4p protein phosphatase; member of a family of similar proteins that form complexes with Sit4p ; including Sap155p ; Sap185p ; and Sap190p; SAP4 has a paralog ; SAP155 ; that arose from the whole genome duplication""",Verified ORF
3987,7,66075,-0.0484493156512049,0.0806176527401494,0.548241320995744,YGL229C,SAP4,SGDID:S000003198,CDS,CDS,"""Protein required for function of the Sit4p protein phosphatase; member of a family of similar proteins that form complexes with Sit4p ; including Sap155p ; Sap185p ; and Sap190p; SAP4 has a paralog ; SAP155 ; that arose from the whole genome duplication""",Verified ORF
3988,7,66339,-0.0606776998989166,0.0805853082165935,0.451974413968213,YGL229C,SAP4,SGDID:S000003198,CDS,CDS,"""Protein required for function of the Sit4p protein phosphatase; member of a family of similar proteins that form complexes with Sit4p ; including Sap155p ; Sap185p ; and Sap190p; SAP4 has a paralog ; SAP155 ; that arose from the whole genome duplication""",Verified ORF
3989,7,66563,-0.0489065802563788,0.0804913743688637,0.543843291909665,YGL229C,SAP4,SGDID:S000003198,CDS,CDS,"""Protein required for function of the Sit4p protein phosphatase; member of a family of similar proteins that form complexes with Sit4p ; including Sap155p ; Sap185p ; and Sap190p; SAP4 has a paralog ; SAP155 ; that arose from the whole genome duplication""",Verified ORF
3990,7,66622,-0.0487654960324596,0.0806018698481649,0.545556469788171,YGL229C,SAP4,SGDID:S000003198,CDS,CDS,"""Protein required for function of the Sit4p protein phosphatase; member of a family of similar proteins that form complexes with Sit4p ; including Sap155p ; Sap185p ; and Sap190p; SAP4 has a paralog ; SAP155 ; that arose from the whole genome duplication""",Verified ORF
3993,7,68261,-0.0407211365023384,0.0806208682650872,0.613807834273949,YGL228W,SHE10,SGDID:S000003197,CDS,CDS,"""Protein involved in outer spore wall assembly; likely involved directly in dityrosine layer assembly; putative GPI-anchored protein; overexpression causes growth arrest;; SWAT-GFP ; seamless-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; SHE10 has a paralog ; OSW7/YFR039C ; that arose from the whole genome duplication; paralogs are redundant for spore wall dityrosine assembly""",Verified ORF
