SNP,Chr,Pos,Effect,SE,SSH1_ERG11_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
3232,5,430883,0.11197165393257,0.101101860028477,0.268826150182043,YER132C,PMD1,SGDID:S000000934,Close to 3'-UTR,Close to 3'-UTR,"""Protein with an N-terminal kelch-like domain; putative negative regulator of early meiotic gene expression; required ; with Mds3p ; for growth under alkaline conditions; PMD1 has a paralog ; MDS3 ; that arose from the whole genome duplication""",Verified ORF
3234,5,431369,0.103653468833342,0.101374202070568,0.307252224584798,snR52_NFR/NDR,,,Promoter,Promoter,,Promoter
3235,5,432378,0.115194927250081,0.103864197194048,0.268145611998881,YER133W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3236,5,432587,0.0947761247591909,0.101605483298237,0.35156827009143,YER133W,GLC7,SGDID:S000000935,CDS,CDS,"""Type 1 S/T protein phosphatase (PP1) catalytic subunit; involved in glycogen metabolism ; sporulation and mitotic progression; interacts with multiple regulatory subunits; regulates actomyosin ring formation; subunit of CPF; recruited to mating projections by Afr1p interaction; regulates nucleocytoplasmic shuttling of Hxk2p; import into the nucleus is inhibited during spindle assembly checkpoint arrest; involved in dephosphorylating Rps6a/b and Bnr1p""",Verified ORF
3237,5,434634,0.14704631190118,0.100863791483642,0.145765404752149,YERCsigma3,YERCsigma3,SGDID:S000006906,Other features,LTR,"""Ty3 LTR""",reverse complement
3238,5,441308,0.14757984040517,0.101438329003982,0.146593179373119,SCR1_NFR/NDR,,,Promoter,Promoter,,Promoter
3239,5,441594,0.166939407616332,0.10082657859871,0.0986695542182402,YER137C,YER137C,SGDID:S000000939,CDS,CDS,"""Protein of unknown function""",Verified ORF
3245,5,451448,0.225719906311332,0.101559370286355,0.0268798399275385,YER140W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3246,5,456087,0.177812320192917,0.101166536123961,0.079678946091639,YER143W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3247,5,458086,0.126132421820688,0.101342467995115,0.214098753048827,YER144C,UBP5,SGDID:S000000946,CDS,CDS,"""Putative ubiquitin-specific protease; concentrates at the bud neck; UBP5 has a paralog ; DOA4 ; that arose from the whole genome duplication""",Verified ORF
3248,5,461234,0.168316313232972,0.100534672569223,0.0949747474124709,YER145C,FTR1,SGDID:S000000947,CDS,CDS,"""High affinity iron permease; involved in the transport of iron across the plasma membrane; forms complex with Fet3p; expression is regulated by iron; protein abundance increases in response to DNA replication stress""",Verified ORF
3250,5,463004,0.15422289993692,0.101484564411538,0.129489444667474,YER147C,SCC4,SGDID:S000000949,CDS,CDS,"""Subunit of cohesin loading factor (Scc2p-Scc4p); complex is required for the loading of cohesin complexes onto chromosomes; involved in establishing sister chromatid cohesion during double-strand break repair via phosphorylated histone H2AX""",Verified ORF
3251,5,465043,0.21408833820803,0.101988630425315,0.0365143967511887,YER148W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3252,5,467724,0.137979858907306,0.101150798948308,0.17340501671984,YER149C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3253,5,468076,0.132209763966849,0.101518719898674,0.193656393412408,YER150W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3254,5,469078,0.0929409627521688,0.102113108550859,0.363350434175239,YER150W,SPI1,SGDID:S000000952,Close to 3'-UTR,Close to 3'-UTR,"""GPI-anchored cell wall protein involved in weak acid resistance; basal expression requires Msn2p/Msn4p; expression is induced under conditions of stress and during the diauxic shift; SPI1 has a paralog ; SED1 ; that arose from the whole genome duplication""",Verified ORF
3255,5,469404,0.115015128607126,0.102516525308096,0.262659894505791,tV(AAC)E2_NFR/NDR,,,Promoter,Promoter,,Promoter
3256,5,475322,0.0708795625630642,0.101099015781488,0.483708414648478,YER154W,OXA1,SGDID:S000000956,CDS,CDS,"""Mitochondrial inner membrane insertase; mediates the insertion of both mitochondrial- and nuclear-encoded proteins from the matrix into the inner membrane; also has a role in insertion of carrier proteins into the inner membrane; acts as a voltage-gated ion channel ; activated by substrate peptides; interacts with mitochondrial ribosomes; conserved from bacteria to animals""",Verified ORF
3257,5,475607,0.0421974601421881,0.101022452579954,0.676417662182212,YER154W,OXA1,SGDID:S000000956,CDS,CDS,"""Mitochondrial inner membrane insertase; mediates the insertion of both mitochondrial- and nuclear-encoded proteins from the matrix into the inner membrane; also has a role in insertion of carrier proteins into the inner membrane; acts as a voltage-gated ion channel ; activated by substrate peptides; interacts with mitochondrial ribosomes; conserved from bacteria to animals""",Verified ORF
3258,5,475736,0.0198380959911261,0.10094971897046,0.844320474835838,YER154W,OXA1,SGDID:S000000956,CDS,CDS,"""Mitochondrial inner membrane insertase; mediates the insertion of both mitochondrial- and nuclear-encoded proteins from the matrix into the inner membrane; also has a role in insertion of carrier proteins into the inner membrane; acts as a voltage-gated ion channel ; activated by substrate peptides; interacts with mitochondrial ribosomes; conserved from bacteria to animals""",Verified ORF
3259,5,478715,-0.0331950527617966,0.102181346345895,0.745476356454899,YER155C,BEM2,SGDID:S000000957,CDS,CDS,"""Rho GTPase activating protein (RhoGAP); contains RhoGAP activity specific for both Rho1p and Cdc42p ; and potentially Rho4p; acts with the RhoGAP Bem3p to negatively regulate Cdc42p-dependent signal transduction; involved in the control of cytoskeleton organization and cellular morphogenesis; required for bud emergence and for the morphogenesis checkpoint in response to actin depolymerization; localizes to sites of polarized growth and the plasma membrane""",Verified ORF
3260,5,478932,0.0254318099772851,0.102096399081974,0.803431353924974,YER155C,BEM2,SGDID:S000000957,CDS,CDS,"""Rho GTPase activating protein (RhoGAP); contains RhoGAP activity specific for both Rho1p and Cdc42p ; and potentially Rho4p; acts with the RhoGAP Bem3p to negatively regulate Cdc42p-dependent signal transduction; involved in the control of cytoskeleton organization and cellular morphogenesis; required for bud emergence and for the morphogenesis checkpoint in response to actin depolymerization; localizes to sites of polarized growth and the plasma membrane""",Verified ORF
3261,5,479996,0.0131369937048452,0.101773724663207,0.897367539647938,YER155C,BEM2,SGDID:S000000957,CDS,CDS,"""Rho GTPase activating protein (RhoGAP); contains RhoGAP activity specific for both Rho1p and Cdc42p ; and potentially Rho4p; acts with the RhoGAP Bem3p to negatively regulate Cdc42p-dependent signal transduction; involved in the control of cytoskeleton organization and cellular morphogenesis; required for bud emergence and for the morphogenesis checkpoint in response to actin depolymerization; localizes to sites of polarized growth and the plasma membrane""",Verified ORF
3262,5,482003,-0.0019773051982131,0.10129413293623,0.984436966719429,YER155C,BEM2,SGDID:S000000957,CDS,CDS,"""Rho GTPase activating protein (RhoGAP); contains RhoGAP activity specific for both Rho1p and Cdc42p ; and potentially Rho4p; acts with the RhoGAP Bem3p to negatively regulate Cdc42p-dependent signal transduction; involved in the control of cytoskeleton organization and cellular morphogenesis; required for bud emergence and for the morphogenesis checkpoint in response to actin depolymerization; localizes to sites of polarized growth and the plasma membrane""",Verified ORF
3263,5,482536,-0.0387991733043812,0.101273135246751,0.701865716309921,YER155C,BEM2,SGDID:S000000957,CDS,CDS,"""Rho GTPase activating protein (RhoGAP); contains RhoGAP activity specific for both Rho1p and Cdc42p ; and potentially Rho4p; acts with the RhoGAP Bem3p to negatively regulate Cdc42p-dependent signal transduction; involved in the control of cytoskeleton organization and cellular morphogenesis; required for bud emergence and for the morphogenesis checkpoint in response to actin depolymerization; localizes to sites of polarized growth and the plasma membrane""",Verified ORF
3265,5,484954,-0.0223145415953693,0.101415724291162,0.825974673591385,YER157W,COG3,SGDID:S000000959,CDS,CDS,"""Essential component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",Verified ORF
3266,5,486157,0.0283482636956731,0.101254103219858,0.779663352941531,YER157W,COG3,SGDID:S000000959,CDS,CDS,"""Essential component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",Verified ORF
3267,5,486882,-0.0018058302656272,0.103471231103525,0.986085497276528,YER157W,COG3,SGDID:S000000959,CDS,CDS,"""Essential component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",Verified ORF
3270,5,487404,0.0052904251087422,0.102319104044002,0.958792875640388,tE(UUC)E3_NFR/NDR,,,Promoter,Promoter,,Promoter
3273,5,489636,-0.0152156633077193,0.10141944522764,0.880828933187177,YER158C,YER158C,SGDID:S000000960,CDS,CDS,"""Protein of unknown function; potentially phosphorylated by Cdc28p; YER158C has a paralog ; AFR1 ; that arose from the whole genome duplication""",Uncharacterized ORF
3274,5,490549,0.0724081694255503,0.100959565971246,0.473725182627166,YER158C,YER158C,SGDID:S000000960,CDS,CDS,"""Protein of unknown function; potentially phosphorylated by Cdc28p; YER158C has a paralog ; AFR1 ; that arose from the whole genome duplication""",Uncharacterized ORF
3275,5,491806,-0.0599535808425526,0.100847683446614,0.552561008280655,YER159C,BUR6,SGDID:S000000961,CDS,CDS,"""Subunit of a heterodimeric NC2 transcription regulator complex; complex binds to TBP and can repress transcription by preventing preinitiation complex assembly or stimulate activated transcription; homologous to human NC2alpha; complex also includes Ncb2p; bur6 ncb2 double mutation is functionally complemented by coexpression of human DRAP1 and DR1 ; although the single bur6 mutation is not complemented by its ortholog DRAP1""",Verified ORF
3276,5,491888,-0.061534108890094,0.10116432582442,0.543406888505009,YER159C,BUR6,SGDID:S000000961,CDS,CDS,"""Subunit of a heterodimeric NC2 transcription regulator complex; complex binds to TBP and can repress transcription by preventing preinitiation complex assembly or stimulate activated transcription; homologous to human NC2alpha; complex also includes Ncb2p; bur6 ncb2 double mutation is functionally complemented by coexpression of human DRAP1 and DR1 ; although the single bur6 mutation is not complemented by its ortholog DRAP1""",Verified ORF
3279,5,499612,-0.082298275867413,0.100837936510269,0.414968172983369,YER161C,SPT2,SGDID:S000000963,CDS,CDS,"""Protein involved in negative regulation of transcription; required for RNA polyadenylation; exhibits regulated interactions with both histones and SWI-SNF components; relocalizes to the cytosol in response to hypoxia; similar to mammalian HMG1 proteins""",Verified ORF
3280,5,502460,-0.0715320655339626,0.101612265133192,0.481915080743306,YER162C,RAD4,SGDID:S000000964,CDS,CDS,"""Damaged-DNA binding subunit of Nuclear Excision Repair Factor 2; recognizes and binds damaged DNA with Rad23p during nucleotide excision repair (NER); also involved with Rad23p in turnover of ubiquitylated proteins; Rad4p-Rad23p heterodimer binds to promoters of DNA damage response genes to repress their transcription in the absence of DNA damage; RAD4 and RAD51 pathways confer resistance to benzo[a]pyrene dihydrodiol""",Verified ORF
3281,5,504765,-0.0871961189556772,0.101999844259739,0.393205577961624,SUT098,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3282,5,504884,-0.0587101309664647,0.101635540933633,0.563866311698539,SUT098,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3283,5,509836,-0.106695106226896,0.102604814134323,0.299114551143892,YER164W,CHD1,SGDID:S000000966,Close to 3'-UTR,Close to 3'-UTR,"""Chromatin remodeler that regulates various aspects of transcription; acts in in conjunction with Isw1b to regulate chromatin structure and maintain chromatin integrity during transcription elongation by RNAP II by preventing trans-histone exchange over coding regions; contains a chromo domain ; a helicase domain and a DNA-binding domain; component of both the SAGA and SLIK complexes""",Verified ORF
3285,5,511350,-0.144334431894241,0.10164269531901,0.1564850643077,YER165W,PAB1,SGDID:S000000967,CDS,CDS,"""Poly(A) binding protein; interacts with the cleavage factor complex CF I ; mediates interactions between the 5' cap structure and the 3' mRNA poly(A) tail ; involved in control of poly(A) tail length ; interacts with translation factor eIF-4G; stimulates ; but is not required for the deadenylation activity of the Pan2p-Pan3p poly(A)-ribonuclease complex""",Verified ORF
3286,5,512696,-0.110544608414108,0.102530456608712,0.281696936675977,YER165C-A,YER165C-A,SGDID:S000028762,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps the verified gene DNF1/YER166W""",Dubious ORF
3287,5,512931,-0.13433445819905,0.101041532785721,0.184542434423562,YER165C-A,YER165C-A,SGDID:S000028762,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps the verified gene DNF1/YER166W""",Dubious ORF
3288,5,514582,-0.116754107101118,0.101135531246745,0.249103974358478,YER166W,DNF1,SGDID:S000000968,CDS,CDS,"""Aminophospholipid translocase (flippase); type 4 P-type ATPase; involved in phospholipid translocation ; contributing to endocytosis ; protein transport ; and cellular polarization; localizes primarily to the plasma membrane; localizes to the shmoo tip where it has a redundant role in the cellular response to mating pheromone; DNF1 has a paralog ; DNF2 ; that arose from the whole genome duplication""",Verified ORF
