SNP,Chr,Pos,Effect,SE,FMP45_MID2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
3018,5,181135,-0.012827836021214,0.0596152997848943,0.829753655713745,YER013W,PRP22,SGDID:S000000815,CDS,CDS,"""DEAH-box RNA-dependent ATPase/ATP-dependent RNA helicase; associates with lariat intermediates before the second catalytic step of splicing; mediates ATP-dependent mRNA release from the spliceosome and unwinds RNA duplexes; required for proofreading the exon ligation reaction""",Verified ORF
3019,5,184224,-0.0664549014225526,0.0589162318509424,0.260104669100255,YER014W,HEM14,SGDID:S000000816,Close to 3'-UTR,Close to 3'-UTR,"""Protoporphyrinogen oxidase; a mitochondrial enzyme that catalyzes the seventh step in the heme biosynthetic pathway ; converting protoporphyrinogen IX to protoporphyrin IX; inhibited by diphenyl ether-type herbicides""",Verified ORF
3020,5,185680,-0.0424226233970317,0.0583524849731048,0.467703951477926,YER015W,FAA2,SGDID:S000000817,CDS,CDS,"""Medium chain fatty acyl-CoA synthetase; activates imported fatty acids; accepts a wide range of fatty acid chain lengths with a preference for medium chains ; C9:0-C13:0; localized to the peroxisome; comparative analysis suggests that a mitochondrially targeted form may result from translation starting at a non-canonical codon upstream of the annotated start codon""",Verified ORF
3021,5,186149,-0.0336366158466972,0.0584084210640996,0.565058915153363,YER015W,FAA2,SGDID:S000000817,CDS,CDS,"""Medium chain fatty acyl-CoA synthetase; activates imported fatty acids; accepts a wide range of fatty acid chain lengths with a preference for medium chains ; C9:0-C13:0; localized to the peroxisome; comparative analysis suggests that a mitochondrially targeted form may result from translation starting at a non-canonical codon upstream of the annotated start codon""",Verified ORF
3022,5,187087,-0.0119449971294576,0.0578709610571052,0.836591654874752,YER015W,FAA2,SGDID:S000000817,Close to 3'-UTR,Close to 3'-UTR,"""Medium chain fatty acyl-CoA synthetase; activates imported fatty acids; accepts a wide range of fatty acid chain lengths with a preference for medium chains ; C9:0-C13:0; localized to the peroxisome; comparative analysis suggests that a mitochondrially targeted form may result from translation starting at a non-canonical codon upstream of the annotated start codon""",Verified ORF
3023,5,187466,-0.0358410209355602,0.0577866350323375,0.535506373059137,YER015W,FAA2,SGDID:S000000817,Close to 3'-UTR,Close to 3'-UTR,"""Medium chain fatty acyl-CoA synthetase; activates imported fatty acids; accepts a wide range of fatty acid chain lengths with a preference for medium chains ; C9:0-C13:0; localized to the peroxisome; comparative analysis suggests that a mitochondrially targeted form may result from translation starting at a non-canonical codon upstream of the annotated start codon""",Verified ORF
3024,5,187642,-0.0568834371701258,0.0580853193459672,0.328098329575234,YER015W,FAA2,SGDID:S000000817,Close to 3'-UTR,Close to 3'-UTR,"""Medium chain fatty acyl-CoA synthetase; activates imported fatty acids; accepts a wide range of fatty acid chain lengths with a preference for medium chains ; C9:0-C13:0; localized to the peroxisome; comparative analysis suggests that a mitochondrially targeted form may result from translation starting at a non-canonical codon upstream of the annotated start codon""",Verified ORF
3025,5,189599,-0.007848920186555,0.0577648559284976,0.891995903436196,YER017C,AFG3,SGDID:S000000819,CDS,CDS,"""Mitochondrial inner membrane m-AAA protease component; mediates degradation of misfolded or unassembled proteins; also required for correct assembly of mitochondrial enzyme complexes; involved in cytoplasmic mRNA translation and aging; expression of human homolog AFG3L2 can complement yeast yta12 afg3 double mutant""",Verified ORF
3026,5,189613,0.0133028510122881,0.058024674344102,0.818798084990438,YER017C,AFG3,SGDID:S000000819,CDS,CDS,"""Mitochondrial inner membrane m-AAA protease component; mediates degradation of misfolded or unassembled proteins; also required for correct assembly of mitochondrial enzyme complexes; involved in cytoplasmic mRNA translation and aging; expression of human homolog AFG3L2 can complement yeast yta12 afg3 double mutant""",Verified ORF
3027,5,191306,-0.0433094103946421,0.0572830492748018,0.45011758528056,YER017C,AFG3,SGDID:S000000819,CDS,CDS,"""Mitochondrial inner membrane m-AAA protease component; mediates degradation of misfolded or unassembled proteins; also required for correct assembly of mitochondrial enzyme complexes; involved in cytoplasmic mRNA translation and aging; expression of human homolog AFG3L2 can complement yeast yta12 afg3 double mutant""",Verified ORF
3028,5,192971,-0.0279813907614368,0.0571834355017734,0.624914221697436,YER019W,ISC1,SGDID:S000000821,CDS,CDS,"""Inositol phosphosphingolipid phospholipase C; hydrolyzes complex sphingolipids to produce ceramide; regulates the spindle assembly checkpoint upstream of PP2A-Cdc55; activates genes required for non-fermentable carbon source metabolism during the diauxic shift; mediates Na+ and Li+ halotolerance; activated by phosphatidylserine ; cardiolipin and phosphatidylglycerol; mitochondrial outer membrane protein; ortholog of mammalian neutral sphingomyelinase type 2""",Verified ORF
3033,5,210350,0.038631609887715,0.0554238496477974,0.486248161070611,YER027C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3034,5,210480,0.0363037549787143,0.0556930049492783,0.514919002266448,YER027C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3035,5,211001,0.0679521066681961,0.0554516200931772,0.221230036218375,YER028C,MIG3,SGDID:S000000830,CDS,CDS,"""Transcriptional regulator; partially nonfunctional in S288C strains but has a major role in catabolite repression and ethanol response in some other strains; involved in response to toxic agents; phosphorylation by Snf1p or the Mec1p pathway inactivates Mig3p ; allowing induction of damage response genes""",Verified ORF
3036,5,211036,0.0659597137846977,0.0554733667235386,0.23522554683613,YER028C,MIG3,SGDID:S000000830,CDS,CDS,"""Transcriptional regulator; partially nonfunctional in S288C strains but has a major role in catabolite repression and ethanol response in some other strains; involved in response to toxic agents; phosphorylation by Snf1p or the Mec1p pathway inactivates Mig3p ; allowing induction of damage response genes""",Verified ORF
3037,5,211245,0.0662377232382204,0.0553498137155378,0.232222368360228,YER028C,MIG3,SGDID:S000000830,CDS,CDS,"""Transcriptional regulator; partially nonfunctional in S288C strains but has a major role in catabolite repression and ethanol response in some other strains; involved in response to toxic agents; phosphorylation by Snf1p or the Mec1p pathway inactivates Mig3p ; allowing induction of damage response genes""",Verified ORF
3038,5,211284,0.0605618217452534,0.0554416753581973,0.275423378796449,YER028C,MIG3,SGDID:S000000830,CDS,CDS,"""Transcriptional regulator; partially nonfunctional in S288C strains but has a major role in catabolite repression and ethanol response in some other strains; involved in response to toxic agents; phosphorylation by Snf1p or the Mec1p pathway inactivates Mig3p ; allowing induction of damage response genes""",Verified ORF
3039,5,211526,0.0736520857517371,0.0554710105510486,0.185115965981999,YER028C,MIG3,SGDID:S000000830,CDS,CDS,"""Transcriptional regulator; partially nonfunctional in S288C strains but has a major role in catabolite repression and ethanol response in some other strains; involved in response to toxic agents; phosphorylation by Snf1p or the Mec1p pathway inactivates Mig3p ; allowing induction of damage response genes""",Verified ORF
3040,5,211987,0.0861609291522667,0.0556830419286089,0.122675868922514,YER028C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3042,5,214406,0.0356662135090979,0.0557712572568701,0.522906737270171,YER031C,YPT31,SGDID:S000000833,CDS,CDS,"""Rab family GTPase; involved in the exocytic pathway; mediates intra-Golgi traffic or the budding of post-Golgi vesicles from the trans-Golgi; YPT31 has a paralog ; YPT32 ; that arose from the whole genome duplication; localizes to the transitional and late Golgi""",Verified ORF
3043,5,214752,0.0542322723170228,0.0558666405551433,0.332339857595759,YER032W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3044,5,215862,0.0577941339786779,0.0559390721787588,0.302235302303789,YER032W,FIR1,SGDID:S000000834,CDS,CDS,"""Protein involved in 3' mRNA processing; interacts with Ref2p; APCC(Cdh1) substrate; potential Cdc28p substrate""",Verified ORF
3045,5,216840,0.0435234414570825,0.0559621958847321,0.437249517522407,YER032W,FIR1,SGDID:S000000834,CDS,CDS,"""Protein involved in 3' mRNA processing; interacts with Ref2p; APCC(Cdh1) substrate; potential Cdc28p substrate""",Verified ORF
3046,5,217294,0.049253118497128,0.0566152446801686,0.384912276668444,YER032W,FIR1,SGDID:S000000834,CDS,CDS,"""Protein involved in 3' mRNA processing; interacts with Ref2p; APCC(Cdh1) substrate; potential Cdc28p substrate""",Verified ORF
3047,5,217319,0.0564720954417485,0.0566418177601087,0.319445698373741,YER032W,FIR1,SGDID:S000000834,CDS,CDS,"""Protein involved in 3' mRNA processing; interacts with Ref2p; APCC(Cdh1) substrate; potential Cdc28p substrate""",Verified ORF
3049,5,218253,0.03749901949406,0.0562522299042001,0.505448554055244,YER033C,ZRG8,SGDID:S000000835,CDS,CDS,"""Protein of unknown function; authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; GFP-fusion protein is localized to the cytoplasm; transcription induced under conditions of zinc deficiency""",Verified ORF
3050,5,218986,0.0586633223482493,0.0557112483181829,0.293066344965553,YER033C,ZRG8,SGDID:S000000835,CDS,CDS,"""Protein of unknown function; authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; GFP-fusion protein is localized to the cytoplasm; transcription induced under conditions of zinc deficiency""",Verified ORF
3051,5,219768,0.0655769269835114,0.0556894057143655,0.239770300318583,YER033C,ZRG8,SGDID:S000000835,CDS,CDS,"""Protein of unknown function; authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; GFP-fusion protein is localized to the cytoplasm; transcription induced under conditions of zinc deficiency""",Verified ORF
3052,5,220210,0.0639699593700031,0.0557623705883134,0.252080587088981,YER033C,ZRG8,SGDID:S000000835,CDS,CDS,"""Protein of unknown function; authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; GFP-fusion protein is localized to the cytoplasm; transcription induced under conditions of zinc deficiency""",Verified ORF
3053,5,220516,0.0755898694244085,0.0557211629463558,0.175783608019779,YER033C,ZRG8,SGDID:S000000835,CDS,CDS,"""Protein of unknown function; authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; GFP-fusion protein is localized to the cytoplasm; transcription induced under conditions of zinc deficiency""",Verified ORF
3054,5,220904,0.0711422870911076,0.0557685630643,0.2029109757176,YER033C,ZRG8,SGDID:S000000835,CDS,CDS,"""Protein of unknown function; authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; GFP-fusion protein is localized to the cytoplasm; transcription induced under conditions of zinc deficiency""",Verified ORF
3056,5,221810,0.0820853017230069,0.0562737363104199,0.145542741462646,YER034W_NFR/NDR,,,Promoter,Promoter,,Promoter
3057,5,221815,0.110249509888472,0.0566149351916326,0.0522845065433672,YER034W_NFR/NDR,,,Promoter,Promoter,,Promoter
3058,5,221827,0.087110448003598,0.056220112274882,0.12216878980681,YER034W_NFR/NDR,,,Promoter,Promoter,,Promoter
3059,5,221903,0.0991308589856432,0.0562305493442502,0.0787765161858217,YER034W,YER034W,SGDID:S000000836,CDS,CDS,"""Protein of unknown function; non-essential gene; expression induced upon calcium shortage; protein abundance increases in response to DNA replication stress""",Verified ORF
3060,5,221992,0.0837126958835506,0.0555893766300784,0.132984110473508,YER034W,YER034W,SGDID:S000000836,CDS,CDS,"""Protein of unknown function; non-essential gene; expression induced upon calcium shortage; protein abundance increases in response to DNA replication stress""",Verified ORF
3061,5,222178,0.0784646747873265,0.0557407327106431,0.160108154299472,YER034W,YER034W,SGDID:S000000836,CDS,CDS,"""Protein of unknown function; non-essential gene; expression induced upon calcium shortage; protein abundance increases in response to DNA replication stress""",Verified ORF
3062,5,222207,0.077448706833551,0.0556795903369007,0.165110282763047,YER034W,YER034W,SGDID:S000000836,CDS,CDS,"""Protein of unknown function; non-essential gene; expression induced upon calcium shortage; protein abundance increases in response to DNA replication stress""",Verified ORF
3063,5,222346,0.0698244382484453,0.0557183929346289,0.21097444582339,YER034W,YER034W,SGDID:S000000836,CDS,CDS,"""Protein of unknown function; non-essential gene; expression induced upon calcium shortage; protein abundance increases in response to DNA replication stress""",Verified ORF
3064,5,223004,0.0741299221400639,0.0555893212469216,0.18321839798012,YER035W,EDC2,SGDID:S000000837,CDS,CDS,"""RNA-binding protein that directly activates mRNA decapping; binds mRNA substrate and enhances activity of decapping proteins Dcp1p and Dcp2p; has a role in translation during heat stress; protein increases in abundance and relocalizes to nucleolus and to nuclear foci upon DNA replication stress; EDC2 has a paralog ; EDC1 ; that arose from the whole genome duplication""",Verified ORF
3066,5,225231,0.0792102482790882,0.0568205020640005,0.164181348407436,YER037W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3070,5,225569,0.0376869097874314,0.0560087898492095,0.501467112983295,YER037W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3072,5,227110,0.115568228647458,0.0557088379895056,0.0387567491262397,YER038C,KRE29,SGDID:S000000840,CDS,CDS,"""Subunit of the SMC5-SMC6 complex; this complex is involved in removal of X-shaped DNA structures that arise between sister chromatids during DNA replication and repair; heterozygous mutant shows haploinsufficiency in K1 killer toxin resistance""",Verified ORF
3073,5,229365,0.0759759259395726,0.0553694735720453,0.170884105786258,YER039C-A,YER039C-A,SGDID:S000007226,CDS,CDS,"""Putative protein of unknown function; YER039C-A is not an essential gene""",Uncharacterized ORF
3074,5,229595,0.0878936462617428,0.0552555894289941,0.112578014877172,YER040W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
