SNP,Chr,Pos,Effect,SE,ALO1_HYR1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
2702,4,1451946,0.0162802827684816,0.0945835574293532,0.863437165110744,YDR501W,PLM2,SGDID:S000002909,CDS,CDS,"""Putative transcription factor ; contains Forkhead Associated domain; found associated with chromatin; target of SBF transcription factor; induced in response to DNA damaging agents and deletion of telomerase; PLM2 has a paralog ; TOS4 ; that arose from the whole genome duplication""",Verified ORF
2703,4,1452368,0.0423746385952515,0.0947531093779384,0.654996951213871,YDR501W,PLM2,SGDID:S000002909,CDS,CDS,"""Putative transcription factor ; contains Forkhead Associated domain; found associated with chromatin; target of SBF transcription factor; induced in response to DNA damaging agents and deletion of telomerase; PLM2 has a paralog ; TOS4 ; that arose from the whole genome duplication""",Verified ORF
2704,4,1453498,-0.0068357205154552,0.0944720923760963,0.942358755132462,YDR502C,SAM2,SGDID:S000002910,CDS,CDS,"""S-adenosylmethionine synthetase; catalyzes transfer of the adenosyl group of ATP to the sulfur atom of methionine; comparative analysis suggests that a mitochondrially targeted form may result from translation starting at a non-canonical codon upstream of the annotated start codon""",Verified ORF
2705,4,1455597,-0.0323331141533658,0.0937563967448696,0.73040273351028,YDR503C,LPP1,SGDID:S000002911,CDS,CDS,"""Lipid phosphate phosphatase; catalyzes Mg(2+)-independent dephosphorylation of phosphatidic acid (PA) ; lysophosphatidic acid ; and diacylglycerol pyrophosphate; involved in control of the cellular levels of phosphatidylinositol and PA""",Verified ORF
2709,4,1457873,-0.0317674355025674,0.0938389380709518,0.735163966888573,YDR505C,PSP1,SGDID:S000002913,CDS,CDS,"""Asn and gln rich protein of unknown function; high-copy suppressor of POL1 (DNA polymerase alpha) and partial suppressor of CDC2 (polymerase delta) and CDC6 (pre-RC loading factor) mutations; overexpression results in growth inhibition; PSP1 has a paralog ; YLR177W ; that arose from the whole genome duplication""",Verified ORF
2711,4,1459398,-0.0168436184090206,0.0935746254485951,0.85725429416818,YDR505C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2714,4,1467660,-0.0173608085821702,0.0951485153611921,0.855326395562658,YDR508C,GNP1,SGDID:S000002916,CDS,CDS,"""Broad specificity amino acid permease; high-affinity glutamine permease; major serine permease with minor contributions from paralog Agp1p; role in serine uptake impacts cellular sphingolipid homeostasis; also transports Leu ; Thr ; Cys ; Met and Asn; expression is fully dependent on Grr1p and modulated by the Ssy1p-Ptr3p-Ssy5p (SPS) sensor of extracellular amino acids""",Verified ORF
2715,4,1469963,-0.0065173679566918,0.0946885213694359,0.945164271076138,YDR511W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2716,4,1471998,-0.0165405355293908,0.0944410579256528,0.861068972856661,YDR514C,YDR514C,SGDID:S000002922,CDS,CDS,"""Protein of unknown function that localizes to mitochondria; overexpression affects endocytic protein trafficking; YDR514C has a paralog ; GFD2 ; that arose from the whole genome duplication""",Verified ORF
2717,4,1472661,-0.0007608115606385,0.0944451524575136,0.993577188021124,YDR514C,YDR514C,SGDID:S000002922,CDS,CDS,"""Protein of unknown function that localizes to mitochondria; overexpression affects endocytic protein trafficking; YDR514C has a paralog ; GFD2 ; that arose from the whole genome duplication""",Verified ORF
2718,4,1472720,-0.0051304379529852,0.0944850381412766,0.956727706663335,YDR514C,YDR514C,SGDID:S000002922,CDS,CDS,"""Protein of unknown function that localizes to mitochondria; overexpression affects endocytic protein trafficking; YDR514C has a paralog ; GFD2 ; that arose from the whole genome duplication""",Verified ORF
2719,4,1474141,-0.0117856326188104,0.0945307958397842,0.900851769086038,YDR515W,SLF1,SGDID:S000002923,CDS,CDS,"""RNA binding protein that associates with polysomes; may be involved in regulating mRNA translation; involved in the copper-dependent mineralization of copper sulfide complexes on cell surface in cells cultured in copper salts; SLF1 has a paralog ; SRO9 ; that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress""",Verified ORF
2720,4,1475645,0.0349482025609522,0.0938357349086606,0.709788609131162,YDR516C,EMI2,SGDID:S000002924,CDS,CDS,"""Non-essential protein of unknown function; required for transcriptional induction of the early meiotic-specific transcription factor IME1; required for sporulation; expression regulated by glucose-repression transcription factors Mig1/2p; EMI2 has a paralog ; GLK1 ; that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress""",Verified ORF
2721,4,1483867,-0.0103300942001059,0.0948934119193904,0.913375408359769,SUT081,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
2723,4,1484621,0.011527182237667,0.0930758572220277,0.90150676491043,XUT_4F-689,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
2724,4,1484733,-0.0002489859559691,0.0934357035192525,0.9978753178761,XUT_4F-689,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
2725,4,1484992,-0.0295881167193642,0.0933240048825044,0.751395196499211,XUT_4F-689,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
2726,4,1486897,-0.0251148120864025,0.0940560232391021,0.789609909680776,YDR523C,SPS1,SGDID:S000002931,CDS,CDS,"""STE20-family GCKIII protein kinase; required for prospore membrane closure ; efficient spore packaging ; and localization of enzymes involved in spore wall synthesis; component of a non-canonical Hippo pathway with Cdc15p involved in spindle disassembly and sustained release of Cdc14p during anaphase II; forms a complex with Cdc15p;  phosphorylation requires Cdc15p; required for Ssp1p phosphorylation and turnover; interacts with 14-3-3 proteins; expressed in late meiosis; nuclear and cytoplasmic""",Verified ORF
2727,4,1488575,-0.0192625980640377,0.0941700653292346,0.8380406873346,YDR524C,AGE1,SGDID:S000002932,CDS,CDS,"""ADP-ribosylation factor (ARF) GTPase activating protein (GAP) effector; involved in the secretory and endocytic pathways; contains C2C2H2 cysteine/histidine motif""",Verified ORF
2729,4,1491666,-0.027152957089612,0.0931460822553387,0.770832990459998,YDR527W,RBA50,SGDID:S000002935,CDS,CDS,"""Protein involved in transcription; interacts with RNA polymerase II subunits Rpb2p ; Rpb3 ; and Rpb11p; has similarity to human RPAP1""",Verified ORF
2730,4,1492451,0.0151837578304985,0.0943605244570314,0.872254616408502,YDR526C,YDR526C,SGDID:S000002934,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
2731,4,1493150,-0.0167003915085218,0.0931735068721731,0.857852326031455,snR84_NFR/NDR,,,Promoter,Promoter,,Promoter
2732,4,1493956,-0.0356562697696563,0.0931447780640827,0.702094886552826,YDR528W,HLR1,SGDID:S000002936,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in regulation of cell wall composition and integrity; also involved in cell wall response to osmotic stress; overproduction suppresses a lysis sensitive PKC mutation; HLR1 has a paralog ; LRE1 ; that arose from the whole genome duplication""",Verified ORF
2733,4,1493975,0.0110898926015889,0.093426963768135,0.905579605044053,YDR528W,HLR1,SGDID:S000002936,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in regulation of cell wall composition and integrity; also involved in cell wall response to osmotic stress; overproduction suppresses a lysis sensitive PKC mutation; HLR1 has a paralog ; LRE1 ; that arose from the whole genome duplication""",Verified ORF
2734,4,1494542,-0.039707694508258,0.0935888536360053,0.671621507982776,YDR528W,HLR1,SGDID:S000002936,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in regulation of cell wall composition and integrity; also involved in cell wall response to osmotic stress; overproduction suppresses a lysis sensitive PKC mutation; HLR1 has a paralog ; LRE1 ; that arose from the whole genome duplication""",Verified ORF
2735,4,1494612,-0.0673475548391959,0.0931778589030956,0.470290604311176,YDR528W,HLR1,SGDID:S000002936,CDS,CDS,"""Protein involved in regulation of cell wall composition and integrity; also involved in cell wall response to osmotic stress; overproduction suppresses a lysis sensitive PKC mutation; HLR1 has a paralog ; LRE1 ; that arose from the whole genome duplication""",Verified ORF
2736,4,1494869,-0.046810491043184,0.0933086047316568,0.616209666694394,YDR528W,HLR1,SGDID:S000002936,CDS,CDS,"""Protein involved in regulation of cell wall composition and integrity; also involved in cell wall response to osmotic stress; overproduction suppresses a lysis sensitive PKC mutation; HLR1 has a paralog ; LRE1 ; that arose from the whole genome duplication""",Verified ORF
2737,4,1494944,-0.0737416708630676,0.0936205163237596,0.431420827758002,YDR528W,HLR1,SGDID:S000002936,CDS,CDS,"""Protein involved in regulation of cell wall composition and integrity; also involved in cell wall response to osmotic stress; overproduction suppresses a lysis sensitive PKC mutation; HLR1 has a paralog ; LRE1 ; that arose from the whole genome duplication""",Verified ORF
2738,4,1494974,-0.0627020576804477,0.0943853901576509,0.50691952325398,YDR528W,HLR1,SGDID:S000002936,CDS,CDS,"""Protein involved in regulation of cell wall composition and integrity; also involved in cell wall response to osmotic stress; overproduction suppresses a lysis sensitive PKC mutation; HLR1 has a paralog ; LRE1 ; that arose from the whole genome duplication""",Verified ORF
2741,4,1512432,-0.0588173406173691,0.0937438857188569,0.530785729988136,YDR539W,FDC1,SGDID:S000002947,CDS,CDS,"""Ferulic acid decarboxylase; involved in the decarboxylation of aromatic carboxylic acids such as phenylacrylic (cinnamic) acid ; ferulic acid and coumaric acid and formation of the corresponding vinyl derivatives; overexpression of both Pad1p and Fdc1p increases decarboxylase activity due to the Pad1p-catalyzed formation of a diffusible cofactor required for Fdc1p activity; homolog of E. coli UbiD; GFP-fusion protein localizes to the cytoplasm in an HTP study""",Verified ORF
2742,4,1512726,-0.0435792351956644,0.0932224879371803,0.640448115018957,YDR539W,FDC1,SGDID:S000002947,CDS,CDS,"""Ferulic acid decarboxylase; involved in the decarboxylation of aromatic carboxylic acids such as phenylacrylic (cinnamic) acid ; ferulic acid and coumaric acid and formation of the corresponding vinyl derivatives; overexpression of both Pad1p and Fdc1p increases decarboxylase activity due to the Pad1p-catalyzed formation of a diffusible cofactor required for Fdc1p activity; homolog of E. coli UbiD; GFP-fusion protein localizes to the cytoplasm in an HTP study""",Verified ORF
2744,4,1513733,-0.10415944423135,0.0927225272259141,0.262054128922007,YDR539W,FDC1,SGDID:S000002947,Close to 3'-UTR,Close to 3'-UTR,"""Ferulic acid decarboxylase; involved in the decarboxylation of aromatic carboxylic acids such as phenylacrylic (cinnamic) acid ; ferulic acid and coumaric acid and formation of the corresponding vinyl derivatives; overexpression of both Pad1p and Fdc1p increases decarboxylase activity due to the Pad1p-catalyzed formation of a diffusible cofactor required for Fdc1p activity; homolog of E. coli UbiD; GFP-fusion protein localizes to the cytoplasm in an HTP study""",Verified ORF
2748,4,1517320,-0.0976568111212153,0.0926569713266666,0.292621747750122,YDR540C,IRC4,SGDID:S000002948,CDS,CDS,"""Protein similar to bacterial secreted DfsB proteins; null mutant displays increased levels of spontaneous Rad52p foci; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus""",Verified ORF
2751,4,1521315,-0.0911037074115587,0.0929446816893261,0.327662251720818,SUT085,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
2752,4,1521582,-0.0887367793995731,0.092856791406324,0.339912932473104,SUT085,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
2753,4,1521747,-0.0914757378615534,0.0941391472643964,0.331861315530931,SUT085,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
2759,4,1522862,-0.0731803212068785,0.0928952059117431,0.431358228739476,YDR542W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2768,5,8786,-0.0519442804664332,0.0924551340697166,0.574586824063865,ARS504,ARS504,SGDID:S000077379,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
2769,5,9566,-0.0642750600633855,0.0927845521338537,0.488931658541555,ARS504,ARS504,SGDID:S000077379,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
2770,5,11033,-2.14563395981582e-05,0.0922006306344416,0.999814452876169,E:10020-13719,,,Intergenic region,Intergenic region,between ARS504 and YEL072W,Intergenic region
2771,5,11244,-0.0052210049740407,0.0924582617715305,0.955000316507884,E:10020-13719,,,Intergenic region,Intergenic region,between ARS504 and YEL072W,Intergenic region
2772,5,11370,0.0090374021531702,0.0923465693015531,0.922095851538368,E:10020-13719,,,Intergenic region,Intergenic region,between ARS504 and YEL072W,Intergenic region
2773,5,13215,-0.085555191114915,0.0919883023611058,0.352972505812557,YEL072W,RMD6,SGDID:S000000798,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for sporulation""",Verified ORF
2774,5,13449,-0.0607391461990349,0.0937326806011897,0.517403653352093,YEL072W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2776,5,13639,-0.0427705856510536,0.0918329018581226,0.641686271972646,YEL072W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2777,5,13690,-0.0911180418783431,0.092280286432068,0.324120305233659,YEL072W,RMD6,SGDID:S000000798,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for sporulation""",Verified ORF
2778,5,14028,-0.0636496472289637,0.0919180204644167,0.489103112669832,YEL072W,RMD6,SGDID:S000000798,CDS,CDS,"""Protein required for sporulation""",Verified ORF
2780,5,18746,-0.111946957506603,0.0936485546935919,0.232735410532271,YEL071W,DLD3,SGDID:S000000797,Close to 3'-UTR,Close to 3'-UTR,"""2-hydroxyglutarate transhydrogenase ; and minor D-lactate dehydrogenase; converts D-2-hydroxyglutarate (D-2HG) ; an oncometabolite ; to alpha-ketoglutarate in the presence of FAD ; with concomitant reduction of pyruvate to D-lactate; minor lactate dehydrogenase activity; component of the retrograde regulon that consists of genes whose expression are stimulated by damage to mitochondria and reduced in cells grown with glutamate as the sole nitrogen source; located in the cytoplasm""",Verified ORF
2781,5,18800,-0.150854491969934,0.092618157388597,0.104251921534652,YEL071W,DLD3,SGDID:S000000797,Close to 3'-UTR,Close to 3'-UTR,"""2-hydroxyglutarate transhydrogenase ; and minor D-lactate dehydrogenase; converts D-2-hydroxyglutarate (D-2HG) ; an oncometabolite ; to alpha-ketoglutarate in the presence of FAD ; with concomitant reduction of pyruvate to D-lactate; minor lactate dehydrogenase activity; component of the retrograde regulon that consists of genes whose expression are stimulated by damage to mitochondria and reduced in cells grown with glutamate as the sole nitrogen source; located in the cytoplasm""",Verified ORF
