SNP,Chr,Pos,Effect,SE,ERG11_ORM2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
3024,5,187642,0.0762314705701341,0.126497969619104,0.547141793535733,YER015W,FAA2,SGDID:S000000817,Close to 3'-UTR,Close to 3'-UTR,"""Medium chain fatty acyl-CoA synthetase; activates imported fatty acids; accepts a wide range of fatty acid chain lengths with a preference for medium chains ; C9:0-C13:0; localized to the peroxisome; comparative analysis suggests that a mitochondrially targeted form may result from translation starting at a non-canonical codon upstream of the annotated start codon""",Verified ORF
3025,5,189599,0.091834161909401,0.125602347706329,0.46517255040199,YER017C,AFG3,SGDID:S000000819,CDS,CDS,"""Mitochondrial inner membrane m-AAA protease component; mediates degradation of misfolded or unassembled proteins; also required for correct assembly of mitochondrial enzyme complexes; involved in cytoplasmic mRNA translation and aging; expression of human homolog AFG3L2 can complement yeast yta12 afg3 double mutant""",Verified ORF
3026,5,189613,0.111523014986311,0.126129290463252,0.377192233066843,YER017C,AFG3,SGDID:S000000819,CDS,CDS,"""Mitochondrial inner membrane m-AAA protease component; mediates degradation of misfolded or unassembled proteins; also required for correct assembly of mitochondrial enzyme complexes; involved in cytoplasmic mRNA translation and aging; expression of human homolog AFG3L2 can complement yeast yta12 afg3 double mutant""",Verified ORF
3027,5,191306,0.141709345062657,0.124518394556017,0.255867443282204,YER017C,AFG3,SGDID:S000000819,CDS,CDS,"""Mitochondrial inner membrane m-AAA protease component; mediates degradation of misfolded or unassembled proteins; also required for correct assembly of mitochondrial enzyme complexes; involved in cytoplasmic mRNA translation and aging; expression of human homolog AFG3L2 can complement yeast yta12 afg3 double mutant""",Verified ORF
3028,5,192971,0.0745133366369566,0.124407976478115,0.549594792291132,YER019W,ISC1,SGDID:S000000821,CDS,CDS,"""Inositol phosphosphingolipid phospholipase C; hydrolyzes complex sphingolipids to produce ceramide; regulates the spindle assembly checkpoint upstream of PP2A-Cdc55; activates genes required for non-fermentable carbon source metabolism during the diauxic shift; mediates Na+ and Li+ halotolerance; activated by phosphatidylserine ; cardiolipin and phosphatidylglycerol; mitochondrial outer membrane protein; ortholog of mammalian neutral sphingomyelinase type 2""",Verified ORF
3033,5,210350,-0.0190662134663068,0.120678886376273,0.874553996234928,YER027C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3034,5,210480,0.018539908662256,0.121254761465091,0.878564134956667,YER027C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3035,5,211001,0.0057105597233391,0.120916610934947,0.962358811812524,YER028C,MIG3,SGDID:S000000830,CDS,CDS,"""Transcriptional regulator; partially nonfunctional in S288C strains but has a major role in catabolite repression and ethanol response in some other strains; involved in response to toxic agents; phosphorylation by Snf1p or the Mec1p pathway inactivates Mig3p ; allowing induction of damage response genes""",Verified ORF
3036,5,211036,0.0167557799636107,0.120946131349119,0.88989329020079,YER028C,MIG3,SGDID:S000000830,CDS,CDS,"""Transcriptional regulator; partially nonfunctional in S288C strains but has a major role in catabolite repression and ethanol response in some other strains; involved in response to toxic agents; phosphorylation by Snf1p or the Mec1p pathway inactivates Mig3p ; allowing induction of damage response genes""",Verified ORF
3037,5,211245,-0.0406067940044374,0.120663798556598,0.736672413160781,YER028C,MIG3,SGDID:S000000830,CDS,CDS,"""Transcriptional regulator; partially nonfunctional in S288C strains but has a major role in catabolite repression and ethanol response in some other strains; involved in response to toxic agents; phosphorylation by Snf1p or the Mec1p pathway inactivates Mig3p ; allowing induction of damage response genes""",Verified ORF
3038,5,211284,-0.0332945730251144,0.12082970738815,0.783055280237678,YER028C,MIG3,SGDID:S000000830,CDS,CDS,"""Transcriptional regulator; partially nonfunctional in S288C strains but has a major role in catabolite repression and ethanol response in some other strains; involved in response to toxic agents; phosphorylation by Snf1p or the Mec1p pathway inactivates Mig3p ; allowing induction of damage response genes""",Verified ORF
3039,5,211526,-0.0466609614201105,0.120978350957721,0.699953571080858,YER028C,MIG3,SGDID:S000000830,CDS,CDS,"""Transcriptional regulator; partially nonfunctional in S288C strains but has a major role in catabolite repression and ethanol response in some other strains; involved in response to toxic agents; phosphorylation by Snf1p or the Mec1p pathway inactivates Mig3p ; allowing induction of damage response genes""",Verified ORF
3040,5,211987,-0.0380620011376868,0.121557515857782,0.754374963839942,YER028C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3042,5,214406,0.0199676475143289,0.121421763270961,0.869472074499408,YER031C,YPT31,SGDID:S000000833,CDS,CDS,"""Rab family GTPase; involved in the exocytic pathway; mediates intra-Golgi traffic or the budding of post-Golgi vesicles from the trans-Golgi; YPT31 has a paralog ; YPT32 ; that arose from the whole genome duplication; localizes to the transitional and late Golgi""",Verified ORF
3043,5,214752,0.031733264026677,0.121714118780057,0.794460727280419,YER032W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3044,5,215862,0.05248435917982,0.121873179430036,0.666987644044318,YER032W,FIR1,SGDID:S000000834,CDS,CDS,"""Protein involved in 3' mRNA processing; interacts with Ref2p; APCC(Cdh1) substrate; potential Cdc28p substrate""",Verified ORF
3045,5,216840,0.111282396464566,0.121731885202626,0.361256861222662,YER032W,FIR1,SGDID:S000000834,CDS,CDS,"""Protein involved in 3' mRNA processing; interacts with Ref2p; APCC(Cdh1) substrate; potential Cdc28p substrate""",Verified ORF
3046,5,217294,0.0870127436633374,0.123237623096508,0.48061862153112,YER032W,FIR1,SGDID:S000000834,CDS,CDS,"""Protein involved in 3' mRNA processing; interacts with Ref2p; APCC(Cdh1) substrate; potential Cdc28p substrate""",Verified ORF
3047,5,217319,0.0900580936726715,0.12333073908071,0.465742411262025,YER032W,FIR1,SGDID:S000000834,CDS,CDS,"""Protein involved in 3' mRNA processing; interacts with Ref2p; APCC(Cdh1) substrate; potential Cdc28p substrate""",Verified ORF
3049,5,218253,0.0991409601667416,0.12236601423173,0.418371006673082,YER033C,ZRG8,SGDID:S000000835,CDS,CDS,"""Protein of unknown function; authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; GFP-fusion protein is localized to the cytoplasm; transcription induced under conditions of zinc deficiency""",Verified ORF
3050,5,218986,0.0868600110202238,0.121327748306423,0.474518886746939,YER033C,ZRG8,SGDID:S000000835,CDS,CDS,"""Protein of unknown function; authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; GFP-fusion protein is localized to the cytoplasm; transcription induced under conditions of zinc deficiency""",Verified ORF
3051,5,219768,0.0783847027106651,0.121344097223164,0.518718186768271,YER033C,ZRG8,SGDID:S000000835,CDS,CDS,"""Protein of unknown function; authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; GFP-fusion protein is localized to the cytoplasm; transcription induced under conditions of zinc deficiency""",Verified ORF
3052,5,220210,0.120195513564227,0.12139431921611,0.32279136276877,YER033C,ZRG8,SGDID:S000000835,CDS,CDS,"""Protein of unknown function; authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; GFP-fusion protein is localized to the cytoplasm; transcription induced under conditions of zinc deficiency""",Verified ORF
3053,5,220516,0.104331961214803,0.121435871275424,0.390839298302505,YER033C,ZRG8,SGDID:S000000835,CDS,CDS,"""Protein of unknown function; authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; GFP-fusion protein is localized to the cytoplasm; transcription induced under conditions of zinc deficiency""",Verified ORF
3054,5,220904,0.107726813625682,0.1214944431968,0.3758543447822,YER033C,ZRG8,SGDID:S000000835,CDS,CDS,"""Protein of unknown function; authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; GFP-fusion protein is localized to the cytoplasm; transcription induced under conditions of zinc deficiency""",Verified ORF
3056,5,221810,0.135941598059129,0.122604682760594,0.268280013758367,YER034W_NFR/NDR,,,Promoter,Promoter,,Promoter
3057,5,221815,0.127706482593134,0.123665233024247,0.302461145537538,YER034W_NFR/NDR,,,Promoter,Promoter,,Promoter
3058,5,221827,0.138822276355857,0.122525540563687,0.257980325799165,YER034W_NFR/NDR,,,Promoter,Promoter,,Promoter
3059,5,221903,0.091348169239103,0.122796775068274,0.457433573181679,YER034W,YER034W,SGDID:S000000836,CDS,CDS,"""Protein of unknown function; non-essential gene; expression induced upon calcium shortage; protein abundance increases in response to DNA replication stress""",Verified ORF
3060,5,221992,0.130255114491016,0.121150088525422,0.283039686708055,YER034W,YER034W,SGDID:S000000836,CDS,CDS,"""Protein of unknown function; non-essential gene; expression induced upon calcium shortage; protein abundance increases in response to DNA replication stress""",Verified ORF
3061,5,222178,0.124067608562218,0.121450276596368,0.307693201851702,YER034W,YER034W,SGDID:S000000836,CDS,CDS,"""Protein of unknown function; non-essential gene; expression induced upon calcium shortage; protein abundance increases in response to DNA replication stress""",Verified ORF
3062,5,222207,0.13725879128691,0.121268395115294,0.258461779138915,YER034W,YER034W,SGDID:S000000836,CDS,CDS,"""Protein of unknown function; non-essential gene; expression induced upon calcium shortage; protein abundance increases in response to DNA replication stress""",Verified ORF
3063,5,222346,0.140654562423245,0.121279659084874,0.246932828765909,YER034W,YER034W,SGDID:S000000836,CDS,CDS,"""Protein of unknown function; non-essential gene; expression induced upon calcium shortage; protein abundance increases in response to DNA replication stress""",Verified ORF
3064,5,223004,0.150141399273198,0.121000952225084,0.21549320941433,YER035W,EDC2,SGDID:S000000837,CDS,CDS,"""RNA-binding protein that directly activates mRNA decapping; binds mRNA substrate and enhances activity of decapping proteins Dcp1p and Dcp2p; has a role in translation during heat stress; protein increases in abundance and relocalizes to nucleolus and to nuclear foci upon DNA replication stress; EDC2 has a paralog ; EDC1 ; that arose from the whole genome duplication""",Verified ORF
3066,5,225231,0.159235933971622,0.123689092122348,0.198802285150933,YER037W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3070,5,225569,0.152730085745732,0.121679897318483,0.210243975084395,YER037W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3072,5,227110,0.208768443483092,0.121449747972844,0.0864965650410669,YER038C,KRE29,SGDID:S000000840,CDS,CDS,"""Subunit of the SMC5-SMC6 complex; this complex is involved in removal of X-shaped DNA structures that arise between sister chromatids during DNA replication and repair; heterozygous mutant shows haploinsufficiency in K1 killer toxin resistance""",Verified ORF
3073,5,229365,0.318868747219996,0.119604632047727,0.0080284085731262,YER039C-A,YER039C-A,SGDID:S000007226,CDS,CDS,"""Putative protein of unknown function; YER039C-A is not an essential gene""",Uncharacterized ORF
3074,5,229595,0.331000324578528,0.119371176337632,0.0058514101406146,YER040W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3075,5,229778,0.306881948382883,0.119526824134851,0.0106554299438104,YER038W-A,FMP49,SGDID:S000028746,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein of unknown function; almost completely overlaps ORF HVG1/YER039C""",Uncharacterized ORF
3076,5,229833,0.315963490981812,0.119649518010551,0.0086399831789969,YER040W,GLN3,SGDID:S000000842,CDS,CDS,"""Transcriptional activator in nitrogen catabolite repression system; localization and activity regulated by quality of nitrogen source and Ure2p; full-length protein forms prion-like aggregates when overproduced""",Verified ORF
3077,5,229900,0.311866635914674,0.119679963421955,0.0095530089191008,YER040W,GLN3,SGDID:S000000842,CDS,CDS,"""Transcriptional activator in nitrogen catabolite repression system; localization and activity regulated by quality of nitrogen source and Ure2p; full-length protein forms prion-like aggregates when overproduced""",Verified ORF
3078,5,230375,0.308401876969077,0.119722680396473,0.0104019666218327,YER040W,GLN3,SGDID:S000000842,CDS,CDS,"""Transcriptional activator in nitrogen catabolite repression system; localization and activity regulated by quality of nitrogen source and Ure2p; full-length protein forms prion-like aggregates when overproduced""",Verified ORF
3079,5,230512,0.312989115796957,0.120216906946765,0.0096161512730998,YER040W,GLN3,SGDID:S000000842,CDS,CDS,"""Transcriptional activator in nitrogen catabolite repression system; localization and activity regulated by quality of nitrogen source and Ure2p; full-length protein forms prion-like aggregates when overproduced""",Verified ORF
3080,5,232888,0.254008176682762,0.120105134030328,0.0351403554163836,YER041W,YEN1,SGDID:S000000843,CDS,CDS,"""Holliday junction resolvase; promotes template switching during break-induced replication (BIR) ; causing non-reciprocal translocations (NRTs); localization is cell-cycle dependent and regulated by Cdc28p phosphorylation; homolog of human GEN1; similar to S. cerevisiae endonuclease Rth1p""",Verified ORF
3081,5,234489,0.246912216906278,0.120550333216374,0.0412789021544243,YER041W,YEN1,SGDID:S000000843,CDS,CDS,"""Holliday junction resolvase; promotes template switching during break-induced replication (BIR) ; causing non-reciprocal translocations (NRTs); localization is cell-cycle dependent and regulated by Cdc28p phosphorylation; homolog of human GEN1; similar to S. cerevisiae endonuclease Rth1p""",Verified ORF
3082,5,234669,0.230052982745361,0.120449046571231,0.0569484274090412,YER041W,YEN1,SGDID:S000000843,CDS,CDS,"""Holliday junction resolvase; promotes template switching during break-induced replication (BIR) ; causing non-reciprocal translocations (NRTs); localization is cell-cycle dependent and regulated by Cdc28p phosphorylation; homolog of human GEN1; similar to S. cerevisiae endonuclease Rth1p""",Verified ORF
3083,5,237047,0.266551776735551,0.120342808553343,0.0274023430727787,YER043C,SAH1,SGDID:S000000845,CDS,CDS,"""S-adenosyl-L-homocysteine hydrolase; catabolizes S-adenosyl-L-homocysteine which is formed after donation of the activated methyl group of S-adenosyl-L-methionine (AdoMet) to an acceptor; regulates cellular lipid homoeostasis by regulating phosphatidylcholine(PC)synthesis and triacylglycerol (TG) levels""",Verified ORF
