SNP,Chr,Pos,Effect,SE,SSH1_ORM2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
1844,4,368457,0.176037294206814,0.126774175840322,0.165833143033879,YDL048C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1846,4,369403,0.146904740268695,0.126704936570856,0.247067059675047,YDL047W,SIT4,SGDID:S000002205,Close to 3'-UTR,Close to 3'-UTR,"""Ceramide-activated ; type 2A-related serine-threonine phosphatase; functions in G1/S transition of mitotic cycle; controls lifespan ; mitochondrial function ; cell cycle progression by regulating HXK2 phosphorylation; regulator of COPII coat dephosphorylation; required for ER to Golgi traffic; interacts with Hrr25p kinase; cytoplasmic and nuclear protein that modulates functions mediated by Pkc1p including cell wall and actin cytoskeleton organization; similar to human PP6""",Verified ORF
1851,4,372110,0.183479315379944,0.128507878367981,0.154242975817869,YDL045W-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1853,4,375688,0.186228580621264,0.12746678303807,0.144905793403201,YDL043C,PRP11,SGDID:S000002201,CDS,CDS,"""Subunit of the SF3a splicing factor complex; required for spliceosome assembly""",Verified ORF
1854,4,376511,0.204946038085455,0.125742173918852,0.104016483814398,YDL043C_NFR/NDR,,,Promoter,Promoter,,Promoter
1856,4,380252,0.182829708587781,0.125437235297997,0.145856574830802,YDL040C,NAT1,SGDID:S000002198,CDS,CDS,"""Subunit of protein N-terminal acetyltransferase NatA; NatA comprised of Nat1p ; Ard1p ; and Nat5p; N-terminally acetylates many proteins to influence multiple processes such as cell cycle progression ; heat-shock resistance ; mating ; sporulation ; telomeric silencing and early stages of mitophagy; orthologous to human NAA15; expression of both human NAA10 and NAA15 functionally complements ard1 nat1 double mutant although single mutations are not complemented by their orthologs""",Verified ORF
1857,4,382176,0.135511239652883,0.124947323551759,0.27886250997835,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1858,4,383443,0.117205126640908,0.12578446649008,0.352080181504096,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1872,4,384094,0.0813684127609609,0.124985345064844,0.515454785120879,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1874,4,384602,0.173803417113449,0.126233967622264,0.169435642897931,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1875,4,384607,0.196665001725421,0.12731868404467,0.12332275547089,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1876,4,388305,0.185574923624099,0.124506470525564,0.136989958300522,YDL036C,PUS9,SGDID:S000002194,CDS,CDS,"""Mitochondrial tRNA:pseudouridine synthase; catalyzes the formation of pseudouridine at position 32 in mitochondrial tRNAs; contains an N-terminal mitochondrial targeting sequence; PUS9 has a paralog ; RIB2 ; that arose from the whole genome duplication""",Verified ORF
1877,4,388542,0.146127478743835,0.124442769005546,0.241084681558868,YDL036C,PUS9,SGDID:S000002194,CDS,CDS,"""Mitochondrial tRNA:pseudouridine synthase; catalyzes the formation of pseudouridine at position 32 in mitochondrial tRNAs; contains an N-terminal mitochondrial targeting sequence; PUS9 has a paralog ; RIB2 ; that arose from the whole genome duplication""",Verified ORF
1879,4,390909,0.108383936212257,0.125407749945753,0.388036191315478,YDL035C,GPR1,SGDID:S000002193,CDS,CDS,"""Plasma membrane G protein coupled receptor (GPCR); interacts with the heterotrimeric G protein alpha subunit ; Gpa2p ; and with Plc1p; sensor that integrates nutritional signals with the modulation of cell fate via PKA and cAMP synthesis""",Verified ORF
1880,4,397927,0.09380062507993,0.125799689867773,0.456384266344805,YDL030W,PRP9,SGDID:S000002188,CDS,CDS,"""Subunit of the SF3a splicing factor complex; required for spliceosome assembly; acts after the formation of the U1 snRNP-pre-mRNA complex""",Verified ORF
1883,4,404981,0.116744482209866,0.126371674576496,0.356211898225002,YDL026W,YDL026W,SGDID:S000002184,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
1885,4,405368,0.149629707039685,0.125880564806628,0.235370909423582,YDL025C,RTK1,SGDID:S000002183,CDS,CDS,"""Putative protein kinase ; potentially phosphorylated by Cdc28p; interacts with ribosome biogenesis factors ; Cka2 ; Gus1 and Arc1; protein abundance increases in response to DNA replication stress""",Verified ORF
1886,4,408981,0.151478378888313,0.125134225608249,0.226886571424448,YDL024C,DIA3,SGDID:S000002182,CDS,CDS,"""Protein of unknown function; involved in invasive and pseudohyphal growth""",Verified ORF
1889,4,413957,0.11349089507119,0.125328958128088,0.365794868634379,YDL021W,GPM2,SGDID:S000002179,CDS,CDS,"""Nonfunctional homolog of Gpm1p phosphoglycerate mutase; if functional ; would convert 3-phosphoglycerate to 2-phosphoglycerate in glycolysis; GPM2 has a paralog ; GPM3 ; that arose from the whole genome duplication""",Verified ORF
1890,4,414243,-0.0022582885315344,0.12823969335236,0.985960005536654,YDL021W,GPM2,SGDID:S000002179,CDS,CDS,"""Nonfunctional homolog of Gpm1p phosphoglycerate mutase; if functional ; would convert 3-phosphoglycerate to 2-phosphoglycerate in glycolysis; GPM2 has a paralog ; GPM3 ; that arose from the whole genome duplication""",Verified ORF
1891,4,415928,0.102296573992359,0.126353917968036,0.418713482081457,YDL020C,RPN4,SGDID:S000002178,CDS,CDS,"""Transcription factor that stimulates expression of proteasome genes; Rpn4p levels are in turn regulated by the 26S proteasome in a negative feedback control mechanism; RPN4 is transcriptionally regulated by various stress responses; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
1892,4,419709,0.0868594571766614,0.125329370259119,0.488734203568348,YDL019C,OSH2,SGDID:S000002177,CDS,CDS,"""Member of an oxysterol-binding protein family with seven members; in S. cerevisiae ; family members have overlapping ; redundant functions in sterol metabolism and collectively perform a function essential for viability; contains FFAT motif; interacts with ER anchor Scs2p at patches at the plasma membrane and at the nuclear envelope; regulated by sterol binding; OSH2 has a paralog ; SWH1 ; that arose from the whole genome duplication""",Verified ORF
1893,4,420255,0.0725684527459831,0.125380049519364,0.563101421445419,YDL019C,OSH2,SGDID:S000002177,CDS,CDS,"""Member of an oxysterol-binding protein family with seven members; in S. cerevisiae ; family members have overlapping ; redundant functions in sterol metabolism and collectively perform a function essential for viability; contains FFAT motif; interacts with ER anchor Scs2p at patches at the plasma membrane and at the nuclear envelope; regulated by sterol binding; OSH2 has a paralog ; SWH1 ; that arose from the whole genome duplication""",Verified ORF
1894,4,421542,0.094358917596312,0.125213401152695,0.451600897182284,YDL019C,OSH2,SGDID:S000002177,Close to 3'-UTR,Close to 3'-UTR,"""Member of an oxysterol-binding protein family with seven members; in S. cerevisiae ; family members have overlapping ; redundant functions in sterol metabolism and collectively perform a function essential for viability; contains FFAT motif; interacts with ER anchor Scs2p at patches at the plasma membrane and at the nuclear envelope; regulated by sterol binding; OSH2 has a paralog ; SWH1 ; that arose from the whole genome duplication""",Verified ORF
1895,4,422070,0.107533858597732,0.125835210911012,0.393373827699965,YDL019C,OSH2,SGDID:S000002177,Close to 3'-UTR,Close to 3'-UTR,"""Member of an oxysterol-binding protein family with seven members; in S. cerevisiae ; family members have overlapping ; redundant functions in sterol metabolism and collectively perform a function essential for viability; contains FFAT motif; interacts with ER anchor Scs2p at patches at the plasma membrane and at the nuclear envelope; regulated by sterol binding; OSH2 has a paralog ; SWH1 ; that arose from the whole genome duplication""",Verified ORF
1896,4,422545,0.043083161588039,0.125877832925299,0.732357641129311,YDL018C,ERP3,SGDID:S000002176,Close to 3'-UTR,Close to 3'-UTR,"""Protein with similarity to Emp24p and Erv25p; member of the p24 family involved in ER to Golgi transport""",Verified ORF
1897,4,425689,0.0584244217275108,0.126191361651733,0.643662031106081,YDL017W,CDC7,SGDID:S000002175,CDS,CDS,"""Ser/Thr kinase and catalytic subunit of DDK (Dbf4-dependent kinase); required for origin firing and replication initiation; phosphorylates MCM subunits and Cdc45p to drive assembly of the pre-IC and the replicative CMG helicase (Cdc45-MCM-GINS); regulates pre-meiotic DNA replication ; meiotic DSB formation ; monopolar attachment of homologs during MI by recruiting monopolin to kinetochores ; and regulation of middle meiotic genes including NDT80; complemented by co-expression of human CDC7 and DBF4""",Verified ORF
1898,4,425858,0.0875015707603829,0.126873948751114,0.490852802539051,YDL016C,YDL016C,SGDID:S000002174,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF CDC7/YDL153C ; the catalytic subunit of a complex that regulates DNA replication""",Dubious ORF
1902,4,428826,0.0854110256262573,0.124789277582075,0.494145194464239,YDL013W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1903,4,428861,0.0636167938190864,0.125534702699309,0.612634989939174,YDL013W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1904,4,433301,0.0227070415228786,0.125408784002459,0.856421095186227,YDL011C,YDL011C,SGDID:S000002169,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps the uncharacterized ORF YDL010W""",Dubious ORF
1905,4,433554,0.0289786844786414,0.1249915946675,0.816792694299205,YDL008W,APC11,SGDID:S000002166,CDS,CDS,"""Catalytic core subunit ; Anaphase-Promoting Complex/Cyclosome (APC/C); which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; contains a RING-H2 domain that is required for activity""",Verified ORF
1906,4,434256,-0.0098324748845437,0.12515224600173,0.937423849963372,tT(AGU)D_NFR/NDR,,,Promoter,Promoter,,Promoter
1907,4,434351,0.0373638215461658,0.124803126739598,0.764824712441766,tT(AGU)D_NFR/NDR,,,Promoter,Promoter,,Promoter
1910,4,442926,0.0209128959971551,0.124984315643152,0.867210804673266,YDL004W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1912,4,445208,0.0161188886527605,0.125168229414655,0.897606814365322,YDL003W,MCD1,SGDID:S000002161,CDS,CDS,"""Essential alpha-kleisin subunit of the cohesin complex; required for sister chromatid cohesion in mitosis; subject to proteolytic cleavage by separase Esp1p ; resulting in dissociation of cohesin from chromatin and the separation of sister chromatids at the mitotic metaphase-to-anaphase transition; apoptosis induces cleavage and translocation of a C-terminal fragment to mitochondria; expression peaks in S phase""",Verified ORF
1916,4,450801,0.0332408647784601,0.126579567657132,0.793005575178752,YDR001C,NTH1,SGDID:S000002408,CDS,CDS,"""Neutral trehalase ; degrades trehalose; required for thermotolerance and may mediate resistance to other cellular stresses; phosphorylated and activated by Cdc28p at the G1/S phase transition to coordinately regulate carbohydrate metabolism and the cell cycle; inhibited by Dcs1p; NTH1 has a paralog ; NTH2 ; that arose from the whole genome duplication""",Verified ORF
1917,4,451837,-0.0534750377593238,0.125298661311108,0.669799303402126,YDR001C,NTH1,SGDID:S000002408,CDS,CDS,"""Neutral trehalase ; degrades trehalose; required for thermotolerance and may mediate resistance to other cellular stresses; phosphorylated and activated by Cdc28p at the G1/S phase transition to coordinately regulate carbohydrate metabolism and the cell cycle; inhibited by Dcs1p; NTH1 has a paralog ; NTH2 ; that arose from the whole genome duplication""",Verified ORF
1920,4,454081,-0.05300271022994,0.124949539270352,0.671683512228524,YDR003W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1921,4,454191,-0.0442880777991952,0.12550423275307,0.724388160608916,YDR003W,RCR2,SGDID:S000002410,CDS,CDS,"""Vacuolar ubiquitin ligase-substrate adaptor; delivered to vacuole using ubiquitin as a sorting signal; presumably functions within the endosomal-vacuolar trafficking pathway ; affecting events that determine whether plasma membrane proteins are degraded or routed to the plasma membrane; RCR2 has a paralog ; RCR1 ; that arose from the whole genome duplication""",Verified ORF
1922,4,454676,-0.014036573968125,0.12484818320094,0.91054705638785,YDR003W,RCR2,SGDID:S000002410,CDS,CDS,"""Vacuolar ubiquitin ligase-substrate adaptor; delivered to vacuole using ubiquitin as a sorting signal; presumably functions within the endosomal-vacuolar trafficking pathway ; affecting events that determine whether plasma membrane proteins are degraded or routed to the plasma membrane; RCR2 has a paralog ; RCR1 ; that arose from the whole genome duplication""",Verified ORF
1923,4,454817,-0.0218130240595115,0.125054965686904,0.861629503405869,YDR003W-A,YDR003W-A,SGDID:S000028819,CDS,CDS,"""Putative protein of unknown function; identified by expression profiling and mass spectrometry""",Uncharacterized ORF
1924,4,454913,-0.0143468272267425,0.124706749395556,0.908475251290084,YDR003W,RCR2,SGDID:S000002410,Close to 3'-UTR,Close to 3'-UTR,"""Vacuolar ubiquitin ligase-substrate adaptor; delivered to vacuole using ubiquitin as a sorting signal; presumably functions within the endosomal-vacuolar trafficking pathway ; affecting events that determine whether plasma membrane proteins are degraded or routed to the plasma membrane; RCR2 has a paralog ; RCR1 ; that arose from the whole genome duplication""",Verified ORF
1926,4,455170,0.0130394980245242,0.125086105556586,0.9170347793379,YDR004W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1927,4,458042,-0.027862648720256,0.124823916783932,0.823496803239685,YDR005C,MAF1,SGDID:S000002412,Close to 3'-UTR,Close to 3'-UTR,"""Highly conserved negative regulator of RNA polymerase III; involved in tRNA processing and stability; inhibits tRNA degradation via rapid tRNA decay (RTD) pathway; binds N-terminal domain of Rpc160p subunit of Pol III to prevent closed-complex formation; regulated by phosphorylation mediated by TORC1 ; protein kinase A ; Sch9p ; casein kinase 2; localizes to cytoplasm during vegetative growth and translocates to nucleus and nucleolus under stress conditions""",Verified ORF
