SNP,Chr,Pos,Effect,SE,SRO9_SGN1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
3399,5,562072,-0.0763449524962942,0.0605276366956838,0.208025086953228,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3400,5,562097,-0.0864559102962429,0.0603052739824306,0.152560838710823,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3402,5,562116,-0.0820966632241217,0.060243391337001,0.173830119063069,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3403,5,562155,-0.0849747115989905,0.0605534684775219,0.161406256559518,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3404,5,562173,-0.0789185986121908,0.0605979580462704,0.193652322070648,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3405,5,562264,-0.0867156983130648,0.0603956857554425,0.151946798852009,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3406,5,562359,-0.083156446215762,0.0606623949695799,0.171306016628341,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3407,5,562436,-0.0822920726368309,0.0606550485031031,0.175736359873523,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3408,5,562451,-0.0822240375769673,0.0605738959142342,0.175515922020445,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3409,5,562473,-0.0704244913475466,0.0607080348827511,0.246811529288597,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3410,5,562513,-0.0718968394019142,0.0607157734110695,0.237148742291595,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3411,5,562518,-0.0800401040447898,0.0605821818595426,0.187296332090048,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3412,5,562560,-0.0844189619246514,0.0603933887408144,0.163045496926715,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3413,5,562570,-0.0832333770576397,0.0603181163647535,0.168488705462566,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3414,5,562582,-0.0812348098370802,0.0604172703587315,0.179629816152111,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3415,5,562610,-0.0819180999468643,0.0604146567320724,0.175987901492915,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3416,5,562667,-0.0787677576000372,0.0602845430830743,0.192199358220552,YER186C,YER186C,SGDID:S000000988,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
3417,5,562683,-0.07885696169111,0.0603777991943413,0.192382947494827,YER186C,YER186C,SGDID:S000000988,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
3418,5,562774,-0.0751378380863053,0.0605463751949122,0.215431131850463,YER186C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3419,5,562846,-0.0802572618075998,0.061213426391487,0.190674338769274,YER186C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3420,5,562873,-0.0758141902466922,0.0615430000165903,0.218810235108254,YER186C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3421,5,562888,-0.0895223587158673,0.0609551365247116,0.142815625341277,YER186C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3422,5,563005,-0.0866297191456253,0.0608503243678947,0.155430346588177,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3423,5,563017,-0.0767668211515932,0.0611444882072028,0.210128231246438,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3424,5,563018,-0.0775302512525048,0.0614344104142367,0.207781822271888,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3425,5,563074,-0.0733351701062322,0.0615971198998919,0.234625703036638,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3426,5,563104,-0.0782821356829812,0.0612356384995906,0.201956971501277,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3427,5,563148,-0.0876102188489391,0.0608316278610848,0.15069475124896,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3428,5,563174,-0.0766014701878064,0.0612986273522661,0.212257469098383,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3429,5,563257,-0.0634377691301102,0.0617610169905589,0.305053601430907,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3430,5,563299,-0.0820026916306936,0.0608994186771894,0.178996657102131,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3431,5,563318,-0.0757208130638018,0.0610525514587119,0.215704350522559,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3432,5,563324,-0.0577423266311355,0.0611794390329057,0.345907588510879,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3433,5,563344,-0.0762321874433782,0.0612999314734509,0.214474499040301,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3434,5,563347,-0.0880131525365835,0.0613138780382381,0.152043692062998,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3435,5,563348,-0.0781738214290317,0.061316037740832,0.203171572334023,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3453,5,563747,-0.0757543390677143,0.0606898540637333,0.212777478088293,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3454,5,563755,-0.0860863394942735,0.0604270539457451,0.155146945804126,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3455,5,563781,-0.0834963330025756,0.0605153479460095,0.168535512552589,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3456,5,563837,-0.070205440142048,0.0610890197173415,0.251238501973046,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3458,5,563866,-0.0791207263811275,0.0614574070100773,0.198795729360786,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3459,5,563882,-0.0894569552352608,0.0612092531120564,0.144769507928357,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3460,5,563899,-0.0899482995773206,0.0612702920932148,0.142979121049038,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3461,5,563908,-0.0899482995773206,0.0612702920932148,0.142979121049038,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3462,5,563929,-0.0962345013723481,0.0611801227434395,0.116621573662669,YERComega1,YERComega1,SGDID:S000006903,Other features,LTR,"""Ty5 LTR""",reverse complement
3463,5,563964,-0.0965143716322881,0.0603670172597179,0.110761226982544,YERComega1,YERComega1,SGDID:S000006903,Other features,LTR,"""Ty5 LTR""",reverse complement
3464,5,563970,-0.0919762650260556,0.0602315304291472,0.127645278252784,YERComega1,YERComega1,SGDID:S000006903,Other features,LTR,"""Ty5 LTR""",reverse complement
3465,5,564006,-0.0994752593154183,0.0603399435480611,0.100123249752142,YERComega1,YERComega1,SGDID:S000006903,Other features,LTR,"""Ty5 LTR""",reverse complement
3466,5,564048,-0.105596749228388,0.0604614710370687,0.0815916382086699,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3467,5,564065,-0.0982790865236751,0.0603339703840948,0.104222446572805,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3468,5,564074,-0.0933022160464853,0.0603678719132007,0.12310667429465,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3469,5,564097,-0.0835324471185281,0.0605591530676129,0.168659164708063,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3470,5,564135,-0.0790351382689547,0.0605762508927586,0.192837622584716,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3471,5,564147,-0.0759929328949035,0.0608366946697191,0.212445246684975,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3472,5,564195,-0.0906465210384474,0.0607749195213864,0.136720206888354,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3473,5,564197,-0.0906465210384474,0.0607749195213864,0.136720206888354,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3474,5,564206,-0.07780804591687,0.0611745644272422,0.20424524953104,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3475,5,564212,-0.0784931383689495,0.0609981818334543,0.199003336889305,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3476,5,564236,-0.0871741464362891,0.0605542847398959,0.150865861922986,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3477,5,564252,-0.0969594595094826,0.061187385003185,0.113945489724566,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3478,5,564265,-0.0930996787966226,0.0610305234145205,0.128039592813243,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3479,5,564272,-0.0943097102434061,0.0611117552742255,0.123670085066375,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3480,5,564298,-0.0906463535383144,0.0609622837722524,0.137927211360893,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3481,5,564300,-0.0982514624412742,0.0609219771833877,0.107694070076594,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3482,5,564304,-0.0982514624412742,0.0609219771833877,0.107694070076594,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3501,5,564535,-0.0955144755585617,0.0612118419587659,0.119563287893031,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3505,5,564590,-0.0830520840461106,0.061698151087834,0.17913301168361,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3506,5,564680,-0.0841115309914968,0.0614184487188384,0.171718878459957,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3532,5,565093,-0.0878678371700247,0.0604708069317506,0.147094874642222,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3533,5,565120,-0.0839281414831923,0.0606593842607809,0.167356187411485,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3534,5,565122,-0.0840800672162469,0.0607518052580723,0.167235025389017,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3535,5,565125,-0.0840800672162469,0.0607518052580723,0.167235025389017,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3536,5,565208,-0.0718927572740032,0.0607844055958399,0.237704230207856,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3537,5,565243,-0.079823586581643,0.0605829911236024,0.188495194252556,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3538,5,565254,-0.0834745311691356,0.0608089106311617,0.170706150112602,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3540,5,565293,-0.0937729451168663,0.0615597227496833,0.128582972430507,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3541,5,565315,-0.0820878380530686,0.0615161448652877,0.182929227344089,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3550,5,565448,-0.089094686986282,0.0615997676481836,0.14896699146029,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3551,5,565475,-0.0922005967989162,0.0616582649344619,0.135716932822714,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3552,5,565507,-0.0891878741015471,0.0614001748634919,0.147232269864264,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3553,5,565512,-0.0901422722287772,0.0614882490125008,0.143536269609062,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3555,5,565639,-0.0834542742419075,0.0604221412444009,0.168095162637638,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3556,5,565651,-0.0836624750885375,0.0603432044508882,0.16648637364163,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3557,5,565675,-0.0882739514121109,0.0603102405626681,0.144175550649606,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3565,5,565834,-0.0601697569116192,0.0616806651162198,0.329978160616272,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3585,5,566542,-0.0850038328703605,0.0613249006942071,0.166584391653864,YER187W,YER187W,SGDID:S000000989,CDS,CDS,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3586,5,566565,-0.0745058503660123,0.0610123461020815,0.222840335246468,YER187W,YER187W,SGDID:S000000989,CDS,CDS,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
