SNP,Chr,Pos,Effect,SE,ERG11_PIS1_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
2068,4,575378,0.0627732539304378,0.0539725346456284,0.245591089184994,YDR061W,YDR061W,SGDID:S000002468,CDS,CDS,"""Protein with similarity to ABC transporter family members; lacks predicted membrane-spanning regions; transcriptionally activated by Yrm1p along with genes involved in multidrug resistance""",Uncharacterized ORF
2069,4,575468,0.0847725442471877,0.0540298141873173,0.117544865961222,YDR061W,YDR061W,SGDID:S000002468,CDS,CDS,"""Protein with similarity to ABC transporter family members; lacks predicted membrane-spanning regions; transcriptionally activated by Yrm1p along with genes involved in multidrug resistance""",Uncharacterized ORF
2073,4,576758,0.0313269434706789,0.0548989891950115,0.568614352136483,YDR062W,LCB2,SGDID:S000002469,CDS,CDS,"""Component of serine palmitoyltransferase; responsible along with Lcb1p for the first committed step in sphingolipid synthesis ; which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine""",Verified ORF
2074,4,577415,0.023536916972378,0.054073238351816,0.663626316296395,YDR062W,LCB2,SGDID:S000002469,CDS,CDS,"""Component of serine palmitoyltransferase; responsible along with Lcb1p for the first committed step in sphingolipid synthesis ; which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine""",Verified ORF
2075,4,577658,0.0385430957498905,0.0548681685258067,0.482850723554393,YDR062W,LCB2,SGDID:S000002469,CDS,CDS,"""Component of serine palmitoyltransferase; responsible along with Lcb1p for the first committed step in sphingolipid synthesis ; which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine""",Verified ORF
2076,4,577740,0.0351353058492898,0.0541253093183172,0.516665203591648,YDR062W,LCB2,SGDID:S000002469,CDS,CDS,"""Component of serine palmitoyltransferase; responsible along with Lcb1p for the first committed step in sphingolipid synthesis ; which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine""",Verified ORF
2077,4,578506,0.0113575140629547,0.0545072132798935,0.835062456752726,YDR063W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2078,4,578512,0.0332627069346303,0.0541889707488536,0.539724354628189,YDR063W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2079,4,579070,0.0374481508207918,0.054239604788197,0.490383301735769,YDR063W,AIM7,SGDID:S000002470,CDS,CDS,"""Protein that interacts with Arp2/3 complex; interacts with Arp2/3 complex to stimulate actin filament debranching and inhibit actin nucleation; has similarity to Cof1p and also to human glia maturation factor (GMF); null mutant displays elevated mitochondrial genome loss""",Verified ORF
2080,4,579494,0.012696882332303,0.0551278935537272,0.817978987888502,YDR063W,AIM7,SGDID:S000002470,Close to 3'-UTR,Close to 3'-UTR,"""Protein that interacts with Arp2/3 complex; interacts with Arp2/3 complex to stimulate actin filament debranching and inhibit actin nucleation; has similarity to Cof1p and also to human glia maturation factor (GMF); null mutant displays elevated mitochondrial genome loss""",Verified ORF
2081,4,579699,0.0519219692665358,0.0545085723396616,0.341471486564513,YDR063W,AIM7,SGDID:S000002470,Close to 3'-UTR,Close to 3'-UTR,"""Protein that interacts with Arp2/3 complex; interacts with Arp2/3 complex to stimulate actin filament debranching and inhibit actin nucleation; has similarity to Cof1p and also to human glia maturation factor (GMF); null mutant displays elevated mitochondrial genome loss""",Verified ORF
2082,4,579809,0.0690848582216389,0.0544756053671024,0.205569530873682,YDR063W,AIM7,SGDID:S000002470,Close to 3'-UTR,Close to 3'-UTR,"""Protein that interacts with Arp2/3 complex; interacts with Arp2/3 complex to stimulate actin filament debranching and inhibit actin nucleation; has similarity to Cof1p and also to human glia maturation factor (GMF); null mutant displays elevated mitochondrial genome loss""",Verified ORF
2083,4,579869,0.0748811156576397,0.0538981295915288,0.165614757518288,YDR063W,AIM7,SGDID:S000002470,Close to 3'-UTR,Close to 3'-UTR,"""Protein that interacts with Arp2/3 complex; interacts with Arp2/3 complex to stimulate actin filament debranching and inhibit actin nucleation; has similarity to Cof1p and also to human glia maturation factor (GMF); null mutant displays elevated mitochondrial genome loss""",Verified ORF
2084,4,580657,0.0613123626687598,0.0542124852865517,0.258838075226585,YDR064W,RPS13,SGDID:S000002471,Close to 3'-UTR,Close to 3'-UTR,"""Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S13 and bacterial S15""",Verified ORF
2085,4,582525,0.0795627661346859,0.0548368731723085,0.1476960064516,YDR065W,RRG1,SGDID:S000002472,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; required for efficient 5' processing of mitochondrial tRNAs ; for respiratory growth and mitochondrial genome maintenance; required for vacuolar acidification; localizes to the matrix side of the inner mitochondrial membrane""",Verified ORF
2086,4,584486,0.0414482671500961,0.0541075307334172,0.444167346407198,YDR068W,DOS2,SGDID:S000002475,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm""",Verified ORF
2087,4,584912,0.0360571487122629,0.0542263767330954,0.506524670076552,YDR068W,DOS2,SGDID:S000002475,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm""",Verified ORF
2088,4,588662,0.047044838628165,0.0550386739733439,0.393263940517685,YDR069C,DOA4,SGDID:S000002476,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin hydrolase; deubiquitinates intralumenal vesicle (ILVs) cargo proteins; required for recycling ubiquitin from proteasome-bound ubiquitinated intermediates ; acts at the late endosome/prevacuolar compartment to recover ubiquitin from ubiquitinated membrane proteins destined for the vacuole; DOA4 has a paralog ; UBP5 ; that arose from the whole genome duplication""",Verified ORF
2090,4,590025,0.0560528784085025,0.0545000432556371,0.304422483229924,YDR072C,IPT1,SGDID:S000002479,CDS,CDS,"""Inositolphosphotransferase; involved in synthesis of mannose-(inositol-P)2-ceramide (M(IP)2C) ; the most abundant sphingolipid; can mutate to resistance to the antifungals syringomycin E and DmAMP1 and to K. lactis zymocin""",Verified ORF
2091,4,590826,0.0304914888120168,0.0544655150401224,0.575949715674996,YDR072C,IPT1,SGDID:S000002479,CDS,CDS,"""Inositolphosphotransferase; involved in synthesis of mannose-(inositol-P)2-ceramide (M(IP)2C) ; the most abundant sphingolipid; can mutate to resistance to the antifungals syringomycin E and DmAMP1 and to K. lactis zymocin""",Verified ORF
2092,4,590885,0.0418294811899489,0.0552677403770079,0.449643585971951,YDR072C,IPT1,SGDID:S000002479,CDS,CDS,"""Inositolphosphotransferase; involved in synthesis of mannose-(inositol-P)2-ceramide (M(IP)2C) ; the most abundant sphingolipid; can mutate to resistance to the antifungals syringomycin E and DmAMP1 and to K. lactis zymocin""",Verified ORF
2093,4,590984,0.0667522743036498,0.0544378848873654,0.220937029194767,YDR072C,IPT1,SGDID:S000002479,CDS,CDS,"""Inositolphosphotransferase; involved in synthesis of mannose-(inositol-P)2-ceramide (M(IP)2C) ; the most abundant sphingolipid; can mutate to resistance to the antifungals syringomycin E and DmAMP1 and to K. lactis zymocin""",Verified ORF
2094,4,591356,0.0587686964118937,0.0552081183244462,0.287832683660236,YDR072C,IPT1,SGDID:S000002479,Close to 3'-UTR,Close to 3'-UTR,"""Inositolphosphotransferase; involved in synthesis of mannose-(inositol-P)2-ceramide (M(IP)2C) ; the most abundant sphingolipid; can mutate to resistance to the antifungals syringomycin E and DmAMP1 and to K. lactis zymocin""",Verified ORF
2095,4,591435,0.0693148546461015,0.0546138150627727,0.205212433605266,YDR072C,IPT1,SGDID:S000002479,Close to 3'-UTR,Close to 3'-UTR,"""Inositolphosphotransferase; involved in synthesis of mannose-(inositol-P)2-ceramide (M(IP)2C) ; the most abundant sphingolipid; can mutate to resistance to the antifungals syringomycin E and DmAMP1 and to K. lactis zymocin""",Verified ORF
2097,4,591983,0.057144930276392,0.0547156080370961,0.297015460348681,YDR072C,IPT1,SGDID:S000002479,Close to 3'-UTR,Close to 3'-UTR,"""Inositolphosphotransferase; involved in synthesis of mannose-(inositol-P)2-ceramide (M(IP)2C) ; the most abundant sphingolipid; can mutate to resistance to the antifungals syringomycin E and DmAMP1 and to K. lactis zymocin""",Verified ORF
2100,4,592839,0.0355707051841872,0.0556793222759092,0.523335155312336,YDR073W,SNF11,SGDID:S000002480,CDS,CDS,"""Subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; interacts with a highly conserved 40-residue sequence of Snf2p; relocates to the cytosol under hypoxic conditions""",Verified ORF
2108,4,593676,0.0280677871070432,0.0547929866152046,0.608795377307605,YDR074W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2109,4,594369,0.027725289680739,0.0543738552414265,0.610439385158648,YDR074W,TPS2,SGDID:S000002481,CDS,CDS,"""Phosphatase subunit of the trehalose-6-P synthase/phosphatase complex; involved in the synthesis of storage carbohydrate trehalose; positive regulator of autophagy involved in the dephosphorylation of Rim15p leading to ATG8 induction; expression is induced by stress conditions and repressed by the Ras-cAMP pathway; protein abundance increases in response to DNA replication stress""",Verified ORF
2110,4,597710,0.0261097659388585,0.0546528797386469,0.633132268645542,YDR075W,PPH3,SGDID:S000002482,CDS,CDS,"""Catalytic subunit of protein phosphatase PP4 complex; Pph3p and Psy2p form active complex ; Psy4p may provide substrate specificity; regulates recovery from the DNA damage checkpoint ; the gene conversion- and single-strand annealing-mediated pathways of meiotic double-strand break repair and efficient Non-Homologous End-Joining (NHEJ) pathway; involved in activation of Gln3p to alleviate nitrogen catabolite repression; Pph3p and Psy2p localize to foci on meiotic chromosomes""",Verified ORF
2111,4,598800,0.0137070508088417,0.0546082495892478,0.801954770714991,YDR076W,RAD55,SGDID:S000002483,CDS,CDS,"""Protein that stimulates strand exchange; stimulates strand exchange by stabilizing the binding of Rad51p to single-stranded DNA; involved in the recombinational repair of double-strand breaks in DNA during vegetative growth and meiosis; forms heterodimer with Rad57p""",Verified ORF
2112,4,600513,-0.0380648642271967,0.0544655005751491,0.485087048542982,YDR077W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2113,4,604043,-0.0493902433337484,0.0542849181498143,0.363531067260272,YDR080W,VPS41,SGDID:S000002487,CDS,CDS,"""Subunit of the HOPS endocytic tethering complex; vacuole membrane protein that functions as a Rab GTPase effector ; interacting specifically with the GTP-bound conformation of Ypt7p ; facilitating tethering ; docking and promoting membrane fusion events at the late endosome and vacuole; required for both membrane and protein trafficking; Yck3p-mediated phosphorylation regulates the organization of vacuolar fusion sites""",Verified ORF
2114,4,605641,-0.0546090059298351,0.055013483025033,0.321561615088748,YDR080W,VPS41,SGDID:S000002487,CDS,CDS,"""Subunit of the HOPS endocytic tethering complex; vacuole membrane protein that functions as a Rab GTPase effector ; interacting specifically with the GTP-bound conformation of Ypt7p ; facilitating tethering ; docking and promoting membrane fusion events at the late endosome and vacuole; required for both membrane and protein trafficking; Yck3p-mediated phosphorylation regulates the organization of vacuolar fusion sites""",Verified ORF
2115,4,605918,-0.0267528508559678,0.05490806977207,0.626397869644721,YDR080W,VPS41,SGDID:S000002487,CDS,CDS,"""Subunit of the HOPS endocytic tethering complex; vacuole membrane protein that functions as a Rab GTPase effector ; interacting specifically with the GTP-bound conformation of Ypt7p ; facilitating tethering ; docking and promoting membrane fusion events at the late endosome and vacuole; required for both membrane and protein trafficking; Yck3p-mediated phosphorylation regulates the organization of vacuolar fusion sites""",Verified ORF
2117,4,608349,-0.0380835197579374,0.0545754937437277,0.485753171166716,YDR081C,PDC2,SGDID:S000002488,CDS,CDS,"""Transcription factor for thiamine-regulated genes; required for expression of the two isoforms of pyruvate decarboxylase (PDC1 and PDC5) along with thiamine biosynthetic genes; binds a DNA sequence in the PDC5 promoter; mutant fails to grow on 2% glucose and thus is scored as inviable under standard conditions""",Verified ORF
2118,4,608355,-0.0472443720982772,0.0544372947152964,0.386056340388342,YDR081C,PDC2,SGDID:S000002488,CDS,CDS,"""Transcription factor for thiamine-regulated genes; required for expression of the two isoforms of pyruvate decarboxylase (PDC1 and PDC5) along with thiamine biosynthetic genes; binds a DNA sequence in the PDC5 promoter; mutant fails to grow on 2% glucose and thus is scored as inviable under standard conditions""",Verified ORF
2119,4,609905,-0.0354103276522188,0.0545591475630485,0.516743335165972,YDR081C,PDC2,SGDID:S000002488,CDS,CDS,"""Transcription factor for thiamine-regulated genes; required for expression of the two isoforms of pyruvate decarboxylase (PDC1 and PDC5) along with thiamine biosynthetic genes; binds a DNA sequence in the PDC5 promoter; mutant fails to grow on 2% glucose and thus is scored as inviable under standard conditions""",Verified ORF
2120,4,610797,-0.051581438333998,0.0545029288332421,0.344593225543059,YDR082W,STN1,SGDID:S000002489,CDS,CDS,"""Telomere end-binding and capping protein; plays a key role with Pol12p in linking telomerase action with completion of lagging strand synthesis ; and in a regulatory step required for telomere capping; similar to human Stn1""",Verified ORF
2121,4,611309,-0.0837162698657183,0.054529676886542,0.125620083213715,YDR082W,STN1,SGDID:S000002489,CDS,CDS,"""Telomere end-binding and capping protein; plays a key role with Pol12p in linking telomerase action with completion of lagging strand synthesis ; and in a regulatory step required for telomere capping; similar to human Stn1""",Verified ORF
2122,4,613791,-0.0548665374618867,0.0545982123901217,0.315626342972527,YDR084C,TVP23,SGDID:S000002491,CDS,CDS,"""Integral membrane protein; localized to late Golgi vesicles along with the v-SNARE Tlg2p; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern""",Verified ORF
2123,4,614738,-0.0536288318197368,0.0546541032958949,0.327146069276013,SUT057,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
