SNP,Chr,Pos,Effect,SE,ALO1_UIP4_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
3937,7,39884,-0.291421274387304,0.152519585584914,0.0568512251601615,YGL245W,GUS1,SGDID:S000003214,CDS,CDS,"""Glutamyl-tRNA synthetase (GluRS); forms a complex with methionyl-tRNA synthetase (Mes1p) and Arc1p; complex formation increases the catalytic efficiency of both tRNA synthetases and ensures their correct localization to the cytoplasm; protein abundance increases in response to DNA replication stress""",Verified ORF
3938,7,41124,-0.345743494009622,0.152146759901715,0.023661122213079,YGL245W,GUS1,SGDID:S000003214,CDS,CDS,"""Glutamyl-tRNA synthetase (GluRS); forms a complex with methionyl-tRNA synthetase (Mes1p) and Arc1p; complex formation increases the catalytic efficiency of both tRNA synthetases and ensures their correct localization to the cytoplasm; protein abundance increases in response to DNA replication stress""",Verified ORF
3939,7,41301,-0.29803665795245,0.153827283921675,0.0534845672220083,YGL244W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3940,7,41497,-0.310409719626709,0.152790003084198,0.042941752408828,YGL244W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3942,7,41874,-0.303976152772412,0.153048456904653,0.0477904704772897,YGL244W,RTF1,SGDID:S000003213,CDS,CDS,"""Subunit of RNAPII-associated chromatin remodeling Paf1 complex; regulates gene expression by directing cotranscriptional histone modification ; influences transcription and chromatin structure through several independent functional domains; directly or indirectly regulates DNA-binding properties of Spt15p and relative activities of different TATA elements; involved in transcription elongation as demonstrated by the G-less-based run-on (GLRO) assay""",Verified ORF
3943,7,41917,-0.264416198863171,0.152864214652846,0.0845498516218023,YGL244W,RTF1,SGDID:S000003213,CDS,CDS,"""Subunit of RNAPII-associated chromatin remodeling Paf1 complex; regulates gene expression by directing cotranscriptional histone modification ; influences transcription and chromatin structure through several independent functional domains; directly or indirectly regulates DNA-binding properties of Spt15p and relative activities of different TATA elements; involved in transcription elongation as demonstrated by the G-less-based run-on (GLRO) assay""",Verified ORF
3944,7,42056,-0.207963424682337,0.153442715444785,0.176183347365045,YGL244W,RTF1,SGDID:S000003213,CDS,CDS,"""Subunit of RNAPII-associated chromatin remodeling Paf1 complex; regulates gene expression by directing cotranscriptional histone modification ; influences transcription and chromatin structure through several independent functional domains; directly or indirectly regulates DNA-binding properties of Spt15p and relative activities of different TATA elements; involved in transcription elongation as demonstrated by the G-less-based run-on (GLRO) assay""",Verified ORF
3945,7,42627,-0.117076958800145,0.153335659847952,0.445655109895167,YGL244W,RTF1,SGDID:S000003213,CDS,CDS,"""Subunit of RNAPII-associated chromatin remodeling Paf1 complex; regulates gene expression by directing cotranscriptional histone modification ; influences transcription and chromatin structure through several independent functional domains; directly or indirectly regulates DNA-binding properties of Spt15p and relative activities of different TATA elements; involved in transcription elongation as demonstrated by the G-less-based run-on (GLRO) assay""",Verified ORF
3947,7,43683,-0.150934348256889,0.153251814789393,0.325358530880432,YGL243W,TAD1,SGDID:S000003212,CDS,CDS,"""tRNA-specific adenosine deaminase; deaminates adenosine-37 to inosine in tRNA-Ala""",Verified ORF
3948,7,45046,-0.216032224913598,0.153724025934741,0.160804095844677,YGL242C,YGL242C,SGDID:S000003211,CDS,CDS,"""Protein of unknown function; N-terminally propionylated in vivo; deletion mutant is viable""",Verified ORF
3949,7,45136,-0.15297224442287,0.153462390123594,0.319541437229173,YGL242C,YGL242C,SGDID:S000003211,CDS,CDS,"""Protein of unknown function; N-terminally propionylated in vivo; deletion mutant is viable""",Verified ORF
3953,7,45565,-0.184172194380852,0.153367708972178,0.230613081501823,YGL241W,KAP114,SGDID:S000003210,CDS,CDS,"""Karyopherin ; responsible for nuclear import of specific proteins; cargoes include Spt15p ; Sua7p ; histones H2A and H2B ; and Nap1p; amino terminus shows similarity to those of other importins ; particularly Cse1p; localization is primarily nuclear; function is regulated by sumoylation; protein abundance increases in response to DNA replication stress""",Verified ORF
3954,7,45777,-0.17594529151735,0.152961952164073,0.250817377785339,YGL241W,KAP114,SGDID:S000003210,CDS,CDS,"""Karyopherin ; responsible for nuclear import of specific proteins; cargoes include Spt15p ; Sua7p ; histones H2A and H2B ; and Nap1p; amino terminus shows similarity to those of other importins ; particularly Cse1p; localization is primarily nuclear; function is regulated by sumoylation; protein abundance increases in response to DNA replication stress""",Verified ORF
3956,7,46298,-0.202677074385815,0.152679966894452,0.185213273489396,YGL241W,KAP114,SGDID:S000003210,CDS,CDS,"""Karyopherin ; responsible for nuclear import of specific proteins; cargoes include Spt15p ; Sua7p ; histones H2A and H2B ; and Nap1p; amino terminus shows similarity to those of other importins ; particularly Cse1p; localization is primarily nuclear; function is regulated by sumoylation; protein abundance increases in response to DNA replication stress""",Verified ORF
3958,7,47015,-0.203678214876095,0.153093417985215,0.184239463231602,YGL241W,KAP114,SGDID:S000003210,CDS,CDS,"""Karyopherin ; responsible for nuclear import of specific proteins; cargoes include Spt15p ; Sua7p ; histones H2A and H2B ; and Nap1p; amino terminus shows similarity to those of other importins ; particularly Cse1p; localization is primarily nuclear; function is regulated by sumoylation; protein abundance increases in response to DNA replication stress""",Verified ORF
3959,7,47250,-0.0556004872542908,0.153448225164465,0.717314519200506,YGL241W,KAP114,SGDID:S000003210,CDS,CDS,"""Karyopherin ; responsible for nuclear import of specific proteins; cargoes include Spt15p ; Sua7p ; histones H2A and H2B ; and Nap1p; amino terminus shows similarity to those of other importins ; particularly Cse1p; localization is primarily nuclear; function is regulated by sumoylation; protein abundance increases in response to DNA replication stress""",Verified ORF
3960,7,47587,-0.104691488945596,0.154463310210398,0.498357871978973,YGL241W,KAP114,SGDID:S000003210,CDS,CDS,"""Karyopherin ; responsible for nuclear import of specific proteins; cargoes include Spt15p ; Sua7p ; histones H2A and H2B ; and Nap1p; amino terminus shows similarity to those of other importins ; particularly Cse1p; localization is primarily nuclear; function is regulated by sumoylation; protein abundance increases in response to DNA replication stress""",Verified ORF
3961,7,48435,-0.272815061158256,0.152566144181617,0.0746052253370997,YGL241W,KAP114,SGDID:S000003210,CDS,CDS,"""Karyopherin ; responsible for nuclear import of specific proteins; cargoes include Spt15p ; Sua7p ; histones H2A and H2B ; and Nap1p; amino terminus shows similarity to those of other importins ; particularly Cse1p; localization is primarily nuclear; function is regulated by sumoylation; protein abundance increases in response to DNA replication stress""",Verified ORF
3967,7,49339,-0.219959869363463,0.153889505345615,0.153791925342955,YGL240W,DOC1,SGDID:S000003209,CDS,CDS,"""Processivity factor; required for the ubiquitination activity of the anaphase promoting complex (APC) ; mediates the activity of the APC by contributing to substrate recognition; involved in cyclin proteolysis; contains a conserved DOC1 homology domain""",Verified ORF
3968,7,50874,-0.164718903325453,0.154314941414543,0.286511528887291,YGL238W,CSE1,SGDID:S000003207,CDS,CDS,"""Nuclear envelope protein that acts as a recycling factor; mediates the nuclear export of Srp1p (importin alpha) back to the cytoplasm after its import substrates have been released into the nucleoplasm ; thereby allowing the participation of Srp1p in multiple rounds of nuclear import; required for accurate chromosome segregation; homolog of metazoan CAS and human CSE1L ; overexpression of which is implicated in cancer progression""",Verified ORF
3971,7,53407,-0.111467120399156,0.154711776470584,0.47170481945108,YGL237C,HAP2,SGDID:S000003206,CDS,CDS,"""Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex; complex is heme-activated and glucose-repressed; complex is a transcriptional activator and global regulator of respiratory gene expression; contains sequences sufficient for both complex assembly and DNA binding; respiratory defect of the null mutant is functionally complemented by human NFYA""",Verified ORF
3972,7,53416,-0.127770183951612,0.152885382537914,0.40387476171921,YGL237C,HAP2,SGDID:S000003206,CDS,CDS,"""Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex; complex is heme-activated and glucose-repressed; complex is a transcriptional activator and global regulator of respiratory gene expression; contains sequences sufficient for both complex assembly and DNA binding; respiratory defect of the null mutant is functionally complemented by human NFYA""",Verified ORF
3973,7,53455,-0.13764378543725,0.154846626791051,0.374660002335218,YGL237C,HAP2,SGDID:S000003206,CDS,CDS,"""Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex; complex is heme-activated and glucose-repressed; complex is a transcriptional activator and global regulator of respiratory gene expression; contains sequences sufficient for both complex assembly and DNA binding; respiratory defect of the null mutant is functionally complemented by human NFYA""",Verified ORF
3974,7,53544,-0.160047133840502,0.154321433456108,0.300398014235157,YGL237C,HAP2,SGDID:S000003206,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex; complex is heme-activated and glucose-repressed; complex is a transcriptional activator and global regulator of respiratory gene expression; contains sequences sufficient for both complex assembly and DNA binding; respiratory defect of the null mutant is functionally complemented by human NFYA""",Verified ORF
3975,7,53637,-0.152979832354882,0.154134053071259,0.321627871769955,YGL237C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3976,7,53662,-0.131820385599794,0.15287083318472,0.389108348110618,YGL237C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3977,7,53700,-0.140649438883023,0.152853350849295,0.358117868210114,YGL237C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3978,7,53702,-0.140915974754719,0.153497524706115,0.359227787509372,YGL237C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3979,7,54897,-0.199737409746915,0.153312510934374,0.193488120192275,YGL236C,MTO1,SGDID:S000003205,CDS,CDS,"""Mitochondrial protein; forms heterodimer complex with Mss1p that performs 5-carboxymethylaminomethyl modification of the wobble uridine base in mitochondrial tRNAs; required for respiration in paromomycin-resistant 15S rRNA mutants; human homolog MTO1 can complement yeast null mutant""",Verified ORF
3980,7,55912,-0.162019240659772,0.153003112882202,0.290356737680001,YGL236C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3983,7,61773,-0.154546825927531,0.154781447780681,0.318728580395009,YGL233W,SEC15,SGDID:S000003202,CDS,CDS,"""Essential 113 kDa subunit of the exocyst complex; the exocyst mediates polarized targeting and tethering of post-Golgi secretory vesicles to active sites of exocytosis prior to SNARE-mediated fusion; interacts with and functions as a downstream effector of active ; GTP-bound Sec4p ; a Rab family GTPase""",Verified ORF
3984,7,62689,-0.153114705599807,0.155926121564393,0.326787373234403,YGL233W,SEC15,SGDID:S000003202,Close to 3'-UTR,Close to 3'-UTR,"""Essential 113 kDa subunit of the exocyst complex; the exocyst mediates polarized targeting and tethering of post-Golgi secretory vesicles to active sites of exocytosis prior to SNARE-mediated fusion; interacts with and functions as a downstream effector of active ; GTP-bound Sec4p ; a Rab family GTPase""",Verified ORF
3985,7,64143,-0.233395483804425,0.152744031783201,0.127403833814271,SUT110,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3986,7,65725,-0.191288076010415,0.153559205498745,0.213702217138246,YGL229C,SAP4,SGDID:S000003198,CDS,CDS,"""Protein required for function of the Sit4p protein phosphatase; member of a family of similar proteins that form complexes with Sit4p ; including Sap155p ; Sap185p ; and Sap190p; SAP4 has a paralog ; SAP155 ; that arose from the whole genome duplication""",Verified ORF
3987,7,66075,-0.165776530437533,0.153030374566054,0.279418356383292,YGL229C,SAP4,SGDID:S000003198,CDS,CDS,"""Protein required for function of the Sit4p protein phosphatase; member of a family of similar proteins that form complexes with Sit4p ; including Sap155p ; Sap185p ; and Sap190p; SAP4 has a paralog ; SAP155 ; that arose from the whole genome duplication""",Verified ORF
3988,7,66339,-0.166992713681772,0.153009709128026,0.275847251204178,YGL229C,SAP4,SGDID:S000003198,CDS,CDS,"""Protein required for function of the Sit4p protein phosphatase; member of a family of similar proteins that form complexes with Sit4p ; including Sap155p ; Sap185p ; and Sap190p; SAP4 has a paralog ; SAP155 ; that arose from the whole genome duplication""",Verified ORF
3989,7,66563,-0.181522679844528,0.152740904433647,0.235460879006994,YGL229C,SAP4,SGDID:S000003198,CDS,CDS,"""Protein required for function of the Sit4p protein phosphatase; member of a family of similar proteins that form complexes with Sit4p ; including Sap155p ; Sap185p ; and Sap190p; SAP4 has a paralog ; SAP155 ; that arose from the whole genome duplication""",Verified ORF
3990,7,66622,-0.173981082356556,0.152975565531004,0.25617890242253,YGL229C,SAP4,SGDID:S000003198,CDS,CDS,"""Protein required for function of the Sit4p protein phosphatase; member of a family of similar proteins that form complexes with Sit4p ; including Sap155p ; Sap185p ; and Sap190p; SAP4 has a paralog ; SAP155 ; that arose from the whole genome duplication""",Verified ORF
3993,7,68261,-0.170044519840508,0.153000187205374,0.267152288316513,YGL228W,SHE10,SGDID:S000003197,CDS,CDS,"""Protein involved in outer spore wall assembly; likely involved directly in dityrosine layer assembly; putative GPI-anchored protein; overexpression causes growth arrest;; SWAT-GFP ; seamless-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; SHE10 has a paralog ; OSW7/YFR039C ; that arose from the whole genome duplication; paralogs are redundant for spore wall dityrosine assembly""",Verified ORF
3994,7,68513,-0.165709261759384,0.15305234220246,0.279682089064492,YGL228W,SHE10,SGDID:S000003197,CDS,CDS,"""Protein involved in outer spore wall assembly; likely involved directly in dityrosine layer assembly; putative GPI-anchored protein; overexpression causes growth arrest;; SWAT-GFP ; seamless-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; SHE10 has a paralog ; OSW7/YFR039C ; that arose from the whole genome duplication; paralogs are redundant for spore wall dityrosine assembly""",Verified ORF
3999,7,70413,-0.150616831822564,0.153074763284488,0.325817475513219,YGL227W,VID30,SGDID:S000003196,CDS,CDS,"""Central component of GID Complex ; involved in FBPase degradation; interacts strongly with Gid8p to serve as a scaffold for other GID Complex subunits; contains SPRY domain and 3 domains that are also found in Gid8p - LisH ; CTLH ; and CRA; required for association of Vid vesicles and actin patches in vacuole import and degradation pathway; shifts the balance of nitrogen metabolism toward glutamate production; localizes to the nucleus and the cytoplasm""",Verified ORF
