SNP,Chr,Pos,Effect,SE,SRO9_GIS2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
3850,6,269163,0.0802411672675169,0.103822967745049,0.440119294282055,YFR057W,YFR057W,SGDID:S000001953,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3864,7,1581,-0.0123144771644376,0.104809575313293,0.906535564922888,G:1080-2789,,,Intergenic region,Intergenic region,between YGLWomega1 and YGL263W,Intergenic region
3866,7,4704,-0.0258406846544644,0.103641847238693,0.80325305563154,YGL263W,COS12,SGDID:S000003232,Close to 3'-UTR,Close to 3'-UTR,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
3867,7,5119,-0.0089536226221128,0.103988742923067,0.931434272822989,YGL262W,YGL262W,SGDID:S000003231,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; null mutant displays elevated sensitivity to expression of a mutant huntingtin fragment or of alpha-synuclein; YGL262W is not an essential gene""",Uncharacterized ORF
3868,7,5218,-0.0061330811208751,0.10650958359019,0.954113822233581,YGL262W_NFR/NDR,,,Promoter,Promoter,,Promoter
3869,7,7125,-0.0709556996625672,0.105012384470461,0.499680598909795,YGL261C,PAU11,SGDID:S000003230,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; mRNA expression appears to be regulated by SUT1 and UPC2""",Uncharacterized ORF
3870,7,7291,-0.0746730273482037,0.103713929407098,0.47200738443413,YGL261C,PAU11,SGDID:S000003230,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; mRNA expression appears to be regulated by SUT1 and UPC2""",Uncharacterized ORF
3872,7,8513,-0.114968118936201,0.206054912785651,0.577232929342604,YGL259W,YPS5,SGDID:S000003228,CDS,CDS,"""Protein with similarity to GPI-anchored aspartic proteases; such proteases are Yap1p and Yap3p; mCherry fusion protein localizes to the vacuole""",Uncharacterized ORF
3878,7,11349,-0.0296249660031638,0.103743658959272,0.775383168924673,YGL258W,VEL1,SGDID:S000003227,CDS,CDS,"""Protein of unknown function; highly induced in zinc-depleted conditions and has increased expression in NAP1 deletion mutants; VEL1 has a paralog ; YOR387C ; that arose from a single-locus duplication""",Verified ORF
3880,7,12575,-0.0018451795301159,0.103913193023849,0.985842794406224,YGL257C,MNT2,SGDID:S000003226,CDS,CDS,"""Mannosyltransferase; involved in adding the 4th and 5th mannose residues of O-linked glycans""",Verified ORF
3881,7,12595,0.0278023543266725,0.103779504916028,0.788934061384136,YGL257C,MNT2,SGDID:S000003226,CDS,CDS,"""Mannosyltransferase; involved in adding the 4th and 5th mannose residues of O-linked glycans""",Verified ORF
3882,7,14747,-0.0399534446191424,0.10479005027638,0.703231279836274,YGL257C,MNT2,SGDID:S000003226,Close to 3'-UTR,Close to 3'-UTR,"""Mannosyltransferase; involved in adding the 4th and 5th mannose residues of O-linked glycans""",Verified ORF
3883,7,16567,-0.0081193507853991,0.105061522324328,0.938443098535352,YGL256W,ADH4,SGDID:S000003225,Close to 3'-UTR,Close to 3'-UTR,"""Alcohol dehydrogenase isoenzyme type IV; dimeric enzyme demonstrated to be zinc-dependent despite sequence similarity to iron-activated alcohol dehydrogenases; transcription is induced in response to zinc deficiency""",Verified ORF
3889,7,17880,-0.0496743727410054,0.105118562106644,0.636822237486891,ACS_7_17922_-_NFR/NDR,,,Promoter,Promoter,,Promoter
3892,7,19896,0.0292655172113056,0.104577020368172,0.779759152987063,G:16308-20977,,,Intergenic region,Intergenic region,between YGL256W and YGL255W,Intergenic region
3894,7,20120,0.015481268709372,0.105364066376241,0.883270203683132,YGL255W,ZRT1,SGDID:S000003224,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity zinc transporter of the plasma membrane; responsible for the majority of zinc uptake; transcription is induced under low-zinc conditions by the Zap1p transcription factor""",Verified ORF
3895,7,20451,-0.001508700707981,0.104421223211196,0.98848055240888,YGL255W,ZRT1,SGDID:S000003224,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity zinc transporter of the plasma membrane; responsible for the majority of zinc uptake; transcription is induced under low-zinc conditions by the Zap1p transcription factor""",Verified ORF
3896,7,21017,-0.0392861778044401,0.105093517871434,0.708761814948509,YGL255W,ZRT1,SGDID:S000003224,CDS,CDS,"""High-affinity zinc transporter of the plasma membrane; responsible for the majority of zinc uptake; transcription is induced under low-zinc conditions by the Zap1p transcription factor""",Verified ORF
3899,7,22886,-0.0068149614405198,0.104759537227716,0.948168327643528,YGL254W,FZF1,SGDID:S000003223,CDS,CDS,"""Transcription factor involved in sulfite metabolism; sole identified regulatory target is SSU1; overexpression suppresses sulfite-sensitivity of many unrelated mutants due to hyperactivation of SSU1 ; contains five zinc fingers; protein abundance increases in response to DNA replication stress""",Verified ORF
3900,7,23383,-0.0146794018005046,0.105046753485072,0.888943849263198,YGL253W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3901,7,25886,-0.078993849939322,0.104452066426468,0.449992386778413,YGL252C,RTG2,SGDID:S000003221,CDS,CDS,"""Sensor of mitochondrial dysfunction; regulates the subcellular location of Rtg1p and Rtg3p ; transcriptional activators of the retrograde (RTG) and TOR pathways; Rtg2p is inhibited by the phosphorylated form of Mks1p""",Verified ORF
3902,7,25887,-0.080481812712091,0.105018476798788,0.443975131917071,YGL252C,RTG2,SGDID:S000003221,CDS,CDS,"""Sensor of mitochondrial dysfunction; regulates the subcellular location of Rtg1p and Rtg3p ; transcriptional activators of the retrograde (RTG) and TOR pathways; Rtg2p is inhibited by the phosphorylated form of Mks1p""",Verified ORF
3903,7,26093,-0.0726808263356608,0.104876489449362,0.488756746690771,YGL252C,RTG2,SGDID:S000003221,CDS,CDS,"""Sensor of mitochondrial dysfunction; regulates the subcellular location of Rtg1p and Rtg3p ; transcriptional activators of the retrograde (RTG) and TOR pathways; Rtg2p is inhibited by the phosphorylated form of Mks1p""",Verified ORF
3904,7,27156,-0.0892410613548852,0.104536174237659,0.39385794944042,YGL252C,RTG2,SGDID:S000003221,CDS,CDS,"""Sensor of mitochondrial dysfunction; regulates the subcellular location of Rtg1p and Rtg3p ; transcriptional activators of the retrograde (RTG) and TOR pathways; Rtg2p is inhibited by the phosphorylated form of Mks1p""",Verified ORF
3905,7,27279,-0.0947308217807065,0.104426728512678,0.364945727763496,YGL252C,RTG2,SGDID:S000003221,CDS,CDS,"""Sensor of mitochondrial dysfunction; regulates the subcellular location of Rtg1p and Rtg3p ; transcriptional activators of the retrograde (RTG) and TOR pathways; Rtg2p is inhibited by the phosphorylated form of Mks1p""",Verified ORF
3906,7,27302,-0.127232555338221,0.103475370334028,0.219668586766347,YGL252C,RTG2,SGDID:S000003221,CDS,CDS,"""Sensor of mitochondrial dysfunction; regulates the subcellular location of Rtg1p and Rtg3p ; transcriptional activators of the retrograde (RTG) and TOR pathways; Rtg2p is inhibited by the phosphorylated form of Mks1p""",Verified ORF
3907,7,27344,-0.119236544079256,0.103907698618876,0.251942371674858,YGL252C,RTG2,SGDID:S000003221,CDS,CDS,"""Sensor of mitochondrial dysfunction; regulates the subcellular location of Rtg1p and Rtg3p ; transcriptional activators of the retrograde (RTG) and TOR pathways; Rtg2p is inhibited by the phosphorylated form of Mks1p""",Verified ORF
3908,7,27579,-0.105481533245359,0.1034416243415,0.308559438782285,YGL252C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3909,7,27845,-0.169282692118269,0.104539919082902,0.10627328282631,YGL252C,RTG2,SGDID:S000003221,Close to 3'-UTR,Close to 3'-UTR,"""Sensor of mitochondrial dysfunction; regulates the subcellular location of Rtg1p and Rtg3p ; transcriptional activators of the retrograde (RTG) and TOR pathways; Rtg2p is inhibited by the phosphorylated form of Mks1p""",Verified ORF
3910,7,28091,-0.106577314559761,0.103788792965686,0.305186090539463,YGL251C,HFM1,SGDID:S000003220,CDS,CDS,"""Meiosis specific DNA helicase; involved in the conversion of double-stranded breaks to later recombination intermediates and in crossover control; catalyzes the unwinding of Holliday junctions; has ssDNA and dsDNA stimulated ATPase activity""",Verified ORF
3911,7,28799,-0.192177844959178,0.103702481506205,0.0646929561640101,YGL251C,HFM1,SGDID:S000003220,CDS,CDS,"""Meiosis specific DNA helicase; involved in the conversion of double-stranded breaks to later recombination intermediates and in crossover control; catalyzes the unwinding of Holliday junctions; has ssDNA and dsDNA stimulated ATPase activity""",Verified ORF
3912,7,29465,-0.177505268886398,0.103635202153092,0.0876293971624138,YGL251C,HFM1,SGDID:S000003220,CDS,CDS,"""Meiosis specific DNA helicase; involved in the conversion of double-stranded breaks to later recombination intermediates and in crossover control; catalyzes the unwinding of Holliday junctions; has ssDNA and dsDNA stimulated ATPase activity""",Verified ORF
3913,7,29523,-0.102022110674865,0.103783624650087,0.326267390970982,YGL251C,HFM1,SGDID:S000003220,CDS,CDS,"""Meiosis specific DNA helicase; involved in the conversion of double-stranded breaks to later recombination intermediates and in crossover control; catalyzes the unwinding of Holliday junctions; has ssDNA and dsDNA stimulated ATPase activity""",Verified ORF
3915,7,30416,-0.0686736947289255,0.103765890868503,0.508522366922974,YGL251C,HFM1,SGDID:S000003220,CDS,CDS,"""Meiosis specific DNA helicase; involved in the conversion of double-stranded breaks to later recombination intermediates and in crossover control; catalyzes the unwinding of Holliday junctions; has ssDNA and dsDNA stimulated ATPase activity""",Verified ORF
3916,7,31914,-0.0939338128426767,0.104808296486151,0.370733203735212,YGL250W,RMR1,SGDID:S000003219,CDS,CDS,"""Protein required for meiotic recombination and gene conversion; null mutant displays reduced PIS1 expression and growth defects on non-fermentable carbon sources and minimal media; GFP-fusion protein localizes to both cytoplasm and nucleus""",Verified ORF
3917,7,32231,0.0154435579602354,0.103588974576905,0.881571728757522,YGL250W,RMR1,SGDID:S000003219,CDS,CDS,"""Protein required for meiotic recombination and gene conversion; null mutant displays reduced PIS1 expression and growth defects on non-fermentable carbon sources and minimal media; GFP-fusion protein localizes to both cytoplasm and nucleus""",Verified ORF
3918,7,32249,0.0110004163581007,0.103592211388101,0.915492234491731,YGL250W,RMR1,SGDID:S000003219,CDS,CDS,"""Protein required for meiotic recombination and gene conversion; null mutant displays reduced PIS1 expression and growth defects on non-fermentable carbon sources and minimal media; GFP-fusion protein localizes to both cytoplasm and nucleus""",Verified ORF
3919,7,33274,0.0193587574943123,0.103733329875889,0.852065460022715,YNCG0001C,RME3,SGDID:S000144910,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript that represses the meiosis-specific ZIP2 gene; expressed in haploid cells under sporulation inducing conditions; regulates ZIP2 in a cis-dependent manner; RME3 is repressed by the MAT a1/alpha2 complex in diploid cells""",ncRNA_gene
3920,7,33393,0.0096861641314341,0.104776603865653,0.926396239530299,YNCG0001C,RME3,SGDID:S000144910,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript that represses the meiosis-specific ZIP2 gene; expressed in haploid cells under sporulation inducing conditions; regulates ZIP2 in a cis-dependent manner; RME3 is repressed by the MAT a1/alpha2 complex in diploid cells""",ncRNA_gene
3921,7,33441,-0.0004264577552869,0.104776182966421,0.996754775626544,YNCG0001C,RME3,SGDID:S000144910,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript that represses the meiosis-specific ZIP2 gene; expressed in haploid cells under sporulation inducing conditions; regulates ZIP2 in a cis-dependent manner; RME3 is repressed by the MAT a1/alpha2 complex in diploid cells""",ncRNA_gene
3922,7,33830,0.0011182766846095,0.104377853403833,0.991457891858337,YNCG0001C,RME3,SGDID:S000144910,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript that represses the meiosis-specific ZIP2 gene; expressed in haploid cells under sporulation inducing conditions; regulates ZIP2 in a cis-dependent manner; RME3 is repressed by the MAT a1/alpha2 complex in diploid cells""",ncRNA_gene
3923,7,34423,0.0081400897812594,0.104204803678753,0.937779830984703,YNCG0001C,RME3,SGDID:S000144910,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript that represses the meiosis-specific ZIP2 gene; expressed in haploid cells under sporulation inducing conditions; regulates ZIP2 in a cis-dependent manner; RME3 is repressed by the MAT a1/alpha2 complex in diploid cells""",ncRNA_gene
3924,7,34625,0.0081400897812594,0.104204803678753,0.937779830984703,YNCG0001C,RME3,SGDID:S000144910,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript that represses the meiosis-specific ZIP2 gene; expressed in haploid cells under sporulation inducing conditions; regulates ZIP2 in a cis-dependent manner; RME3 is repressed by the MAT a1/alpha2 complex in diploid cells""",ncRNA_gene
3925,7,34691,0.0392087074735512,0.103612000725881,0.705347132405617,YNCG0001C,RME3,SGDID:S000144910,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript that represses the meiosis-specific ZIP2 gene; expressed in haploid cells under sporulation inducing conditions; regulates ZIP2 in a cis-dependent manner; RME3 is repressed by the MAT a1/alpha2 complex in diploid cells""",ncRNA_gene
3926,7,34805,0.066934506610145,0.104182165179062,0.520981424580264,YNCG0001C,RME3,SGDID:S000144910,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript that represses the meiosis-specific ZIP2 gene; expressed in haploid cells under sporulation inducing conditions; regulates ZIP2 in a cis-dependent manner; RME3 is repressed by the MAT a1/alpha2 complex in diploid cells""",ncRNA_gene
3927,7,34808,0.0798558256149277,0.104244598568756,0.444162756422493,YNCG0001C,RME3,SGDID:S000144910,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript that represses the meiosis-specific ZIP2 gene; expressed in haploid cells under sporulation inducing conditions; regulates ZIP2 in a cis-dependent manner; RME3 is repressed by the MAT a1/alpha2 complex in diploid cells""",ncRNA_gene
3928,7,35435,0.0978071605402101,0.103520163663674,0.345400764071541,YGL248W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3929,7,35488,0.0983845578058715,0.104565964212663,0.347407151912425,YGL248W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
