SNP,Chr,Pos,Effect,SE,noPPI_reference_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
817,2,744413,0.161163954591763,0.145915324445811,0.270127165645737,YBR270C,BIT2,SGDID:S000000474,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of TORC2 membrane-associated complex; involved in regulation of actin cytoskeletal dynamics during polarized growth and cell wall integrity; interacts with Slm1p and Slm2p ; homologous PH domain-containing TORC2 substrates; BIT2 has a paralog ; BIT61 ; that arose from the whole genome duplication""",Verified ORF
818,2,744417,0.161163954591763,0.145915324445811,0.270127165645737,YBR270C,BIT2,SGDID:S000000474,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of TORC2 membrane-associated complex; involved in regulation of actin cytoskeletal dynamics during polarized growth and cell wall integrity; interacts with Slm1p and Slm2p ; homologous PH domain-containing TORC2 substrates; BIT2 has a paralog ; BIT61 ; that arose from the whole genome duplication""",Verified ORF
819,2,744466,0.165889435236389,0.146559009881167,0.258446823132912,YBR270C,BIT2,SGDID:S000000474,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of TORC2 membrane-associated complex; involved in regulation of actin cytoskeletal dynamics during polarized growth and cell wall integrity; interacts with Slm1p and Slm2p ; homologous PH domain-containing TORC2 substrates; BIT2 has a paralog ; BIT61 ; that arose from the whole genome duplication""",Verified ORF
820,2,746573,0.0585385167639544,0.145842516675347,0.688381993939369,YBR272C,HSM3,SGDID:S000000476,CDS,CDS,"""Evolutionarily conserved 19S regulatory particle assembly-chaperone; involved in the assembly of the base subcomplex of the 19S proteasomal regulatory particle (RP); involved in DNA mismatch repair during slow growth; weak similarity to Msh1p; structural study suggests Hsm3p is a scaffold protein for Rpt1p-Rpt2p complex formation; ortholog of human 19S subunit S5b""",Verified ORF
821,2,747212,0.0718305328940143,0.146598845958742,0.624452281935289,YBR272C,HSM3,SGDID:S000000476,CDS,CDS,"""Evolutionarily conserved 19S regulatory particle assembly-chaperone; involved in the assembly of the base subcomplex of the 19S proteasomal regulatory particle (RP); involved in DNA mismatch repair during slow growth; weak similarity to Msh1p; structural study suggests Hsm3p is a scaffold protein for Rpt1p-Rpt2p complex formation; ortholog of human 19S subunit S5b""",Verified ORF
824,2,750067,0.0058964660334882,0.145818988038595,0.96776768257105,YBR274W,CHK1,SGDID:S000000478,CDS,CDS,"""Serine/threonine kinase and DNA damage checkpoint effector; mediates cell cycle arrest via phosphorylation of Pds1p; phosphorylated by checkpoint signal transducer Mec1p; homolog of S. pombe and mammalian Chk1 checkpoint kinase""",Verified ORF
825,2,751443,0.0089631967059695,0.146940492489717,0.951394669015436,YBR275C,RIF1,SGDID:S000000479,CDS,CDS,"""Protein that binds to the Rap1p C-terminus; involved in control of DNA replication; binds to replication origins to protect DNA at replication forks; contributes to resection of DNA double strand breaks (DSBs); acts synergistically with Rif2p to help control telomere length and establish telomeric silencing; deletion results in telomere elongation""",Verified ORF
827,2,758111,0.0639965630704425,0.146507284456203,0.662512674019106,YBR276C,PPS1,SGDID:S000000480,CDS,CDS,"""Protein phosphatase; has specificity for serine ; threonine ; and tyrosine residues; has a role in the DNA synthesis phase of the cell cycle""",Verified ORF
828,2,760471,0.173484352315168,0.145523221600775,0.234006347921317,YBR277C,YBR277C,SGDID:S000000481,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene YBR278W""",Dubious ORF
829,2,762267,0.127263906910803,0.145404333003987,0.382037645643273,YBR279W,PAF1,SGDID:S000000483,CDS,CDS,"""Component of the Paf1p complex involved in transcription elongation; binds to and modulates the activity of RNA polymerases I and II; required for expression of a subset of genes ; including cell cycle-regulated genes; involved in SER3 repression by helping to maintain SRG1 transcription-dependent nucleosome occupancy; homolog of human PD2/hPAF1""",Verified ORF
830,2,764689,0.114870461075501,0.145826155425895,0.431387978851768,YBR280C,SAF1,SGDID:S000000484,CDS,CDS,"""F-Box protein involved in proteasome-dependent degradation of Aah1p; involved in proteasome-dependent degradation of Aah1p during entry of cells into quiescence; interacts with Skp1""",Verified ORF
831,2,767731,0.14695992857367,0.146394208250026,0.316131620397281,YBR281C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
832,2,769972,0.157734402399061,0.1453197143452,0.278471871876444,YBR283C,SSH1,SGDID:S000000487,CDS,CDS,"""Subunit of the Ssh1 translocon complex; Sec61p homolog involved in co-translational pathway of protein translocation; not essential""",Verified ORF
833,2,772699,0.107440826971163,0.148735735479466,0.470551104954566,YBR284W,YBR284W,SGDID:S000000488,CDS,CDS,"""Putative metallo-dependent hydrolase superfamily protein; similar to AMP deaminases but lacks key catalytic residues and does not rescue purine nucleotide metabolic defect of quadruple aah1 ade8 amd1 his1 mutant; null mutant exhibits longer telomeres ; altered Ty mobility ; decreased resistance to rapamycin and wortmannin; induced in response to hydrostatic pressure; not an essential gene; YBR284W has a paralog ; YJL070C ; that arose from the whole genome duplication""",Uncharacterized ORF
834,2,773629,-0.0019323083314679,0.145792806716614,0.989432796604919,YBR284W,YBR284W,SGDID:S000000488,CDS,CDS,"""Putative metallo-dependent hydrolase superfamily protein; similar to AMP deaminases but lacks key catalytic residues and does not rescue purine nucleotide metabolic defect of quadruple aah1 ade8 amd1 his1 mutant; null mutant exhibits longer telomeres ; altered Ty mobility ; decreased resistance to rapamycin and wortmannin; induced in response to hydrostatic pressure; not an essential gene; YBR284W has a paralog ; YJL070C ; that arose from the whole genome duplication""",Uncharacterized ORF
838,2,774837,-0.0049185751095574,0.1459540314869,0.97313583957859,YBR286W,APE3,SGDID:S000000490,CDS,CDS,"""Vacuolar aminopeptidase Y; processed to mature form by Prb1p""",Verified ORF
839,2,777253,0.158665309704221,0.145790799428369,0.277201577012199,YBR287W,YBR287W,SGDID:S000000491,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the ER; YBR287W is not an essential gene""",Uncharacterized ORF
840,2,778895,0.142291277995104,0.145646748789142,0.329257206877999,YBR288C,APM3,SGDID:S000000492,CDS,CDS,"""Mu3-like subunit of the clathrin associated protein complex (AP-3); functions in transport of alkaline phosphatase to the vacuole via the alternate pathway""",Verified ORF
841,2,779029,0.156801142880846,0.148068490680729,0.290334282676514,YBR288C,APM3,SGDID:S000000492,CDS,CDS,"""Mu3-like subunit of the clathrin associated protein complex (AP-3); functions in transport of alkaline phosphatase to the vacuole via the alternate pathway""",Verified ORF
842,2,780187,0.121857247128332,0.14618261036403,0.405072340791772,YBR289W,SNF5,SGDID:S000000493,CDS,CDS,"""Subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; functions interdependently in transcriptional activation with Snf2p and Snf6p; relocates to the cytosol under hypoxic conditions""",Verified ORF
846,2,780545,0.127014996681,0.146170172243062,0.385463302964063,YBR289W,SNF5,SGDID:S000000493,CDS,CDS,"""Subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; functions interdependently in transcriptional activation with Snf2p and Snf6p; relocates to the cytosol under hypoxic conditions""",Verified ORF
847,2,782605,0.0933367355609514,0.145686301721432,0.522153259651565,YBR290W,BSD2,SGDID:S000000494,CDS,CDS,"""Heavy metal ion homeostasis protein; facilitates trafficking of Smf1p and Smf2p metal transporters to vacuole where they are degraded; acts as an adaptor protein with Rsp5p in the regulated endocytosis of Smf1p and is itself ubiquitylated by Rsp5p; controls metal ion transport ; prevents metal hyperaccumulation ; functions in copper detoxification""",Verified ORF
848,2,784284,0.153042630407283,0.14564472734785,0.294071952092252,YBR291C,CTP1,SGDID:S000000495,CDS,CDS,"""Mitochondrial inner membrane citrate transporter; member of the mitochondrial carrier family""",Verified ORF
849,2,785333,0.159390046960382,0.145985957357652,0.275657868225666,CUT039,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
850,2,786434,0.0799190161136553,0.14682312604839,0.586563761931576,SUT023,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
851,2,787182,0.0378844497185294,0.147676846344455,0.7976863148365,YBR293W,VBA2,SGDID:S000000497,CDS,CDS,"""Permease of basic amino acids in the vacuolar membrane""",Verified ORF
852,2,787277,0.034425284463905,0.14717798000774,0.815196332410168,YBR293W,VBA2,SGDID:S000000497,CDS,CDS,"""Permease of basic amino acids in the vacuolar membrane""",Verified ORF
853,2,788140,0.0833715312892784,0.146399041429338,0.56939168805489,YBR293W,VBA2,SGDID:S000000497,CDS,CDS,"""Permease of basic amino acids in the vacuolar membrane""",Verified ORF
855,2,789465,0.0936961587076205,0.146800048918,0.52372023756239,YBR294W,SUL1,SGDID:S000000498,CDS,CDS,"""High affinity sulfate permease of the SulP anion transporter family; sulfate uptake is mediated by specific sulfate transporters Sul1p and Sul2p ; which control the concentration of endogenous activated sulfate intermediates""",Verified ORF
856,2,789530,0.0697984111213545,0.146911984606776,0.635006962668396,YBR294W,SUL1,SGDID:S000000498,CDS,CDS,"""High affinity sulfate permease of the SulP anion transporter family; sulfate uptake is mediated by specific sulfate transporters Sul1p and Sul2p ; which control the concentration of endogenous activated sulfate intermediates""",Verified ORF
857,2,790356,0.0905355266748008,0.146583566787484,0.537212462250301,YBR294W,SUL1,SGDID:S000000498,CDS,CDS,"""High affinity sulfate permease of the SulP anion transporter family; sulfate uptake is mediated by specific sulfate transporters Sul1p and Sul2p ; which control the concentration of endogenous activated sulfate intermediates""",Verified ORF
858,2,790998,0.115420306416579,0.146639706298112,0.431750685461308,YBR294W,SUL1,SGDID:S000000498,CDS,CDS,"""High affinity sulfate permease of the SulP anion transporter family; sulfate uptake is mediated by specific sulfate transporters Sul1p and Sul2p ; which control the concentration of endogenous activated sulfate intermediates""",Verified ORF
859,2,791790,0.114010582922283,0.146759331105045,0.437765125299899,YBR294W,SUL1,SGDID:S000000498,CDS,CDS,"""High affinity sulfate permease of the SulP anion transporter family; sulfate uptake is mediated by specific sulfate transporters Sul1p and Sul2p ; which control the concentration of endogenous activated sulfate intermediates""",Verified ORF
863,2,794032,0.103856608370997,0.145960633063848,0.477220541758127,YBR295W,PCA1,SGDID:S000000499,CDS,CDS,"""Cadmium transporting P-type ATPase; may also have a role in copper and iron homeostasis; stabilized by Cd binding ; which prevents ubiquitination; S288C and other lab strains contain a G970R mutation which eliminates Cd transport function""",Verified ORF
864,2,794999,0.117308386740176,0.145428049676164,0.420415832008534,YBR295W,PCA1,SGDID:S000000499,CDS,CDS,"""Cadmium transporting P-type ATPase; may also have a role in copper and iron homeostasis; stabilized by Cd binding ; which prevents ubiquitination; S288C and other lab strains contain a G970R mutation which eliminates Cd transport function""",Verified ORF
865,2,797599,0.114314035859135,0.145665830211191,0.433115323452803,YBR296C,PHO89,SGDID:S000000500,CDS,CDS,"""Plasma membrane Na+/Pi cotransporter; active in early growth phase; similar to phosphate transporters of Neurospora crassa; transcription regulated by inorganic phosphate concentrations and Pho4p; mutations in related human transporter genes hPit1 and hPit2 are associated with hyperphosphatemia-induced calcification of vascular tissue and familial idiopathic basal ganglia calcification""",Verified ORF
866,2,799021,-0.014859047274864,0.146783817215279,0.919424698825255,YBR296C,PHO89,SGDID:S000000500,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane Na+/Pi cotransporter; active in early growth phase; similar to phosphate transporters of Neurospora crassa; transcription regulated by inorganic phosphate concentrations and Pho4p; mutations in related human transporter genes hPit1 and hPit2 are associated with hyperphosphatemia-induced calcification of vascular tissue and familial idiopathic basal ganglia calcification""",Verified ORF
868,2,799494,0.0128412903506385,0.145622319747488,0.929781902427897,YBR296C,PHO89,SGDID:S000000500,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane Na+/Pi cotransporter; active in early growth phase; similar to phosphate transporters of Neurospora crassa; transcription regulated by inorganic phosphate concentrations and Pho4p; mutations in related human transporter genes hPit1 and hPit2 are associated with hyperphosphatemia-induced calcification of vascular tissue and familial idiopathic basal ganglia calcification""",Verified ORF
869,2,799991,0.0494198908881931,0.145819796528049,0.734878507293375,YBR296C-A,TYC1,SGDID:S000028605,Close to 3'-UTR,Close to 3'-UTR,"""Inhibitor of the Anaphase-Promoting Complex/Cyclosome (APC/C); binds to APC/C and inhibits the activity of both APC/C(Cdc20) and APC/C(Cdh1); inhibits the binding of Cdc20 and Cdh1 to APC/C; overexpression results in increased sensitivity to microtubule poison; originally identified by gene-trapping ; microarray-based expression analysis ; and genome-wide homology searching; functional homolog of human MAD2L1BP (p31comet)""",Verified ORF
870,2,800811,0.0692180480821609,0.146280034979578,0.636371084825896,YBR297W,MAL33,SGDID:S000000501,CDS,CDS,"""MAL-activator protein; part of complex locus MAL3; nonfunctional in genomic reference strain S288C""",Verified ORF
871,2,801661,-0.0747134116731051,0.153943301344096,0.627742843624655,YBR297W,MAL33,SGDID:S000000501,CDS,CDS,"""MAL-activator protein; part of complex locus MAL3; nonfunctional in genomic reference strain S288C""",Verified ORF
