SNP,Chr,Pos,Effect,SE,PMC1_GTR2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4069,7,159442,-0.0255086470560753,0.163548871643377,0.876146162575033,YGL180W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4072,7,164509,-0.021259660849708,0.16326164314081,0.896467853839971,YGL179C,TOS3,SGDID:S000003147,CDS,CDS,"""Protein kinase; related to and functionally redundant with Elm1p and Sak1p for the phosphorylation and activation of Snf1p; functionally orthologous to LKB1 ; a mammalian kinase associated with Peutz-Jeghers cancer-susceptibility syndrome; TOS3 has a paralog ; SAK1 ; that arose from the whole genome duplication""",Verified ORF
4073,7,166144,0.0186507353217323,0.162813790530923,0.908864917350723,G:165092-167351,,,Intergenic region,Intergenic region,between YGL179C and YGL178W,Intergenic region
4077,7,166833,0.0183530899418272,0.162813886350063,0.910313169160257,CUT130,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
4078,7,169205,-0.0197249200941093,0.165481090169882,0.905186749864809,YGL178W,MPT5,SGDID:S000003146,Close to 3'-UTR,Close to 3'-UTR,"""mRNA-binding protein of the PUF family; binds to specific mRNAs ; often in the 3' UTR; has broad specificity and binds to more than 1000 mRNAs (16% of the transcriptome); recruits the CCR4-NOT deadenylase complex to mRNAs along with Dhh1p and Dcp1p to promote deadenylation ; decapping ; and decay; also interacts with the Caf20p translational initiation repressor ; affecting its mRNA target specificity""",Verified ORF
4081,7,171892,0.167291778988758,0.165273395291654,0.312129805065085,YGL176C,YGL176C,SGDID:S000003144,CDS,CDS,"""Putative protein of unknown function; deletion mutant is viable and has no detectable phenotype""",Uncharacterized ORF
4083,7,174147,0.114117281201581,0.163317956815932,0.485172737953509,YGL175C,SAE2,SGDID:S000003143,CDS,CDS,"""Endonuclease required for telomere elongation; required for telomeric 5' C-rich strand resection; involved in ds-break repair and processing hairpin DNA structures with the MRX complex; function requires sumoylation and phosphorylation; exists as inactive oligomers that are transiently released into smaller active units by phosphorylation; DNA damage triggers Sae2p removal ; so active Sae2p is present only transiently; sequence and functional similarity with human CtIP/RBBP8""",Verified ORF
4084,7,175201,0.0495339718698322,0.163551698118617,0.762171668097086,YGL174W,BUD13,SGDID:S000003142,CDS,CDS,"""Subunit of the RES complex; RES complex is required for nuclear pre-mRNA retention and splicing; involved in bud-site selection; diploid mutants display a unipolar budding pattern instead of the wild-type bipolar pattern due to a specific defect in MATa1 pre-mRNA splicing which leads to haploid gene expression in diploids""",Verified ORF
4085,7,175569,0.0352781157967215,0.163286215463898,0.829072947559039,YGL173C,XRN1,SGDID:S000003141,CDS,CDS,"""Evolutionarily-conserved 5'-3' exonuclease; component of cytoplasmic processing (P) bodies involved in mRNA decay; enters the nucleus and positively regulates transcription initiation and elongation; involved in microtubule-mediated processes ; filamentous growth ; ribosomal RNA maturation ; telomere maintenance ; and turnover of tRNA introns; negative regulator of autophagy; activated by the scavenger decapping enzyme Dcs1p; expression regulated by Ash1p in rich conditions""",Verified ORF
4086,7,176862,0.0395697762696292,0.163283428993638,0.808659020729436,YGL173C,XRN1,SGDID:S000003141,CDS,CDS,"""Evolutionarily-conserved 5'-3' exonuclease; component of cytoplasmic processing (P) bodies involved in mRNA decay; enters the nucleus and positively regulates transcription initiation and elongation; involved in microtubule-mediated processes ; filamentous growth ; ribosomal RNA maturation ; telomere maintenance ; and turnover of tRNA introns; negative regulator of autophagy; activated by the scavenger decapping enzyme Dcs1p; expression regulated by Ash1p in rich conditions""",Verified ORF
4087,7,178295,0.171985531086979,0.163925580222778,0.294818407245813,YGL173C,XRN1,SGDID:S000003141,CDS,CDS,"""Evolutionarily-conserved 5'-3' exonuclease; component of cytoplasmic processing (P) bodies involved in mRNA decay; enters the nucleus and positively regulates transcription initiation and elongation; involved in microtubule-mediated processes ; filamentous growth ; ribosomal RNA maturation ; telomere maintenance ; and turnover of tRNA introns; negative regulator of autophagy; activated by the scavenger decapping enzyme Dcs1p; expression regulated by Ash1p in rich conditions""",Verified ORF
4088,7,181053,0.290330821125867,0.162984493651398,0.0757166066310129,YGL172W,NUP49,SGDID:S000003140,CDS,CDS,"""FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex (NPC) permeability barrier; found in stable complex with Nic96p and two other FG-nucleoproteins (Nsp1p and Nup57p)""",Verified ORF
4089,7,181165,0.247181665629134,0.164306326202319,0.133373783258527,YGL172W,NUP49,SGDID:S000003140,CDS,CDS,"""FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex (NPC) permeability barrier; found in stable complex with Nic96p and two other FG-nucleoproteins (Nsp1p and Nup57p)""",Verified ORF
4090,7,183625,0.244897376701822,0.165783492152598,0.140510379120242,YGL171W,ROK1,SGDID:S000003139,CDS,CDS,"""RNA-dependent ATPase; involved in pre-rRNA processing at sites A0 ; A1 ; and A2 ; and in control of cell cycle progression; contains two upstream open reading frames (uORFs) in 5' untranslated region which regulate translation""",Verified ORF
4091,7,191252,0.317254994163669,0.16275204565122,0.0520494677394043,YGL166W,CUP2,SGDID:S000003134,CDS,CDS,"""Copper-binding transcription factor; activates transcription of the metallothionein genes CUP1-1 and CUP1-2 in response to elevated copper concentrations; required for regulation of copper genes in response to DNA-damaging reagents; CUP2 has a paralog ; HAA1 ; that arose from the whole genome duplication""",Verified ORF
4092,7,191676,0.256846860922984,0.162365885552235,0.11456755278616,YGL166W,CUP2,SGDID:S000003134,CDS,CDS,"""Copper-binding transcription factor; activates transcription of the metallothionein genes CUP1-1 and CUP1-2 in response to elevated copper concentrations; required for regulation of copper genes in response to DNA-damaging reagents; CUP2 has a paralog ; HAA1 ; that arose from the whole genome duplication""",Verified ORF
4093,7,192137,0.245598605810148,0.1619197390649,0.130214129794144,YGL164C,YRB30,SGDID:S000003132,CDS,CDS,"""RanGTP-binding protein; inhibits RanGAP1 (Rna1p)-mediated GTP hydrolysis of RanGTP (Gsp1p); shares similarity to proteins in other fungi but not in higher eukaryotes""",Verified ORF
4094,7,192700,0.0804902738240056,0.164547760073942,0.625031825407409,YGL164C,YRB30,SGDID:S000003132,CDS,CDS,"""RanGTP-binding protein; inhibits RanGAP1 (Rna1p)-mediated GTP hydrolysis of RanGTP (Gsp1p); shares similarity to proteins in other fungi but not in higher eukaryotes""",Verified ORF
4095,7,196064,0.0186802293406548,0.162447362164567,0.908516442837003,YGL163C,RAD54,SGDID:S000003131,CDS,CDS,"""DNA-dependent ATPase that stimulates strand exchange; modifies the topology of double-stranded DNA; involved in the recombinational repair of double-strand breaks in DNA during vegetative growth and meiosis; member of the SWI/SNF family of DNA translocases; forms nuclear foci upon DNA replication stress""",Verified ORF
4096,7,197274,-0.035820844894814,0.163026970536136,0.826213560560752,YGL163C,RAD54,SGDID:S000003131,Close to 3'-UTR,Close to 3'-UTR,"""DNA-dependent ATPase that stimulates strand exchange; modifies the topology of double-stranded DNA; involved in the recombinational repair of double-strand breaks in DNA during vegetative growth and meiosis; member of the SWI/SNF family of DNA translocases; forms nuclear foci upon DNA replication stress""",Verified ORF
4097,7,199802,0.006522285550951,0.162912667355436,0.968087479356093,YGL161C,YIP5,SGDID:S000003129,CDS,CDS,"""Protein that interacts with Rab GTPases; localized to late Golgi vesicles; computational analysis of large-scale protein-protein interaction data suggests a possible role in vesicle-mediated transport""",Verified ORF
4098,7,201855,-0.0079716545108164,0.161735844672073,0.960717568115564,YGL160W,AIM14,SGDID:S000003128,CDS,CDS,"""NADPH oxidase localized to the perinuclear ER; produces superoxide from NADPH; overexpression causes MCA1 dependent apoptosis; likely involved in superoxide-mediated regulation of the actin cytoskeleton; member of a conserved superfamily of NADPH oxidases (NOX enzymes); has similarity to iron/copper reductases (FRE1-8) ; particularly Fre8p""",Verified ORF
4099,7,202039,-0.0608705716381136,0.162109226432787,0.707520791987992,YGL160W,AIM14,SGDID:S000003128,CDS,CDS,"""NADPH oxidase localized to the perinuclear ER; produces superoxide from NADPH; overexpression causes MCA1 dependent apoptosis; likely involved in superoxide-mediated regulation of the actin cytoskeleton; member of a conserved superfamily of NADPH oxidases (NOX enzymes); has similarity to iron/copper reductases (FRE1-8) ; particularly Fre8p""",Verified ORF
4100,7,202122,-0.0067005406324462,0.161471781833674,0.966923411051654,YGL160W,AIM14,SGDID:S000003128,CDS,CDS,"""NADPH oxidase localized to the perinuclear ER; produces superoxide from NADPH; overexpression causes MCA1 dependent apoptosis; likely involved in superoxide-mediated regulation of the actin cytoskeleton; member of a conserved superfamily of NADPH oxidases (NOX enzymes); has similarity to iron/copper reductases (FRE1-8) ; particularly Fre8p""",Verified ORF
4101,7,202957,-0.0841581712297019,0.164900929175243,0.61012108341458,YGL159W,YGL159W,SGDID:S000003127,CDS,CDS,"""Putative protein of unknown function; deletion mutant has no detectable phenotype""",Uncharacterized ORF
4102,7,203677,-0.0680960645740049,0.162581903339992,0.675586629253805,YGL159W,YGL159W,SGDID:S000003127,CDS,CDS,"""Putative protein of unknown function; deletion mutant has no detectable phenotype""",Uncharacterized ORF
4106,7,205675,-0.117845619106558,0.16186637363734,0.467070140898646,tL(CAA)G1_NFR/NDR,,,Promoter,Promoter,,Promoter
4108,7,206511,-0.0779693018720072,0.163714347230782,0.634189418926244,YGL158W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4109,7,206991,-0.0230232260601804,0.163270135904136,0.887940037176496,YGL158W,RCK1,SGDID:S000003126,Close to 3'-UTR,Close to 3'-UTR,"""Protein kinase involved in oxidative stress response; promotes pseudohyphal growth via activation of Ubp3p phosphorylation; identified as suppressor of S. pombe cell cycle checkpoint mutations; RCK1 has a paralog ; RCK2 ; that arose from the whole genome duplication""",Verified ORF
4110,7,207921,0.0217882388002536,0.16544217637738,0.895298984698106,YGL158W,RCK1,SGDID:S000003126,CDS,CDS,"""Protein kinase involved in oxidative stress response; promotes pseudohyphal growth via activation of Ubp3p phosphorylation; identified as suppressor of S. pombe cell cycle checkpoint mutations; RCK1 has a paralog ; RCK2 ; that arose from the whole genome duplication""",Verified ORF
4112,7,208986,-0.0085142468074938,0.163274105506583,0.958441098574415,YGL158W,RCK1,SGDID:S000003126,Close to 3'-UTR,Close to 3'-UTR,"""Protein kinase involved in oxidative stress response; promotes pseudohyphal growth via activation of Ubp3p phosphorylation; identified as suppressor of S. pombe cell cycle checkpoint mutations; RCK1 has a paralog ; RCK2 ; that arose from the whole genome duplication""",Verified ORF
4113,7,209438,-0.0467509415968867,0.163775802547105,0.775461499690209,YGL157W,ARI1,SGDID:S000003125,CDS,CDS,"""NADPH-dependent aldehyde reductase; utilizes aromatic and alophatic aldehyde substrates; member of the short-chain dehydrogenase/reductase superfamily""",Verified ORF
4114,7,225148,-0.0629902770889298,0.164713223794132,0.702377092150797,YGL150C,INO80,SGDID:S000003118,CDS,CDS,"""ATPase and nucleosome spacing factor; subunit of complex containing actin and actin-related proteins that has chromatin remodeling activity and 3' to 5' DNA helicase activity in vitro; promotes nucleosome shifts in the 3 prime direction; has a role in modulating stress gene transcription""",Verified ORF
4115,7,226323,-0.0072560186353757,0.161919627687829,0.96428212331631,CUT132,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
4116,7,227872,0.0106212303135837,0.161852697401647,0.947715269196112,YGL147C,RPL9A,SGDID:S000003115,CDS,CDS,"""Ribosomal 60S subunit protein L9A; homologous to mammalian ribosomal protein L9 and bacterial L6; RPL9A has a paralog ; RPL9B ; that arose from a single-locus duplication""",Verified ORF
4117,7,229363,0.0406761394089483,0.162381804408468,0.802348828645927,CUT133,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
4118,7,229656,0.0147570943816425,0.162182052300126,0.927551414452986,YGL146C,RRT6,SGDID:S000003114,CDS,CDS,"""Integral membrane protein ; member of the p24 family; forms complex with Erp3p ; Erp5p ; and Emp24p; non-essential gene identified in a screen for mutants with increased levels of rDNA transcription""",Verified ORF
4119,7,229803,-0.0009720069489316,0.162710384601069,0.995236962556884,YGL146C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4121,7,230481,0.0136520146273991,0.162256852627613,0.932994173790606,YGL145W,TIP20,SGDID:S000003113,CDS,CDS,"""Peripheral membrane protein required for COPI vesicle fusion to the ER; mediates Sey1p-independent homotypic ER fusion; prohibits back-fusion of COPII vesicles with the ER; forms a tethering complex with Sec39p and Dsl1p that interacts with ER SNAREs Sec20p and Use1p""",Verified ORF
4122,7,230937,-0.0609712911077227,0.162678027947042,0.708036263916186,YGL145W,TIP20,SGDID:S000003113,CDS,CDS,"""Peripheral membrane protein required for COPI vesicle fusion to the ER; mediates Sey1p-independent homotypic ER fusion; prohibits back-fusion of COPII vesicles with the ER; forms a tethering complex with Sec39p and Dsl1p that interacts with ER SNAREs Sec20p and Use1p""",Verified ORF
