SNP,Chr,Pos,Effect,SE,SSH1_ERG11_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
2346,4,852621,0.0310888675406241,0.0541505717286782,0.56625297318207,YDR198C,RKM2,SGDID:S000002606,CDS,CDS,"""Ribosomal protein lysine methyltransferase; responsible for trimethylation of the lysine residue at position 3 of Rpl12Ap and Rpl12Bp""",Verified ORF
2347,4,855191,0.0548164463944392,0.0541229423213926,0.311842952891988,YDR200C,VPS64,SGDID:S000002608,CDS,CDS,"""Protein required for cytoplasm to vacuole targeting of proteins; forms a complex with Far3p and Far7p to Far11p involved in recovery from pheromone-induced cell cycle arrest; mutant has increased aneuploidy tolerance; VPS64 has a paralog ; FAR10 ; that arose from the whole genome duplication""",Verified ORF
2348,4,855322,0.0599219354761731,0.0540887437696656,0.268683112160798,YDR200C,VPS64,SGDID:S000002608,CDS,CDS,"""Protein required for cytoplasm to vacuole targeting of proteins; forms a complex with Far3p and Far7p to Far11p involved in recovery from pheromone-induced cell cycle arrest; mutant has increased aneuploidy tolerance; VPS64 has a paralog ; FAR10 ; that arose from the whole genome duplication""",Verified ORF
2349,4,855709,0.0641373882230251,0.0548388467542309,0.242966682845824,YDR200C,VPS64,SGDID:S000002608,CDS,CDS,"""Protein required for cytoplasm to vacuole targeting of proteins; forms a complex with Far3p and Far7p to Far11p involved in recovery from pheromone-induced cell cycle arrest; mutant has increased aneuploidy tolerance; VPS64 has a paralog ; FAR10 ; that arose from the whole genome duplication""",Verified ORF
2350,4,856696,0.0331522990777405,0.0541835095064137,0.541029420654603,YDR201W,SPC19,SGDID:S000002609,CDS,CDS,"""Essential subunit of the Dam1 complex (aka DASH complex); complex couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; also localized to nuclear side of spindle pole body""",Verified ORF
2351,4,857609,0.0199854651968275,0.0543174543023639,0.713139853664112,YDR202C,RAV2,SGDID:S000002610,CDS,CDS,"""Subunit of RAVE complex (Rav1p ; Rav2p ; Skp1p); the RAVE complex associates with the V1 domain of the vacuolar membrane (H+)-ATPase (V-ATPase) and promotes assembly and reassembly of the holoenzyme""",Verified ORF
2352,4,857970,0.0537623817947281,0.0872654799437282,0.538239794628453,YDR203W,YDR203W,SGDID:S000002611,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; almost completely overlaps ORF RAV2/YDR202C""",Dubious ORF
2353,4,858371,0.0412293435311829,0.054477926562872,0.449669572682471,YDR204W,COQ4,SGDID:S000002612,CDS,CDS,"""Protein with a role in ubiquinone (Coenzyme Q) biosynthesis; possibly functioning in stabilization of Coq7p; located on matrix face of mitochondrial inner membrane; component of a mitochondrial ubiquinone-synthesizing complex; human homolog COQ4 can complement yeast coq4 null mutant""",Verified ORF
2354,4,861346,0.0731729389047494,0.0538747567146125,0.175266200536809,YDR205W,MSC2,SGDID:S000002613,CDS,CDS,"""Endoplasmic reticulum zinc transporter; part of a heterodimeric transporter with Zrg17p that transfers zinc from the cytosol to the ER lumen; member of the cation diffusion facilitator family of efflux pumps; localizes to ER and nucleus; mutations affect the cellular distribution of zinc and also confer defects in meiotic recombination between homologous chromatids""",Verified ORF
2355,4,861441,0.0783263550004481,0.0543135921715118,0.150157020271263,YDR205W,MSC2,SGDID:S000002613,CDS,CDS,"""Endoplasmic reticulum zinc transporter; part of a heterodimeric transporter with Zrg17p that transfers zinc from the cytosol to the ER lumen; member of the cation diffusion facilitator family of efflux pumps; localizes to ER and nucleus; mutations affect the cellular distribution of zinc and also confer defects in meiotic recombination between homologous chromatids""",Verified ORF
2356,4,861470,0.0430575656201492,0.0546911664753491,0.431642991216321,YDR205W,MSC2,SGDID:S000002613,CDS,CDS,"""Endoplasmic reticulum zinc transporter; part of a heterodimeric transporter with Zrg17p that transfers zinc from the cytosol to the ER lumen; member of the cation diffusion facilitator family of efflux pumps; localizes to ER and nucleus; mutations affect the cellular distribution of zinc and also confer defects in meiotic recombination between homologous chromatids""",Verified ORF
2357,4,861549,0.0716873804304654,0.0542209740459739,0.186979669443243,YDR206W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2358,4,861716,0.0532301345806605,0.0547308397875952,0.331427918304641,YDR206W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2361,4,863847,0.0688656321884906,0.0542053793034339,0.204758392767142,YDR206W,EBS1,SGDID:S000002614,CDS,CDS,"""Protein involved in translation inhibition and nonsense-mediated decay; interacts with cap binding protein Cdc33p and with Nam7p; localizes to P-bodies upon glucose starvation; mRNA abundance regulated by mRNA decay factors; EBS1 has a paralog ; EST1 ; that arose from the whole genome duplication""",Verified ORF
2362,4,863856,0.0643610575136105,0.0550001768907089,0.242711013597844,YDR206W,EBS1,SGDID:S000002614,CDS,CDS,"""Protein involved in translation inhibition and nonsense-mediated decay; interacts with cap binding protein Cdc33p and with Nam7p; localizes to P-bodies upon glucose starvation; mRNA abundance regulated by mRNA decay factors; EBS1 has a paralog ; EST1 ; that arose from the whole genome duplication""",Verified ORF
2363,4,864546,0.0671092593678713,0.0542817735278671,0.217164234839183,YDR206W,EBS1,SGDID:S000002614,CDS,CDS,"""Protein involved in translation inhibition and nonsense-mediated decay; interacts with cap binding protein Cdc33p and with Nam7p; localizes to P-bodies upon glucose starvation; mRNA abundance regulated by mRNA decay factors; EBS1 has a paralog ; EST1 ; that arose from the whole genome duplication""",Verified ORF
2366,4,865297,0.0808336887128516,0.0548561178849679,0.141491701166702,YDR207C,UME6,SGDID:S000002615,CDS,CDS,"""Rpd3L histone deacetylase complex subunit; key transcriptional regulator of early meiotic genes; involved in chromatin remodeling and transcriptional repression via DNA looping; binds URS1 upstream regulatory sequence ; represses transcription by recruiting conserved histone deacetylase Rpd3p (through co-repressor Sin3p) and chromatin-remodeling factor Isw2p; couples metabolic responses to nutritional cues with initiation and progression of meiosis""",Verified ORF
2367,4,866929,0.0658302938336809,0.0547115301191935,0.229695501640519,YDR207C,UME6,SGDID:S000002615,CDS,CDS,"""Rpd3L histone deacetylase complex subunit; key transcriptional regulator of early meiotic genes; involved in chromatin remodeling and transcriptional repression via DNA looping; binds URS1 upstream regulatory sequence ; represses transcription by recruiting conserved histone deacetylase Rpd3p (through co-repressor Sin3p) and chromatin-remodeling factor Isw2p; couples metabolic responses to nutritional cues with initiation and progression of meiosis""",Verified ORF
2368,4,867989,0.0621753670973466,0.0541442222297004,0.251610438064895,YDR208W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2369,4,870200,0.0789044292841658,0.0540867514216639,0.145495750498047,YDR208W,MSS4,SGDID:S000002616,CDS,CDS,"""Phosphatidylinositol-4-phosphate 5-kinase; involved in actin cytoskeleton organization and cell morphogenesis; multicopy suppressor of stt4 mutation""",Verified ORF
2370,4,870855,0.0876059832723376,0.0547467872799708,0.11044807191372,YDR210W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2371,4,871120,0.043276670081393,0.054503119334154,0.427716128495986,YDR209C,YDR209C,SGDID:S000002617,CDS,CDS,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YDR209C is not an essential gene; partially overlaps uncharacterized gene YDR210W""",Uncharacterized ORF
2372,4,871373,0.0170847243599976,0.0544748932804064,0.753990609100376,YDR209C,YDR209C,SGDID:S000002617,CDS,CDS,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YDR209C is not an essential gene; partially overlaps uncharacterized gene YDR210W""",Uncharacterized ORF
2384,4,884500,0.0144691401700938,0.0543604038504393,0.790263238610023,YDR211W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2385,4,884706,0.0118068873615056,0.0541222345772208,0.827436542130264,YDR211W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2388,4,888476,0.0099361967541451,0.0543784187554527,0.855120133984058,YDR212W,TCP1,SGDID:S000002620,CDS,CDS,"""Alpha subunit of chaperonin-containing T-complex; complex mediates protein folding in the cytosol; involved in actin cytoskeleton maintenance; overexpression in neurons suppresses formation of pathogenic conformations of huntingtin protein""",Verified ORF
2389,4,889739,0.0274655898615866,0.0544811503125756,0.614484427015866,YDR212W,TCP1,SGDID:S000002620,Close to 3'-UTR,Close to 3'-UTR,"""Alpha subunit of chaperonin-containing T-complex; complex mediates protein folding in the cytosol; involved in actin cytoskeleton maintenance; overexpression in neurons suppresses formation of pathogenic conformations of huntingtin protein""",Verified ORF
2390,4,889957,0.0092388294685175,0.0548214035936211,0.866266043853666,YDR213W,UPC2,SGDID:S000002621,CDS,CDS,"""Sterol regulatory element binding protein; induces sterol biosynthetic genes ; upon sterol depletion; acts as a sterol sensor ; binding ergosterol in sterol rich conditions; relocates from intracellular membranes to perinuclear foci upon sterol depletion; redundant activator of filamentation with ECM22 ; up-regulating the expression of filamentous growth genes; contains a Zn[2]-Cys[6] binuclear cluster; UPC2 has a paralog ; ECM22 ; that arose from the whole genome duplication""",Verified ORF
2391,4,891344,0.0080520232072667,0.0542822431064189,0.882162122979833,YDR213W,UPC2,SGDID:S000002621,CDS,CDS,"""Sterol regulatory element binding protein; induces sterol biosynthetic genes ; upon sterol depletion; acts as a sterol sensor ; binding ergosterol in sterol rich conditions; relocates from intracellular membranes to perinuclear foci upon sterol depletion; redundant activator of filamentation with ECM22 ; up-regulating the expression of filamentous growth genes; contains a Zn[2]-Cys[6] binuclear cluster; UPC2 has a paralog ; ECM22 ; that arose from the whole genome duplication""",Verified ORF
2392,4,891466,-0.0072113094610889,0.0542825779436097,0.894389614575831,YDR213W,UPC2,SGDID:S000002621,CDS,CDS,"""Sterol regulatory element binding protein; induces sterol biosynthetic genes ; upon sterol depletion; acts as a sterol sensor ; binding ergosterol in sterol rich conditions; relocates from intracellular membranes to perinuclear foci upon sterol depletion; redundant activator of filamentation with ECM22 ; up-regulating the expression of filamentous growth genes; contains a Zn[2]-Cys[6] binuclear cluster; UPC2 has a paralog ; ECM22 ; that arose from the whole genome duplication""",Verified ORF
2393,4,892444,-0.0239608108282283,0.0546934419646413,0.661586867623439,YDR213W,UPC2,SGDID:S000002621,CDS,CDS,"""Sterol regulatory element binding protein; induces sterol biosynthetic genes ; upon sterol depletion; acts as a sterol sensor ; binding ergosterol in sterol rich conditions; relocates from intracellular membranes to perinuclear foci upon sterol depletion; redundant activator of filamentation with ECM22 ; up-regulating the expression of filamentous growth genes; contains a Zn[2]-Cys[6] binuclear cluster; UPC2 has a paralog ; ECM22 ; that arose from the whole genome duplication""",Verified ORF
2395,4,894785,0.0008055508591404,0.0540492664562896,0.988117179814163,YDR214W,AHA1,SGDID:S000002622,Close to 3'-UTR,Close to 3'-UTR,"""Co-chaperone that binds Hsp82p and activates its ATPase activity; plays a role in determining prion variants; similar to Hch1p; expression is regulated by stresses such as heat shock; protein abundance increases in response to DNA replication stress""",Verified ORF
2396,4,896181,-0.0132179757356411,0.0542522910318792,0.807651923695782,YDR216W,ADR1,SGDID:S000002624,CDS,CDS,"""Carbon source-responsive zinc-finger transcription factor; required for transcription of the glucose-repressed gene ADH2 ; of peroxisomal protein genes ; and of genes required for ethanol ; glycerol ; and fatty acid utilization""",Verified ORF
2397,4,896785,-0.0395181047019899,0.0545440050460191,0.469227808265728,YDR216W,ADR1,SGDID:S000002624,CDS,CDS,"""Carbon source-responsive zinc-finger transcription factor; required for transcription of the glucose-repressed gene ADH2 ; of peroxisomal protein genes ; and of genes required for ethanol ; glycerol ; and fatty acid utilization""",Verified ORF
2398,4,903873,-0.0523860802244643,0.054929228029368,0.34088742115756,YDR218C,SPR28,SGDID:S000002626,CDS,CDS,"""Sporulation-specific homolog of the CDC3/10/11/12 family of genes; meiotic septin expressed at high levels during meiotic divisions and ascospore formation; the yeast CDC3/10/11/12 family is a family of bud neck microfilament genes""",Verified ORF
2400,4,906490,0.0051745464279446,0.0543452925490809,0.924197214781208,YDR219C,MFB1,SGDID:S000002627,CDS,CDS,"""Mitochondria-associated F-box protein; involved in maintenance of normal mitochondrial morphology; interacts with Skp1p through the F-box motif; preferentially localizes to the mother cell during budding""",Verified ORF
2401,4,908655,0.0173741242453543,0.0542257866560722,0.748852155157869,YDR221W,GTB1,SGDID:S000002629,CDS,CDS,"""Glucosidase II beta subunit ; forms a complex with alpha subunit Rot2p; involved in removal of two glucose residues from N-linked glycans during glycoprotein biogenesis in the ER; relocalizes from ER to cytoplasm upon DNA replication stress""",Verified ORF
