SNP,Chr,Pos,Effect,SE,SSH1_PIS1_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
3864,7,1581,-0.162810642378946,0.0965719295522346,0.0926986349800068,G:1080-2789,,,Intergenic region,Intergenic region,between YGLWomega1 and YGL263W,Intergenic region
3866,7,4704,-0.137228623796629,0.0956076442755744,0.152078217172637,YGL263W,COS12,SGDID:S000003232,Close to 3'-UTR,Close to 3'-UTR,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
3867,7,5119,-0.0961677058771727,0.0960634418544463,0.317471265657593,YGL262W,YGL262W,SGDID:S000003231,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; null mutant displays elevated sensitivity to expression of a mutant huntingtin fragment or of alpha-synuclein; YGL262W is not an essential gene""",Uncharacterized ORF
3868,7,5218,-0.030837079863672,0.0985174880593055,0.754456980903999,YGL262W_NFR/NDR,,,Promoter,Promoter,,Promoter
3869,7,7125,-0.164203706240264,0.0968147830073857,0.0907561185464064,YGL261C,PAU11,SGDID:S000003230,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; mRNA expression appears to be regulated by SUT1 and UPC2""",Uncharacterized ORF
3870,7,7291,-0.154417132523319,0.0956624856352269,0.107380375259305,YGL261C,PAU11,SGDID:S000003230,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; mRNA expression appears to be regulated by SUT1 and UPC2""",Uncharacterized ORF
3872,7,8513,0.001332631745889,0.190702867712756,0.994428375053102,YGL259W,YPS5,SGDID:S000003228,CDS,CDS,"""Protein with similarity to GPI-anchored aspartic proteases; such proteases are Yap1p and Yap3p; mCherry fusion protein localizes to the vacuole""",Uncharacterized ORF
3878,7,11349,-0.130698419827806,0.0957306442781474,0.173036824945468,YGL258W,VEL1,SGDID:S000003227,CDS,CDS,"""Protein of unknown function; highly induced in zinc-depleted conditions and has increased expression in NAP1 deletion mutants; VEL1 has a paralog ; YOR387C ; that arose from a single-locus duplication""",Verified ORF
3880,7,12575,-0.0751916750825419,0.096045507389408,0.434225104220226,YGL257C,MNT2,SGDID:S000003226,CDS,CDS,"""Mannosyltransferase; involved in adding the 4th and 5th mannose residues of O-linked glycans""",Verified ORF
3881,7,12595,-0.0563637115582501,0.0959680161188353,0.557365842866924,YGL257C,MNT2,SGDID:S000003226,CDS,CDS,"""Mannosyltransferase; involved in adding the 4th and 5th mannose residues of O-linked glycans""",Verified ORF
3882,7,14747,-0.109269558215423,0.0967853563024372,0.259669315441594,YGL257C,MNT2,SGDID:S000003226,Close to 3'-UTR,Close to 3'-UTR,"""Mannosyltransferase; involved in adding the 4th and 5th mannose residues of O-linked glycans""",Verified ORF
3883,7,16567,-0.120322151768588,0.0969807181330824,0.215547488783303,YGL256W,ADH4,SGDID:S000003225,Close to 3'-UTR,Close to 3'-UTR,"""Alcohol dehydrogenase isoenzyme type IV; dimeric enzyme demonstrated to be zinc-dependent despite sequence similarity to iron-activated alcohol dehydrogenases; transcription is induced in response to zinc deficiency""",Verified ORF
3889,7,17880,-0.133534405143547,0.0970146393307968,0.169559254431407,ACS_7_17922_-_NFR/NDR,,,Promoter,Promoter,,Promoter
3892,7,19896,-0.115161261102877,0.0965592899852146,0.233808243650288,G:16308-20977,,,Intergenic region,Intergenic region,between YGL256W and YGL255W,Intergenic region
3894,7,20120,-0.0927879905424399,0.0973487831279473,0.341166289619114,YGL255W,ZRT1,SGDID:S000003224,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity zinc transporter of the plasma membrane; responsible for the majority of zinc uptake; transcription is induced under low-zinc conditions by the Zap1p transcription factor""",Verified ORF
3895,7,20451,-0.0978926277294226,0.0964581908876394,0.310862376833655,YGL255W,ZRT1,SGDID:S000003224,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity zinc transporter of the plasma membrane; responsible for the majority of zinc uptake; transcription is induced under low-zinc conditions by the Zap1p transcription factor""",Verified ORF
3896,7,21017,-0.156768756130711,0.0968813025664583,0.106522791607902,YGL255W,ZRT1,SGDID:S000003224,CDS,CDS,"""High-affinity zinc transporter of the plasma membrane; responsible for the majority of zinc uptake; transcription is induced under low-zinc conditions by the Zap1p transcription factor""",Verified ORF
3899,7,22886,-0.139412951828663,0.0966278452744264,0.149968511849279,YGL254W,FZF1,SGDID:S000003223,CDS,CDS,"""Transcription factor involved in sulfite metabolism; sole identified regulatory target is SSU1; overexpression suppresses sulfite-sensitivity of many unrelated mutants due to hyperactivation of SSU1 ; contains five zinc fingers; protein abundance increases in response to DNA replication stress""",Verified ORF
3900,7,23383,-0.0730080845470425,0.0971024179910708,0.452632171087031,YGL253W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3901,7,25886,-0.104914365785136,0.0965442076686628,0.277911919768477,YGL252C,RTG2,SGDID:S000003221,CDS,CDS,"""Sensor of mitochondrial dysfunction; regulates the subcellular location of Rtg1p and Rtg3p ; transcriptional activators of the retrograde (RTG) and TOR pathways; Rtg2p is inhibited by the phosphorylated form of Mks1p""",Verified ORF
3902,7,25887,-0.107622241549444,0.0970632005330605,0.268277689490284,YGL252C,RTG2,SGDID:S000003221,CDS,CDS,"""Sensor of mitochondrial dysfunction; regulates the subcellular location of Rtg1p and Rtg3p ; transcriptional activators of the retrograde (RTG) and TOR pathways; Rtg2p is inhibited by the phosphorylated form of Mks1p""",Verified ORF
3903,7,26093,-0.108123518724038,0.096915207068765,0.265330577589902,YGL252C,RTG2,SGDID:S000003221,CDS,CDS,"""Sensor of mitochondrial dysfunction; regulates the subcellular location of Rtg1p and Rtg3p ; transcriptional activators of the retrograde (RTG) and TOR pathways; Rtg2p is inhibited by the phosphorylated form of Mks1p""",Verified ORF
3904,7,27156,-0.0769531211678053,0.096718208426445,0.426774519426314,YGL252C,RTG2,SGDID:S000003221,CDS,CDS,"""Sensor of mitochondrial dysfunction; regulates the subcellular location of Rtg1p and Rtg3p ; transcriptional activators of the retrograde (RTG) and TOR pathways; Rtg2p is inhibited by the phosphorylated form of Mks1p""",Verified ORF
3905,7,27279,-0.0998710341460842,0.0965702251328125,0.301759802542586,YGL252C,RTG2,SGDID:S000003221,CDS,CDS,"""Sensor of mitochondrial dysfunction; regulates the subcellular location of Rtg1p and Rtg3p ; transcriptional activators of the retrograde (RTG) and TOR pathways; Rtg2p is inhibited by the phosphorylated form of Mks1p""",Verified ORF
3906,7,27302,-0.107308846075125,0.0957583783276271,0.263211044419991,YGL252C,RTG2,SGDID:S000003221,CDS,CDS,"""Sensor of mitochondrial dysfunction; regulates the subcellular location of Rtg1p and Rtg3p ; transcriptional activators of the retrograde (RTG) and TOR pathways; Rtg2p is inhibited by the phosphorylated form of Mks1p""",Verified ORF
3907,7,27344,-0.0770995696863841,0.096215375328104,0.423483863648202,YGL252C,RTG2,SGDID:S000003221,CDS,CDS,"""Sensor of mitochondrial dysfunction; regulates the subcellular location of Rtg1p and Rtg3p ; transcriptional activators of the retrograde (RTG) and TOR pathways; Rtg2p is inhibited by the phosphorylated form of Mks1p""",Verified ORF
3908,7,27579,-0.0530145321170622,0.0957918528086822,0.580316155138255,YGL252C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3909,7,27845,-0.0539122694232236,0.0970246846546886,0.578798579635276,YGL252C,RTG2,SGDID:S000003221,Close to 3'-UTR,Close to 3'-UTR,"""Sensor of mitochondrial dysfunction; regulates the subcellular location of Rtg1p and Rtg3p ; transcriptional activators of the retrograde (RTG) and TOR pathways; Rtg2p is inhibited by the phosphorylated form of Mks1p""",Verified ORF
3910,7,28091,0.0055578346091458,0.0961565672779277,0.953940766231164,YGL251C,HFM1,SGDID:S000003220,CDS,CDS,"""Meiosis specific DNA helicase; involved in the conversion of double-stranded breaks to later recombination intermediates and in crossover control; catalyzes the unwinding of Holliday junctions; has ssDNA and dsDNA stimulated ATPase activity""",Verified ORF
3911,7,28799,-0.0538366772386424,0.0963568096550357,0.57670565122113,YGL251C,HFM1,SGDID:S000003220,CDS,CDS,"""Meiosis specific DNA helicase; involved in the conversion of double-stranded breaks to later recombination intermediates and in crossover control; catalyzes the unwinding of Holliday junctions; has ssDNA and dsDNA stimulated ATPase activity""",Verified ORF
3912,7,29465,-0.0717935012886406,0.0961933271211058,0.455955205576477,YGL251C,HFM1,SGDID:S000003220,CDS,CDS,"""Meiosis specific DNA helicase; involved in the conversion of double-stranded breaks to later recombination intermediates and in crossover control; catalyzes the unwinding of Holliday junctions; has ssDNA and dsDNA stimulated ATPase activity""",Verified ORF
3913,7,29523,-0.0412213441490856,0.0961152309827609,0.668276369269954,YGL251C,HFM1,SGDID:S000003220,CDS,CDS,"""Meiosis specific DNA helicase; involved in the conversion of double-stranded breaks to later recombination intermediates and in crossover control; catalyzes the unwinding of Holliday junctions; has ssDNA and dsDNA stimulated ATPase activity""",Verified ORF
3915,7,30416,-0.0452750268083081,0.0960218422237681,0.637569589346588,YGL251C,HFM1,SGDID:S000003220,CDS,CDS,"""Meiosis specific DNA helicase; involved in the conversion of double-stranded breaks to later recombination intermediates and in crossover control; catalyzes the unwinding of Holliday junctions; has ssDNA and dsDNA stimulated ATPase activity""",Verified ORF
3916,7,31914,0.0641426732620263,0.0970070515219362,0.508904740284406,YGL250W,RMR1,SGDID:S000003219,CDS,CDS,"""Protein required for meiotic recombination and gene conversion; null mutant displays reduced PIS1 expression and growth defects on non-fermentable carbon sources and minimal media; GFP-fusion protein localizes to both cytoplasm and nucleus""",Verified ORF
3917,7,32231,0.0720680886436658,0.095755096695283,0.452174317794868,YGL250W,RMR1,SGDID:S000003219,CDS,CDS,"""Protein required for meiotic recombination and gene conversion; null mutant displays reduced PIS1 expression and growth defects on non-fermentable carbon sources and minimal media; GFP-fusion protein localizes to both cytoplasm and nucleus""",Verified ORF
3918,7,32249,0.0926878772671576,0.0957063409853958,0.333477154759857,YGL250W,RMR1,SGDID:S000003219,CDS,CDS,"""Protein required for meiotic recombination and gene conversion; null mutant displays reduced PIS1 expression and growth defects on non-fermentable carbon sources and minimal media; GFP-fusion protein localizes to both cytoplasm and nucleus""",Verified ORF
3919,7,33274,0.0738432722584955,0.0958866370738699,0.441749617231835,YNCG0001C,RME3,SGDID:S000144910,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript that represses the meiosis-specific ZIP2 gene; expressed in haploid cells under sporulation inducing conditions; regulates ZIP2 in a cis-dependent manner; RME3 is repressed by the MAT a1/alpha2 complex in diploid cells""",ncRNA_gene
3920,7,33393,0.0849325367964423,0.0968232418688908,0.380979153983067,YNCG0001C,RME3,SGDID:S000144910,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript that represses the meiosis-specific ZIP2 gene; expressed in haploid cells under sporulation inducing conditions; regulates ZIP2 in a cis-dependent manner; RME3 is repressed by the MAT a1/alpha2 complex in diploid cells""",ncRNA_gene
3921,7,33441,0.105662451182789,0.096763861986825,0.275594548311629,YNCG0001C,RME3,SGDID:S000144910,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript that represses the meiosis-specific ZIP2 gene; expressed in haploid cells under sporulation inducing conditions; regulates ZIP2 in a cis-dependent manner; RME3 is repressed by the MAT a1/alpha2 complex in diploid cells""",ncRNA_gene
3922,7,33830,0.0592198741086102,0.0965072165499027,0.539854028410628,YNCG0001C,RME3,SGDID:S000144910,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript that represses the meiosis-specific ZIP2 gene; expressed in haploid cells under sporulation inducing conditions; regulates ZIP2 in a cis-dependent manner; RME3 is repressed by the MAT a1/alpha2 complex in diploid cells""",ncRNA_gene
3923,7,34423,0.0626308232832034,0.0963417524193035,0.5160568373293,YNCG0001C,RME3,SGDID:S000144910,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript that represses the meiosis-specific ZIP2 gene; expressed in haploid cells under sporulation inducing conditions; regulates ZIP2 in a cis-dependent manner; RME3 is repressed by the MAT a1/alpha2 complex in diploid cells""",ncRNA_gene
3924,7,34625,0.0626308232832034,0.0963417524193035,0.5160568373293,YNCG0001C,RME3,SGDID:S000144910,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript that represses the meiosis-specific ZIP2 gene; expressed in haploid cells under sporulation inducing conditions; regulates ZIP2 in a cis-dependent manner; RME3 is repressed by the MAT a1/alpha2 complex in diploid cells""",ncRNA_gene
3925,7,34691,0.137126902335107,0.0955913966896277,0.152311812615513,YNCG0001C,RME3,SGDID:S000144910,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript that represses the meiosis-specific ZIP2 gene; expressed in haploid cells under sporulation inducing conditions; regulates ZIP2 in a cis-dependent manner; RME3 is repressed by the MAT a1/alpha2 complex in diploid cells""",ncRNA_gene
3926,7,34805,0.0887065564428182,0.0963183149206074,0.357693548633564,YNCG0001C,RME3,SGDID:S000144910,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript that represses the meiosis-specific ZIP2 gene; expressed in haploid cells under sporulation inducing conditions; regulates ZIP2 in a cis-dependent manner; RME3 is repressed by the MAT a1/alpha2 complex in diploid cells""",ncRNA_gene
3927,7,34808,0.102640420491234,0.0963607765829487,0.287527912399669,YNCG0001C,RME3,SGDID:S000144910,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript that represses the meiosis-specific ZIP2 gene; expressed in haploid cells under sporulation inducing conditions; regulates ZIP2 in a cis-dependent manner; RME3 is repressed by the MAT a1/alpha2 complex in diploid cells""",ncRNA_gene
3928,7,35435,0.113867647711449,0.0956945076496694,0.23488227075543,YGL248W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3929,7,35488,0.123935506818891,0.0966290046576933,0.200476907727356,YGL248W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3931,7,36074,0.0727498212120229,0.0958761240100789,0.448484673499722,YGL248W,PDE1,SGDID:S000003217,CDS,CDS,"""Low-affinity cyclic AMP phosphodiesterase; controls glucose and intracellular acidification-induced cAMP signaling ; target of the cAMP-protein kinase A (PKA) pathway; glucose induces transcription and inhibits translation""",Verified ORF
3932,7,36180,0.0514094545870273,0.0959584516757988,0.592470788695262,YGL248W,PDE1,SGDID:S000003217,CDS,CDS,"""Low-affinity cyclic AMP phosphodiesterase; controls glucose and intracellular acidification-induced cAMP signaling ; target of the cAMP-protein kinase A (PKA) pathway; glucose induces transcription and inhibits translation""",Verified ORF
