SNP,Chr,Pos,Effect,SE,PLM2_HNM1_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
1813,4,311231,0.270497773136061,0.153431585644665,0.078768026657528,YDL080C,THI3,SGDID:S000002238,CDS,CDS,"""Regulatory protein that binds Pdc2p and Thi2p transcription factors; activates thiamine biosynthesis transcription factors Pdc2p and Thi2p by binding to them ; but releases and de-activates them upon binding to thiamine pyrophosphate (TPP) ; the end product of the pathway; has similarity to decarboxylases but enzymatic activity is not detected""",Verified ORF
1814,4,311787,0.367701370158966,0.153401967550799,0.0170502082234046,YDL080C,THI3,SGDID:S000002238,CDS,CDS,"""Regulatory protein that binds Pdc2p and Thi2p transcription factors; activates thiamine biosynthesis transcription factors Pdc2p and Thi2p by binding to them ; but releases and de-activates them upon binding to thiamine pyrophosphate (TPP) ; the end product of the pathway; has similarity to decarboxylases but enzymatic activity is not detected""",Verified ORF
1815,4,312488,0.165115065038479,0.155297454337642,0.288409838751133,XUT_4F-160_NFR/NDR,,,Promoter,Promoter,,Promoter
1816,4,312611,0.27366697222976,0.154863728592198,0.0780676171086499,XUT_4F-160_NFR/NDR,,,Promoter,Promoter,,Promoter
1817,4,314015,0.173823822547295,0.155270529926939,0.263692254440722,SUT043,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1820,4,320017,0.126911177357131,0.157692079705446,0.421474646818494,YDL077C,VAM6,SGDID:S000002235,CDS,CDS,"""Guanine nucleotide exchange factor for the GTPase Gtr1p; subunit of the HOPS endocytic tethering complex; vacuole membrane protein; functions as a Rab GTPase effector ; interacting with both GTP- and GDP-bound conformations of Ypt7p; facilitates tethering and promotes membrane fusion events at the late endosome and vacuole; required for both membrane and protein trafficking; component of vacuole-mitochondrion contacts (vCLAMPs) important for lipid transfer between organelles""",Verified ORF
1821,4,320510,0.221240788452909,0.158369858049079,0.163294741277689,SUT045,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1822,4,328073,0.175219335264679,0.154665453220067,0.258028273486535,YDL073W,AHK1,SGDID:S000002231,CDS,CDS,"""Scaffold protein in the HKR1 sub-branch of the Hog1p-signaling pathway; physically interacts with the cytoplasmic domain of Hkr1p ; and with Sho1p ; Pbs2p ; and Ste11p; prevents cross-talk signaling from Hkr1p of the osmotic stress MAPK cascade to the Kss1p MAPK cascade; non-essential gene""",Verified ORF
1823,4,331098,0.19493220283807,0.157171029712461,0.21570472827924,YDL070W,BDF2,SGDID:S000002228,CDS,CDS,"""Protein involved in transcription initiation; acts at TATA-containing promoters; associates with the basal transcription factor TFIID; contains two bromodomains; corresponds to the C-terminal region of mammalian TAF1; redundant with Bdf1p; protein abundance increases in response to DNA replication stress; BDF2 has a paralog ; BDF1 ; that arose from the whole genome duplication""",Verified ORF
1824,4,336922,0.258627319756465,0.153582675960932,0.093073087975257,YDL065C,PEX19,SGDID:S000002223,CDS,CDS,"""Chaperone and import receptor for newly-synthesized class I PMPs; binds peroxisomal membrane proteins (PMPs) in the cytoplasm and delivers them to the peroxisome for subsequent insertion into the peroxisomal membrane; interacts with Myo2p and contributes to peroxisome partitioning""",Verified ORF
1826,4,351322,0.206590191207001,0.155019564628381,0.183499115551273,YDL057W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1827,4,353020,0.232105778645827,0.155385577478989,0.136136663966954,YDL056W,MBP1,SGDID:S000002214,CDS,CDS,"""Transcription factor; involved in regulation of cell cycle progression from G1 to S phase ; forms a complex with Swi6p that binds to MluI cell cycle box regulatory element in promoters of DNA synthesis genes""",Verified ORF
1831,4,356055,0.150789927092989,0.156781848802708,0.336817570225685,YDL055C,PSA1,SGDID:S000002213,CDS,CDS,"""GDP-mannose pyrophosphorylase (mannose-1-phosphate guanyltransferase); synthesizes GDP-mannose from GTP and mannose-1-phosphate in cell wall biosynthesis; required for normal cell wall structure""",Verified ORF
1832,4,356492,0.116793520301502,0.155198750502996,0.452226933397253,YDL055C,PSA1,SGDID:S000002213,CDS,CDS,"""GDP-mannose pyrophosphorylase (mannose-1-phosphate guanyltransferase); synthesizes GDP-mannose from GTP and mannose-1-phosphate in cell wall biosynthesis; required for normal cell wall structure""",Verified ORF
1833,4,356541,0.153998205695131,0.155061243881961,0.321319864309675,YDL055C,PSA1,SGDID:S000002213,CDS,CDS,"""GDP-mannose pyrophosphorylase (mannose-1-phosphate guanyltransferase); synthesizes GDP-mannose from GTP and mannose-1-phosphate in cell wall biosynthesis; required for normal cell wall structure""",Verified ORF
1834,4,356853,0.0926314957894177,0.155834710059248,0.552611035866445,YDL055C,PSA1,SGDID:S000002213,Close to 3'-UTR,Close to 3'-UTR,"""GDP-mannose pyrophosphorylase (mannose-1-phosphate guanyltransferase); synthesizes GDP-mannose from GTP and mannose-1-phosphate in cell wall biosynthesis; required for normal cell wall structure""",Verified ORF
1836,4,357632,0.0324125129732635,0.154551113453133,0.834006929266463,XUT_4F-175,,,Unstable transcript,XUT,ncRNA_STM,Unstable transcript
1837,4,357802,0.145143513861237,0.155209098104363,0.350351179843681,XUT_4F-175,,,Unstable transcript,XUT,ncRNA_STM,Unstable transcript
1838,4,362032,0.114255006578542,0.154854109011586,0.461111871210563,YDL053C,PBP4,SGDID:S000002211,CDS,CDS,"""Pbp1p binding protein; interacts strongly with Pab1p-binding protein 1 (Pbp1p) in the yeast two-hybrid system; also interacts with Lsm12p in a copurification assay; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
1839,4,362199,0.130843856074524,0.154747181715171,0.39838604087164,YDL053C,PBP4,SGDID:S000002211,CDS,CDS,"""Pbp1p binding protein; interacts strongly with Pab1p-binding protein 1 (Pbp1p) in the yeast two-hybrid system; also interacts with Lsm12p in a copurification assay; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
1841,4,363194,0.07595637078244,0.154095731610051,0.622377866127229,YDL052C,SLC1,SGDID:S000002210,CDS,CDS,"""1-acyl-sn-glycerol-3-phosphate acyltransferase; catalyzes the acylation of lysophosphatidic acid to form phosphatidic acid ; a key intermediate in lipid metabolism; enzymatic activity detected in lipid particles and microsomes""",Verified ORF
1843,4,368078,-0.0060753831092803,0.153263003368386,0.968402350494211,YDL048C,STP4,SGDID:S000002206,CDS,CDS,"""Protein containing a Kruppel-type zinc-finger domain; similar to Stp1p ; Stp2p; predicted transcription factor; relative distribution to the nucleus increases upon DNA replication stress; STP4 has a paralog ; STP3 ; that arose from the whole genome duplication""",Verified ORF
1844,4,368457,-0.0081010209850159,0.153416552823551,0.957917874274887,YDL048C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1846,4,369403,0.0407018644325402,0.153191869720186,0.790631475540663,YDL047W,SIT4,SGDID:S000002205,Close to 3'-UTR,Close to 3'-UTR,"""Ceramide-activated ; type 2A-related serine-threonine phosphatase; functions in G1/S transition of mitotic cycle; controls lifespan ; mitochondrial function ; cell cycle progression by regulating HXK2 phosphorylation; regulator of COPII coat dephosphorylation; required for ER to Golgi traffic; interacts with Hrr25p kinase; cytoplasmic and nuclear protein that modulates functions mediated by Pkc1p including cell wall and actin cytoskeleton organization; similar to human PP6""",Verified ORF
1851,4,372110,0.0641881311818834,0.155501864107409,0.680018065934478,YDL045W-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1853,4,375688,0.12119240011999,0.154165268353787,0.432324565523096,YDL043C,PRP11,SGDID:S000002201,CDS,CDS,"""Subunit of the SF3a splicing factor complex; required for spliceosome assembly""",Verified ORF
1854,4,376511,0.195829182398424,0.151967307879437,0.198371684218302,YDL043C_NFR/NDR,,,Promoter,Promoter,,Promoter
1856,4,380252,0.117284661089918,0.151712832220579,0.439998207852611,YDL040C,NAT1,SGDID:S000002198,CDS,CDS,"""Subunit of protein N-terminal acetyltransferase NatA; NatA comprised of Nat1p ; Ard1p ; and Nat5p; N-terminally acetylates many proteins to influence multiple processes such as cell cycle progression ; heat-shock resistance ; mating ; sporulation ; telomeric silencing and early stages of mitophagy; orthologous to human NAA15; expression of both human NAA10 and NAA15 functionally complements ard1 nat1 double mutant although single mutations are not complemented by their orthologs""",Verified ORF
1857,4,382176,0.150549989389644,0.150833425192094,0.318904447804132,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1858,4,383443,0.158924362825696,0.151756435438645,0.295708592220133,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1872,4,384094,0.0966443485329625,0.150843827759408,0.522138867973354,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1874,4,384602,0.0933673158062829,0.152675570733534,0.541235355503454,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1875,4,384607,0.114853874587183,0.154054200425362,0.456440271597856,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1876,4,388305,0.141251674524791,0.150547523556371,0.348755887383222,YDL036C,PUS9,SGDID:S000002194,CDS,CDS,"""Mitochondrial tRNA:pseudouridine synthase; catalyzes the formation of pseudouridine at position 32 in mitochondrial tRNAs; contains an N-terminal mitochondrial targeting sequence; PUS9 has a paralog ; RIB2 ; that arose from the whole genome duplication""",Verified ORF
1877,4,388542,0.0206976329945829,0.150475168277813,0.890675684907095,YDL036C,PUS9,SGDID:S000002194,CDS,CDS,"""Mitochondrial tRNA:pseudouridine synthase; catalyzes the formation of pseudouridine at position 32 in mitochondrial tRNAs; contains an N-terminal mitochondrial targeting sequence; PUS9 has a paralog ; RIB2 ; that arose from the whole genome duplication""",Verified ORF
1879,4,390909,0.0431453302271133,0.151493404357751,0.775964336896544,YDL035C,GPR1,SGDID:S000002193,CDS,CDS,"""Plasma membrane G protein coupled receptor (GPCR); interacts with the heterotrimeric G protein alpha subunit ; Gpa2p ; and with Plc1p; sensor that integrates nutritional signals with the modulation of cell fate via PKA and cAMP synthesis""",Verified ORF
1880,4,397927,0.0181935864082564,0.151940215037113,0.90475584929552,YDL030W,PRP9,SGDID:S000002188,CDS,CDS,"""Subunit of the SF3a splicing factor complex; required for spliceosome assembly; acts after the formation of the U1 snRNP-pre-mRNA complex""",Verified ORF
1883,4,404981,0.0114680298786148,0.152697131941637,0.940175214225975,YDL026W,YDL026W,SGDID:S000002184,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
1885,4,405368,0.0239447080887039,0.152219795451874,0.875095589338605,YDL025C,RTK1,SGDID:S000002183,CDS,CDS,"""Putative protein kinase ; potentially phosphorylated by Cdc28p; interacts with ribosome biogenesis factors ; Cka2 ; Gus1 and Arc1; protein abundance increases in response to DNA replication stress""",Verified ORF
1886,4,408981,0.0696512253725033,0.151288380120058,0.645521829137538,YDL024C,DIA3,SGDID:S000002182,CDS,CDS,"""Protein of unknown function; involved in invasive and pseudohyphal growth""",Verified ORF
1889,4,413957,0.0192660667122886,0.151427783379406,0.898831275870189,YDL021W,GPM2,SGDID:S000002179,CDS,CDS,"""Nonfunctional homolog of Gpm1p phosphoglycerate mutase; if functional ; would convert 3-phosphoglycerate to 2-phosphoglycerate in glycolysis; GPM2 has a paralog ; GPM3 ; that arose from the whole genome duplication""",Verified ORF
1890,4,414243,-0.108059464202246,0.15466171817174,0.48521040201563,YDL021W,GPM2,SGDID:S000002179,CDS,CDS,"""Nonfunctional homolog of Gpm1p phosphoglycerate mutase; if functional ; would convert 3-phosphoglycerate to 2-phosphoglycerate in glycolysis; GPM2 has a paralog ; GPM3 ; that arose from the whole genome duplication""",Verified ORF
1891,4,415928,-0.0737542171262257,0.152583690290893,0.629133470984921,YDL020C,RPN4,SGDID:S000002178,CDS,CDS,"""Transcription factor that stimulates expression of proteasome genes; Rpn4p levels are in turn regulated by the 26S proteasome in a negative feedback control mechanism; RPN4 is transcriptionally regulated by various stress responses; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
1892,4,419709,-0.0465595057041896,0.151338755474109,0.758529412266509,YDL019C,OSH2,SGDID:S000002177,CDS,CDS,"""Member of an oxysterol-binding protein family with seven members; in S. cerevisiae ; family members have overlapping ; redundant functions in sterol metabolism and collectively perform a function essential for viability; contains FFAT motif; interacts with ER anchor Scs2p at patches at the plasma membrane and at the nuclear envelope; regulated by sterol binding; OSH2 has a paralog ; SWH1 ; that arose from the whole genome duplication""",Verified ORF
1893,4,420255,-0.0281386625811647,0.151381710711642,0.85264651061744,YDL019C,OSH2,SGDID:S000002177,CDS,CDS,"""Member of an oxysterol-binding protein family with seven members; in S. cerevisiae ; family members have overlapping ; redundant functions in sterol metabolism and collectively perform a function essential for viability; contains FFAT motif; interacts with ER anchor Scs2p at patches at the plasma membrane and at the nuclear envelope; regulated by sterol binding; OSH2 has a paralog ; SWH1 ; that arose from the whole genome duplication""",Verified ORF
1894,4,421542,-0.0195056565681472,0.151234155659264,0.897449673822983,YDL019C,OSH2,SGDID:S000002177,Close to 3'-UTR,Close to 3'-UTR,"""Member of an oxysterol-binding protein family with seven members; in S. cerevisiae ; family members have overlapping ; redundant functions in sterol metabolism and collectively perform a function essential for viability; contains FFAT motif; interacts with ER anchor Scs2p at patches at the plasma membrane and at the nuclear envelope; regulated by sterol binding; OSH2 has a paralog ; SWH1 ; that arose from the whole genome duplication""",Verified ORF
1895,4,422070,-0.0129186050267986,0.152022108798559,0.932326687792524,YDL019C,OSH2,SGDID:S000002177,Close to 3'-UTR,Close to 3'-UTR,"""Member of an oxysterol-binding protein family with seven members; in S. cerevisiae ; family members have overlapping ; redundant functions in sterol metabolism and collectively perform a function essential for viability; contains FFAT motif; interacts with ER anchor Scs2p at patches at the plasma membrane and at the nuclear envelope; regulated by sterol binding; OSH2 has a paralog ; SWH1 ; that arose from the whole genome duplication""",Verified ORF
