SNP,Chr,Pos,Effect,SE,FMP45_HNM1_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
1761,4,277276,0.282561418474343,0.147563526630676,0.0563201247381076,YDL102W,POL3,SGDID:S000002260,CDS,CDS,"""Catalytic subunit of DNA polymerase delta; responsible for most of lagging strand DNA synthesis; required for chromosomal DNA replication during mitosis and meiosis ; intragenic recombination ; repair of double strand DNA breaks ; and DNA replication during nucleotide excision repair (NER)""",Verified ORF
1762,4,277639,0.295466163744499,0.147945737195665,0.0465788674457041,YDL102W,POL3,SGDID:S000002260,CDS,CDS,"""Catalytic subunit of DNA polymerase delta; responsible for most of lagging strand DNA synthesis; required for chromosomal DNA replication during mitosis and meiosis ; intragenic recombination ; repair of double strand DNA breaks ; and DNA replication during nucleotide excision repair (NER)""",Verified ORF
1763,4,277649,0.304244663869177,0.148569214788914,0.041316089496002,YDL102W,POL3,SGDID:S000002260,CDS,CDS,"""Catalytic subunit of DNA polymerase delta; responsible for most of lagging strand DNA synthesis; required for chromosomal DNA replication during mitosis and meiosis ; intragenic recombination ; repair of double strand DNA breaks ; and DNA replication during nucleotide excision repair (NER)""",Verified ORF
1764,4,277971,0.309506292460267,0.14715646177069,0.0361515627618281,YDL102W,POL3,SGDID:S000002260,CDS,CDS,"""Catalytic subunit of DNA polymerase delta; responsible for most of lagging strand DNA synthesis; required for chromosomal DNA replication during mitosis and meiosis ; intragenic recombination ; repair of double strand DNA breaks ; and DNA replication during nucleotide excision repair (NER)""",Verified ORF
1765,4,278164,0.189890471530185,0.14576233201793,0.193512630698264,YDL102W,POL3,SGDID:S000002260,CDS,CDS,"""Catalytic subunit of DNA polymerase delta; responsible for most of lagging strand DNA synthesis; required for chromosomal DNA replication during mitosis and meiosis ; intragenic recombination ; repair of double strand DNA breaks ; and DNA replication during nucleotide excision repair (NER)""",Verified ORF
1766,4,278914,0.24917826788193,0.144875566215159,0.0863185690975416,YDL102W,POL3,SGDID:S000002260,CDS,CDS,"""Catalytic subunit of DNA polymerase delta; responsible for most of lagging strand DNA synthesis; required for chromosomal DNA replication during mitosis and meiosis ; intragenic recombination ; repair of double strand DNA breaks ; and DNA replication during nucleotide excision repair (NER)""",Verified ORF
1767,4,278971,0.215243474270766,0.145532357789227,0.14003004979013,YDL102W,POL3,SGDID:S000002260,CDS,CDS,"""Catalytic subunit of DNA polymerase delta; responsible for most of lagging strand DNA synthesis; required for chromosomal DNA replication during mitosis and meiosis ; intragenic recombination ; repair of double strand DNA breaks ; and DNA replication during nucleotide excision repair (NER)""",Verified ORF
1768,4,279037,0.164008082085313,0.14663473798434,0.264122424350516,YDL102W,POL3,SGDID:S000002260,CDS,CDS,"""Catalytic subunit of DNA polymerase delta; responsible for most of lagging strand DNA synthesis; required for chromosomal DNA replication during mitosis and meiosis ; intragenic recombination ; repair of double strand DNA breaks ; and DNA replication during nucleotide excision repair (NER)""",Verified ORF
1769,4,280703,0.182566496415961,0.147342921037618,0.21614705221638,YDL101C,DUN1,SGDID:S000002259,CDS,CDS,"""Cell-cycle checkpoint S/T protein kinase; required for transient G2/M arrest after DNA damage ; damage-induced transcription ; and nuclear-to-cytoplasmic redistribution of Rnr2p-Rnr4p after genotoxic stress and iron deprivation; phosphorylates repair protein Rad55p ; transcriptional repressor Sml1p ; superoxide dismutase ; and ribonucleotide reductase inhibitors Crt1p and Dif1p; functions in the Mec1p pathway to regulate dNTP pools and telomere length; postreplicative repair role""",Verified ORF
1770,4,280859,0.0728888267865048,0.147290169754714,0.621002911794245,YDL101C,DUN1,SGDID:S000002259,CDS,CDS,"""Cell-cycle checkpoint S/T protein kinase; required for transient G2/M arrest after DNA damage ; damage-induced transcription ; and nuclear-to-cytoplasmic redistribution of Rnr2p-Rnr4p after genotoxic stress and iron deprivation; phosphorylates repair protein Rad55p ; transcriptional repressor Sml1p ; superoxide dismutase ; and ribonucleotide reductase inhibitors Crt1p and Dif1p; functions in the Mec1p pathway to regulate dNTP pools and telomere length; postreplicative repair role""",Verified ORF
1771,4,280934,0.11471495146319,0.147391535865282,0.436913062495173,YDL101C,DUN1,SGDID:S000002259,CDS,CDS,"""Cell-cycle checkpoint S/T protein kinase; required for transient G2/M arrest after DNA damage ; damage-induced transcription ; and nuclear-to-cytoplasmic redistribution of Rnr2p-Rnr4p after genotoxic stress and iron deprivation; phosphorylates repair protein Rad55p ; transcriptional repressor Sml1p ; superoxide dismutase ; and ribonucleotide reductase inhibitors Crt1p and Dif1p; functions in the Mec1p pathway to regulate dNTP pools and telomere length; postreplicative repair role""",Verified ORF
1772,4,282594,0.121997688354339,0.149246177115843,0.414236453944652,YDL100C,GET3,SGDID:S000002258,CDS,CDS,"""Guanine nucleotide exchange factor for Gpa1p; amplifies G protein signaling; functions as a chaperone under ATP-depleted oxidative stress conditions; subunit of GET complex ; involved in ATP dependent Golgi to ER trafficking and insertion of tail-anchored (TA) proteins into ER membrane under non-stress conditions; binds as dimer to transmembrane domain (TMD) cargo ; shielding TMDs from aqueous solvent; protein abundance increases under DNA replication stress""",Verified ORF
1773,4,282713,0.0962134931757633,0.147337464002916,0.514172029892052,YDL100C,GET3,SGDID:S000002258,CDS,CDS,"""Guanine nucleotide exchange factor for Gpa1p; amplifies G protein signaling; functions as a chaperone under ATP-depleted oxidative stress conditions; subunit of GET complex ; involved in ATP dependent Golgi to ER trafficking and insertion of tail-anchored (TA) proteins into ER membrane under non-stress conditions; binds as dimer to transmembrane domain (TMD) cargo ; shielding TMDs from aqueous solvent; protein abundance increases under DNA replication stress""",Verified ORF
1774,4,283570,0.148825982509288,0.146632896552665,0.310821803506598,YDL099W,BUG1,SGDID:S000002257,CDS,CDS,"""Cis-golgi localized protein involved in ER to Golgi transport; forms a complex with the mammalian GRASP65 homolog ; Grh1p; mutants are compromised for the fusion of ER-derived vesicles with Golgi membranes""",Verified ORF
1775,4,283830,0.134374338433414,0.146467480198968,0.359541312215719,YDL099W,BUG1,SGDID:S000002257,CDS,CDS,"""Cis-golgi localized protein involved in ER to Golgi transport; forms a complex with the mammalian GRASP65 homolog ; Grh1p; mutants are compromised for the fusion of ER-derived vesicles with Golgi membranes""",Verified ORF
1776,4,285234,0.180634562199608,0.146392333683264,0.218058348729189,YDL098C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1778,4,285568,0.139729605250744,0.147274615091801,0.343387127620766,YDL097C,RPN6,SGDID:S000002255,CDS,CDS,"""Essential ; non-ATPase regulatory subunit of the 26S proteasome lid; required for the assembly and activity of the 26S proteasome; the human homolog (S9 protein) partially rescues Rpn6p depletion; protein abundance increases in response to DNA replication stress""",Verified ORF
1779,4,287068,0.0907752444524221,0.148119706297373,0.540369776687351,YDL096C,OPI6,SGDID:S000002254,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps verified gene PMT1/YDL095W; YDL096C is not essential""",Dubious ORF
1782,4,289631,0.0563771182757133,0.146365028526878,0.700334847489227,YDL094C,YDL094C,SGDID:S000002252,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps verfied gene PMT5/YDL093W; YDL094C is not essential""",Dubious ORF
1783,4,289647,-0.0060093884725217,0.146517777830105,0.967307333004208,YDL094C,YDL094C,SGDID:S000002252,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps verfied gene PMT5/YDL093W; YDL094C is not essential""",Dubious ORF
1784,4,290003,0.0006010642033026,0.146829600453416,0.996736087416871,YDL094C,YDL094C,SGDID:S000002252,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps verfied gene PMT5/YDL093W; YDL094C is not essential""",Dubious ORF
1785,4,290096,0.0232272310509608,0.147900506087012,0.875298123004265,YDL093W,PMT5,SGDID:S000002251,CDS,CDS,"""Protein O-mannosyltransferase; transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues; acts in a complex with Pmt3p ; can instead interact with Pmt2p in some conditions; target for new antifungals""",Verified ORF
1786,4,291044,0.0838800072932914,0.14704461651617,0.568742785976769,YDL093W,PMT5,SGDID:S000002251,CDS,CDS,"""Protein O-mannosyltransferase; transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues; acts in a complex with Pmt3p ; can instead interact with Pmt2p in some conditions; target for new antifungals""",Verified ORF
1787,4,291531,0.0869296334847024,0.145780986483285,0.551355040966899,YDL093W,PMT5,SGDID:S000002251,CDS,CDS,"""Protein O-mannosyltransferase; transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues; acts in a complex with Pmt3p ; can instead interact with Pmt2p in some conditions; target for new antifungals""",Verified ORF
1788,4,292625,0.0926022258100665,0.145306444425438,0.524349597087239,YDL092W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1789,4,292985,-0.0068987559664776,0.149134310174166,0.963130232753168,YDL092W,SRP14,SGDID:S000002250,CDS,CDS,"""Signal recognition particle (SRP) subunit; interacts with the RNA component of SRP to form the Alu domain ; which is the region of SRP responsible for arrest of nascent chain elongation during membrane targeting; homolog of mammalian SRP14""",Verified ORF
1790,4,293190,-0.0068987559664776,0.149134310174166,0.963130232753168,YDL092W,SRP14,SGDID:S000002250,CDS,CDS,"""Signal recognition particle (SRP) subunit; interacts with the RNA component of SRP to form the Alu domain ; which is the region of SRP responsible for arrest of nascent chain elongation during membrane targeting; homolog of mammalian SRP14""",Verified ORF
1791,4,293625,0.0685699394203479,0.1460667183236,0.639043136430129,YDL091C,UBX3,SGDID:S000002249,CDS,CDS,"""Clathrin-coated vesicle component ; regulator of endocytosis; copurifies with the DSC ubiquitin ligase complex; UBX (ubiquitin regulatory X) domain-containing protein that interacts with Cdc48p; required for efficient clathrin-mediated endocytosis; ortholog of fission yeast Ucp10""",Verified ORF
1792,4,294073,0.0568560331723863,0.146512354782233,0.698203278477462,YDL091C,UBX3,SGDID:S000002249,CDS,CDS,"""Clathrin-coated vesicle component ; regulator of endocytosis; copurifies with the DSC ubiquitin ligase complex; UBX (ubiquitin regulatory X) domain-containing protein that interacts with Cdc48p; required for efficient clathrin-mediated endocytosis; ortholog of fission yeast Ucp10""",Verified ORF
1793,4,294288,0.0072914613004272,0.147204024000129,0.96052252968926,YDL091C,UBX3,SGDID:S000002249,CDS,CDS,"""Clathrin-coated vesicle component ; regulator of endocytosis; copurifies with the DSC ubiquitin ligase complex; UBX (ubiquitin regulatory X) domain-containing protein that interacts with Cdc48p; required for efficient clathrin-mediated endocytosis; ortholog of fission yeast Ucp10""",Verified ORF
1794,4,294760,0.0360013965034534,0.145970001201042,0.805333625689703,YDL091C,UBX3,SGDID:S000002249,Close to 3'-UTR,Close to 3'-UTR,"""Clathrin-coated vesicle component ; regulator of endocytosis; copurifies with the DSC ubiquitin ligase complex; UBX (ubiquitin regulatory X) domain-containing protein that interacts with Cdc48p; required for efficient clathrin-mediated endocytosis; ortholog of fission yeast Ucp10""",Verified ORF
1795,4,297290,0.053109798812093,0.146084959322425,0.71640856932277,YDL089W,NUR1,SGDID:S000002247,CDS,CDS,"""Protein involved in regulation of mitotic exit; dephosphorylation target of Cdc14p in anaphase ; which promotes timely rDNA segregation and allows mitotic progression; interacts with Csm1p ; Lrs4p; required for rDNA repeat stability; null mutant causes increase in unequal sister-chromatid exchange; GFP-fusion protein localizes to the nuclear periphery ; possible Cdc28p substrate""",Verified ORF
1796,4,297499,0.0129953869963584,0.14827977315426,0.93021171247512,YDL089W,NUR1,SGDID:S000002247,CDS,CDS,"""Protein involved in regulation of mitotic exit; dephosphorylation target of Cdc14p in anaphase ; which promotes timely rDNA segregation and allows mitotic progression; interacts with Csm1p ; Lrs4p; required for rDNA repeat stability; null mutant causes increase in unequal sister-chromatid exchange; GFP-fusion protein localizes to the nuclear periphery ; possible Cdc28p substrate""",Verified ORF
1797,4,297638,0.0680865647987402,0.145809364422819,0.640819402191646,YDL089W,NUR1,SGDID:S000002247,CDS,CDS,"""Protein involved in regulation of mitotic exit; dephosphorylation target of Cdc14p in anaphase ; which promotes timely rDNA segregation and allows mitotic progression; interacts with Csm1p ; Lrs4p; required for rDNA repeat stability; null mutant causes increase in unequal sister-chromatid exchange; GFP-fusion protein localizes to the nuclear periphery ; possible Cdc28p substrate""",Verified ORF
1798,4,297848,0.0649377388073074,0.14798898702651,0.661074067205432,YDL089W,NUR1,SGDID:S000002247,CDS,CDS,"""Protein involved in regulation of mitotic exit; dephosphorylation target of Cdc14p in anaphase ; which promotes timely rDNA segregation and allows mitotic progression; interacts with Csm1p ; Lrs4p; required for rDNA repeat stability; null mutant causes increase in unequal sister-chromatid exchange; GFP-fusion protein localizes to the nuclear periphery ; possible Cdc28p substrate""",Verified ORF
1799,4,298091,0.025193946884519,0.148032025149965,0.864956214403553,YDL089W,NUR1,SGDID:S000002247,CDS,CDS,"""Protein involved in regulation of mitotic exit; dephosphorylation target of Cdc14p in anaphase ; which promotes timely rDNA segregation and allows mitotic progression; interacts with Csm1p ; Lrs4p; required for rDNA repeat stability; null mutant causes increase in unequal sister-chromatid exchange; GFP-fusion protein localizes to the nuclear periphery ; possible Cdc28p substrate""",Verified ORF
