SNP,Chr,Pos,Effect,SE,PMC1_GTR2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
322,2,146723,-0.072912019442102,0.077859212231463,0.349676735696646,YBL038W,MRPL16,SGDID:S000000134,CDS,CDS,"""Mitochondrial ribosomal protein of the large subunit; homologous to bacterial L16 ribosomal protein; synthetic lethality with hac1 mutation suggests a possible role in synthesis of precursors for protein glycosylation""",Verified ORF
323,2,147946,-0.151218718735215,0.0782571682307355,0.0541185410244281,YBL037W,APL3,SGDID:S000000133,CDS,CDS,"""Alpha-adaptin; large subunit of the clathrin associated protein complex (AP-2); involved in vesicle mediated transport""",Verified ORF
326,2,151397,-0.0864123566495216,0.0787324194302299,0.273151409163314,YBL036C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
327,2,153035,-0.0704559936454991,0.0779179090654484,0.366488211702378,XUT_2F-43,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
328,2,153228,-0.0597730151413947,0.0785128877845766,0.446977413060781,YBL035C,POL12,SGDID:S000000131,CDS,CDS,"""B subunit of DNA polymerase alpha-primase complex; required for initiation of DNA replication during mitotic and premeiotic DNA synthesis; also functions in telomere capping and length regulation""",Verified ORF
329,2,153455,-0.0697634245343863,0.0790832718398846,0.378295196152912,YBL035C,POL12,SGDID:S000000131,CDS,CDS,"""B subunit of DNA polymerase alpha-primase complex; required for initiation of DNA replication during mitotic and premeiotic DNA synthesis; also functions in telomere capping and length regulation""",Verified ORF
331,2,153815,-0.0532194470840623,0.0788157571441751,0.499966193189117,YBL035C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
332,2,154160,-0.0702772747622684,0.0779505976304872,0.367904441726094,YBL034C,STU1,SGDID:S000000130,CDS,CDS,"""Microtubule plus-end-tracking non-motor protein; binds to MTs ; stabilizing interpolar MT plus ends ; facilitating polymerization of spindle MTs and producing an outward force on spindle poles; required for structural integrity of the mitotic spindle; binds detached kinetochores (KTs) and promotes capture; relocalizes to MTs and stabilizes the spindle once captured KTs reach a spindle pole; localizes to the spindle ; spindles poles ; and detached KTs; CLASP family member homologous to human CLASP1/2""",Verified ORF
333,2,154235,-0.0614890597666813,0.078751607335874,0.435444875842424,YBL034C,STU1,SGDID:S000000130,CDS,CDS,"""Microtubule plus-end-tracking non-motor protein; binds to MTs ; stabilizing interpolar MT plus ends ; facilitating polymerization of spindle MTs and producing an outward force on spindle poles; required for structural integrity of the mitotic spindle; binds detached kinetochores (KTs) and promotes capture; relocalizes to MTs and stabilizes the spindle once captured KTs reach a spindle pole; localizes to the spindle ; spindles poles ; and detached KTs; CLASP family member homologous to human CLASP1/2""",Verified ORF
335,2,159870,-0.0972327247708419,0.0766543488649989,0.205470762421466,YBL032W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
336,2,161229,-0.104572233484491,0.0778092839908426,0.179825843066025,YBL032W,HEK2,SGDID:S000000128,CDS,CDS,"""RNA binding protein involved in asymmetric localization of ASH1 mRNA; represses translation of ASH1 mRNA ; an effect reversed by Yck1p-dependent phosphoryation; regulates telomere position effect and length; similarity to hnRNP-K""",Verified ORF
339,2,162696,-0.072015447618242,0.0775778104137205,0.353886502240686,YBL031W,SHE1,SGDID:S000000127,CDS,CDS,"""Mitotic spindle protein; interacts with components of the Dam1 (DASH) complex ; its effector Sli15p ; and microtubule-associated protein Bim1p; also localizes to nuclear microtubules and to the bud neck in a ring-shaped structure; inhibits dynein function""",Verified ORF
340,2,163284,-0.0589886722896604,0.0765788434199913,0.441637246398529,YBL030C,PET9,SGDID:S000000126,CDS,CDS,"""Major ADP/ATP carrier of the mitochondrial inner membrane; exchanges cytosolic ADP for mitochondrially synthesized ATP; also imports heme and ATP; required for viability in many lab strains that carry a sal1 mutation; PET9 has a paralog ; AAC3 ; that arose from the whole genome duplication; human homolog SLC25A4 implicated in progressive external ophthalmoplegia can complement yeast null mutant""",Verified ORF
341,2,164166,-0.047107910123271,0.0773141642235413,0.542714213652414,YBL030C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
342,2,165270,0.0074338966624576,0.0767032597696815,0.922846824754396,YBL029C-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
343,2,165675,0.0063766254447834,0.0779711861490882,0.934866563853286,YBL029C-A,YBL029C-A,SGDID:S000007591,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery; protein abundance increases in response to DNA replication stress; has potential orthologs in Saccharomyces species and in Yarrowia lipolytica""",Verified ORF
346,2,168062,0.0832996828333462,0.0771439861607029,0.280970731031743,YBL027W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
347,2,168518,0.0726593586531649,0.0767314530453017,0.344321912187689,YBL028C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
348,2,168980,0.0382017681636393,0.0767654492243074,0.619045724456101,YBL027W,RPL19B,SGDID:S000000123,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L19B; rpl19a and rpl19b single null mutations result in slow growth ; while the double null mutation is lethal; homologous to mammalian ribosomal protein L19 ; no bacterial homolog; RPL19B has a paralog ; RPL19A ; that arose from the whole genome duplication""",Verified ORF
349,2,169651,0.0595016604441021,0.0767635463443755,0.438782286784823,YBL027W,RPL19B,SGDID:S000000123,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L19B; rpl19a and rpl19b single null mutations result in slow growth ; while the double null mutation is lethal; homologous to mammalian ribosomal protein L19 ; no bacterial homolog; RPL19B has a paralog ; RPL19A ; that arose from the whole genome duplication""",Verified ORF
352,2,170725,0.0168014279229055,0.0769604116995328,0.827311706749299,YBL026W,LSM2,SGDID:S000000122,Close to 3'-UTR,Close to 3'-UTR,"""Lsm (Like Sm) protein; part of heteroheptameric complexes (Lsm2p-7p and either Lsm1p or 8p): cytoplasmic Lsm1p complex involved in mRNA decay; nuclear Lsm8p complex part of U6 snRNP and possibly involved in processing tRNA ; snoRNA ; and rRNA; relocalizes from nucleus to cytoplasmic foci upon DNA replication stress""",Verified ORF
353,2,171254,0.0175284575044874,0.0770845133826353,0.820250017421625,YBL025W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
354,2,172242,0.0111895346874087,0.0761765720967034,0.883303134431503,YBL024W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
355,2,173254,0.0291628208416999,0.0755792081895651,0.699834482898463,YBL024W,NCL1,SGDID:S000000120,CDS,CDS,"""S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase; methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; increases proportion of tRNALeu(CAA) with m5C at wobble position in response to hydrogen peroxide ; causing selective translation of mRNA from genes enriched in TTG codon; loss of NCL1 confers hypersensitivity to oxidative stress; similar to Nop2p and human proliferation associated nucleolar protein p120""",Verified ORF
356,2,173340,0.021820992012792,0.0755770734402849,0.772961286503391,YBL024W,NCL1,SGDID:S000000120,CDS,CDS,"""S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase; methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; increases proportion of tRNALeu(CAA) with m5C at wobble position in response to hydrogen peroxide ; causing selective translation of mRNA from genes enriched in TTG codon; loss of NCL1 confers hypersensitivity to oxidative stress; similar to Nop2p and human proliferation associated nucleolar protein p120""",Verified ORF
357,2,173385,0.0253234839287338,0.0756436008384016,0.737994674651226,YBL024W,NCL1,SGDID:S000000120,CDS,CDS,"""S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase; methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; increases proportion of tRNALeu(CAA) with m5C at wobble position in response to hydrogen peroxide ; causing selective translation of mRNA from genes enriched in TTG codon; loss of NCL1 confers hypersensitivity to oxidative stress; similar to Nop2p and human proliferation associated nucleolar protein p120""",Verified ORF
358,2,173973,0.0302619590670753,0.0754374343630417,0.688550140041323,YBL024W,NCL1,SGDID:S000000120,CDS,CDS,"""S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase; methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; increases proportion of tRNALeu(CAA) with m5C at wobble position in response to hydrogen peroxide ; causing selective translation of mRNA from genes enriched in TTG codon; loss of NCL1 confers hypersensitivity to oxidative stress; similar to Nop2p and human proliferation associated nucleolar protein p120""",Verified ORF
360,2,177341,-0.0039221101480757,0.0751972430740877,0.958432593972303,YBL023C,MCM2,SGDID:S000000119,CDS,CDS,"""Protein involved in DNA replication; component of the Mcm2-7 hexameric helicase complex that binds chromatin as a part of the pre-replicative complex; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
361,2,180314,-0.0328749585186394,0.0752024101581454,0.662267705903439,YBL022C,PIM1,SGDID:S000000118,CDS,CDS,"""ATP-dependent Lon protease; involved in degradation of misfolded mitochondrial proteins; required for mitochondrial maintenance and biogenesis; regulates mitochondrial DNA copy number with Mrx6p; subunit of a complex containing Mrx6p ; Pet20p ; and Mam33p that may regulate mtDNA replication; protease-independent ; chaperone-like function in mitochondrial membrane complex assembly; localizes to the mitochondrial matrix""",Verified ORF
362,2,180339,-0.0318426388096213,0.0753937594810505,0.673025878705316,YBL022C,PIM1,SGDID:S000000118,CDS,CDS,"""ATP-dependent Lon protease; involved in degradation of misfolded mitochondrial proteins; required for mitochondrial maintenance and biogenesis; regulates mitochondrial DNA copy number with Mrx6p; subunit of a complex containing Mrx6p ; Pet20p ; and Mam33p that may regulate mtDNA replication; protease-independent ; chaperone-like function in mitochondrial membrane complex assembly; localizes to the mitochondrial matrix""",Verified ORF
363,2,182758,0.0311825897064434,0.0751240232261519,0.678334431239885,YBL020W,RFT1,SGDID:S000000116,CDS,CDS,"""Membrane protein required for translocation of Man5GlcNac2-PP-Dol; required for translocation of Man5GlcNac2-PP-Dol from the cytoplasmic side to the lumenal side of the ER membrane but is not the flippase; mutation is suppressed by expression of human p53 protein; essential gene""",Verified ORF
364,2,183619,0.0027449873905322,0.0754381128811208,0.970994127991385,YBL020W,RFT1,SGDID:S000000116,CDS,CDS,"""Membrane protein required for translocation of Man5GlcNac2-PP-Dol; required for translocation of Man5GlcNac2-PP-Dol from the cytoplasmic side to the lumenal side of the ER membrane but is not the flippase; mutation is suppressed by expression of human p53 protein; essential gene""",Verified ORF
367,2,187176,-0.0580899662431731,0.0757859169377767,0.443890655189639,YBL017C,PEP1,SGDID:S000000113,CDS,CDS,"""Type I transmembrane sorting receptor for multiple vacuolar hydrolases; cycles between the late-Golgi and prevacuolar endosome-like compartments""",Verified ORF
368,2,191066,-0.036324614959549,0.0763915046445887,0.634720499870857,YBL017C,PEP1,SGDID:S000000113,CDS,CDS,"""Type I transmembrane sorting receptor for multiple vacuolar hydrolases; cycles between the late-Golgi and prevacuolar endosome-like compartments""",Verified ORF
371,2,191599,-0.0410705881888276,0.0753254408699854,0.585931473583445,YBL017C,PEP1,SGDID:S000000113,Close to 3'-UTR,Close to 3'-UTR,"""Type I transmembrane sorting receptor for multiple vacuolar hydrolases; cycles between the late-Golgi and prevacuolar endosome-like compartments""",Verified ORF
373,2,191763,-0.0391887534674053,0.0756268498047426,0.604653325939537,YBL017C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
374,2,191959,-0.036551438734976,0.0754459329453997,0.628351420661903,YBL017C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
376,2,195759,-0.133555583827108,0.075786402201186,0.0788902703618536,YBL015W,ACH1,SGDID:S000000111,Close to 3'-UTR,Close to 3'-UTR,"""Protein with CoA transferase activity; particularly for CoASH transfer from succinyl-CoA to acetate; has minor acetyl-CoA-hydrolase activity; phosphorylated; required for acetate utilization and for diploid pseudohyphal growth""",Verified ORF
377,2,196912,-0.137406574819441,0.0745298716693409,0.0660729920685695,B:195703-197015,,,Intergenic region,Intergenic region,between YBL015W and YBLCdelta7,Intergenic region
379,2,198110,-0.120000276783029,0.0750653874604338,0.110801952670788,YBL014C,RRN6,SGDID:S000000110,Close to 3'-UTR,Close to 3'-UTR,"""Component of the core factor (CF) rDNA transcription factor complex; CF is required for transcription of 35S rRNA genes by RNA polymerase I and is composed of Rrn6p ; Rrn7p ; and Rrn11p""",Verified ORF
381,2,198805,-0.117033742788658,0.0754042599036052,0.121538191045259,YBL014C,RRN6,SGDID:S000000110,Close to 3'-UTR,Close to 3'-UTR,"""Component of the core factor (CF) rDNA transcription factor complex; CF is required for transcription of 35S rRNA genes by RNA polymerase I and is composed of Rrn6p ; Rrn7p ; and Rrn11p""",Verified ORF
382,2,198891,-0.104370293782844,0.0748659484828964,0.164165594151248,YBL014C,RRN6,SGDID:S000000110,Close to 3'-UTR,Close to 3'-UTR,"""Component of the core factor (CF) rDNA transcription factor complex; CF is required for transcription of 35S rRNA genes by RNA polymerase I and is composed of Rrn6p ; Rrn7p ; and Rrn11p""",Verified ORF
383,2,199248,-0.0917095409372706,0.0750847122149852,0.222744291615538,YBL014C,RRN6,SGDID:S000000110,CDS,CDS,"""Component of the core factor (CF) rDNA transcription factor complex; CF is required for transcription of 35S rRNA genes by RNA polymerase I and is composed of Rrn6p ; Rrn7p ; and Rrn11p""",Verified ORF
384,2,201782,-0.107316245825494,0.0749333622188324,0.152984123567372,YBL013W_NFR/NDR,,,Promoter,Promoter,,Promoter
385,2,203285,-0.0739409333789705,0.0747558662797132,0.323292312537592,YBL011W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
386,2,203783,-0.0576164041989901,0.0746352180072787,0.440646667339349,YBL012C,YBL012C,SGDID:S000000108,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
