SNP,Chr,Pos,Effect,SE,HUG1_ALO1_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
2406,4,911766,-0.0379505120272002,0.0705109176495689,0.590763135028282,YDR222W,YDR222W,SGDID:S000002630,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern; YDR222W has a paralog ; YLR225C ; that arose from the whole genome duplication""",Uncharacterized ORF
2408,4,912509,-0.0243313741288117,0.070236125687629,0.729231616587796,YDR223W,CRF1,SGDID:S000002631,CDS,CDS,"""Transcriptional corepressor; involved in repression of ribosomal protein (RP) gene transcription via the TOR signaling pathway which promotes accumulation of Crf1p in the nucleus; role in repression of RP genes varies by strain; CRF1 has a paralog ; IFH1 ; that arose from the whole genome duplication""",Verified ORF
2409,4,912557,0.0045103638484434,0.0698751798485263,0.948569733788286,YDR223W,CRF1,SGDID:S000002631,CDS,CDS,"""Transcriptional corepressor; involved in repression of ribosomal protein (RP) gene transcription via the TOR signaling pathway which promotes accumulation of Crf1p in the nucleus; role in repression of RP genes varies by strain; CRF1 has a paralog ; IFH1 ; that arose from the whole genome duplication""",Verified ORF
2410,4,913736,-0.0074180944611537,0.0705676075134161,0.916339984542307,ACS_4_913859_+_NFR/NDR,,,Promoter,Promoter,,Promoter
2413,4,914902,0.0563225173830013,0.0712812429655272,0.429973561681666,YDR224C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2414,4,914952,0.0339096689114234,0.0715490776977162,0.635838691004518,YDR224C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2415,4,915199,0.0456042050425955,0.0711651426287138,0.522053979047985,YDR224C,HTB1,SGDID:S000002632,Close to 3'-UTR,Close to 3'-UTR,"""Histone H2B; core histone protein required for chromatin assembly and chromosome function; nearly identical to HTB2; Rad6p-Bre1p-Lge1p mediated ubiquitination regulates reassembly after DNA replication ; transcriptional activation ; meiotic DSB formation and H3 methylation""",Verified ORF
2419,4,916142,0.05162130014625,0.0706208722417641,0.465286169380675,YDR226W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2420,4,916254,0.0487240877491753,0.0701220363137011,0.48760827523703,YDR226W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2421,4,916444,0.0418608355254603,0.0702597246739575,0.551689783011807,SUT476_NFR/NDR,,,Promoter,Promoter,,Promoter
2422,4,917149,0.0532235482564545,0.070518634457968,0.450905552868447,YDR226W,ADK1,SGDID:S000002634,CDS,CDS,"""Adenylate kinase ; required for purine metabolism; localized to the cytoplasm and the mitochondria; lacks cleavable signal sequence; protein abundance increases in response to DNA replication stress; mutations affecting Adk1p catalytic activity deregulate expression of phosphate utilization genes PHO5 and PHO84; human homolog AK1 can complement yeast adk1 mutant""",Verified ORF
2423,4,917833,0.0544378175138721,0.070314440846306,0.439327567052574,YDR227W,SIR4,SGDID:S000002635,CDS,CDS,"""SIR protein involved in assembly of silent chromatin domains; silent information regulator (SIR) along with SIR2 and SIR3; involved in assembly of silent chromatin domains at telomeres and the silent mating-type loci; some SIR4 alleles prolong lifespan; required for Ku-mediated telomerase recruitment ; telomere lengthening ; and telomere hypercluster formation in quiescent yeast cells""",Verified ORF
2424,4,918606,0.0537094322518153,0.0702189697172817,0.444851101013368,YDR227W,SIR4,SGDID:S000002635,CDS,CDS,"""SIR protein involved in assembly of silent chromatin domains; silent information regulator (SIR) along with SIR2 and SIR3; involved in assembly of silent chromatin domains at telomeres and the silent mating-type loci; some SIR4 alleles prolong lifespan; required for Ku-mediated telomerase recruitment ; telomere lengthening ; and telomere hypercluster formation in quiescent yeast cells""",Verified ORF
2425,4,923675,0.10711730803917,0.0700398810975103,0.127066857009573,YDR228C,PCF11,SGDID:S000002636,CDS,CDS,"""mRNA 3' end processing factor; essential component of cleavage and polyadenylation factor IA (CF IA) ; involved in pre-mRNA 3' end processing and in transcription termination; binds C-terminal domain of largest subunit of RNA pol II (Rpo21p); required for gene looping; relocalizes to the cytosol in response to hypoxia""",Verified ORF
2426,4,924091,0.0491816752554749,0.0700593593578831,0.483141713287859,YDR228C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2427,4,924619,0.0395541369978202,0.0703493605973446,0.574300526217742,YDR229W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2429,4,926384,0.0398565966251087,0.0703067541286439,0.57114532960336,YDR230W,YDR230W,SGDID:S000002638,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene COX20/YDR231C""",Dubious ORF
2430,4,926385,0.0530675207142069,0.0701242537550059,0.449695960398975,YDR230W,YDR230W,SGDID:S000002638,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene COX20/YDR231C""",Dubious ORF
2431,4,926405,0.057872009329968,0.0697274476826365,0.407114089338073,YDR230W,YDR230W,SGDID:S000002638,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene COX20/YDR231C""",Dubious ORF
2432,4,926695,0.0607447753221818,0.0701971258226731,0.387436824588039,YDR231C,COX20,SGDID:S000002639,CDS,CDS,"""Mitochondrial inner membrane protein; required for proteolytic processing of Cox2p and its assembly into cytochrome c oxidase""",Verified ORF
2433,4,926907,0.0645984814181374,0.0698041685461728,0.355377397913958,YDR231C,COX20,SGDID:S000002639,CDS,CDS,"""Mitochondrial inner membrane protein; required for proteolytic processing of Cox2p and its assembly into cytochrome c oxidase""",Verified ORF
2434,4,927194,0.0718735594005847,0.069776306470128,0.303688580839965,YDR232W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2435,4,927218,0.0637085478911007,0.0704039888181839,0.366135700396186,YDR232W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2436,4,927223,0.0660035138005034,0.0703021277990217,0.348447070913029,YDR232W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2437,4,927509,0.0657732540631299,0.0700519491073344,0.348413240761894,YDR232W,HEM1,SGDID:S000002640,CDS,CDS,"""5-aminolevulinate synthase; catalyzes the first step in the heme biosynthetic pathway; an N-terminal signal sequence is required for localization to the mitochondrial matrix; expression is regulated by Hap2p-Hap3p; has a pyridoxal phosphate cofactor whose insertion is mediated by Mcx1p""",Verified ORF
2438,4,927559,0.0766541860784875,0.0707182711728327,0.279132286370737,YDR232W,HEM1,SGDID:S000002640,CDS,CDS,"""5-aminolevulinate synthase; catalyzes the first step in the heme biosynthetic pathway; an N-terminal signal sequence is required for localization to the mitochondrial matrix; expression is regulated by Hap2p-Hap3p; has a pyridoxal phosphate cofactor whose insertion is mediated by Mcx1p""",Verified ORF
2439,4,927577,0.106054180902876,0.0700922047693363,0.131157482516047,YDR232W,HEM1,SGDID:S000002640,CDS,CDS,"""5-aminolevulinate synthase; catalyzes the first step in the heme biosynthetic pathway; an N-terminal signal sequence is required for localization to the mitochondrial matrix; expression is regulated by Hap2p-Hap3p; has a pyridoxal phosphate cofactor whose insertion is mediated by Mcx1p""",Verified ORF
2440,4,928575,0.0913882113424475,0.0707924403706238,0.197572123694841,YDR232W,HEM1,SGDID:S000002640,CDS,CDS,"""5-aminolevulinate synthase; catalyzes the first step in the heme biosynthetic pathway; an N-terminal signal sequence is required for localization to the mitochondrial matrix; expression is regulated by Hap2p-Hap3p; has a pyridoxal phosphate cofactor whose insertion is mediated by Mcx1p""",Verified ORF
2441,4,929694,0.10480240685563,0.0705779983509061,0.138458474607469,YDR233C,RTN1,SGDID:S000002641,CDS,CDS,"""Reticulon protein; involved in nuclear pore assembly and maintenance of tubular ER morphology; promotes membrane curvature; regulates the ER asymmetry-induced inheritance block during ER stress; role in ER-derived peroxisomal biogenesis; increases tubular ER when overexpressed; mutants have reduced phosphatidylserine transfer between the ER and mitochondria; interacts with exocyst subunit Sec6p ; Yip3p ; and Sbh1p; member of the RTNLA subfamily""",Verified ORF
2442,4,930648,0.108713446192219,0.0703572496906007,0.123202740785329,YDR234W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2443,4,930822,0.102692508067926,0.0703805954359811,0.14542612402425,YDR234W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2444,4,930823,0.0926992532211642,0.0713737514480203,0.194865015485298,YDR234W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2445,4,930964,0.0808297439134874,0.0700982986608823,0.249653071006012,YDR234W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2446,4,932727,0.078438892124391,0.0707552301912024,0.268359675744,YDR234W,LYS4,SGDID:S000002642,CDS,CDS,"""Homoaconitase; catalyzes the conversion of homocitrate to homoisocitrate ; which is a step in the lysine biosynthesis pathway""",Verified ORF
2447,4,934187,0.0896452596287837,0.0700679254746823,0.201594744959754,YDR235W,PRP42,SGDID:S000002643,CDS,CDS,"""U1 snRNP protein involved in splicing; required for U1 snRNP biogenesis; contains multiple tetriatricopeptide repeats""",Verified ORF
2448,4,934911,0.0770879256037494,0.0705944558141246,0.275585413894219,YDR235W,PRP42,SGDID:S000002643,CDS,CDS,"""U1 snRNP protein involved in splicing; required for U1 snRNP biogenesis; contains multiple tetriatricopeptide repeats""",Verified ORF
2449,4,936493,0.0813364838605037,0.0706656038295342,0.250509102548286,YDR237W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2450,4,936521,0.0947367557929079,0.0701094741226934,0.177474660735759,YDR236C,FMN1,SGDID:S000002644,Close to 3'-UTR,Close to 3'-UTR,"""Riboflavin kinase ; produces riboflavin monophosphate (FMN); FMN is a necessary cofactor for many enzymes; predominantly localizes to the microsomal fraction and also found in the mitochondrial inner membrane; human RFK functionally complements the lethality of the null mutation""",Verified ORF
2451,4,936663,0.104182739053799,0.0702688430644902,0.139064759955554,YDR237W,MRPL7,SGDID:S000002645,CDS,CDS,"""Mitochondrial ribosomal protein of the large subunit; MRPL7 produces both YmL5 and YmL7 ; which are two different modified forms of the same protein""",Verified ORF
2452,4,937563,0.104584138138608,0.0700945269854154,0.136580667839861,YDR237W,MRPL7,SGDID:S000002645,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial ribosomal protein of the large subunit; MRPL7 produces both YmL5 and YmL7 ; which are two different modified forms of the same protein""",Verified ORF
2455,4,938323,0.120944540407103,0.0698199013962982,0.0841050602760342,YDR238C,SEC26,SGDID:S000002646,CDS,CDS,"""Essential beta-coat protein of the COPI coatomer; involved in ER-to-Golgi protein trafficking and maintenance of normal ER morphology; shares 43% sequence identity with mammalian beta-coat protein (beta-COP)""",Verified ORF
2456,4,938510,0.131035518475611,0.0704617743863645,0.0637641936048607,YDR238C,SEC26,SGDID:S000002646,CDS,CDS,"""Essential beta-coat protein of the COPI coatomer; involved in ER-to-Golgi protein trafficking and maintenance of normal ER morphology; shares 43% sequence identity with mammalian beta-coat protein (beta-COP)""",Verified ORF
2457,4,938617,0.110489207395442,0.0699342946858409,0.115025322591561,YDR238C,SEC26,SGDID:S000002646,CDS,CDS,"""Essential beta-coat protein of the COPI coatomer; involved in ER-to-Golgi protein trafficking and maintenance of normal ER morphology; shares 43% sequence identity with mammalian beta-coat protein (beta-COP)""",Verified ORF
2458,4,941039,0.121105622057653,0.0700940943934391,0.0849062426826665,YDR238C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2459,4,941936,0.130760802217064,0.0702246805556624,0.0634289297812846,YDR239C,YDR239C,SGDID:S000002647,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments""",Verified ORF
2460,4,942067,0.146903856269507,0.0695337918803262,0.0353283409239856,YDR239C,YDR239C,SGDID:S000002647,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments""",Verified ORF
2461,4,942069,0.149467822426922,0.0693207370337557,0.031744859175025,YDR239C,YDR239C,SGDID:S000002647,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments""",Verified ORF
2462,4,942533,0.149918297986529,0.0697125724569954,0.032192655047543,YDR239C,YDR239C,SGDID:S000002647,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments""",Verified ORF
2463,4,944445,0.126906137053853,0.0695483621987606,0.0688886895812988,YDR240C,SNU56,SGDID:S000002648,CDS,CDS,"""Component of U1 snRNP required for mRNA splicing via spliceosome; yeast specific ; no metazoan counterpart; interacts with mRNA in commitment complex""",Verified ORF
2464,4,947317,0.141247737769795,0.0697638482485147,0.0436552304157278,YDR242W,AMD2,SGDID:S000002650,CDS,CDS,"""Putative amidase""",Verified ORF
2465,4,948413,0.0703130315323381,0.0701852637592217,0.317116554397521,YDR242W,AMD2,SGDID:S000002650,CDS,CDS,"""Putative amidase""",Verified ORF
2466,4,949523,0.0959558356852609,0.0698997099286414,0.170697062135445,YDR243C,PRP28,SGDID:S000002651,CDS,CDS,"""Pre-mRNA splicing factor; RNA binding protein involved in RNA isomerization at the 5' splice site and for exchange of U6 for U1 snRNA at the 5' splice site; similar to the RNA helicases of the DEAD-box family""",Verified ORF
2467,4,950108,0.101983418999319,0.0698677390646271,0.145271784348924,YDR243C,PRP28,SGDID:S000002651,CDS,CDS,"""Pre-mRNA splicing factor; RNA binding protein involved in RNA isomerization at the 5' splice site and for exchange of U6 for U1 snRNA at the 5' splice site; similar to the RNA helicases of the DEAD-box family""",Verified ORF
