SNP,Chr,Pos,Effect,SE,ALO1_ADE17_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
3333,5,550708,0.0336893621888787,0.0631196880675921,0.59385888800521,YER180C,ISC10,SGDID:S000000982,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific MAPK inhibitor; binds Smk1p during meiosis I; links APC/C-Ama1 to Smk1p activation; required for sporulation; transcript is induced 7.5 hr after induction of meiosis; Isc10p is ubiquitylated and degraded in an Ama1p-dependent manner upon completion of meiosis II""",Verified ORF
3336,5,551776,0.0393145209087305,0.0622745025210208,0.528246368739579,YER181C,YER181C,SGDID:S000000983,CDS,CDS,"""Mitochondrial protein of unknown function; conserved among S. cerevisiae strains; extensively overlaps a Ty1 LTR; YER181C is not an essential gene""",Verified ORF
3337,5,552218,0.0548432658993722,0.062703630581492,0.382363087721459,YERCdelta26,YERCdelta26,SGDID:S000006902,Other features,LTR,"""Ty1 LTR""",reverse complement
3338,5,553130,0.0857367300282841,0.0631597546696539,0.175502842903671,YER182W,FMP10,SGDID:S000000984,CDS,CDS,"""Putative protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Uncharacterized ORF
3343,5,555454,0.0714465278689506,0.0624768232547454,0.253577539263077,SUT099,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3344,5,555973,0.080626477473238,0.0623567296433864,0.196860925372436,SUT099,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3345,5,557406,0.066201473294088,0.062227717526146,0.288120091315782,YER184C,TOG1,SGDID:S000000986,CDS,CDS,"""Transcriptional activator of oleate genes; regulates genes involved in fatty acid utilization; zinc cluster protein; deletion confers sensitivity to Calcufluor white ; and prevents growth on glycerol or lactate as sole carbon source""",Verified ORF
3346,5,557772,0.0802530295968614,0.0625368458251885,0.200231651580352,YER184C,TOG1,SGDID:S000000986,CDS,CDS,"""Transcriptional activator of oleate genes; regulates genes involved in fatty acid utilization; zinc cluster protein; deletion confers sensitivity to Calcufluor white ; and prevents growth on glycerol or lactate as sole carbon source""",Verified ORF
3347,5,558324,0.0612505148778779,0.0621592730479282,0.325112270129635,YER184C,TOG1,SGDID:S000000986,CDS,CDS,"""Transcriptional activator of oleate genes; regulates genes involved in fatty acid utilization; zinc cluster protein; deletion confers sensitivity to Calcufluor white ; and prevents growth on glycerol or lactate as sole carbon source""",Verified ORF
3348,5,558514,0.0436152133874913,0.062579395044008,0.486287762668705,YER184C,TOG1,SGDID:S000000986,CDS,CDS,"""Transcriptional activator of oleate genes; regulates genes involved in fatty acid utilization; zinc cluster protein; deletion confers sensitivity to Calcufluor white ; and prevents growth on glycerol or lactate as sole carbon source""",Verified ORF
3349,5,558549,0.0458118483411484,0.0623969896894748,0.463314453580985,YER184C,TOG1,SGDID:S000000986,CDS,CDS,"""Transcriptional activator of oleate genes; regulates genes involved in fatty acid utilization; zinc cluster protein; deletion confers sensitivity to Calcufluor white ; and prevents growth on glycerol or lactate as sole carbon source""",Verified ORF
3350,5,559378,0.0356208346503173,0.062089898980844,0.566537685429967,YER184C,TOG1,SGDID:S000000986,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional activator of oleate genes; regulates genes involved in fatty acid utilization; zinc cluster protein; deletion confers sensitivity to Calcufluor white ; and prevents growth on glycerol or lactate as sole carbon source""",Verified ORF
3351,5,560042,0.0370968059425046,0.0624392098516705,0.552807884874071,YER185W,PUG1,SGDID:S000000987,CDS,CDS,"""Plasma membrane protein involved in protoprophyrin and heme transport; roles in the uptake of protoprophyrin IX and the efflux of heme; expression is induced under both low-heme and low-oxygen conditions; member of the fungal lipid-translocating exporter (LTE) family of proteins""",Verified ORF
3352,5,561145,0.0385325464444182,0.062260115671546,0.536383947115565,YER185W,PUG1,SGDID:S000000987,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane protein involved in protoprophyrin and heme transport; roles in the uptake of protoprophyrin IX and the efflux of heme; expression is induced under both low-heme and low-oxygen conditions; member of the fungal lipid-translocating exporter (LTE) family of proteins""",Verified ORF
3353,5,561154,0.0438914691908991,0.0623458797457529,0.481897206813317,YER185W,PUG1,SGDID:S000000987,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane protein involved in protoprophyrin and heme transport; roles in the uptake of protoprophyrin IX and the efflux of heme; expression is induced under both low-heme and low-oxygen conditions; member of the fungal lipid-translocating exporter (LTE) family of proteins""",Verified ORF
3354,5,561160,0.0438914691908991,0.0623458797457529,0.481897206813317,YER185W,PUG1,SGDID:S000000987,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane protein involved in protoprophyrin and heme transport; roles in the uptake of protoprophyrin IX and the efflux of heme; expression is induced under both low-heme and low-oxygen conditions; member of the fungal lipid-translocating exporter (LTE) family of proteins""",Verified ORF
3355,5,561163,0.0438914691908991,0.0623458797457529,0.481897206813317,YER185W,PUG1,SGDID:S000000987,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane protein involved in protoprophyrin and heme transport; roles in the uptake of protoprophyrin IX and the efflux of heme; expression is induced under both low-heme and low-oxygen conditions; member of the fungal lipid-translocating exporter (LTE) family of proteins""",Verified ORF
3356,5,561166,0.0438914691908991,0.0623458797457529,0.481897206813317,YER185W,PUG1,SGDID:S000000987,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane protein involved in protoprophyrin and heme transport; roles in the uptake of protoprophyrin IX and the efflux of heme; expression is induced under both low-heme and low-oxygen conditions; member of the fungal lipid-translocating exporter (LTE) family of proteins""",Verified ORF
3357,5,561193,0.0347239266826493,0.0634766981835114,0.584700862000167,YER185W,PUG1,SGDID:S000000987,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane protein involved in protoprophyrin and heme transport; roles in the uptake of protoprophyrin IX and the efflux of heme; expression is induced under both low-heme and low-oxygen conditions; member of the fungal lipid-translocating exporter (LTE) family of proteins""",Verified ORF
3370,5,561430,0.0543246917799297,0.0630886756364637,0.389775907941203,YER186C,YER186C,SGDID:S000000988,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
3396,5,561906,0.0403790275755781,0.0621766460220034,0.516486465001297,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3397,5,561915,0.037100021858787,0.0621030832633052,0.550627227272256,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3398,5,562065,0.0257605050169159,0.0624102197619265,0.680032308952449,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3399,5,562072,0.0352916928193811,0.062346506700712,0.571714519106329,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3400,5,562097,0.0313214705414965,0.0621639787928755,0.614679393327497,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3402,5,562116,0.0332838850407214,0.0620798998801799,0.592195383812019,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3403,5,562155,0.02915181340957,0.06241541318186,0.640744296007474,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3404,5,562173,0.03208486627001,0.0624331696235432,0.607638287741532,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3405,5,562264,0.0398701035590337,0.0622439391493638,0.522233299174095,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3406,5,562359,0.053750697453888,0.0624735948141245,0.390166517762922,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3407,5,562436,0.0387320214711009,0.0624941138588403,0.535808591639425,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3408,5,562451,0.038540169398799,0.0624109120662903,0.537288001916593,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3409,5,562473,0.0355989424872006,0.0625103554042744,0.569386726067368,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3410,5,562513,0.0393042739761714,0.0625170317590755,0.529953993243812,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3411,5,562518,0.0400062247881646,0.0624082985783853,0.521912553806114,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3412,5,562560,0.026939655530268,0.0622517850068037,0.66545839023989,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3413,5,562570,0.0343288577914924,0.0621594799744279,0.581112413317311,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3414,5,562582,0.0310611636366238,0.0622581562160553,0.618154143966029,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3415,5,562610,0.0280446995258224,0.0622622123624719,0.652677727910364,YER186C,YER186C,SGDID:S000000988,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
3416,5,562667,0.0253404958496988,0.0621198280609437,0.683572908701944,YER186C,YER186C,SGDID:S000000988,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
3417,5,562683,0.0260631413145463,0.0622149988563557,0.675528983974677,YER186C,YER186C,SGDID:S000000988,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
3418,5,562774,0.0309131695074538,0.0623679322094969,0.620444096854242,YER186C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3419,5,562846,0.0481586660811298,0.0630408160720245,0.445420247022585,YER186C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3420,5,562873,0.0377407448553623,0.063382760545415,0.551929734192913,YER186C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3421,5,562888,0.0451344474555081,0.062819542429822,0.472937999857907,YER186C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3422,5,563005,0.0283130292773932,0.0627277600044022,0.652004658900583,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3423,5,563017,0.0263977256158918,0.0629935034601303,0.675431009089818,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3424,5,563018,0.032366632565488,0.0632859527559269,0.609366451680717,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3425,5,563074,0.0536426348011812,0.0633971284967112,0.398049718101635,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3426,5,563104,0.0502607435241516,0.0630515347598552,0.425907006566515,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3427,5,563148,0.0280987418647969,0.0627129381613322,0.654389557250117,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3428,5,563174,0.0369841337617109,0.0631360244356859,0.558394352321896,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3429,5,563257,0.0342399165192365,0.0635715875157505,0.590499543714949,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3430,5,563299,0.016889134073157,0.0627711480175762,0.788041571188465,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3431,5,563318,0.0162368573526976,0.0629051187229224,0.796467315479567,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3432,5,563324,0.017615891209616,0.0629772375124128,0.779857399776199,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3433,5,563344,0.0284956960107984,0.0631484928290678,0.652087162558604,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3434,5,563347,0.0195722063247774,0.063218273972933,0.757049889920735,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3435,5,563348,0.0326299986143002,0.0631664624120643,0.605778726980655,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3453,5,563747,0.0264002082121386,0.0625232768843021,0.673102471659992,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3454,5,563755,0.021507847302658,0.0622991314363277,0.730123251164525,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3455,5,563781,0.0160388041205703,0.0623837910356925,0.797252217621139,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3456,5,563837,0.0246050188493599,0.0629156931246046,0.695974630592567,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3458,5,563866,0.0340196707552759,0.0633129913304062,0.591381485615247,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3459,5,563882,0.0350606161759769,0.0630980840707367,0.578800329005323,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3460,5,563899,0.0359822827347936,0.0631613045567603,0.569251195081343,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
