SNP,Chr,Pos,Effect,SE,HNM1_TPO4_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
2200,4,689337,0.0366854117691656,0.0645314078791959,0.570064266188234,YDR119W,VBA4,SGDID:S000002526,CDS,CDS,"""Protein of unknown function; proposed role as a basic amino acid permease based on phylogeny; GFP-fusion protein localizes to vacuolar membrane; physical interaction with Atg27p suggests a possible role in autophagy; non-essential gene""",Uncharacterized ORF
2201,4,692323,0.0514117787024888,0.0645358677311832,0.426196265649556,YDR120C,TRM1,SGDID:S000002527,CDS,CDS,"""tRNA methyltransferase; two forms of protein are made by alternative translation starts; localizes to both nucleus and mitochondrion to produce modified base N2,N2-dimethylguanosine in tRNAs in both compartments; nuclear Trm1p is evenly distributed around inner nuclear membrane in WT ; but mislocalizes as puncta near ER-nucleus junctions in spindle pole body (SPB) mutants; both Trm1p inner nuclear membrane targeting and maintenance depend upon SPB""",Verified ORF
2203,4,694335,0.0276878842649886,0.0644134548875744,0.667569732549152,YDR122W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2204,4,694920,0.015437485040909,0.0642869686405251,0.81036578737422,YDR122W,KIN1,SGDID:S000002529,CDS,CDS,"""S/T protein kinase; regulates polarized exocytosis and the Ire1p-mediated unfolded protein response; regulates HAC1 mRNA translocation ; splicing and translation with KIN2 during ER stress; direct phosphorylation of the substrate Sec9p (S190) is enhanced by prior substrate priming (S192); localizes to the cytoplasmic face of the plasma membrane; activation loop phosphorylation (T302) required for full kinase activity; orthologous to MARK/PAR-1 ; AMP-activated protein kinase (AMPK) family members""",Verified ORF
2205,4,695803,0.0079238596172576,0.0642707391064062,0.90194860806207,YDR122W,KIN1,SGDID:S000002529,CDS,CDS,"""S/T protein kinase; regulates polarized exocytosis and the Ire1p-mediated unfolded protein response; regulates HAC1 mRNA translocation ; splicing and translation with KIN2 during ER stress; direct phosphorylation of the substrate Sec9p (S190) is enhanced by prior substrate priming (S192); localizes to the cytoplasmic face of the plasma membrane; activation loop phosphorylation (T302) required for full kinase activity; orthologous to MARK/PAR-1 ; AMP-activated protein kinase (AMPK) family members""",Verified ORF
2206,4,696549,-0.0032615413007252,0.0643394666948777,0.959599065166717,YDR122W,KIN1,SGDID:S000002529,CDS,CDS,"""S/T protein kinase; regulates polarized exocytosis and the Ire1p-mediated unfolded protein response; regulates HAC1 mRNA translocation ; splicing and translation with KIN2 during ER stress; direct phosphorylation of the substrate Sec9p (S190) is enhanced by prior substrate priming (S192); localizes to the cytoplasmic face of the plasma membrane; activation loop phosphorylation (T302) required for full kinase activity; orthologous to MARK/PAR-1 ; AMP-activated protein kinase (AMPK) family members""",Verified ORF
2207,4,696696,0.0113960761080386,0.0645721917232207,0.860013496952104,YDR122W,KIN1,SGDID:S000002529,CDS,CDS,"""S/T protein kinase; regulates polarized exocytosis and the Ire1p-mediated unfolded protein response; regulates HAC1 mRNA translocation ; splicing and translation with KIN2 during ER stress; direct phosphorylation of the substrate Sec9p (S190) is enhanced by prior substrate priming (S192); localizes to the cytoplasmic face of the plasma membrane; activation loop phosphorylation (T302) required for full kinase activity; orthologous to MARK/PAR-1 ; AMP-activated protein kinase (AMPK) family members""",Verified ORF
2208,4,697690,0.0107512738795219,0.0641750114571802,0.867048558203894,YDR122W,KIN1,SGDID:S000002529,CDS,CDS,"""S/T protein kinase; regulates polarized exocytosis and the Ire1p-mediated unfolded protein response; regulates HAC1 mRNA translocation ; splicing and translation with KIN2 during ER stress; direct phosphorylation of the substrate Sec9p (S190) is enhanced by prior substrate priming (S192); localizes to the cytoplasmic face of the plasma membrane; activation loop phosphorylation (T302) required for full kinase activity; orthologous to MARK/PAR-1 ; AMP-activated protein kinase (AMPK) family members""",Verified ORF
2209,4,698189,0.0321823297065672,0.0648289469966754,0.619907701135638,YDR122W,KIN1,SGDID:S000002529,Close to 3'-UTR,Close to 3'-UTR,"""S/T protein kinase; regulates polarized exocytosis and the Ire1p-mediated unfolded protein response; regulates HAC1 mRNA translocation ; splicing and translation with KIN2 during ER stress; direct phosphorylation of the substrate Sec9p (S190) is enhanced by prior substrate priming (S192); localizes to the cytoplasmic face of the plasma membrane; activation loop phosphorylation (T302) required for full kinase activity; orthologous to MARK/PAR-1 ; AMP-activated protein kinase (AMPK) family members""",Verified ORF
2210,4,698339,0.0181389189971862,0.0643541709862466,0.778215405754155,YDR122W,KIN1,SGDID:S000002529,Close to 3'-UTR,Close to 3'-UTR,"""S/T protein kinase; regulates polarized exocytosis and the Ire1p-mediated unfolded protein response; regulates HAC1 mRNA translocation ; splicing and translation with KIN2 during ER stress; direct phosphorylation of the substrate Sec9p (S190) is enhanced by prior substrate priming (S192); localizes to the cytoplasmic face of the plasma membrane; activation loop phosphorylation (T302) required for full kinase activity; orthologous to MARK/PAR-1 ; AMP-activated protein kinase (AMPK) family members""",Verified ORF
2211,4,700036,0.0206531965719956,0.0646725263330303,0.74964972657941,YDR123C,INO2,SGDID:S000002530,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor; component of the heteromeric Ino2p/Ino4p basic helix-loop-helix transcription activator that binds inositol/choline-responsive elements (ICREs) ; required for derepression of phospholipid biosynthetic genes in response to inositol depletion; involved in diauxic shift""",Verified ORF
2212,4,700250,0.0148518208796877,0.064810273732303,0.818878487823689,YDR123C,INO2,SGDID:S000002530,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor; component of the heteromeric Ino2p/Ino4p basic helix-loop-helix transcription activator that binds inositol/choline-responsive elements (ICREs) ; required for derepression of phospholipid biosynthetic genes in response to inositol depletion; involved in diauxic shift""",Verified ORF
2213,4,700621,0.0166502784200099,0.0649213185269603,0.797738441605211,YDR124W,YDR124W,SGDID:S000002531,CDS,CDS,"""Mitochondrial protein of unknown function; null mutant show severe fragmentation of mitochondria; expression is strongly induced by alpha factor; may have role in maintenance of mitochondrial morphology""",Uncharacterized ORF
2214,4,700855,0.0111454098734626,0.0656502874188507,0.865288743013619,YDR124W,YDR124W,SGDID:S000002531,CDS,CDS,"""Mitochondrial protein of unknown function; null mutant show severe fragmentation of mitochondria; expression is strongly induced by alpha factor; may have role in maintenance of mitochondrial morphology""",Uncharacterized ORF
2215,4,703521,0.0035935705121544,0.0657671728960785,0.956455549859639,YDR126W,SWF1,SGDID:S000002533,CDS,CDS,"""Palmitoyltransferase that acts on transmembrane proteins; including the SNAREs Snc1p ; Syn8p ; Tlg1p and likely all SNAREs; contains an Asp-His-His-Cys-cysteine rich (DHHC-CRD) domain; may have a role in vacuole fusion""",Verified ORF
2216,4,705139,0.0003086544596113,0.0646430534133425,0.996193011830876,YDR127W,ARO1,SGDID:S000002534,CDS,CDS,"""Pentafunctional arom protein; catalyzes steps 2 through 6 in the biosynthesis of chorismate ; which is a precursor to aromatic amino acids""",Verified ORF
2217,4,706032,0.024584704585376,0.0643093464576107,0.702477655542006,YDR127W,ARO1,SGDID:S000002534,CDS,CDS,"""Pentafunctional arom protein; catalyzes steps 2 through 6 in the biosynthesis of chorismate ; which is a precursor to aromatic amino acids""",Verified ORF
2218,4,707926,0.0296893735442261,0.0645907406378658,0.64604775607331,YDR127W,ARO1,SGDID:S000002534,CDS,CDS,"""Pentafunctional arom protein; catalyzes steps 2 through 6 in the biosynthesis of chorismate ; which is a precursor to aromatic amino acids""",Verified ORF
2219,4,708514,0.0253964810683435,0.0654308449527469,0.698144668780427,YDR127W,ARO1,SGDID:S000002534,CDS,CDS,"""Pentafunctional arom protein; catalyzes steps 2 through 6 in the biosynthesis of chorismate ; which is a precursor to aromatic amino acids""",Verified ORF
2220,4,709553,-0.0246925528903951,0.064481874358105,0.701996302995016,YDR128W,MTC5,SGDID:S000002535,CDS,CDS,"""Subunit of SEACAT ; a subcomplex of the SEA complex; Mtc1p ; along with Rtc1p and Sea4p ; redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex ; a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation ; thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; relative distribution to the vacuolar membrane decreases upon DNA replication stress""",Verified ORF
2221,4,710109,-0.0246925528903951,0.064481874358105,0.701996302995016,YDR128W,MTC5,SGDID:S000002535,CDS,CDS,"""Subunit of SEACAT ; a subcomplex of the SEA complex; Mtc1p ; along with Rtc1p and Sea4p ; redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex ; a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation ; thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; relative distribution to the vacuolar membrane decreases upon DNA replication stress""",Verified ORF
2222,4,710130,-0.0295624424206898,0.0647195147436071,0.648111653455619,YDR128W,MTC5,SGDID:S000002535,CDS,CDS,"""Subunit of SEACAT ; a subcomplex of the SEA complex; Mtc1p ; along with Rtc1p and Sea4p ; redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex ; a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation ; thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; relative distribution to the vacuolar membrane decreases upon DNA replication stress""",Verified ORF
2223,4,710388,-0.0070077068979134,0.0644863826033984,0.913526329121469,YDR128W,MTC5,SGDID:S000002535,CDS,CDS,"""Subunit of SEACAT ; a subcomplex of the SEA complex; Mtc1p ; along with Rtc1p and Sea4p ; redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex ; a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation ; thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; relative distribution to the vacuolar membrane decreases upon DNA replication stress""",Verified ORF
2224,4,711314,-0.0047739807752015,0.0649848226322731,0.941479285785489,YDR128W,MTC5,SGDID:S000002535,CDS,CDS,"""Subunit of SEACAT ; a subcomplex of the SEA complex; Mtc1p ; along with Rtc1p and Sea4p ; redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex ; a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation ; thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; relative distribution to the vacuolar membrane decreases upon DNA replication stress""",Verified ORF
2225,4,712914,0.015088435700967,0.0645559462094269,0.815332793901488,YDR128W,MTC5,SGDID:S000002535,CDS,CDS,"""Subunit of SEACAT ; a subcomplex of the SEA complex; Mtc1p ; along with Rtc1p and Sea4p ; redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex ; a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation ; thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; relative distribution to the vacuolar membrane decreases upon DNA replication stress""",Verified ORF
2226,4,712924,0.0131064493289772,0.0644914936468435,0.839074261885683,YDR128W,MTC5,SGDID:S000002535,CDS,CDS,"""Subunit of SEACAT ; a subcomplex of the SEA complex; Mtc1p ; along with Rtc1p and Sea4p ; redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex ; a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation ; thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; relative distribution to the vacuolar membrane decreases upon DNA replication stress""",Verified ORF
2227,4,713335,0.0160917464792807,0.0645552598122591,0.803296232429196,YDR128W,MTC5,SGDID:S000002535,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of SEACAT ; a subcomplex of the SEA complex; Mtc1p ; along with Rtc1p and Sea4p ; redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex ; a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation ; thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; relative distribution to the vacuolar membrane decreases upon DNA replication stress""",Verified ORF
2228,4,713520,0.0034358633804885,0.0644409497833766,0.957508689153436,YDR129C,SAC6,SGDID:S000002536,CDS,CDS,"""Fimbrin ; actin-bundling protein; cooperates with Scp1p in organization and maintenance of the actin cytoskeleton; phosphorylated by Cdc28p/Clb2p in metaphase on T103 ; to regulate conformation ; and modulate actin filament binding affinity and actin cable dynamics; relocalizes from the plasma membrane to the cytoplasm upon DNA replication stress; human homologs PLS3 and LCP1 implicated in spinocerebellar ataxia type 2 (SCA2) can each complement yeast null mutant""",Verified ORF
2229,4,713555,0.0280684567483033,0.0652344388838457,0.667261422729656,YDR129C,SAC6,SGDID:S000002536,CDS,CDS,"""Fimbrin ; actin-bundling protein; cooperates with Scp1p in organization and maintenance of the actin cytoskeleton; phosphorylated by Cdc28p/Clb2p in metaphase on T103 ; to regulate conformation ; and modulate actin filament binding affinity and actin cable dynamics; relocalizes from the plasma membrane to the cytoplasm upon DNA replication stress; human homologs PLS3 and LCP1 implicated in spinocerebellar ataxia type 2 (SCA2) can each complement yeast null mutant""",Verified ORF
