SNP,Chr,Pos,Effect,SE,ERV25_ERG5_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
2977,5,125211,-0.138113114405595,0.198024722295471,0.485977880436476,YEL016C,NPP2,SGDID:S000000742,CDS,CDS,"""Nucleotide pyrophosphatase/phosphodiesterase; mediates extracellular nucleotide phosphate hydrolysis along with Npp1p and Pho5p; activity and expression enhanced during conditions of phosphate starvation; involved in spore wall assembly; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; NPP2 has a paralog ; NPP1 ; that arose from the whole genome duplication; npp1 npp2 double mutant exhibits reduced dityrosine fluorescence relative to single mutants""",Verified ORF
2978,5,125474,-0.152660126336034,0.196541484189911,0.437836860946728,YEL016C,NPP2,SGDID:S000000742,CDS,CDS,"""Nucleotide pyrophosphatase/phosphodiesterase; mediates extracellular nucleotide phosphate hydrolysis along with Npp1p and Pho5p; activity and expression enhanced during conditions of phosphate starvation; involved in spore wall assembly; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; NPP2 has a paralog ; NPP1 ; that arose from the whole genome duplication; npp1 npp2 double mutant exhibits reduced dityrosine fluorescence relative to single mutants""",Verified ORF
2979,5,127339,-0.185210003020893,0.195064091214533,0.343024688700081,YEL015W,EDC3,SGDID:S000000741,CDS,CDS,"""Non-essential conserved protein with a role in mRNA decapping; specifically affects the function of the decapping enzyme Dcp1p; mediates decay of the RPS28B mRNA via binding to both Rps28Bp (or Rps28Ap) and the RPS28B mRNA; mediates decay of the YRA1 mRNA by a different ; translation-independent mechanism; localizes to cytoplasmic mRNA processing bodies; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
2980,5,131540,-0.130222174831497,0.183255557781526,0.477798734242509,YEL012W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2981,5,132221,-0.0731177665978748,0.184623572631758,0.69231699683546,YEL012W,UBC8,SGDID:S000000738,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin-conjugating enzyme that regulates gluconeogenesis; negatively regulates gluconeogenesis by mediating the glucose-induced ubiquitination of fructose-1,6-bisphosphatase (FBPase); cytoplasmic enzyme that catalyzes the ubiquitination of histones in vitro""",Verified ORF
2984,5,134344,0.071666278689646,0.176115337225495,0.684307424168291,YEL011W,GLC3,SGDID:S000000737,CDS,CDS,"""Glycogen branching enzyme ; involved in glycogen accumulation; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern; relocalizes from nucleus to cytoplasmic foci upon DNA replication stress; glycogen accumulation defect of the null mutant is functionally complemented by human GBE1 ; which is associated with glycogen storage disease""",Verified ORF
2985,5,134626,0.0851636103349591,0.175352884086727,0.627502567452146,YEL011W,GLC3,SGDID:S000000737,CDS,CDS,"""Glycogen branching enzyme ; involved in glycogen accumulation; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern; relocalizes from nucleus to cytoplasmic foci upon DNA replication stress; glycogen accumulation defect of the null mutant is functionally complemented by human GBE1 ; which is associated with glycogen storage disease""",Verified ORF
2986,5,137820,0.131058663491708,0.174458241425564,0.453013391291411,E:137640-138220,,,Intergenic region,Intergenic region,between YELWdelta5 and YELWdelta6,Intergenic region
2987,5,139492,0.0120818468532455,0.173263657769487,0.944447257756743,YEL009C,GCN4,SGDID:S000000735,CDS,CDS,"""bZIP transcriptional activator of amino acid biosynthetic genes;  activator responds to amino acid starvation; expression is tightly regulated at both the transcriptional and translational levels; contains four upstream open reading frames (uORFs) in 5' untranslated region which regulate translation""",Verified ORF
2988,5,144411,0.0764959217086041,0.170659332702868,0.654256752374967,YEL006W,YEA6,SGDID:S000000732,CDS,CDS,"""Mitochondrial NAD+ transporter; member of the mitochondrial carrier subfamily (see also YIA6); has putative human ortholog; YEA6 has a paralog ; YIA6 ; that arose from the whole genome duplication; human NAD+ transporter MCART1/SLC25A51 functionally complements the yia6 yea6 double null mutant ; and yeast YEA6 reciprocally complements defects in MCART1/SLC25A51 null cells""",Verified ORF
2989,5,154798,-0.0124766329202277,0.169524648601777,0.941372146006686,YER001W,MNN1,SGDID:S000000803,CDS,CDS,"""Alpha-1,3-mannosyltransferase; integral membrane glycoprotein of the Golgi complex ; required for addition of alpha1,3-mannose linkages to N-linked and O-linked oligosaccharides ; one of five S. cerevisiae proteins of the MNN1 family""",Verified ORF
2990,5,154908,0.0231423951698391,0.167110840399014,0.889935850797483,YER001W,MNN1,SGDID:S000000803,CDS,CDS,"""Alpha-1,3-mannosyltransferase; integral membrane glycoprotein of the Golgi complex ; required for addition of alpha1,3-mannose linkages to N-linked and O-linked oligosaccharides ; one of five S. cerevisiae proteins of the MNN1 family""",Verified ORF
2991,5,155745,0.0104113945849109,0.167670813120714,0.950522913089955,YER001W,MNN1,SGDID:S000000803,CDS,CDS,"""Alpha-1,3-mannosyltransferase; integral membrane glycoprotein of the Golgi complex ; required for addition of alpha1,3-mannose linkages to N-linked and O-linked oligosaccharides ; one of five S. cerevisiae proteins of the MNN1 family""",Verified ORF
2992,5,156437,-0.0053718533281479,0.168367978271447,0.974565497257334,YER001W,MNN1,SGDID:S000000803,Close to 3'-UTR,Close to 3'-UTR,"""Alpha-1,3-mannosyltransferase; integral membrane glycoprotein of the Golgi complex ; required for addition of alpha1,3-mannose linkages to N-linked and O-linked oligosaccharides ; one of five S. cerevisiae proteins of the MNN1 family""",Verified ORF
2993,5,157488,-0.0326198606679284,0.171461299422711,0.849225566245789,YER002W,NOP16,SGDID:S000000804,CDS,CDS,"""Constituent of 66S pre-ribosomal particles; involved in 60S ribosomal subunit biogenesis""",Verified ORF
2996,5,161956,0.0886051216192651,0.158935781887562,0.577545971232443,YER005W,YND1,SGDID:S000000807,CDS,CDS,"""Apyrase with wide substrate specificity; helps prevent inhibition of glycosylation by hydrolyzing nucleoside tri- and diphosphates that inhibit glycotransferases; partially redundant with Gda1p; mediates adenovirus E4orf4-induced toxicity""",Verified ORF
2997,5,162464,0.140995250889206,0.159202263434575,0.376416615013926,YER006W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2998,5,164144,0.145488263359596,0.158528818539097,0.359381519384167,YER006W,NUG1,SGDID:S000000808,CDS,CDS,"""GTPase that associates with nuclear 60S pre-ribosomes; required for export of 60S ribosomal subunits from the nucleus""",Verified ORF
2999,5,165491,0.213677828549699,0.159711579220417,0.181790877420012,YER007W,PAC2,SGDID:S000000809,CDS,CDS,"""Microtubule effector required for tubulin heterodimer formation; binds alpha-tubulin ; required for normal microtubule function ; null mutant exhibits cold-sensitive microtubules and sensitivity to benomyl""",Verified ORF
3000,5,166030,0.1976982880036,0.159828689471361,0.216932106198768,YER007W,PAC2,SGDID:S000000809,CDS,CDS,"""Microtubule effector required for tubulin heterodimer formation; binds alpha-tubulin ; required for normal microtubule function ; null mutant exhibits cold-sensitive microtubules and sensitivity to benomyl""",Verified ORF
3001,5,167327,0.191779761848146,0.161352894193307,0.235406557516652,YER007C-A,TMA20,SGDID:S000002957,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function that associates with ribosomes; has a putative RNA binding domain; interacts with Tma22p; null mutant exhibits translation defects; has homology to human oncogene MCT-1; protein abundance increases in response to DNA replication stress""",Verified ORF
3003,5,169215,0.141553826177554,0.159811060041532,0.37635126268503,YER008C,SEC3,SGDID:S000000810,CDS,CDS,"""Subunit of the exocyst complex; the exocyst mediates polarized targeting and tethering of post-Golgi secretory vesicles to sites of exocytosis prior to SNARE-mediated fusion; PtdIns[4,5]P2-binding protein that localizes to exocytic sites in a Rho1p-dependent ; actin-independent manner ; targeting and anchoring the exocyst to the plasma membrane with Exo70p; direct GTP Rho1p effector; required for ER inheritance; relocalizes away from bud neck upon DNA replication stress""",Verified ORF
3006,5,170676,0.16204984398505,0.159755898052943,0.311106190758049,YER008C,SEC3,SGDID:S000000810,CDS,CDS,"""Subunit of the exocyst complex; the exocyst mediates polarized targeting and tethering of post-Golgi secretory vesicles to sites of exocytosis prior to SNARE-mediated fusion; PtdIns[4,5]P2-binding protein that localizes to exocytic sites in a Rho1p-dependent ; actin-independent manner ; targeting and anchoring the exocyst to the plasma membrane with Exo70p; direct GTP Rho1p effector; required for ER inheritance; relocalizes away from bud neck upon DNA replication stress""",Verified ORF
3007,5,171267,0.189602578367367,0.158246604348395,0.23166389245175,YER008C,SEC3,SGDID:S000000810,CDS,CDS,"""Subunit of the exocyst complex; the exocyst mediates polarized targeting and tethering of post-Golgi secretory vesicles to sites of exocytosis prior to SNARE-mediated fusion; PtdIns[4,5]P2-binding protein that localizes to exocytic sites in a Rho1p-dependent ; actin-independent manner ; targeting and anchoring the exocyst to the plasma membrane with Exo70p; direct GTP Rho1p effector; required for ER inheritance; relocalizes away from bud neck upon DNA replication stress""",Verified ORF
3008,5,171463,0.176263336371922,0.15808662177909,0.265617725603073,YER008C,SEC3,SGDID:S000000810,CDS,CDS,"""Subunit of the exocyst complex; the exocyst mediates polarized targeting and tethering of post-Golgi secretory vesicles to sites of exocytosis prior to SNARE-mediated fusion; PtdIns[4,5]P2-binding protein that localizes to exocytic sites in a Rho1p-dependent ; actin-independent manner ; targeting and anchoring the exocyst to the plasma membrane with Exo70p; direct GTP Rho1p effector; required for ER inheritance; relocalizes away from bud neck upon DNA replication stress""",Verified ORF
3009,5,172056,0.135300636126549,0.158200930404103,0.392995340180621,YER009W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3010,5,172075,0.131734033106162,0.158622971881439,0.406825826859705,YER008C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3011,5,173259,0.206576517427157,0.158413919711651,0.193073005064463,YER010C,YER010C,SGDID:S000000812,CDS,CDS,"""Bifunctional HMG aldolase/oxaloacetate decarboxylase; requires divalent metal ions for activity; competitively inhibited by oxalate; forms a ring-shaped homotrimer; similar to members of the prokaryotic RraA family of class II (divalent metal ion dependent) pyruvate aldolases from the meta cleavage pathways of protocatechuate and gallate""",Verified ORF
3012,5,173927,0.207604386009762,0.157978790825611,0.189656353753169,YER010C,YER010C,SGDID:S000000812,Close to 3'-UTR,Close to 3'-UTR,"""Bifunctional HMG aldolase/oxaloacetate decarboxylase; requires divalent metal ions for activity; competitively inhibited by oxalate; forms a ring-shaped homotrimer; similar to members of the prokaryotic RraA family of class II (divalent metal ion dependent) pyruvate aldolases from the meta cleavage pathways of protocatechuate and gallate""",Verified ORF
3013,5,174122,0.194754809102304,0.156777244826655,0.214973025512285,YER010C,YER010C,SGDID:S000000812,Close to 3'-UTR,Close to 3'-UTR,"""Bifunctional HMG aldolase/oxaloacetate decarboxylase; requires divalent metal ions for activity; competitively inhibited by oxalate; forms a ring-shaped homotrimer; similar to members of the prokaryotic RraA family of class II (divalent metal ion dependent) pyruvate aldolases from the meta cleavage pathways of protocatechuate and gallate""",Verified ORF
3014,5,178044,0.172019244082008,0.156141146315678,0.271346771740201,YER012W,PRE1,SGDID:S000000814,CDS,CDS,"""Beta 4 subunit of the 20S proteasome; localizes to the nucleus throughout the cell cycle""",Verified ORF
3015,5,178645,0.134403065449344,0.159666233440752,0.400483734367447,YER013W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3016,5,178674,0.14558849557833,0.157018614287824,0.354453444492844,YER013W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3017,5,179325,0.175041931652623,0.155737341628513,0.261795403938567,YER013W,PRP22,SGDID:S000000815,CDS,CDS,"""DEAH-box RNA-dependent ATPase/ATP-dependent RNA helicase; associates with lariat intermediates before the second catalytic step of splicing; mediates ATP-dependent mRNA release from the spliceosome and unwinds RNA duplexes; required for proofreading the exon ligation reaction""",Verified ORF
3018,5,181135,0.172660549179291,0.159113873350622,0.278600947319699,YER013W,PRP22,SGDID:S000000815,CDS,CDS,"""DEAH-box RNA-dependent ATPase/ATP-dependent RNA helicase; associates with lariat intermediates before the second catalytic step of splicing; mediates ATP-dependent mRNA release from the spliceosome and unwinds RNA duplexes; required for proofreading the exon ligation reaction""",Verified ORF
3019,5,184224,0.104148779132637,0.157685949065336,0.509375135635455,YER014W,HEM14,SGDID:S000000816,Close to 3'-UTR,Close to 3'-UTR,"""Protoporphyrinogen oxidase; a mitochondrial enzyme that catalyzes the seventh step in the heme biosynthetic pathway ; converting protoporphyrinogen IX to protoporphyrin IX; inhibited by diphenyl ether-type herbicides""",Verified ORF
3020,5,185680,0.267402797963494,0.155459326288061,0.0862939534078209,YER015W,FAA2,SGDID:S000000817,CDS,CDS,"""Medium chain fatty acyl-CoA synthetase; activates imported fatty acids; accepts a wide range of fatty acid chain lengths with a preference for medium chains ; C9:0-C13:0; localized to the peroxisome; comparative analysis suggests that a mitochondrially targeted form may result from translation starting at a non-canonical codon upstream of the annotated start codon""",Verified ORF
3021,5,186149,0.320202146896498,0.155283153830274,0.0399341036533759,YER015W,FAA2,SGDID:S000000817,CDS,CDS,"""Medium chain fatty acyl-CoA synthetase; activates imported fatty acids; accepts a wide range of fatty acid chain lengths with a preference for medium chains ; C9:0-C13:0; localized to the peroxisome; comparative analysis suggests that a mitochondrially targeted form may result from translation starting at a non-canonical codon upstream of the annotated start codon""",Verified ORF
3022,5,187087,0.273326928498436,0.154029333518915,0.0768402733743258,YER015W,FAA2,SGDID:S000000817,Close to 3'-UTR,Close to 3'-UTR,"""Medium chain fatty acyl-CoA synthetase; activates imported fatty acids; accepts a wide range of fatty acid chain lengths with a preference for medium chains ; C9:0-C13:0; localized to the peroxisome; comparative analysis suggests that a mitochondrially targeted form may result from translation starting at a non-canonical codon upstream of the annotated start codon""",Verified ORF
