SNP,Chr,Pos,Effect,SE,HNM1_ERG11_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
3755,6,175273,0.0264273851935278,0.0531225838894514,0.619160836404009,YFR015C,GSY1,SGDID:S000001911,CDS,CDS,"""Glycogen synthase; expression induced by glucose limitation ; nitrogen starvation ; environmental stress ; and entry into stationary phase; GSY1 has a paralog ; GSY2 ; that arose from the whole genome duplication; relocalizes from nucleus to cytoplasmic foci upon DNA replication stress""",Verified ORF
3756,6,178778,0.0457650696601016,0.0531536339645173,0.38982464300774,YFR016C,AIP5,SGDID:S000001912,CDS,CDS,"""Protein that positively regulates actin assembly; forms a homodimer and interacts with G-actin; localization to the bud neck and bud tip requires Spa2p; YFR016C is not an essential gene""",Verified ORF
3759,6,180643,0.0645817943836025,0.0530450847787283,0.224231548016031,YFR016C,AIP5,SGDID:S000001912,CDS,CDS,"""Protein that positively regulates actin assembly; forms a homodimer and interacts with G-actin; localization to the bud neck and bud tip requires Spa2p; YFR016C is not an essential gene""",Verified ORF
3760,6,183039,0.0465547468196291,0.053191012929656,0.382040048434489,YFR017C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3761,6,183936,0.0653360976013072,0.0531201990601246,0.21952849966177,YFR018C,YFR018C,SGDID:S000001914,CDS,CDS,"""Putative protein of unknown function; SWAT-GFP and seamless GFP fusion proteins localize to the endoplasmic reticulum and mCherry fusion protein localizes to the vacuole""",Uncharacterized ORF
3762,6,184860,0.0583837695518367,0.0530793418499302,0.272110445527658,YFR019W,FAB1,SGDID:S000001915,CDS,CDS,"""1-phosphatidylinositol-3-phosphate 5-kinase; vacuolar membrane kinase that generates phosphatidylinositol (3,5)P2 ; which is involved in vacuolar sorting and homeostasis""",Verified ORF
3763,6,187264,0.0460145900269356,0.0531352944337846,0.387084285094808,YFR019W,FAB1,SGDID:S000001915,CDS,CDS,"""1-phosphatidylinositol-3-phosphate 5-kinase; vacuolar membrane kinase that generates phosphatidylinositol (3,5)P2 ; which is involved in vacuolar sorting and homeostasis""",Verified ORF
3765,6,188423,0.034768264023705,0.0537498954417885,0.518147666664164,YFR019W,FAB1,SGDID:S000001915,CDS,CDS,"""1-phosphatidylinositol-3-phosphate 5-kinase; vacuolar membrane kinase that generates phosphatidylinositol (3,5)P2 ; which is involved in vacuolar sorting and homeostasis""",Verified ORF
3766,6,188938,0.0302061748131119,0.0534260687352008,0.572172655715135,YFR019W,FAB1,SGDID:S000001915,CDS,CDS,"""1-phosphatidylinositol-3-phosphate 5-kinase; vacuolar membrane kinase that generates phosphatidylinositol (3,5)P2 ; which is involved in vacuolar sorting and homeostasis""",Verified ORF
3767,6,189863,0.0161487131016056,0.0532328806268853,0.761794429295922,YFR019W,FAB1,SGDID:S000001915,CDS,CDS,"""1-phosphatidylinositol-3-phosphate 5-kinase; vacuolar membrane kinase that generates phosphatidylinositol (3,5)P2 ; which is involved in vacuolar sorting and homeostasis""",Verified ORF
3771,6,192593,0.0508375757036597,0.053601443654244,0.343556022413249,YFR020W,CSS2,SGDID:S000001916,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function ; secreted when constitutively expressed; SWAT-GFP fusion protein localizes to the endoplasmic reticulum (ER) and extracellular region ; while mCherry fusion protein localizes to the ER and vacuole; mRNA identified as translated by ribosome profiling data; CSS2 is a non-essential gene""",Verified ORF
3772,6,193272,0.0442134020388112,0.0530802407983913,0.405433841860777,YFR020W,CSS2,SGDID:S000001916,CDS,CDS,"""Protein of unknown function ; secreted when constitutively expressed; SWAT-GFP fusion protein localizes to the endoplasmic reticulum (ER) and extracellular region ; while mCherry fusion protein localizes to the ER and vacuole; mRNA identified as translated by ribosome profiling data; CSS2 is a non-essential gene""",Verified ORF
3773,6,193671,0.0545628265019437,0.0533063221696701,0.306738688380195,YFR020W,CSS2,SGDID:S000001916,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function ; secreted when constitutively expressed; SWAT-GFP fusion protein localizes to the endoplasmic reticulum (ER) and extracellular region ; while mCherry fusion protein localizes to the ER and vacuole; mRNA identified as translated by ribosome profiling data; CSS2 is a non-essential gene""",Verified ORF
3774,6,199005,-0.0525347213315795,0.0532367316716386,0.324410010789413,YFR022W,ROG3,SGDID:S000001918,CDS,CDS,"""Alpha-arrestin involved in ubiquitin-dependent endocytosis; contributes to desensitization of agonist-occupied alpha-factor receptor Ste2p by Rsp5p-independent internalization; PPXY motif-mediated binding of the ubiquitin ligase Rsp5p is not required for adaptation; mutation suppresses the temperature sensitivity of an mck1 rim11 double mutant; SWAT-GFP and mCherry fusion proteins localize to the cytosol; ROG3 has a paralog ; ROD1 ; that arose from the whole genome duplication""",Verified ORF
3775,6,199448,-0.0198252968058866,0.0544235873387393,0.715868788471934,ARS607,ARS607,SGDID:S000007639,Other features,Replication,"""Highly-efficient autonomously replicating sequence on Chromosome VI; activated very early in S phase in >85% of cell cycles""",ARS
3776,6,201624,-0.0379835133321277,0.0539185252610802,0.481610042159515,YFR023W,PES4,SGDID:S000001919,CDS,CDS,"""Poly(A) binding protein ; suppressor of DNA polymerase epsilon mutation; PES4 has a paralog ; MIP6 ; that arose from the whole genome duplication""",Verified ORF
3777,6,201882,-0.0654117002105126,0.0532495357145688,0.220115409563477,YFR023W,PES4,SGDID:S000001919,Close to 3'-UTR,Close to 3'-UTR,"""Poly(A) binding protein ; suppressor of DNA polymerase epsilon mutation; PES4 has a paralog ; MIP6 ; that arose from the whole genome duplication""",Verified ORF
3778,6,203342,-0.0419927810104884,0.0534691098811822,0.432766242008883,YFR024C-A,LSB3,SGDID:S000002968,Close to 3'-UTR,Close to 3'-UTR,"""Protein containing a C-terminal SH3 domain; binds Las17p ; which is a homolog of human Wiskott-Aldrich Syndrome protein involved in actin patch assembly and actin polymerization; protein abundance increases in response to DNA replication stress; LSB3 has a paralog ; YSC84 ; that arose from the whole genome duplication""",Verified ORF
3779,6,204006,-0.0792588626870978,0.0528453726564675,0.134553298815772,YFR025C,HIS2,SGDID:S000001921,CDS,CDS,"""Histidinolphosphatase; catalyzes the eighth step in histidine biosynthesis; mutations cause histidine auxotrophy and sensitivity to Cu ; Co ; and Ni salts; transcription is regulated by general amino acid control""",Verified ORF
3780,6,204440,-0.0766158881879982,0.0529025068292702,0.148435643399042,YFR025C,HIS2,SGDID:S000001921,CDS,CDS,"""Histidinolphosphatase; catalyzes the eighth step in histidine biosynthesis; mutations cause histidine auxotrophy and sensitivity to Cu ; Co ; and Ni salts; transcription is regulated by general amino acid control""",Verified ORF
3781,6,204681,-0.0737920335874838,0.0528026444568875,0.163139020512325,YFR025C,HIS2,SGDID:S000001921,CDS,CDS,"""Histidinolphosphatase; catalyzes the eighth step in histidine biosynthesis; mutations cause histidine auxotrophy and sensitivity to Cu ; Co ; and Ni salts; transcription is regulated by general amino acid control""",Verified ORF
3783,6,208815,-0.0299237133041697,0.0529828753310945,0.572581553982659,YFR028C,CDC14,SGDID:S000001924,CDS,CDS,"""Protein phosphatase required for mitotic exit; required for rDNA segregation ; cytokinesis ; meiosis I spindle disassembly ; environmental stress response; held in nucleolus by Cdc55p in early meiosis ; liberated by FEAR and Mitotic Exit Network in anaphase ; enabling it to effect a decrease in CDK/B-cyclin activity and mitotic exit; sequestered in metaphase II ; released upon entry into anaphase II; human homolog CDC14A can complement thermosensitivity of yeast cdc14-1 mutant""",Verified ORF
3784,6,208850,-0.0426061911515394,0.05311047180686,0.422966435578869,YFR028C,CDC14,SGDID:S000001924,CDS,CDS,"""Protein phosphatase required for mitotic exit; required for rDNA segregation ; cytokinesis ; meiosis I spindle disassembly ; environmental stress response; held in nucleolus by Cdc55p in early meiosis ; liberated by FEAR and Mitotic Exit Network in anaphase ; enabling it to effect a decrease in CDK/B-cyclin activity and mitotic exit; sequestered in metaphase II ; released upon entry into anaphase II; human homolog CDC14A can complement thermosensitivity of yeast cdc14-1 mutant""",Verified ORF
3786,6,211447,-0.0921989312920682,0.0527139413321394,0.0811527666209335,YFR029W,PTR3,SGDID:S000001925,CDS,CDS,"""Component of the SPS plasma membrane amino acid sensor system; senses external amino acid concentration and transmits intracellular signals that result in regulation of expression of amino acid permease genes; other members are Ssy1p ; Ptr3p ; and Ssy5p""",Verified ORF
3787,6,212247,-0.0817885867468626,0.0528277544326394,0.12246718640939,YFR029W,PTR3,SGDID:S000001925,CDS,CDS,"""Component of the SPS plasma membrane amino acid sensor system; senses external amino acid concentration and transmits intracellular signals that result in regulation of expression of amino acid permease genes; other members are Ssy1p ; Ptr3p ; and Ssy5p""",Verified ORF
3788,6,214251,-0.0255975944752664,0.0532236521324382,0.630854277339611,YFR030W,MET10,SGDID:S000001926,CDS,CDS,"""Subunit alpha of assimilatory sulfite reductase; complex converts sulfite into sulfide""",Verified ORF
3789,6,216365,-0.0270045687953378,0.0532724906356101,0.612531693420617,ARS608,ARS608,SGDID:S000007640,Other features,Replication,"""Extremely inefficient autonomously replicating sequence on Chr VI; activated early in S phase in <10% of cell cycles""",ARS
3790,6,221588,-0.0198069413341978,0.0530514760996814,0.709109652672144,YFR031C-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3791,6,223266,-0.0820587952145036,0.0536671579069508,0.127152108570923,YFR032C-A,RPL29,SGDID:S000006437,CDS,CDS,"""Ribosomal 60S subunit protein L29; not essential for translation ; but required for proper joining of large and small ribosomal subunits and for normal translation rate; homologous to mammalian ribosomal protein L29 ; no bacterial homolog""",Verified ORF
3792,6,223299,-0.0752226695505174,0.0530078774304688,0.1567566790511,YFR032C-A,RPL29,SGDID:S000006437,CDS,CDS,"""Ribosomal 60S subunit protein L29; not essential for translation ; but required for proper joining of large and small ribosomal subunits and for normal translation rate; homologous to mammalian ribosomal protein L29 ; no bacterial homolog""",Verified ORF
3793,6,225352,-0.0792958192986002,0.052878733077973,0.134617372939981,YFR034C,PHO4,SGDID:S000001930,CDS,CDS,"""Basic helix-loop-helix (bHLH) transcription factor of the myc-family; activates transcription cooperatively with Pho2p in response to phosphate limitation; binding to 'CACGTG' motif is regulated by chromatin restriction ; competitive binding of Cbf1p to the same DNA binding motif and cooperation with Pho2p; function is regulated by phosphorylation at multiple sites and by phosphate availability""",Verified ORF
3794,6,226182,-0.0141760749858331,0.053369813327605,0.790687151854625,YFR034W-A,YFR034W-A,SGDID:S000028631,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps YFR035C; identified by gene-trapping ; microarray expression analysis ; and genome-wide homology searching""",Dubious ORF
3795,6,226781,-0.0751656358924716,0.0537233938955778,0.162654154381731,YFR036W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3796,6,226929,-0.0804910425484378,0.0534117812505874,0.132707473646352,YFR036W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3799,6,227356,-0.117131097756237,0.0537945377065104,0.0301141115374399,YFR035C,YFR035C,SGDID:S000001931,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; deletion mutant exhibits synthetic phenotype with alpha-synuclein""",Uncharacterized ORF
3800,6,229335,-0.0593118331445488,0.0539089875744481,0.27198528974141,YFR038W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3801,6,229567,-0.0596433085185644,0.0529183517027684,0.26047346882107,YFR038W,IRC5,SGDID:S000001934,CDS,CDS,"""Putative ATPase containing the DEAD/H helicase-related sequence motif; null mutant displays increased levels of spontaneous Rad52p foci; SWAT-GFP and mCherry fusion proteins localize to the nucleus""",Verified ORF
3802,6,231725,-0.103356518518762,0.0529629242802059,0.0517895827413139,YFR038W,IRC5,SGDID:S000001934,CDS,CDS,"""Putative ATPase containing the DEAD/H helicase-related sequence motif; null mutant displays increased levels of spontaneous Rad52p foci; SWAT-GFP and mCherry fusion proteins localize to the nucleus""",Verified ORF
3803,6,232479,-0.100633472693804,0.0537616646872617,0.0620548649158802,YFR039C,OSW7,SGDID:S000001935,CDS,CDS,"""Protein involved in outer spore wall assembly; likely involved directly in dityrosine layer assembly; may be involved in response to high salt and changes in carbon source; SWAT-GFP ; seamless-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; deletion mutant has decreased spore survival in Drosophila feces; OSW7 has a paralog ; SHE10 ; that arose from the whole genome duplication; paralogs are redundant for spore wall dityrosine assembly""",Verified ORF
3804,6,233698,-0.0715843167927872,0.053639191297829,0.182883023497662,YFR040W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3805,6,234833,-0.0390713673639404,0.0529076589300907,0.460712136500758,YFR040W,SAP155,SGDID:S000001936,CDS,CDS,"""Protein required for function of the Sit4p protein phosphatase; forms a complex with Sit4p; member of a family of similar proteins including Sap4p ; Sap185p ; and Sap190p; protein abundance increases in response to DNA replication stress; SAP155 has a paralog ; SAP4 ; that arose from the whole genome duplication""",Verified ORF
3806,6,236114,-0.0319063325002563,0.0532292261308632,0.549281496633504,YFR040W,SAP155,SGDID:S000001936,CDS,CDS,"""Protein required for function of the Sit4p protein phosphatase; forms a complex with Sit4p; member of a family of similar proteins including Sap4p ; Sap185p ; and Sap190p; protein abundance increases in response to DNA replication stress; SAP155 has a paralog ; SAP4 ; that arose from the whole genome duplication""",Verified ORF
3807,6,240423,-0.007413804109502,0.0531145386598098,0.889070303399934,YFR044C,DUG1,SGDID:S000001940,CDS,CDS,"""Cys-Gly metallo-di-peptidase; forms a complex with Dug2p and Dug3p to degrade glutathione (GSH) and other peptides containing a gamma-glu-X bond in an alternative pathway to GSH degradation by gamma-glutamyl transpeptidase (Ecm38p); human homolog CNDP2 can complement yeast dug1 mutant""",Verified ORF
