SNP,Chr,Pos,Effect,SE,ERG27_ACF2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
2929,5,90746,0.0716400937946844,0.204722865597413,0.726594711930425,YEL031W,SPF1,SGDID:S000000757,CDS,CDS,"""P-type ATPase ; ion transporter of the ER membrane; required to maintain normal lipid and sterol composition of intracellular compartments and proper targeting of mitochondrial outer membrane tail-anchored proteins; involved in ER function and Ca2+ homeostasis; required for regulating Hmg2p degradation; confers sensitivity to a killer toxin (SMKT) produced by Pichia farinosa KK1; null mutation is complemented by human Parkinson disease-related ATP13A1""",Verified ORF
2930,5,91091,0.0561423590666896,0.204551884045569,0.783887749864724,YEL031W,SPF1,SGDID:S000000757,CDS,CDS,"""P-type ATPase ; ion transporter of the ER membrane; required to maintain normal lipid and sterol composition of intracellular compartments and proper targeting of mitochondrial outer membrane tail-anchored proteins; involved in ER function and Ca2+ homeostasis; required for regulating Hmg2p degradation; confers sensitivity to a killer toxin (SMKT) produced by Pichia farinosa KK1; null mutation is complemented by human Parkinson disease-related ATP13A1""",Verified ORF
2931,5,92747,0.0493841410969837,0.204929670541508,0.809709806942055,YEL031W,SPF1,SGDID:S000000757,CDS,CDS,"""P-type ATPase ; ion transporter of the ER membrane; required to maintain normal lipid and sterol composition of intracellular compartments and proper targeting of mitochondrial outer membrane tail-anchored proteins; involved in ER function and Ca2+ homeostasis; required for regulating Hmg2p degradation; confers sensitivity to a killer toxin (SMKT) produced by Pichia farinosa KK1; null mutation is complemented by human Parkinson disease-related ATP13A1""",Verified ORF
2932,5,93878,0.078702900218647,0.210154061810727,0.708256503968121,YEL031W,SPF1,SGDID:S000000757,CDS,CDS,"""P-type ATPase ; ion transporter of the ER membrane; required to maintain normal lipid and sterol composition of intracellular compartments and proper targeting of mitochondrial outer membrane tail-anchored proteins; involved in ER function and Ca2+ homeostasis; required for regulating Hmg2p degradation; confers sensitivity to a killer toxin (SMKT) produced by Pichia farinosa KK1; null mutation is complemented by human Parkinson disease-related ATP13A1""",Verified ORF
2934,5,97629,-0.0738548024098513,0.21933272302909,0.736524340475786,YEL029C,BUD16,SGDID:S000000755,CDS,CDS,"""Putative pyridoxal kinase; a key enzyme involved in pyridoxal 5'-phosphate synthesis ; the active form of vitamin B6; required for genome integrity; involved in bud-site selection; similarity to yeast BUD17 and human pyridoxal kinase (PDXK)""",Verified ORF
2935,5,97695,-0.0670407273054536,0.218041058602671,0.758668218693725,YEL029C,BUD16,SGDID:S000000755,CDS,CDS,"""Putative pyridoxal kinase; a key enzyme involved in pyridoxal 5'-phosphate synthesis ; the active form of vitamin B6; required for genome integrity; involved in bud-site selection; similarity to yeast BUD17 and human pyridoxal kinase (PDXK)""",Verified ORF
2936,5,98040,-0.0899206875931933,0.213417781688393,0.673765861968605,YEL028W_NFR/NDR,,,Promoter,Promoter,,Promoter
2937,5,98089,-0.0972136859487573,0.215372583876786,0.651996852821059,YEL028W_NFR/NDR,,,Promoter,Promoter,,Promoter
2938,5,98565,-0.192962715280972,0.225804622708372,0.39337652142117,YEL029C,BUD16,SGDID:S000000755,Close to 3'-UTR,Close to 3'-UTR,"""Putative pyridoxal kinase; a key enzyme involved in pyridoxal 5'-phosphate synthesis ; the active form of vitamin B6; required for genome integrity; involved in bud-site selection; similarity to yeast BUD17 and human pyridoxal kinase (PDXK)""",Verified ORF
2939,5,98574,-0.192962715280972,0.225804622708372,0.39337652142117,YEL029C,BUD16,SGDID:S000000755,Close to 3'-UTR,Close to 3'-UTR,"""Putative pyridoxal kinase; a key enzyme involved in pyridoxal 5'-phosphate synthesis ; the active form of vitamin B6; required for genome integrity; involved in bud-site selection; similarity to yeast BUD17 and human pyridoxal kinase (PDXK)""",Verified ORF
2940,5,98997,-0.208487293763612,0.223334670369816,0.351189840597681,YEL028W,YEL028W,SGDID:S000000754,CDS,CDS,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YEL028W is not an essential gene""",Uncharacterized ORF
2941,5,99314,-0.205187989372309,0.225425414559929,0.363324623233888,YEL028W,YEL028W,SGDID:S000000754,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YEL028W is not an essential gene""",Uncharacterized ORF
2942,5,99455,-0.247295071123846,0.231231399588091,0.285588633099862,YELCdelta3_NFR/NDR,,,Promoter,Promoter,,Promoter
2943,5,99489,-0.24266670599085,0.228593913363851,0.289160116021719,YELCdelta3_NFR/NDR,,,Promoter,Promoter,,Promoter
2947,5,102203,-0.0723571556523517,0.283178191009681,0.798471777287855,YEL026W,SNU13,SGDID:S000000752,CDS,CDS,"""RNA binding protein; part of U3 snoRNP involved in rRNA processing ; part of U4/U6-U5 tri-snRNP involved in mRNA splicing ; similar to human 15.5K protein""",Verified ORF
2948,5,102465,-0.174033926967624,0.298709616394361,0.56052170889863,YEL026W,SNU13,SGDID:S000000752,Close to 3'-UTR,Close to 3'-UTR,"""RNA binding protein; part of U3 snoRNP involved in rRNA processing ; part of U4/U6-U5 tri-snRNP involved in mRNA splicing ; similar to human 15.5K protein""",Verified ORF
2949,5,103569,-0.0809936284123509,0.306970932933512,0.79205110196391,YEL025C,YEL025C,SGDID:S000000751,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2950,5,103937,-0.028459685289878,0.309675933686704,0.926828423778493,YEL025C,YEL025C,SGDID:S000000751,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2951,5,104225,-0.118444155975236,0.317758506935556,0.709558993637877,YEL025C,YEL025C,SGDID:S000000751,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2952,5,104404,-0.139509708521828,0.311939224132756,0.65498068027148,YEL025C,YEL025C,SGDID:S000000751,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2953,5,104442,0.13703192929723,0.321796501081796,0.670488239372111,YEL025C,YEL025C,SGDID:S000000751,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2954,5,104957,0.0378853860825075,0.320320010603512,0.905918182865133,YEL025C,YEL025C,SGDID:S000000751,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2955,5,105087,0.0215912747246243,0.319346746930361,0.946133772053185,YEL025C,YEL025C,SGDID:S000000751,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2956,5,105138,0.0215912747246243,0.319346746930361,0.946133772053185,YEL025C,YEL025C,SGDID:S000000751,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2957,5,105493,0.154501023723366,0.327644486580471,0.637538757492453,YEL025C,YEL025C,SGDID:S000000751,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2958,5,105602,-0.0513734274059985,0.327736258322229,0.875529643305108,YEL025C,YEL025C,SGDID:S000000751,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2959,5,105816,0.319588410461318,0.327305961368722,0.329524540372712,YEL025C,YEL025C,SGDID:S000000751,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2960,5,105842,0.189939020771455,0.337454096385284,0.573888309057627,YEL025C,YEL025C,SGDID:S000000751,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2961,5,105854,0.0509796673288534,0.333951255329164,0.878756768369893,YEL025C,YEL025C,SGDID:S000000751,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2962,5,106333,0.0239272014683181,0.360760178875723,0.947157106643231,YEL025C,YEL025C,SGDID:S000000751,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2963,5,106481,-0.24053359748434,0.349401437083271,0.491642903545796,YEL025C,YEL025C,SGDID:S000000751,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2964,5,106489,-0.173187488661256,0.354941032267035,0.625900126743702,YEL025C,YEL025C,SGDID:S000000751,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2965,5,106491,-0.173187488661256,0.354941032267035,0.625900126743702,YEL025C,YEL025C,SGDID:S000000751,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2966,5,106493,-0.223968975031514,0.347370912687132,0.519505039783115,YEL025C,YEL025C,SGDID:S000000751,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2967,5,106501,-0.136867889349165,0.343526396428827,0.690561270290727,YEL025C,YEL025C,SGDID:S000000751,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2968,5,106718,0.129712281922096,0.337534893233574,0.700992719192992,YEL025C,YEL025C,SGDID:S000000751,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2969,5,106822,0.121118206151024,0.341365031197049,0.722947150620181,YEL025C,YEL025C,SGDID:S000000751,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2970,5,107574,-0.178175268238064,0.397659082082597,0.654384507076549,YEL024W,RIP1,SGDID:S000000750,CDS,CDS,"""Ubiquinol-cytochrome-c reductase; a Rieske iron-sulfur protein of the mitochondrial cytochrome bc1 complex; transfers electrons from ubiquinol to cytochrome c1 during respiration; during import ; Rip1p is first imported into the mitochondrial matrix where it is processed ; acquires its Fe-S cluster ; and is folded ; then is translocated into the inner membrane by the action of a homo-oligomer of Bcs1p ; and finally is delivered by Bcs1p to Complex III for assembly""",Verified ORF
2973,5,117834,-0.530539960119903,0.449402993522507,0.238578819765576,YNCE0007C,RPR1,SGDID:S000006490,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""RNA component of nuclear RNase P; nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs; may be responsible for recognition of substrate tRNAs""",ncRNA_gene
2974,5,119209,0.0090604920867001,0.371856678173107,0.980574795662794,YEL020C,PXP1,SGDID:S000000746,CDS,CDS,"""Peroxisomal matrix protein; well-conserved in fungi; contains tripartite homology domain of thiamine pyrophosphate (TPP) enzymes; targeted to peroxisomes by Pex5p; contains low sequence identity with Pdc1p; mRNA identified as translated by ribosome profiling data""",Verified ORF
2975,5,120796,-0.0583167302092491,0.332917377205362,0.861047447182889,YEL019C,MMS21,SGDID:S000000745,CDS,CDS,"""Highly conserved SUMO E3 ligase subunit of SMC5-SMC6 complex; required for anchoring dsDNA breaks to the nuclear periphery; SMC5-SMC6 plays a key role in removal of X-shaped DNA structures that arise between sister chromatids during DNA replication and repair; required for efficient sister chromatid cohesion; mutants are sensitive to MMS ; show increased spontaneous mutation and mitotic recombination; SUMOylates and inhibits Snf1p function; supports nucleolar function""",Verified ORF
2976,5,124644,-0.0801787058953272,0.198306616886389,0.686224594330166,YEL017W,GTT3,SGDID:S000000743,CDS,CDS,"""Protein of unknown function may be involved in glutathione metabolism; function suggested by computational analysis of large-scale protein-protein interaction data; N- and C-terminal fusion proteins localize to the cell periphery""",Verified ORF
2977,5,125211,-0.131444116927645,0.20082944513059,0.513211939279076,YEL016C,NPP2,SGDID:S000000742,CDS,CDS,"""Nucleotide pyrophosphatase/phosphodiesterase; mediates extracellular nucleotide phosphate hydrolysis along with Npp1p and Pho5p; activity and expression enhanced during conditions of phosphate starvation; involved in spore wall assembly; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; NPP2 has a paralog ; NPP1 ; that arose from the whole genome duplication; npp1 npp2 double mutant exhibits reduced dityrosine fluorescence relative to single mutants""",Verified ORF
2978,5,125474,-0.127743541630712,0.199363169875288,0.522095677609851,YEL016C,NPP2,SGDID:S000000742,CDS,CDS,"""Nucleotide pyrophosphatase/phosphodiesterase; mediates extracellular nucleotide phosphate hydrolysis along with Npp1p and Pho5p; activity and expression enhanced during conditions of phosphate starvation; involved in spore wall assembly; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; NPP2 has a paralog ; NPP1 ; that arose from the whole genome duplication; npp1 npp2 double mutant exhibits reduced dityrosine fluorescence relative to single mutants""",Verified ORF
2979,5,127339,-0.13035791614967,0.197941501088438,0.510602593806917,YEL015W,EDC3,SGDID:S000000741,CDS,CDS,"""Non-essential conserved protein with a role in mRNA decapping; specifically affects the function of the decapping enzyme Dcp1p; mediates decay of the RPS28B mRNA via binding to both Rps28Bp (or Rps28Ap) and the RPS28B mRNA; mediates decay of the YRA1 mRNA by a different ; translation-independent mechanism; localizes to cytoplasmic mRNA processing bodies; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
