SNP,Chr,Pos,Effect,SE,PLM2_HNM1_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
2341,4,850450,-0.044684559459478,0.0553532839230213,0.420059594304772,YDR196C,CAB5,SGDID:S000002604,CDS,CDS,"""Subunit of the CoA-Synthesizing Protein Complex (CoA-SPC); subunits of this complex are: Cab2p ; Cab3p ; Cab4p ; Cab5p ; Sis2p and Vhs3p; probable dephospho-CoA kinase (DPCK) that catalyzes the last step in coenzyme A biosynthesis; involved in histone acylation; null mutant lethality is complemented by human homolog DCAKD and by E. coli coaE (encoding DPCK); detected in purified mitochondria in high-throughput studies; also localized to lipid droplets""",Verified ORF
2342,4,851053,-0.0389295665035163,0.0546549481561162,0.476762588845981,YDR197W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2343,4,851208,-0.0450513539797141,0.0549544453722126,0.412886421501171,YDR197W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2344,4,851282,-0.0270127685306292,0.0546804909420202,0.621605604717,YDR197W,CBS2,SGDID:S000002605,CDS,CDS,"""Mitochondrial translational activator of the COB mRNA; interacts with translating ribosomes ; acts on the COB mRNA 5'-untranslated leader""",Verified ORF
2345,4,851750,-0.0350946675590956,0.0548223447385864,0.522488661756597,YDR197W,CBS2,SGDID:S000002605,CDS,CDS,"""Mitochondrial translational activator of the COB mRNA; interacts with translating ribosomes ; acts on the COB mRNA 5'-untranslated leader""",Verified ORF
2346,4,852621,0.0012753157860937,0.0547045282848732,0.981413933057125,YDR198C,RKM2,SGDID:S000002606,CDS,CDS,"""Ribosomal protein lysine methyltransferase; responsible for trimethylation of the lysine residue at position 3 of Rpl12Ap and Rpl12Bp""",Verified ORF
2347,4,855191,0.0246824009922871,0.0547147285855942,0.652186735679319,YDR200C,VPS64,SGDID:S000002608,CDS,CDS,"""Protein required for cytoplasm to vacuole targeting of proteins; forms a complex with Far3p and Far7p to Far11p involved in recovery from pheromone-induced cell cycle arrest; mutant has increased aneuploidy tolerance; VPS64 has a paralog ; FAR10 ; that arose from the whole genome duplication""",Verified ORF
2348,4,855322,0.0353993798661375,0.0546790290395986,0.517791800871748,YDR200C,VPS64,SGDID:S000002608,CDS,CDS,"""Protein required for cytoplasm to vacuole targeting of proteins; forms a complex with Far3p and Far7p to Far11p involved in recovery from pheromone-induced cell cycle arrest; mutant has increased aneuploidy tolerance; VPS64 has a paralog ; FAR10 ; that arose from the whole genome duplication""",Verified ORF
2349,4,855709,0.034774731564385,0.0554503422297777,0.530977555449643,YDR200C,VPS64,SGDID:S000002608,CDS,CDS,"""Protein required for cytoplasm to vacuole targeting of proteins; forms a complex with Far3p and Far7p to Far11p involved in recovery from pheromone-induced cell cycle arrest; mutant has increased aneuploidy tolerance; VPS64 has a paralog ; FAR10 ; that arose from the whole genome duplication""",Verified ORF
2350,4,856696,0.0146837327426418,0.0547357321809038,0.788651317627163,YDR201W,SPC19,SGDID:S000002609,CDS,CDS,"""Essential subunit of the Dam1 complex (aka DASH complex); complex couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; also localized to nuclear side of spindle pole body""",Verified ORF
2351,4,857609,0.0064561679058864,0.0548569994179547,0.906379538207784,YDR202C,RAV2,SGDID:S000002610,CDS,CDS,"""Subunit of RAVE complex (Rav1p ; Rav2p ; Skp1p); the RAVE complex associates with the V1 domain of the vacuolar membrane (H+)-ATPase (V-ATPase) and promotes assembly and reassembly of the holoenzyme""",Verified ORF
2352,4,857970,0.146349275943737,0.0878197249655065,0.0965060790996199,YDR203W,YDR203W,SGDID:S000002611,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; almost completely overlaps ORF RAV2/YDR202C""",Dubious ORF
2353,4,858371,0.0135278629056722,0.0550494990037664,0.806026333942974,YDR204W,COQ4,SGDID:S000002612,CDS,CDS,"""Protein with a role in ubiquinone (Coenzyme Q) biosynthesis; possibly functioning in stabilization of Coq7p; located on matrix face of mitochondrial inner membrane; component of a mitochondrial ubiquinone-synthesizing complex; human homolog COQ4 can complement yeast coq4 null mutant""",Verified ORF
2354,4,861346,0.028881056632282,0.054520834559823,0.59663551491102,YDR205W,MSC2,SGDID:S000002613,CDS,CDS,"""Endoplasmic reticulum zinc transporter; part of a heterodimeric transporter with Zrg17p that transfers zinc from the cytosol to the ER lumen; member of the cation diffusion facilitator family of efflux pumps; localizes to ER and nucleus; mutations affect the cellular distribution of zinc and also confer defects in meiotic recombination between homologous chromatids""",Verified ORF
2355,4,861441,0.0234802999229602,0.0549907784121156,0.669649732561236,YDR205W,MSC2,SGDID:S000002613,CDS,CDS,"""Endoplasmic reticulum zinc transporter; part of a heterodimeric transporter with Zrg17p that transfers zinc from the cytosol to the ER lumen; member of the cation diffusion facilitator family of efflux pumps; localizes to ER and nucleus; mutations affect the cellular distribution of zinc and also confer defects in meiotic recombination between homologous chromatids""",Verified ORF
2356,4,861470,0.0057994885115868,0.0552725192229278,0.916494635295903,YDR205W,MSC2,SGDID:S000002613,CDS,CDS,"""Endoplasmic reticulum zinc transporter; part of a heterodimeric transporter with Zrg17p that transfers zinc from the cytosol to the ER lumen; member of the cation diffusion facilitator family of efflux pumps; localizes to ER and nucleus; mutations affect the cellular distribution of zinc and also confer defects in meiotic recombination between homologous chromatids""",Verified ORF
2357,4,861549,0.0477111515980882,0.0548267527519624,0.384773397739308,YDR206W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2358,4,861716,0.0103897250471567,0.0553362118173686,0.851175534330714,YDR206W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2361,4,863847,0.0195630675967125,0.0548494997897117,0.721553378251526,YDR206W,EBS1,SGDID:S000002614,CDS,CDS,"""Protein involved in translation inhibition and nonsense-mediated decay; interacts with cap binding protein Cdc33p and with Nam7p; localizes to P-bodies upon glucose starvation; mRNA abundance regulated by mRNA decay factors; EBS1 has a paralog ; EST1 ; that arose from the whole genome duplication""",Verified ORF
2362,4,863856,0.0293931706129451,0.0556225640851765,0.597526258863168,YDR206W,EBS1,SGDID:S000002614,CDS,CDS,"""Protein involved in translation inhibition and nonsense-mediated decay; interacts with cap binding protein Cdc33p and with Nam7p; localizes to P-bodies upon glucose starvation; mRNA abundance regulated by mRNA decay factors; EBS1 has a paralog ; EST1 ; that arose from the whole genome duplication""",Verified ORF
2363,4,864546,0.0099772603604461,0.0549275006726112,0.855966237767455,YDR206W,EBS1,SGDID:S000002614,CDS,CDS,"""Protein involved in translation inhibition and nonsense-mediated decay; interacts with cap binding protein Cdc33p and with Nam7p; localizes to P-bodies upon glucose starvation; mRNA abundance regulated by mRNA decay factors; EBS1 has a paralog ; EST1 ; that arose from the whole genome duplication""",Verified ORF
2366,4,865297,0.0137242099859509,0.0555567790056453,0.805028348490954,YDR207C,UME6,SGDID:S000002615,CDS,CDS,"""Rpd3L histone deacetylase complex subunit; key transcriptional regulator of early meiotic genes; involved in chromatin remodeling and transcriptional repression via DNA looping; binds URS1 upstream regulatory sequence ; represses transcription by recruiting conserved histone deacetylase Rpd3p (through co-repressor Sin3p) and chromatin-remodeling factor Isw2p; couples metabolic responses to nutritional cues with initiation and progression of meiosis""",Verified ORF
2367,4,866929,0.0180125919154454,0.0553503515446314,0.745049454445063,YDR207C,UME6,SGDID:S000002615,CDS,CDS,"""Rpd3L histone deacetylase complex subunit; key transcriptional regulator of early meiotic genes; involved in chromatin remodeling and transcriptional repression via DNA looping; binds URS1 upstream regulatory sequence ; represses transcription by recruiting conserved histone deacetylase Rpd3p (through co-repressor Sin3p) and chromatin-remodeling factor Isw2p; couples metabolic responses to nutritional cues with initiation and progression of meiosis""",Verified ORF
2368,4,867989,0.001719786639344,0.0547745819693995,0.974970254457805,YDR208W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2369,4,870200,-0.0126720942388849,0.0547748413535383,0.817177871657592,YDR208W,MSS4,SGDID:S000002616,CDS,CDS,"""Phosphatidylinositol-4-phosphate 5-kinase; involved in actin cytoskeleton organization and cell morphogenesis; multicopy suppressor of stt4 mutation""",Verified ORF
2370,4,870855,-0.0157018536591661,0.0554749289721724,0.777308908188488,YDR210W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2371,4,871120,-0.0128084552232253,0.0550799430781931,0.816251058099001,YDR209C,YDR209C,SGDID:S000002617,CDS,CDS,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YDR209C is not an essential gene; partially overlaps uncharacterized gene YDR210W""",Uncharacterized ORF
2372,4,871373,-0.0263385762990601,0.0549963340908301,0.632295527225585,YDR209C,YDR209C,SGDID:S000002617,CDS,CDS,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YDR209C is not an essential gene; partially overlaps uncharacterized gene YDR210W""",Uncharacterized ORF
2384,4,884500,-0.0228793831059222,0.054882928055968,0.677022395888648,YDR211W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2385,4,884706,-0.0340118253161577,0.0546241299688747,0.533915228701374,YDR211W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2388,4,888476,-0.0155864264824055,0.0549054486764601,0.776670620873153,YDR212W,TCP1,SGDID:S000002620,CDS,CDS,"""Alpha subunit of chaperonin-containing T-complex; complex mediates protein folding in the cytosol; involved in actin cytoskeleton maintenance; overexpression in neurons suppresses formation of pathogenic conformations of huntingtin protein""",Verified ORF
2389,4,889739,-0.0070422944654135,0.0550313765971496,0.898246602895146,YDR212W,TCP1,SGDID:S000002620,Close to 3'-UTR,Close to 3'-UTR,"""Alpha subunit of chaperonin-containing T-complex; complex mediates protein folding in the cytosol; involved in actin cytoskeleton maintenance; overexpression in neurons suppresses formation of pathogenic conformations of huntingtin protein""",Verified ORF
2390,4,889957,-0.0249981083139244,0.0553426623638077,0.651764758398044,YDR213W,UPC2,SGDID:S000002621,CDS,CDS,"""Sterol regulatory element binding protein; induces sterol biosynthetic genes ; upon sterol depletion; acts as a sterol sensor ; binding ergosterol in sterol rich conditions; relocates from intracellular membranes to perinuclear foci upon sterol depletion; redundant activator of filamentation with ECM22 ; up-regulating the expression of filamentous growth genes; contains a Zn[2]-Cys[6] binuclear cluster; UPC2 has a paralog ; ECM22 ; that arose from the whole genome duplication""",Verified ORF
2391,4,891344,-0.0246328315032077,0.05479803101912,0.653332194292654,YDR213W,UPC2,SGDID:S000002621,CDS,CDS,"""Sterol regulatory element binding protein; induces sterol biosynthetic genes ; upon sterol depletion; acts as a sterol sensor ; binding ergosterol in sterol rich conditions; relocates from intracellular membranes to perinuclear foci upon sterol depletion; redundant activator of filamentation with ECM22 ; up-regulating the expression of filamentous growth genes; contains a Zn[2]-Cys[6] binuclear cluster; UPC2 has a paralog ; ECM22 ; that arose from the whole genome duplication""",Verified ORF
2392,4,891466,-0.0199346345653184,0.0548034430225035,0.716264063963326,YDR213W,UPC2,SGDID:S000002621,CDS,CDS,"""Sterol regulatory element binding protein; induces sterol biosynthetic genes ; upon sterol depletion; acts as a sterol sensor ; binding ergosterol in sterol rich conditions; relocates from intracellular membranes to perinuclear foci upon sterol depletion; redundant activator of filamentation with ECM22 ; up-regulating the expression of filamentous growth genes; contains a Zn[2]-Cys[6] binuclear cluster; UPC2 has a paralog ; ECM22 ; that arose from the whole genome duplication""",Verified ORF
2393,4,892444,-0.010204263047937,0.0552395579913621,0.853548891519043,YDR213W,UPC2,SGDID:S000002621,CDS,CDS,"""Sterol regulatory element binding protein; induces sterol biosynthetic genes ; upon sterol depletion; acts as a sterol sensor ; binding ergosterol in sterol rich conditions; relocates from intracellular membranes to perinuclear foci upon sterol depletion; redundant activator of filamentation with ECM22 ; up-regulating the expression of filamentous growth genes; contains a Zn[2]-Cys[6] binuclear cluster; UPC2 has a paralog ; ECM22 ; that arose from the whole genome duplication""",Verified ORF
2395,4,894785,-0.0003458445204624,0.0545767682845056,0.994947542645464,YDR214W,AHA1,SGDID:S000002622,Close to 3'-UTR,Close to 3'-UTR,"""Co-chaperone that binds Hsp82p and activates its ATPase activity; plays a role in determining prion variants; similar to Hch1p; expression is regulated by stresses such as heat shock; protein abundance increases in response to DNA replication stress""",Verified ORF
2396,4,896181,-0.0332035686671421,0.0547578554720596,0.544658246281239,YDR216W,ADR1,SGDID:S000002624,CDS,CDS,"""Carbon source-responsive zinc-finger transcription factor; required for transcription of the glucose-repressed gene ADH2 ; of peroxisomal protein genes ; and of genes required for ethanol ; glycerol ; and fatty acid utilization""",Verified ORF
