SNP,Chr,Pos,Effect,SE,ERV25_PIS1_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
1522,4,91234,-0.0767691778529262,0.12591295090423,0.542452528469797,YDL206W,YDL206W,SGDID:S000002365,CDS,CDS,"""Putative protein of unknown function; YDL206W is not an essential protein""",Uncharacterized ORF
1523,4,91966,-0.127399627015209,0.127819327117559,0.319584890671194,YDL206W,YDL206W,SGDID:S000002365,CDS,CDS,"""Putative protein of unknown function; YDL206W is not an essential protein""",Uncharacterized ORF
1524,4,92317,-0.141977810156873,0.126326048413201,0.261819282809804,YDL206W,YDL206W,SGDID:S000002365,CDS,CDS,"""Putative protein of unknown function; YDL206W is not an essential protein""",Uncharacterized ORF
1525,4,94122,-0.0633943333899332,0.129087980560247,0.62366513217879,YDL204W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1526,4,95022,-0.0020498374180493,0.12907967530911,0.987338774760406,YDL204W,RTN2,SGDID:S000002363,CDS,CDS,"""Reticulon protein; involved in nuclear pore assembly and maintenance of tubular ER morphology; promotes membrane curvature; regulates the ER asymmetry-induced inheritance block during ER stress; role in ER-derived peroxisomal biogenesis; interacts with Sec6p ; Yip3p ; and Sbh1p; less abundant than RTN1; member of RTNLA (reticulon-like A) subfamily; protein increases in abundance and relocalizes to plasma membrane upon DNA replication stress""",Verified ORF
1527,4,95148,-0.0969064676826491,0.12818889387884,0.450173642846098,YDL204W,RTN2,SGDID:S000002363,CDS,CDS,"""Reticulon protein; involved in nuclear pore assembly and maintenance of tubular ER morphology; promotes membrane curvature; regulates the ER asymmetry-induced inheritance block during ER stress; role in ER-derived peroxisomal biogenesis; interacts with Sec6p ; Yip3p ; and Sbh1p; less abundant than RTN1; member of RTNLA (reticulon-like A) subfamily; protein increases in abundance and relocalizes to plasma membrane upon DNA replication stress""",Verified ORF
1528,4,95215,-0.0765770435163354,0.127687998757221,0.549077620094106,YDL204W,RTN2,SGDID:S000002363,CDS,CDS,"""Reticulon protein; involved in nuclear pore assembly and maintenance of tubular ER morphology; promotes membrane curvature; regulates the ER asymmetry-induced inheritance block during ER stress; role in ER-derived peroxisomal biogenesis; interacts with Sec6p ; Yip3p ; and Sbh1p; less abundant than RTN1; member of RTNLA (reticulon-like A) subfamily; protein increases in abundance and relocalizes to plasma membrane upon DNA replication stress""",Verified ORF
1529,4,95478,-0.0862278766713283,0.12817589937367,0.501558693753189,YDL204W,RTN2,SGDID:S000002363,CDS,CDS,"""Reticulon protein; involved in nuclear pore assembly and maintenance of tubular ER morphology; promotes membrane curvature; regulates the ER asymmetry-induced inheritance block during ER stress; role in ER-derived peroxisomal biogenesis; interacts with Sec6p ; Yip3p ; and Sbh1p; less abundant than RTN1; member of RTNLA (reticulon-like A) subfamily; protein increases in abundance and relocalizes to plasma membrane upon DNA replication stress""",Verified ORF
1530,4,96178,-0.112430161171834,0.12727118102917,0.37762650294996,YDL203C,ACK1,SGDID:S000002362,CDS,CDS,"""Protein that functions in the cell wall integrity pathway; functions upstream of Pkc1p; GFP-fusion protein expression is induced in response to the DNA-damaging agent MMS; non-tagged Ack1p is detected in purified mitochondria""",Verified ORF
1531,4,96325,0.0609131682572737,0.127844629533695,0.63403971936855,YDL203C,ACK1,SGDID:S000002362,CDS,CDS,"""Protein that functions in the cell wall integrity pathway; functions upstream of Pkc1p; GFP-fusion protein expression is induced in response to the DNA-damaging agent MMS; non-tagged Ack1p is detected in purified mitochondria""",Verified ORF
1532,4,98110,0.0890328240083297,0.127096124878932,0.48406679040931,YDL202W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1533,4,98128,0.0441308053917937,0.128600543699772,0.731680948241276,YDL202W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1534,4,98837,0.112439304987866,0.129541487573362,0.385995453709985,YDL202W,MRPL11,SGDID:S000002361,CDS,CDS,"""Mitochondrial ribosomal protein of the large subunit; localizes to vacuole in response to H2O2""",Verified ORF
1535,4,98990,0.0758100364903234,0.129194330179697,0.557719330491801,YDL202W,MRPL11,SGDID:S000002361,CDS,CDS,"""Mitochondrial ribosomal protein of the large subunit; localizes to vacuole in response to H2O2""",Verified ORF
1536,4,99543,0.0720487260629668,0.129177909095753,0.577369971814904,YDL201W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1537,4,102509,0.0654609872675013,0.12681607381631,0.606046009107262,YDL199C,YDL199C,SGDID:S000002358,CDS,CDS,"""Putative transporter; member of the sugar porter family""",Uncharacterized ORF
1538,4,102705,0.0635478976039918,0.126955943154548,0.616999233271041,YDL199C,YDL199C,SGDID:S000002358,CDS,CDS,"""Putative transporter; member of the sugar porter family""",Uncharacterized ORF
1539,4,103444,0.0579325687586153,0.127147052690259,0.648933059376662,YDL199C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1540,4,103991,0.0606708793035381,0.127143434634975,0.633526023628293,YDL198C,GGC1,SGDID:S000002357,CDS,CDS,"""Mitochondrial GTP/GDP transporter; essential for mitochondrial genome maintenance; has a role in mitochondrial iron transport; member of the mitochondrial carrier family""",Verified ORF
1541,4,105908,0.0500155865428767,0.127621885388414,0.69536529350739,YDL197C,ASF2,SGDID:S000002356,CDS,CDS,"""Anti-silencing protein; causes derepression of silent loci when overexpressed""",Verified ORF
1542,4,106371,0.0500155865428767,0.127621885388414,0.69536529350739,YDL197C,ASF2,SGDID:S000002356,CDS,CDS,"""Anti-silencing protein; causes derepression of silent loci when overexpressed""",Verified ORF
1543,4,107525,0.0686832794036762,0.127678977184321,0.590959348354192,YDL195W,SEC31,SGDID:S000002354,CDS,CDS,"""Component of the Sec13p-Sec31p complex of the COPII vesicle coat; COPII coat is required for vesicle formation in ER to Golgi transport; mutant has increased aneuploidy tolerance""",Verified ORF
1544,4,108510,0.0751016722353138,0.127219816744256,0.555347158392539,YDL195W,SEC31,SGDID:S000002354,CDS,CDS,"""Component of the Sec13p-Sec31p complex of the COPII vesicle coat; COPII coat is required for vesicle formation in ER to Golgi transport; mutant has increased aneuploidy tolerance""",Verified ORF
1545,4,108791,0.0498753350981894,0.127123030535314,0.695044459424289,YDL195W,SEC31,SGDID:S000002354,CDS,CDS,"""Component of the Sec13p-Sec31p complex of the COPII vesicle coat; COPII coat is required for vesicle formation in ER to Golgi transport; mutant has increased aneuploidy tolerance""",Verified ORF
1546,4,111205,0.0603580521666882,0.127242050707659,0.635539234966061,YDL194W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1547,4,112474,0.0603580521666882,0.127242050707659,0.635539234966061,YDL194W,SNF3,SGDID:S000002353,CDS,CDS,"""Plasma membrane low glucose sensor ; regulates glucose transport; high affinity sensor that contains 12 predicted transmembrane segments and a long C-terminal tail required for induction of hexose transporters; also senses fructose and mannose; SNF3 has a paralog ; RGT2 ; that arose from the whole genome duplication""",Verified ORF
1548,4,112969,0.0551038432460161,0.127016993220185,0.664676559514153,YDL194W,SNF3,SGDID:S000002353,CDS,CDS,"""Plasma membrane low glucose sensor ; regulates glucose transport; high affinity sensor that contains 12 predicted transmembrane segments and a long C-terminal tail required for induction of hexose transporters; also senses fructose and mannose; SNF3 has a paralog ; RGT2 ; that arose from the whole genome duplication""",Verified ORF
1549,4,114992,0.0657952135083503,0.127502550233202,0.606156128719834,YDL193W,NUS1,SGDID:S000002352,CDS,CDS,"""Forms dehydrodolichyl diphosphate synthase complex with RER2 or SRT1; tet-repressible mutant shows accumulation of hypoglycosylated forms of CPY ; suggesting that Nus1p may be involved in protein trafficking; mutations in human homolog NUS1 have been implicated in congenital scoliosis ; neurological impairment ; refractory epilepsy ; hearing deficit ; and visual impairment; human cis-prenyltransferase complex complements yeast null mutant""",Verified ORF
1550,4,115453,0.051603300621557,0.127890521537345,0.686827752779111,YDL193W,NUS1,SGDID:S000002352,CDS,CDS,"""Forms dehydrodolichyl diphosphate synthase complex with RER2 or SRT1; tet-repressible mutant shows accumulation of hypoglycosylated forms of CPY ; suggesting that Nus1p may be involved in protein trafficking; mutations in human homolog NUS1 have been implicated in congenital scoliosis ; neurological impairment ; refractory epilepsy ; hearing deficit ; and visual impairment; human cis-prenyltransferase complex complements yeast null mutant""",Verified ORF
1551,4,115541,0.0626109300792059,0.127687821477442,0.62419528246445,YDL193W,NUS1,SGDID:S000002352,CDS,CDS,"""Forms dehydrodolichyl diphosphate synthase complex with RER2 or SRT1; tet-repressible mutant shows accumulation of hypoglycosylated forms of CPY ; suggesting that Nus1p may be involved in protein trafficking; mutations in human homolog NUS1 have been implicated in congenital scoliosis ; neurological impairment ; refractory epilepsy ; hearing deficit ; and visual impairment; human cis-prenyltransferase complex complements yeast null mutant""",Verified ORF
1553,4,116782,0.0689151402879777,0.127229736111549,0.588395099535052,YDL192W,ARF1,SGDID:S000002351,CDS,CDS,"""ADP-ribosylation factor; GTPase of the Ras superfamily involved in regulation of coated vesicle formation in intracellular trafficking within the Golgi; involved in mitochondrial morphology; ARF1 has a paralog ; ARF2 ; that arose from the whole genome duplication; arf1 arf2 double null mutation is complemented by human ARF1 ; ARF4 ; ARF5 ; or ARF6""",Verified ORF
1554,4,117170,0.0653222473549051,0.127271988900348,0.60809807057375,YDL192W,ARF1,SGDID:S000002351,Close to 3'-UTR,Close to 3'-UTR,"""ADP-ribosylation factor; GTPase of the Ras superfamily involved in regulation of coated vesicle formation in intracellular trafficking within the Golgi; involved in mitochondrial morphology; ARF1 has a paralog ; ARF2 ; that arose from the whole genome duplication; arf1 arf2 double null mutation is complemented by human ARF1 ; ARF4 ; ARF5 ; or ARF6""",Verified ORF
1555,4,117432,0.0492437704760733,0.12910546852003,0.70311901402657,YDL191W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1556,4,121939,0.0520724024546245,0.129027542631914,0.68676898847683,YDL189W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1557,4,121955,0.0570668526386112,0.126740452131673,0.652795414794606,YDL189W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1558,4,122050,0.0435854429351143,0.127069401434534,0.731798853121832,YDL190C,UFD2,SGDID:S000002349,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin (Ub) chain assembly factor (E4); forms branched Ub chains on substrates destined for degradation ; catalyzing K48-linked multi-monoubiquitination of K29-linked Ub chains assembled by the Ub-ligase Ufd4p; involved in the Ub-fusion degradation pathway ; OLE membrane fluidity pathway ; stress response survival and the ERAD pathway for misfolded proteins ; where it promotes ubiquitination and transfer of ERAD substrates to Rad23p; U-box family member; homologous to human Ufd2a and Ufd2b""",Verified ORF
1559,4,122309,0.0495524027741708,0.127292148397168,0.697303088679313,YDL189W,RBS1,SGDID:S000002348,CDS,CDS,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1560,4,122365,0.0598090012365388,0.127554206519527,0.639437092267177,YDL189W,RBS1,SGDID:S000002348,CDS,CDS,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1561,4,122560,0.0554422036100936,0.126920953738836,0.662505586881418,YDL189W,RBS1,SGDID:S000002348,CDS,CDS,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1562,4,122596,0.0464011540104516,0.127160454807393,0.715402786413129,YDL189W,RBS1,SGDID:S000002348,CDS,CDS,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1563,4,122617,0.0455988409704233,0.12670507363824,0.719150790916245,YDL189W,RBS1,SGDID:S000002348,CDS,CDS,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1564,4,123193,0.0458599072251107,0.127067133684114,0.718381979271767,YDL189W,RBS1,SGDID:S000002348,CDS,CDS,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1565,4,123439,0.0533369692911768,0.127424340952746,0.675779443941709,YDL189W,RBS1,SGDID:S000002348,CDS,CDS,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1566,4,123976,0.0529460658067801,0.127485507251262,0.678166958969221,YDL188C,PPH22,SGDID:S000002347,CDS,CDS,"""Catalytic subunit of protein phosphatase 2A ; PP2A; functionally redundant with Pph21p; C-terminally methylated; forms alternate complexes with several regulatory subunits; involved in signal transduction and regulation of mitosis; protein abundance increases in response to DNA replication stress; dephosphorylates Tel1p/Mec1p-phosphorylated Cdc13p to promote telomerase release from telomeres at G2/M; PPH22 has a paralog ; PPH21 ; that arose from the whole genome duplication""",Verified ORF
