SNP,Chr,Pos,Effect,SE,SSH1_ERV25_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
548,2,406181,-0.0968406403504307,0.155063159458627,0.532687047149751,YBR081C,SPT7,SGDID:S000000285,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the SAGA transcriptional regulatory complex; involved in proper assembly of the complex; also present as a C-terminally truncated form in the SLIK/SALSA transcriptional regulatory complex""",Verified ORF
549,2,406688,-0.0541307580844297,0.154226549529027,0.725811152055599,YBR082C,UBC4,SGDID:S000000286,CDS,CDS,"""Ubiquitin-conjugating enzyme (E2); key E2 partner with Ubc1p for the anaphase-promoting complex (APC); mediates degradation of abnormal or excess proteins ; including calmodulin and histone H3; regulates levels of DNA Polymerase-{alpha} to promote efficient and accurate DNA replication; interacts with many SCF ubiquitin protein ligases; component of the cellular stress response; UBC4 has a paralog ; UBC5 ; that arose from the whole genome duplication""",Verified ORF
550,2,407621,-0.110864654363561,0.155406591068966,0.476079211839763,YBR082C,UBC4,SGDID:S000000286,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin-conjugating enzyme (E2); key E2 partner with Ubc1p for the anaphase-promoting complex (APC); mediates degradation of abnormal or excess proteins ; including calmodulin and histone H3; regulates levels of DNA Polymerase-{alpha} to promote efficient and accurate DNA replication; interacts with many SCF ubiquitin protein ligases; component of the cellular stress response; UBC4 has a paralog ; UBC5 ; that arose from the whole genome duplication""",Verified ORF
551,2,409016,-0.101438460122163,0.156983216537769,0.518586586083288,YBR083W,TEC1,SGDID:S000000287,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor targeting filamentation genes and Ty1 expression; Ste12p activation of most filamentation gene promoters depends on Tec1p and Tec1p transcriptional activity is dependent on its association with Ste12p; binds to TCS elements upstream of filamentation genes ; which are regulated by Tec1p/Ste12p/Dig1p complex; competes with Dig2p for binding to Ste12p/Dig1p; positive regulator of chronological life span; TEA/ATTS DNA-binding domain family member""",Verified ORF
552,2,410647,-0.152718950865012,0.154573005070607,0.323826767269148,YBR083W,TEC1,SGDID:S000000287,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor targeting filamentation genes and Ty1 expression; Ste12p activation of most filamentation gene promoters depends on Tec1p and Tec1p transcriptional activity is dependent on its association with Ste12p; binds to TCS elements upstream of filamentation genes ; which are regulated by Tec1p/Ste12p/Dig1p complex; competes with Dig2p for binding to Ste12p/Dig1p; positive regulator of chronological life span; TEA/ATTS DNA-binding domain family member""",Verified ORF
554,2,419803,-0.178852645635879,0.155582439408081,0.251099956860417,YBR085C-A,YBR085C-A,SGDID:S000007522,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and to the nucleus; protein abundance increases in response to DNA replication stress""",Verified ORF
555,2,419943,-0.135637178723536,0.156627281121521,0.387085515629037,YBR085C-A,YBR085C-A,SGDID:S000007522,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and to the nucleus; protein abundance increases in response to DNA replication stress""",Verified ORF
556,2,422349,-0.221809214306314,0.154419789592206,0.151773028684412,YBR086C,IST2,SGDID:S000000290,CDS,CDS,"""Cortical ER protein involved in ER-plasma membrane (PM) tethering; one of 6 proteins (Ist2 ; Scs2 ; Scs22 ; Tcb1 ; Tcb2 ; Tcb3) that connect ER to PM ; regulate PM phosphatidylinositol-4-phosphate (PI4P) levels by controlling access of Sac1 phosphatase to PI4P; required to locate Osh6 ; Osh7 in ER/PM contact site to allow phosphatidylserine transport from ER to PM; localizes to mother in small-budded cells ; to bud in medium- ; large-budded cells; mRNA transported to bud tip by actomyosin-driven process""",Verified ORF
557,2,425467,-0.143995122778476,0.154124018610961,0.35079766756146,YBR088C,POL30,SGDID:S000000292,CDS,CDS,"""Proliferating cell nuclear antigen (PCNA); functions as the sliding replication clamp for DNA polymerase delta; may function as a docking site for other proteins required for mitotic and meiotic chromosomal DNA replication and for DNA repair; PCNA ubiquitination at K164 plays a crucial role during Okazaki fragment processing""",Verified ORF
560,2,429095,-0.147753290415963,0.155028927259181,0.341207172875011,XUT_2F-177,,,Unstable transcript,XUT,ncRNA_STM,Unstable transcript
561,2,431266,-0.0756141436443373,0.155260667255736,0.626550560956659,XUT_2F-177,,,Unstable transcript,XUT,ncRNA_STM,Unstable transcript
562,2,431446,-0.0679251052521511,0.155898196360693,0.663319495069238,XUT_2F-177,,,Unstable transcript,XUT,ncRNA_STM,Unstable transcript
563,2,432524,0.0180877443196052,0.154439787609851,0.906832816959252,YBR094W,PBY1,SGDID:S000000298,CDS,CDS,"""Putative tubulin tyrosine ligase associated with P-bodies; may have a role in mRNA metabolism; yeast knockout collection strain identified as a pby1 null mutant is actually wild-type for PBY1 and deleted for mms4""",Verified ORF
564,2,434090,-0.0655953942315656,0.155826736223377,0.674047156684525,YBR094W,PBY1,SGDID:S000000298,CDS,CDS,"""Putative tubulin tyrosine ligase associated with P-bodies; may have a role in mRNA metabolism; yeast knockout collection strain identified as a pby1 null mutant is actually wild-type for PBY1 and deleted for mms4""",Verified ORF
565,2,441927,-0.124832176522046,0.154054193437912,0.418306006898171,YBR098W,MMS4,SGDID:S000000302,CDS,CDS,"""Subunit of structure-specific Mms4p-Mus81p endonuclease; cleaves branched DNA; involved in recombination ; DNA repair ; and joint molecule formation/resolution during meiotic recombination; phosphorylation of the non-catalytic subunit Mms4p by Cdc28p and Cdc5p during mitotic cell cycle activates the function of Mms4p-Mus81p""",Verified ORF
566,2,446471,-0.221850574262003,0.155640430595665,0.154923908706097,YBR102C,EXO84,SGDID:S000000306,CDS,CDS,"""Exocyst subunit with dual roles in exocytosis and spliceosome assembly; subunit of the the exocyst complex which mediates polarized targeting and tethering of post-Golgi secretory vesicles to active sites of exocytosis at the plasma membrane (PM) prior to SNARE-mediated fusion; required for exocyst assembly and targeting the complex to specific sites on the bud tip PM; associates the U1 snRNP; role in pre-mRNA splicing and prespliceosome formation; possible Cdc28 substrate""",Verified ORF
567,2,449325,-0.257842790718573,0.154566814696528,0.0961699166529312,YBR103C-A,YBR103C-A,SGDID:S000007593,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; identified by homology to related yeast""",Dubious ORF
569,2,450017,-0.310216212350673,0.153428594143427,0.0439413607529752,YBR104W,YMC2,SGDID:S000000308,CDS,CDS,"""Putative mitochondrial inner membrane transporter; proposed role in oleate metabolism and glutamate biosynthesis; member of the mitochondrial carrier (MCF) family; YMC2 has a paralog ; YMC1 ; that arose from the whole genome duplication""",Verified ORF
570,2,451779,-0.38014003604365,0.153563004360644,0.01377490426786,YBR105C,VID24,SGDID:S000000309,CDS,CDS,"""GID Complex regulatory subunit; binds GID Complex in response to glucose through interactions with complex member Vid28p; regulates fructose-1,6-bisphosphatase (FBPase) targeting to the vacuole; promotes proteasome-dependent catabolite degradation of FBPase; peripheral membrane protein located at Vid (vacuole import and degradation) vesicles""",Verified ORF
571,2,451784,-0.37608991493655,0.154154445030309,0.0151912791378987,YBR105C,VID24,SGDID:S000000309,CDS,CDS,"""GID Complex regulatory subunit; binds GID Complex in response to glucose through interactions with complex member Vid28p; regulates fructose-1,6-bisphosphatase (FBPase) targeting to the vacuole; promotes proteasome-dependent catabolite degradation of FBPase; peripheral membrane protein located at Vid (vacuole import and degradation) vesicles""",Verified ORF
572,2,453525,-0.445272094335578,0.15368070334569,0.0039977176649357,YBR106W,SND3,SGDID:S000000310,Close to 3'-UTR,Close to 3'-UTR,"""Involved in SRP-independent protein targeting to the ER; component of an alternative ER-targeting pathway partially redundant with the GET pathway that can compensate for SRP loss; preference for substrates with downstream transmembrane domains; interacts with Snd1p ; Env10p/Snd2p ; and Sec61p-translocon subunits; role in establishing nucleus-vacuole junctions (NVJs) in high glucose; targeted to the NVJ during glucose starvation to facilitate expansion; role in phosphate transport with Pho86p""",Verified ORF
573,2,453768,-0.468227143135854,0.153695234160791,0.0024897626309857,YBR106W,SND3,SGDID:S000000310,Close to 3'-UTR,Close to 3'-UTR,"""Involved in SRP-independent protein targeting to the ER; component of an alternative ER-targeting pathway partially redundant with the GET pathway that can compensate for SRP loss; preference for substrates with downstream transmembrane domains; interacts with Snd1p ; Env10p/Snd2p ; and Sec61p-translocon subunits; role in establishing nucleus-vacuole junctions (NVJs) in high glucose; targeted to the NVJ during glucose starvation to facilitate expansion; role in phosphate transport with Pho86p""",Verified ORF
574,2,454027,-0.444208782450481,0.153240207106915,0.0039804572593582,YBR107C,IML3,SGDID:S000000311,CDS,CDS,"""Outer kinetochore protein and component of the Ctf19 complex; involved in the establishment of pericentromeric cohesion during mitosis; prevents non-disjunction of sister chromatids during meiosis II; forms a stable complex with Chl4p; required for localization of Sgo1p to pericentric sites during meiosis I; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-L and fission yeast fta1""",Verified ORF
575,2,455029,-0.440070962088338,0.153356766123637,0.0043575564574282,YBR108W,AIM3,SGDID:S000000312,CDS,CDS,"""Protein that inhibits barbed-end actin filament elongation; interacts with Rvs167p; null mutant is viable and displays elevated frequency of mitochondrial genome loss""",Verified ORF
576,2,455247,-0.460990374485858,0.15267504940464,0.0027169099583466,YBR108W,AIM3,SGDID:S000000312,CDS,CDS,"""Protein that inhibits barbed-end actin filament elongation; interacts with Rvs167p; null mutant is viable and displays elevated frequency of mitochondrial genome loss""",Verified ORF
579,2,455756,-0.32651896169317,0.165218095015025,0.0489000090409361,YBR108W,AIM3,SGDID:S000000312,CDS,CDS,"""Protein that inhibits barbed-end actin filament elongation; interacts with Rvs167p; null mutant is viable and displays elevated frequency of mitochondrial genome loss""",Verified ORF
580,2,457024,-0.444632808967507,0.153962152216312,0.004116884662672,YBR108W,AIM3,SGDID:S000000312,CDS,CDS,"""Protein that inhibits barbed-end actin filament elongation; interacts with Rvs167p; null mutant is viable and displays elevated frequency of mitochondrial genome loss""",Verified ORF
581,2,457298,-0.476189464658736,0.154150832085565,0.0021667534681481,YBR108W,AIM3,SGDID:S000000312,CDS,CDS,"""Protein that inhibits barbed-end actin filament elongation; interacts with Rvs167p; null mutant is viable and displays elevated frequency of mitochondrial genome loss""",Verified ORF
582,2,460202,-0.530813489806004,0.154005049655874,0.0006358740484482,YBR110W,ALG1,SGDID:S000000314,CDS,CDS,"""Mannosyltransferase; involved in asparagine-linked glycosylation in the endoplasmic reticulum (ER); essential for viability; human homolog ALG1 complements yeast null mutant""",Verified ORF
586,2,464424,-0.531332021266075,0.153175340848161,0.0005874822165296,YBR112C,CYC8,SGDID:S000000316,CDS,CDS,"""General transcriptional co-repressor; acts together with Tup1p; also acts as part of a transcriptional co-activator complex that recruits the SWI/SNF and SAGA complexes to promoters; can form the prion [OCT+]""",Verified ORF
587,2,465824,-0.402738505804759,0.155827922527428,0.0101526330802768,YBR113W,YBR113W,SGDID:S000000317,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene CYC8""",Dubious ORF
588,2,470145,-0.422692695769853,0.153412517509657,0.0061684801857731,YBR115C,LYS2,SGDID:S000000319,CDS,CDS,"""Alpha aminoadipate reductase; catalyzes the reduction of alpha-aminoadipate to alpha-aminoadipate 6-semialdehyde ; which is the fifth step in biosynthesis of lysine; activation requires posttranslational phosphopantetheinylation by Lys5p""",Verified ORF
589,2,470686,-0.3678694904883,0.153717373216509,0.0172260390432065,YBR115C,LYS2,SGDID:S000000319,CDS,CDS,"""Alpha aminoadipate reductase; catalyzes the reduction of alpha-aminoadipate to alpha-aminoadipate 6-semialdehyde ; which is the fifth step in biosynthesis of lysine; activation requires posttranslational phosphopantetheinylation by Lys5p""",Verified ORF
590,2,471144,-0.379807298492561,0.153905089135929,0.0140681141094597,YBR115C,LYS2,SGDID:S000000319,CDS,CDS,"""Alpha aminoadipate reductase; catalyzes the reduction of alpha-aminoadipate to alpha-aminoadipate 6-semialdehyde ; which is the fifth step in biosynthesis of lysine; activation requires posttranslational phosphopantetheinylation by Lys5p""",Verified ORF
591,2,471830,-0.353739089140196,0.15363601090855,0.0218910881980979,YBR115C,LYS2,SGDID:S000000319,CDS,CDS,"""Alpha aminoadipate reductase; catalyzes the reduction of alpha-aminoadipate to alpha-aminoadipate 6-semialdehyde ; which is the fifth step in biosynthesis of lysine; activation requires posttranslational phosphopantetheinylation by Lys5p""",Verified ORF
592,2,472403,-0.371733546093118,0.153654908157253,0.0160563138667347,YBR115C,LYS2,SGDID:S000000319,CDS,CDS,"""Alpha aminoadipate reductase; catalyzes the reduction of alpha-aminoadipate to alpha-aminoadipate 6-semialdehyde ; which is the fifth step in biosynthesis of lysine; activation requires posttranslational phosphopantetheinylation by Lys5p""",Verified ORF
593,2,473668,-0.380251143235087,0.15462627031597,0.014405256030931,YBR115C,LYS2,SGDID:S000000319,CDS,CDS,"""Alpha aminoadipate reductase; catalyzes the reduction of alpha-aminoadipate to alpha-aminoadipate 6-semialdehyde ; which is the fifth step in biosynthesis of lysine; activation requires posttranslational phosphopantetheinylation by Lys5p""",Verified ORF
594,2,473888,-0.338996704896858,0.153826973083236,0.0281868126802035,YBR115C,LYS2,SGDID:S000000319,CDS,CDS,"""Alpha aminoadipate reductase; catalyzes the reduction of alpha-aminoadipate to alpha-aminoadipate 6-semialdehyde ; which is the fifth step in biosynthesis of lysine; activation requires posttranslational phosphopantetheinylation by Lys5p""",Verified ORF
