SNP,Chr,Pos,Effect,SE,PLM2_HNM1_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
1146,3,249928,0.141796733739249,0.140011560057027,0.311873155723512,YCR076C,FUB1,SGDID:S000000672,CDS,CDS,"""Proteasome-binding protein; interacts physically with multiple subunits of the 20S proteasome and genetically with genes encoding 20S core particle and 19S regulatory particle subunits; exhibits boundary activity which blocks the propagation of heterochromatic silencing; contains a PI31 proteasome regulator domain and sequence similarity with human PSMF1 ; a proteasome inhibitor; not an essential gene""",Verified ORF
1147,3,251255,0.102153442577544,0.140431059895718,0.467446163638234,YCR077C,PAT1,SGDID:S000000673,CDS,CDS,"""Deadenylation-dependent mRNA-decapping factor; also required for faithful chromosome transmission ; maintenance of rDNA locus stability ; and protection of mRNA 3'-UTRs from trimming; associated with topoisomerase II; binds to mRNAs under glucose starvation ; most often in the 3' UTR; functionally linked to Pab1p; forms cytoplasmic foci upon DNA replication stress; phosphorylation by PKA inhibits P body foci formation""",Verified ORF
1148,3,251274,0.106841426726174,0.140421177342419,0.447246208592301,YCR077C,PAT1,SGDID:S000000673,CDS,CDS,"""Deadenylation-dependent mRNA-decapping factor; also required for faithful chromosome transmission ; maintenance of rDNA locus stability ; and protection of mRNA 3'-UTRs from trimming; associated with topoisomerase II; binds to mRNAs under glucose starvation ; most often in the 3' UTR; functionally linked to Pab1p; forms cytoplasmic foci upon DNA replication stress; phosphorylation by PKA inhibits P body foci formation""",Verified ORF
1149,3,251879,0.0502844798386258,0.140415666379053,0.720473840157717,YCR077C,PAT1,SGDID:S000000673,CDS,CDS,"""Deadenylation-dependent mRNA-decapping factor; also required for faithful chromosome transmission ; maintenance of rDNA locus stability ; and protection of mRNA 3'-UTRs from trimming; associated with topoisomerase II; binds to mRNAs under glucose starvation ; most often in the 3' UTR; functionally linked to Pab1p; forms cytoplasmic foci upon DNA replication stress; phosphorylation by PKA inhibits P body foci formation""",Verified ORF
1150,3,251939,0.0734051385883129,0.140230533176721,0.600982311915985,YCR077C,PAT1,SGDID:S000000673,CDS,CDS,"""Deadenylation-dependent mRNA-decapping factor; also required for faithful chromosome transmission ; maintenance of rDNA locus stability ; and protection of mRNA 3'-UTRs from trimming; associated with topoisomerase II; binds to mRNAs under glucose starvation ; most often in the 3' UTR; functionally linked to Pab1p; forms cytoplasmic foci upon DNA replication stress; phosphorylation by PKA inhibits P body foci formation""",Verified ORF
1151,3,252801,0.110898419584703,0.140117253607551,0.429202021481797,YCR079W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1152,3,253109,0.139976810685794,0.139444370441784,0.316153795697085,YCR079W,PTC6,SGDID:S000002133,CDS,CDS,"""Mitochondrial type 2C protein phosphatase (PP2C); has similarity to mammalian PP1Ks; involved in mitophagy; null mutant is sensitive to rapamycin and has decreased phosphorylation of the Pda1 subunit of pyruvate dehydrogenase""",Verified ORF
1153,3,253118,0.130010794937495,0.139515725531231,0.352039586671053,YCR079W,PTC6,SGDID:S000002133,CDS,CDS,"""Mitochondrial type 2C protein phosphatase (PP2C); has similarity to mammalian PP1Ks; involved in mitophagy; null mutant is sensitive to rapamycin and has decreased phosphorylation of the Pda1 subunit of pyruvate dehydrogenase""",Verified ORF
1154,3,253321,0.0930505653959474,0.139731651560461,0.505895036642004,YCR079W,PTC6,SGDID:S000002133,CDS,CDS,"""Mitochondrial type 2C protein phosphatase (PP2C); has similarity to mammalian PP1Ks; involved in mitophagy; null mutant is sensitive to rapamycin and has decreased phosphorylation of the Pda1 subunit of pyruvate dehydrogenase""",Verified ORF
1155,3,253394,0.0967494436436516,0.140209360685869,0.490625230004631,YCR079W,PTC6,SGDID:S000002133,CDS,CDS,"""Mitochondrial type 2C protein phosphatase (PP2C); has similarity to mammalian PP1Ks; involved in mitophagy; null mutant is sensitive to rapamycin and has decreased phosphorylation of the Pda1 subunit of pyruvate dehydrogenase""",Verified ORF
1156,3,254361,0.154162103018207,0.140366149324157,0.272828396561464,YCR081W_NFR/NDR,,,Promoter,Promoter,,Promoter
1157,3,254926,0.151355561514208,0.140123805989777,0.280810177075478,YCR081W,SRB8,SGDID:S000000677,CDS,CDS,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation; involved in glucose repression""",Verified ORF
1158,3,256359,0.182842524890067,0.140141699722027,0.192845797709539,YCR081W,SRB8,SGDID:S000000677,CDS,CDS,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation; involved in glucose repression""",Verified ORF
1159,3,256593,0.110796596510538,0.140814404333917,0.431910975693196,YCR081W,SRB8,SGDID:S000000677,CDS,CDS,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation; involved in glucose repression""",Verified ORF
1160,3,256989,0.212172403897332,0.139759321936606,0.129877439373803,YCR081W,SRB8,SGDID:S000000677,CDS,CDS,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation; involved in glucose repression""",Verified ORF
1161,3,257462,0.174809151614567,0.139648969644088,0.211480520942868,YCR081W,SRB8,SGDID:S000000677,CDS,CDS,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation; involved in glucose repression""",Verified ORF
1162,3,258273,0.131579006524363,0.139955248460841,0.347783211858145,YCR081W,SRB8,SGDID:S000000677,CDS,CDS,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation; involved in glucose repression""",Verified ORF
1163,3,258343,0.126016683105365,0.140194833028308,0.369335561896518,YCR081W,SRB8,SGDID:S000000677,CDS,CDS,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation; involved in glucose repression""",Verified ORF
1164,3,258579,0.154065601467414,0.1400171938014,0.271936644566058,YCR081W,SRB8,SGDID:S000000677,CDS,CDS,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation; involved in glucose repression""",Verified ORF
1165,3,258768,0.195531782907293,0.140254970366371,0.164159275334952,YCR082W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1166,3,258781,0.165654141043958,0.140077979156594,0.237769505448818,YCR082W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1167,3,258828,0.177690571828595,0.139541195564194,0.203717038239276,YCR082W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1168,3,259020,0.174452387836922,0.140752929677251,0.216012343986227,YCR082W,AHC2,SGDID:S000000678,CDS,CDS,"""Component of the ADA histone acetyltransferase complex; Ahc2p and Ahc1p are unique to the ADA complex and not shared with the related SAGA and SLIK complexes; may tether Ahc1p to the complex""",Verified ORF
1169,3,259458,0.145295140155653,0.140141978018473,0.300552263063995,YCR083W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1171,3,261281,0.161082113722165,0.140041694422006,0.250822026636345,YCR084C,TUP1,SGDID:S000000680,CDS,CDS,"""General repressor of transcription ; forms complex with Cyc8p; involved in the establishment of repressive chromatin structure through interactions with histones H3 and H4 and stabilization of nucleosomes over promoters; appears to enhance expression of some genes""",Verified ORF
1172,3,262631,0.193511956520838,0.139948809683154,0.167620566392196,YCR085W_NFR/NDR,,,Promoter,Promoter,,Promoter
1173,3,265059,-0.172732908423086,0.14031949190818,0.219143444459127,YCR088W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1174,3,267625,-0.0253870122651391,0.141215764142776,0.857432649162817,YCR089W,FIG2,SGDID:S000000685,CDS,CDS,"""Cell wall adhesin ; expressed specifically during mating; may be involved in maintenance of cell wall integrity during mating; FIG2 has a paralog ; AGA1 ; that arose from the whole genome duplication""",Verified ORF
1178,3,274530,0.01948254017625,0.141778631131,0.890780954687852,YCR091W,KIN82,SGDID:S000000687,CDS,CDS,"""Putative serine/threonine protein kinase; implicated in the regulation of phospholipid asymmetry through the activation of phospholipid translocases (flippases); involved in the phosphorylation of upstream inhibitory kinase Ypk1p along with Fpk1p; has a redundant role in the cellular response to mating pheromone; KIN82 has a paralog ; FPK1 ; that arose from the whole genome duplication""",Verified ORF
1179,3,274845,0.0308188076413151,0.140458425934232,0.826452926963834,YCR091W,KIN82,SGDID:S000000687,CDS,CDS,"""Putative serine/threonine protein kinase; implicated in the regulation of phospholipid asymmetry through the activation of phospholipid translocases (flippases); involved in the phosphorylation of upstream inhibitory kinase Ypk1p along with Fpk1p; has a redundant role in the cellular response to mating pheromone; KIN82 has a paralog ; FPK1 ; that arose from the whole genome duplication""",Verified ORF
1180,3,275765,0.046683591220497,0.141367754889327,0.741423584728117,YCR091W,KIN82,SGDID:S000000687,CDS,CDS,"""Putative serine/threonine protein kinase; implicated in the regulation of phospholipid asymmetry through the activation of phospholipid translocases (flippases); involved in the phosphorylation of upstream inhibitory kinase Ypk1p along with Fpk1p; has a redundant role in the cellular response to mating pheromone; KIN82 has a paralog ; FPK1 ; that arose from the whole genome duplication""",Verified ORF
1181,3,278462,0.0598770106510117,0.141360513254857,0.672132565647857,YCR092C,MSH3,SGDID:S000000688,CDS,CDS,"""Mismatch repair protein; forms dimers with Msh2p that mediate repair of insertion or deletion mutations and removal of nonhomologous DNA ends ; contains a PCNA (Pol30p) binding motif required for genome stability""",Verified ORF
1182,3,278675,0.019494384050709,0.141658020422816,0.890622516037695,YCR092C,MSH3,SGDID:S000000688,CDS,CDS,"""Mismatch repair protein; forms dimers with Msh2p that mediate repair of insertion or deletion mutations and removal of nonhomologous DNA ends ; contains a PCNA (Pol30p) binding motif required for genome stability""",Verified ORF
1183,3,278791,0.0154065972959679,0.142527729480364,0.913981400838391,YCR092C,MSH3,SGDID:S000000688,CDS,CDS,"""Mismatch repair protein; forms dimers with Msh2p that mediate repair of insertion or deletion mutations and removal of nonhomologous DNA ends ; contains a PCNA (Pol30p) binding motif required for genome stability""",Verified ORF
1184,3,282537,0.0786545528366427,0.14401404182236,0.585301708720802,YCR093W,CDC39,SGDID:S000000689,CDS,CDS,"""Subunit of the CCR4-NOT1 core complex; this complex has multiple roles in the regulation of mRNA levels including regulation of transcription and destabilization of mRNA by deadenylation; basal transcription factor that increases initiation and elongation; activates the ATPase activity of Dhh1p ; resulting in processing body disassembly""",Verified ORF
1185,3,284743,0.0287831919791749,0.142220193571997,0.839732574968857,YCR093W,CDC39,SGDID:S000000689,CDS,CDS,"""Subunit of the CCR4-NOT1 core complex; this complex has multiple roles in the regulation of mRNA levels including regulation of transcription and destabilization of mRNA by deadenylation; basal transcription factor that increases initiation and elongation; activates the ATPase activity of Dhh1p ; resulting in processing body disassembly""",Verified ORF
1186,3,285299,0.0088570988870493,0.142703714348144,0.950545119897004,YCR093W,CDC39,SGDID:S000000689,CDS,CDS,"""Subunit of the CCR4-NOT1 core complex; this complex has multiple roles in the regulation of mRNA levels including regulation of transcription and destabilization of mRNA by deadenylation; basal transcription factor that increases initiation and elongation; activates the ATPase activity of Dhh1p ; resulting in processing body disassembly""",Verified ORF
1187,3,285659,0.0417560018094252,0.143456854904716,0.771168649582792,YCR093W,CDC39,SGDID:S000000689,CDS,CDS,"""Subunit of the CCR4-NOT1 core complex; this complex has multiple roles in the regulation of mRNA levels including regulation of transcription and destabilization of mRNA by deadenylation; basal transcription factor that increases initiation and elongation; activates the ATPase activity of Dhh1p ; resulting in processing body disassembly""",Verified ORF
1191,3,289803,-0.0023950129456951,0.142381881388571,0.986588878786584,YCR095C,OCA4,SGDID:S000000691,Close to 3'-UTR,Close to 3'-UTR,"""Cytoplasmic protein required for replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts""",Uncharacterized ORF
1192,3,289856,-0.0244140478164668,0.142281756495998,0.863858626223411,YCR095C,OCA4,SGDID:S000000691,Close to 3'-UTR,Close to 3'-UTR,"""Cytoplasmic protein required for replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts""",Uncharacterized ORF
1193,3,289942,-0.0244140478164668,0.142281756495998,0.863858626223411,YCR095C,OCA4,SGDID:S000000691,Close to 3'-UTR,Close to 3'-UTR,"""Cytoplasmic protein required for replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts""",Uncharacterized ORF
1194,3,290417,0.0253937955948473,0.143646804121826,0.859783053205608,YCR095W-A,YCR095W-A,SGDID:S000029724,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
1195,3,290527,-0.0151111530203558,0.145202042218272,0.917173028471765,YCR095W-A,YCR095W-A,SGDID:S000029724,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
1196,3,290957,0.0802715176269313,0.143960834914103,0.577475920678928,C:289798-291372,,,Intergenic region,Intergenic region,between YCR095W-A and YCRWdelta12,Intergenic region
