SNP,Chr,Pos,Effect,SE,ALO1_UIP4_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
2128,4,621613,-0.227317493259573,0.174561258791709,0.193689561827056,SUT473_NFR/NDR,,,Promoter,Promoter,,Promoter
2132,4,622259,-0.129539580559977,0.173826632630754,0.456632891260188,YDR089W,VTC5,SGDID:S000002496,CDS,CDS,"""Novel subunit of the vacuolar transporter chaperone complex; vacuolar transmembrane protein that regulates biosynthesis of polyphosphate; deletion reduces and overexpression increases polyP accumulation; SPX domain (Syg1 ; Pho81 ; Xpr1)-containing protein involved in phosphate homeostasis; relocalizes from vacuole to cytoplasm upon DNA replication stress""",Verified ORF
2133,4,622563,-0.0462396950377352,0.1707732068437,0.786728735100805,YDR089W,VTC5,SGDID:S000002496,CDS,CDS,"""Novel subunit of the vacuolar transporter chaperone complex; vacuolar transmembrane protein that regulates biosynthesis of polyphosphate; deletion reduces and overexpression increases polyP accumulation; SPX domain (Syg1 ; Pho81 ; Xpr1)-containing protein involved in phosphate homeostasis; relocalizes from vacuole to cytoplasm upon DNA replication stress""",Verified ORF
2134,4,623642,-0.0969943728594888,0.171487990715449,0.572022021896264,YDR089W,VTC5,SGDID:S000002496,CDS,CDS,"""Novel subunit of the vacuolar transporter chaperone complex; vacuolar transmembrane protein that regulates biosynthesis of polyphosphate; deletion reduces and overexpression increases polyP accumulation; SPX domain (Syg1 ; Pho81 ; Xpr1)-containing protein involved in phosphate homeostasis; relocalizes from vacuole to cytoplasm upon DNA replication stress""",Verified ORF
2135,4,624555,-0.0880949879632249,0.171254846907838,0.607288156447246,YDR089W,VTC5,SGDID:S000002496,CDS,CDS,"""Novel subunit of the vacuolar transporter chaperone complex; vacuolar transmembrane protein that regulates biosynthesis of polyphosphate; deletion reduces and overexpression increases polyP accumulation; SPX domain (Syg1 ; Pho81 ; Xpr1)-containing protein involved in phosphate homeostasis; relocalizes from vacuole to cytoplasm upon DNA replication stress""",Verified ORF
2138,4,629973,-0.0023440261145543,0.171564260519736,0.989106822975801,YDR092W,UBC13,SGDID:S000002499,Close to 3'-UTR,Close to 3'-UTR,"""E2 ubiquitin-conjugating enzyme; involved in the error-free DNA postreplication repair pathway; interacts with Mms2p to assemble ubiquitin chains at the Ub Lys-63 residue; DNA damage triggers redistribution from the cytoplasm to the nucleus""",Verified ORF
2140,4,631409,-0.041067970819564,0.17232605914208,0.811774679384464,YDR093W,DNF2,SGDID:S000002500,CDS,CDS,"""Aminophospholipid translocase (flippase); type 4 P-type ATPase; involved in phospholipid translocation ; contributing to endocytosis ; protein transport ; and cellular polarization; localizes primarily to the plasma membrane; localizes to the shmoo tip where it has a redundant role in the cellular response to mating pheromone; DNF2 has a paralog ; DNF1 ; that arose from the whole genome duplication""",Verified ORF
2141,4,636237,0.033802850507863,0.17234305961828,0.844615799321958,YDR095C,YDR095C,SGDID:S000002502,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
2142,4,636347,0.070288188143511,0.172253385334925,0.683483524362253,YDR095C,YDR095C,SGDID:S000002502,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
2143,4,636391,0.0643597214633252,0.173123318044752,0.710297191786946,YDR095C,YDR095C,SGDID:S000002502,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
2144,4,636810,-0.0063806764903023,0.172435711759321,0.970503355134812,YDR093W,DNF2,SGDID:S000002500,Close to 3'-UTR,Close to 3'-UTR,"""Aminophospholipid translocase (flippase); type 4 P-type ATPase; involved in phospholipid translocation ; contributing to endocytosis ; protein transport ; and cellular polarization; localizes primarily to the plasma membrane; localizes to the shmoo tip where it has a redundant role in the cellular response to mating pheromone; DNF2 has a paralog ; DNF1 ; that arose from the whole genome duplication""",Verified ORF
2145,4,636879,0.0097234529385338,0.172523176705532,0.955086692850928,YDR093W,DNF2,SGDID:S000002500,Close to 3'-UTR,Close to 3'-UTR,"""Aminophospholipid translocase (flippase); type 4 P-type ATPase; involved in phospholipid translocation ; contributing to endocytosis ; protein transport ; and cellular polarization; localizes primarily to the plasma membrane; localizes to the shmoo tip where it has a redundant role in the cellular response to mating pheromone; DNF2 has a paralog ; DNF1 ; that arose from the whole genome duplication""",Verified ORF
2147,4,638340,0.009997439675452,0.173849510306925,0.954174436140822,YDR096W,GIS1,SGDID:S000002503,CDS,CDS,"""Histone demethylase and transcription factor; regulates genes during nutrient limitation; activity modulated by proteasome-mediated proteolysis; has JmjC and JmjN domain in N-terminus that interact ; promoting stability and proper transcriptional activity; contains two transactivating domains downstream of Jmj domains and a C-terminal DNA binding domain; relocalizes to the cytosol in response to hypoxia; GIS1 has a paralog ; RPH1 ; that arose from the whole genome duplication""",Verified ORF
2148,4,639037,-0.0086311034737426,0.173768329132174,0.960413315180553,YDR096W,GIS1,SGDID:S000002503,CDS,CDS,"""Histone demethylase and transcription factor; regulates genes during nutrient limitation; activity modulated by proteasome-mediated proteolysis; has JmjC and JmjN domain in N-terminus that interact ; promoting stability and proper transcriptional activity; contains two transactivating domains downstream of Jmj domains and a C-terminal DNA binding domain; relocalizes to the cytosol in response to hypoxia; GIS1 has a paralog ; RPH1 ; that arose from the whole genome duplication""",Verified ORF
2149,4,641585,-0.0044718832004571,0.172398248677701,0.979320441993841,YDR097C,MSH6,SGDID:S000002504,CDS,CDS,"""Protein required for mismatch repair in mitosis and meiosis; forms a complex with Msh2p to repair both single-base & insertion-deletion mispairs; also involved in interstrand cross-link repair; potentially phosphorylated by Cdc28p; contains PIP motif that binds PCNA (Pol30p) and Rev1p""",Verified ORF
2150,4,641978,0.014320568959352,0.171901434055739,0.933654764752071,YDR097C,MSH6,SGDID:S000002504,CDS,CDS,"""Protein required for mismatch repair in mitosis and meiosis; forms a complex with Msh2p to repair both single-base & insertion-deletion mispairs; also involved in interstrand cross-link repair; potentially phosphorylated by Cdc28p; contains PIP motif that binds PCNA (Pol30p) and Rev1p""",Verified ORF
2151,4,642192,-0.0182640528453861,0.172087170119353,0.915537459652428,YDR097C,MSH6,SGDID:S000002504,CDS,CDS,"""Protein required for mismatch repair in mitosis and meiosis; forms a complex with Msh2p to repair both single-base & insertion-deletion mispairs; also involved in interstrand cross-link repair; potentially phosphorylated by Cdc28p; contains PIP motif that binds PCNA (Pol30p) and Rev1p""",Verified ORF
2152,4,643795,-0.021043139326629,0.172053018337416,0.902726173281605,YDR097C,MSH6,SGDID:S000002504,CDS,CDS,"""Protein required for mismatch repair in mitosis and meiosis; forms a complex with Msh2p to repair both single-base & insertion-deletion mispairs; also involved in interstrand cross-link repair; potentially phosphorylated by Cdc28p; contains PIP motif that binds PCNA (Pol30p) and Rev1p""",Verified ORF
2153,4,644586,-0.0315862966620342,0.17135865399763,0.853861543254164,YDR098C,GRX3,SGDID:S000002505,CDS,CDS,"""Glutathione-dependent oxidoreductase; hydroperoxide and superoxide-radical responsive monothiol glutaredoxin subfamily member with Grx4p and Grx5p; redundantly protects cells from oxidative damage along with GRX4 and GRX5; with Grx4p ; promotes the dissociation of Aft1p from iron regulon gene promoters and subsequent nuclear export in iron-replete conditions ; regulating iron homeostasis; involved with Grx4p in the deglutathionylation of Sir2p ; restoring deacetylase activity after disulfide stress""",Verified ORF
2154,4,645245,-0.0489229130647088,0.170955655418306,0.774913400860593,tQ(UUG)D2_NFR/NDR,,,Promoter,Promoter,,Promoter
2157,4,657631,-0.1621493221559,0.171050870584739,0.343798491013399,YDR103W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2158,4,660338,-0.159760394739468,0.172084049541962,0.353841826406882,YDR103W,STE5,SGDID:S000002510,CDS,CDS,"""Pheromone-responsive MAPK scaffold protein; couples activation of the G-protein-coupled pheromone receptor to MAPK activation; intramolecular interaction of PH and VWA domains blocks activation of assembled signaling cascade components (Ste11p ; Ste7p and Fus3p) under basal conditions; Gbeta-gamma (Ste4p-Ste18p)-dependent docking at the plasma membrane and binding of PI(4,5)P2 by the PH domain relieves autoinhibition ; resulting in pheromone-dependent pathway activation""",Verified ORF
2159,4,663656,-0.121893674716747,0.17105946505941,0.47657598872026,YDR104C,SPO71,SGDID:S000002511,CDS,CDS,"""Meiosis-specific protein required for prospore membrane morphogenesis; localizes to the prospore membrane (PSM) during sporulation; required for PSM elongation and closure; genetically antagonistic to SPO1; recruits Vps13p to the PSM during sporulation; interacts and functions cooperatively with Spo73p; mutants have defects in the PSM ; aberrant spore wall formation and reduced PtdIns-phosphate pools in the PSM; contains three PH-like domains""",Verified ORF
2160,4,664068,-0.243888254085731,0.174836339201343,0.163907473029322,YDR104C,SPO71,SGDID:S000002511,CDS,CDS,"""Meiosis-specific protein required for prospore membrane morphogenesis; localizes to the prospore membrane (PSM) during sporulation; required for PSM elongation and closure; genetically antagonistic to SPO1; recruits Vps13p to the PSM during sporulation; interacts and functions cooperatively with Spo73p; mutants have defects in the PSM ; aberrant spore wall formation and reduced PtdIns-phosphate pools in the PSM; contains three PH-like domains""",Verified ORF
2161,4,664414,-0.177509057612354,0.172328031705135,0.303684784696898,YDR104C,SPO71,SGDID:S000002511,CDS,CDS,"""Meiosis-specific protein required for prospore membrane morphogenesis; localizes to the prospore membrane (PSM) during sporulation; required for PSM elongation and closure; genetically antagonistic to SPO1; recruits Vps13p to the PSM during sporulation; interacts and functions cooperatively with Spo73p; mutants have defects in the PSM ; aberrant spore wall formation and reduced PtdIns-phosphate pools in the PSM; contains three PH-like domains""",Verified ORF
2162,4,664456,-0.17925325239436,0.172513642846732,0.299484707849208,YDR104C,SPO71,SGDID:S000002511,CDS,CDS,"""Meiosis-specific protein required for prospore membrane morphogenesis; localizes to the prospore membrane (PSM) during sporulation; required for PSM elongation and closure; genetically antagonistic to SPO1; recruits Vps13p to the PSM during sporulation; interacts and functions cooperatively with Spo73p; mutants have defects in the PSM ; aberrant spore wall formation and reduced PtdIns-phosphate pools in the PSM; contains three PH-like domains""",Verified ORF
2163,4,665001,-0.183641703374443,0.172811869419744,0.288658815751958,YDR104C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2166,4,667986,-0.109474367153526,0.172515021285586,0.526114235924775,YDRWsigma2_NFR/NDR,,,Promoter,Promoter,,Promoter
2167,4,667994,-0.0632083672483008,0.172865274288543,0.714844495553414,YDRWsigma2_NFR/NDR,,,Promoter,Promoter,,Promoter
2168,4,668101,-0.069775051602914,0.171254153133218,0.683934996743089,YDRWsigma2,YDRWsigma2,SGDID:S000006856,Other features,LTR,"""Ty3 LTR""",long_terminal_repeat
2169,4,668118,-0.154104616065975,0.172203186240021,0.371450371609194,YDRWsigma2,YDRWsigma2,SGDID:S000006856,Other features,LTR,"""Ty3 LTR""",long_terminal_repeat
2177,4,671424,-0.0959225819135614,0.171708563382869,0.576764358773337,YDR108W,TRS85,SGDID:S000002515,CDS,CDS,"""Component of transport protein particle (TRAPP) complex III; TRAPPIII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating endosome-Golgi traffic and required for membrane expansion during autophagy and the CVT pathway; directs Ypt1p to the PAS; late post-replication meiotic role""",Verified ORF
2179,4,672752,-0.0993482931732288,0.174686260059467,0.569905000448041,YDR108W,TRS85,SGDID:S000002515,CDS,CDS,"""Component of transport protein particle (TRAPP) complex III; TRAPPIII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating endosome-Golgi traffic and required for membrane expansion during autophagy and the CVT pathway; directs Ypt1p to the PAS; late post-replication meiotic role""",Verified ORF
2180,4,672865,-0.0943371638821863,0.172266762470364,0.584297179437408,YDR108W,TRS85,SGDID:S000002515,CDS,CDS,"""Component of transport protein particle (TRAPP) complex III; TRAPPIII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating endosome-Golgi traffic and required for membrane expansion during autophagy and the CVT pathway; directs Ypt1p to the PAS; late post-replication meiotic role""",Verified ORF
2181,4,673119,-0.111121969509643,0.175903548173098,0.527978067966102,YDR108W,TRS85,SGDID:S000002515,CDS,CDS,"""Component of transport protein particle (TRAPP) complex III; TRAPPIII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating endosome-Golgi traffic and required for membrane expansion during autophagy and the CVT pathway; directs Ypt1p to the PAS; late post-replication meiotic role""",Verified ORF
2182,4,674432,-0.0401588253697462,0.173950183683331,0.817554248415395,YDR109C,YDR109C,SGDID:S000002516,CDS,CDS,"""D-ribulokinase; carbohydrate kinase that specifically converts D-ribulose to D-ribulose 5-phosphate during pentose metabolism; null mutant accumulates D-ribulose and the precursor ribitol; proposed to function as a D-ribulose metabolic repair enzyme; member of the FGGY family of carbohydrate kinases; human homolog ; FGGY ; is involved in both D-ribulose and ribitol metabolism; human FGGY has been linked to both sporadic amyotrophic lateral sclerosis and bipolar disorder""",Verified ORF
2183,4,675810,-0.136236539485848,0.172503032664995,0.430196273554882,YDR109C,YDR109C,SGDID:S000002516,Close to 3'-UTR,Close to 3'-UTR,"""D-ribulokinase; carbohydrate kinase that specifically converts D-ribulose to D-ribulose 5-phosphate during pentose metabolism; null mutant accumulates D-ribulose and the precursor ribitol; proposed to function as a D-ribulose metabolic repair enzyme; member of the FGGY family of carbohydrate kinases; human homolog ; FGGY ; is involved in both D-ribulose and ribitol metabolism; human FGGY has been linked to both sporadic amyotrophic lateral sclerosis and bipolar disorder""",Verified ORF
