SNP,Chr,Pos,Effect,SE,SNA4_VAC8_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4134,7,247290,-0.0938137023571379,0.12380925009887,0.449119516793871,YGL139W,FLC3,SGDID:S000003107,CDS,CDS,"""Putative FAD transporter ; similar to Flc1p and Flc2p; localized to the ER; FLC3 has a paralog ; FLC1 ; that arose from the whole genome duplication""",Verified ORF
4135,7,247666,-0.0570102788877378,0.123977338237178,0.645911033689653,YGL139W,FLC3,SGDID:S000003107,CDS,CDS,"""Putative FAD transporter ; similar to Flc1p and Flc2p; localized to the ER; FLC3 has a paralog ; FLC1 ; that arose from the whole genome duplication""",Verified ORF
4136,7,249982,-0.117254999146572,0.124290911932477,0.346125863234991,YGL138C,YGL138C,SGDID:S000003106,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; has no significant sequence similarity to any known protein""",Uncharacterized ORF
4137,7,250183,-0.0660461967664443,0.126261388102889,0.601239102867466,YGL138C,YGL138C,SGDID:S000003106,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; has no significant sequence similarity to any known protein""",Uncharacterized ORF
4138,7,250680,-0.0717214376069579,0.124098607475103,0.563673713881525,YGL137W,SEC27,SGDID:S000003105,Close to 3'-UTR,Close to 3'-UTR,"""Essential beta'-coat protein of the COPI coatomer; involved in ER-to-Golgi and Golgi-to-ER transport; contains WD40 domains that mediate cargo selective interactions; 45% sequence identity to mammalian beta'-COP""",Verified ORF
4139,7,255972,-0.0740478158076739,0.123256358207558,0.548383616601568,YGL134W,PCL10,SGDID:S000003102,CDS,CDS,"""Pho85p cyclin; recruits ; activates ; and targets Pho85p cyclin-dependent protein kinase to its substrate; PCL10 has a paralog ; PCL8 ; that arose from the whole genome duplication""",Verified ORF
4143,7,260913,-0.0682798715916568,0.12452062071963,0.583803779734401,YGL133W,ITC1,SGDID:S000003101,CDS,CDS,"""Subunit of ATP-dependent Isw2p-Itc1p chromatin remodeling complex; required for repression of a-specific genes ; repression of early meiotic genes during mitotic growth ; and repression of INO1; similar to mammalian Acf1p ; the regulatory subunit of the mammalian ATP-utilizing chromatin assembly and modifying factor (ACF) complex; ITC1 has a paralog ; YPL216W ; that arose from the whole genome duplication""",Verified ORF
4144,7,266540,-0.0929502749722928,0.125102134774933,0.457978807682758,YGL130W,CEG1,SGDID:S000003098,CDS,CDS,"""Guanylyltransferase involved in mRNA 5' capping; subunit of mRNA capping enzyme ; which is a heterotetramer composed of two molecules of Ceg1p and a homodimer of Cet1p ; the mRNA 5'-triphosphatase subunit; nuclear import of Ceg1p requires interaction with Cet1p; mammalian capping enzyme is a single bifunctional polypeptide; human homolog RNGTT can complement yeast ceg1 null mutant""",Verified ORF
4145,7,267569,-0.0767918983126202,0.123087119050184,0.533107706164662,YGL130W,CEG1,SGDID:S000003098,Close to 3'-UTR,Close to 3'-UTR,"""Guanylyltransferase involved in mRNA 5' capping; subunit of mRNA capping enzyme ; which is a heterotetramer composed of two molecules of Ceg1p and a homodimer of Cet1p ; the mRNA 5'-triphosphatase subunit; nuclear import of Ceg1p requires interaction with Cet1p; mammalian capping enzyme is a single bifunctional polypeptide; human homolog RNGTT can complement yeast ceg1 null mutant""",Verified ORF
4146,7,272144,-0.0718717842819571,0.123445826523294,0.560794772473171,YGL125W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4147,7,272225,-0.0949889708758094,0.123908373850343,0.443827843292045,YGL125W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4148,7,272227,-0.0985117066789455,0.124308761832022,0.428615454178671,YGL125W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4151,7,275338,0.0764231821869258,0.122889895148102,0.534419995081034,YGL124C,MON1,SGDID:S000003092,CDS,CDS,"""Subunit of a heterodimeric guanine nucleotide exchange factor (GEF); subunit of the Mon1-Ccz1 GEF complex which stimulates nucleotide exchange and activation of Ypt7p ; a Rab family GTPase involved in membrane tethering and fusion events at the late endosome and vacuole; GEF activity is stimulated by membrane association and anionic phospholipids; role in localizing Ypt7p to the vacuolar membrane; required for autophagy ; the CVT pathway and mitophagy; potential Cdc28 substrate""",Verified ORF
4152,7,276571,0.092618761236595,0.123457951435898,0.453631029123069,YGL124C,MON1,SGDID:S000003092,CDS,CDS,"""Subunit of a heterodimeric guanine nucleotide exchange factor (GEF); subunit of the Mon1-Ccz1 GEF complex which stimulates nucleotide exchange and activation of Ypt7p ; a Rab family GTPase involved in membrane tethering and fusion events at the late endosome and vacuole; GEF activity is stimulated by membrane association and anionic phospholipids; role in localizing Ypt7p to the vacuolar membrane; required for autophagy ; the CVT pathway and mitophagy; potential Cdc28 substrate""",Verified ORF
4154,7,283774,0.161473603464201,0.122690578064868,0.188993004097821,YGL120C,PRP43,SGDID:S000003088,CDS,CDS,"""RNA helicase in the DEAH-box family; functions in both RNA polymerase I and polymerase II transcript metabolism; catalyzes removal of U2 ; U5 ; and U6 snRNPs from the postsplicing lariat-intron ribonucleoprotein complex; required for efficient biogenesis of both small- and large-subunit rRNAs; acts with Sqs1p to promote 20S to 18S rRNA processing catalyzed by endonuclease Nob1p""",Verified ORF
4155,7,284360,0.107093199258574,0.123441567607663,0.386223590050069,YGL119W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4156,7,284441,0.144011023851314,0.122787248165913,0.241646794466086,YGL120C,PRP43,SGDID:S000003088,Close to 3'-UTR,Close to 3'-UTR,"""RNA helicase in the DEAH-box family; functions in both RNA polymerase I and polymerase II transcript metabolism; catalyzes removal of U2 ; U5 ; and U6 snRNPs from the postsplicing lariat-intron ribonucleoprotein complex; required for efficient biogenesis of both small- and large-subunit rRNAs; acts with Sqs1p to promote 20S to 18S rRNA processing catalyzed by endonuclease Nob1p""",Verified ORF
4157,7,293925,0.119978619210302,0.122928706385294,0.32973201311546,YGL114W,YGL114W,SGDID:S000003082,CDS,CDS,"""Putative protein of unknown function; predicted member of the oligopeptide transporter (OPT) family of membrane transporters""",Uncharacterized ORF
4158,7,295079,0.199991411528829,0.122594225987332,0.103712887425143,YGL114W,YGL114W,SGDID:S000003082,CDS,CDS,"""Putative protein of unknown function; predicted member of the oligopeptide transporter (OPT) family of membrane transporters""",Uncharacterized ORF
4159,7,300508,0.208689815163154,0.12273647551411,0.0899537833935569,YGL111W,NSA1,SGDID:S000003079,CDS,CDS,"""Constituent of 66S pre-ribosomal particles; involved in 60S ribosomal subunit biogenesis""",Verified ORF
4160,7,301066,0.216505215731665,0.123070322257961,0.0794099749508696,YGL111W,NSA1,SGDID:S000003079,CDS,CDS,"""Constituent of 66S pre-ribosomal particles; involved in 60S ribosomal subunit biogenesis""",Verified ORF
4165,7,307361,0.205889804282721,0.124197387845158,0.0982537164283194,YGL105W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4166,7,308037,0.221740650846038,0.122322157125769,0.0707182507865707,YGL105W,ARC1,SGDID:S000003073,CDS,CDS,"""Protein that binds tRNA and methionyl- and glutamyl-tRNA synthetases; involved in tRNA delivery ; stimulating catalysis ; and ensuring localization; also binds quadruplex nucleic acids; protein abundance increases in response to DNA replication stress; methionyl-tRNA synthetase is Mes1p; glutamyl-tRNA synthetase is Gus1p""",Verified ORF
4167,7,315634,0.21888895692564,0.122670413969964,0.0752229158523298,YGL099W,LSG1,SGDID:S000003067,CDS,CDS,"""Putative GTPase involved in 60S ribosomal subunit biogenesis; required for the release of Nmd3p from 60S subunits in the cytoplasm""",Verified ORF
4168,7,316663,0.215493834695452,0.122373275760436,0.0791118146061217,snR82_NFR/NDR,,,Promoter,Promoter,,Promoter
4170,7,320913,0.272779018179873,0.122547712880114,0.0266517891301842,YGL097W,SRM1,SGDID:S000003065,Close to 3'-UTR,Close to 3'-UTR,"""Nucleotide exchange factor for Gsp1p; localizes to the nucleus ; required for nucleocytoplasmic trafficking of macromolecules; suppressor of the pheromone response pathway; potentially phosphorylated by Cdc28p; human homolog of the RAN GEF ; RCC1 ; can complement a temperature sensitive point mutant""",Verified ORF
4171,7,321449,0.2849491472052,0.121622533443154,0.0196893647258287,YGL097W,SRM1,SGDID:S000003065,Close to 3'-UTR,Close to 3'-UTR,"""Nucleotide exchange factor for Gsp1p; localizes to the nucleus ; required for nucleocytoplasmic trafficking of macromolecules; suppressor of the pheromone response pathway; potentially phosphorylated by Cdc28p; human homolog of the RAN GEF ; RCC1 ; can complement a temperature sensitive point mutant""",Verified ORF
4174,7,321718,0.27980974349345,0.12184100044231,0.0222315326857238,YGL097W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4176,7,323123,0.211051449371787,0.122606306857342,0.0860588951914431,YGL097W,SRM1,SGDID:S000003065,CDS,CDS,"""Nucleotide exchange factor for Gsp1p; localizes to the nucleus ; required for nucleocytoplasmic trafficking of macromolecules; suppressor of the pheromone response pathway; potentially phosphorylated by Cdc28p; human homolog of the RAN GEF ; RCC1 ; can complement a temperature sensitive point mutant""",Verified ORF
4177,7,323836,0.1883187053688,0.123655797649338,0.128672371334526,YGL097W,SRM1,SGDID:S000003065,Close to 3'-UTR,Close to 3'-UTR,"""Nucleotide exchange factor for Gsp1p; localizes to the nucleus ; required for nucleocytoplasmic trafficking of macromolecules; suppressor of the pheromone response pathway; potentially phosphorylated by Cdc28p; human homolog of the RAN GEF ; RCC1 ; can complement a temperature sensitive point mutant""",Verified ORF
4178,7,323883,0.195654970505284,0.12223739928916,0.110356826548386,YGL097W,SRM1,SGDID:S000003065,Close to 3'-UTR,Close to 3'-UTR,"""Nucleotide exchange factor for Gsp1p; localizes to the nucleus ; required for nucleocytoplasmic trafficking of macromolecules; suppressor of the pheromone response pathway; potentially phosphorylated by Cdc28p; human homolog of the RAN GEF ; RCC1 ; can complement a temperature sensitive point mutant""",Verified ORF
4179,7,323971,0.178588864839349,0.122852290105671,0.146921359597386,YGL097W,SRM1,SGDID:S000003065,Close to 3'-UTR,Close to 3'-UTR,"""Nucleotide exchange factor for Gsp1p; localizes to the nucleus ; required for nucleocytoplasmic trafficking of macromolecules; suppressor of the pheromone response pathway; potentially phosphorylated by Cdc28p; human homolog of the RAN GEF ; RCC1 ; can complement a temperature sensitive point mutant""",Verified ORF
4180,7,324357,0.180804092789652,0.122457385780946,0.140710492632669,YGL096W,TOS8,SGDID:S000003064,Close to 3'-UTR,Close to 3'-UTR,"""Homeodomain-containing protein and putative transcription factor; found associated with chromatin; target of SBF transcription factor; induced during meiosis and under cell-damaging conditions; TOS8 has a paralog ; CUP9 ; that arose from the whole genome duplication""",Verified ORF
4181,7,324640,0.1638039620744,0.122408723404563,0.181701607538866,YGL096W,TOS8,SGDID:S000003064,Close to 3'-UTR,Close to 3'-UTR,"""Homeodomain-containing protein and putative transcription factor; found associated with chromatin; target of SBF transcription factor; induced during meiosis and under cell-damaging conditions; TOS8 has a paralog ; CUP9 ; that arose from the whole genome duplication""",Verified ORF
4183,7,326640,0.171791822063289,0.122616748631495,0.162078525764128,YGL096W,TOS8,SGDID:S000003064,Close to 3'-UTR,Close to 3'-UTR,"""Homeodomain-containing protein and putative transcription factor; found associated with chromatin; target of SBF transcription factor; induced during meiosis and under cell-damaging conditions; TOS8 has a paralog ; CUP9 ; that arose from the whole genome duplication""",Verified ORF
4184,7,329449,0.195825792424918,0.12291354484916,0.112010438839505,YGL095C,VPS45,SGDID:S000003063,CDS,CDS,"""Protein of the Sec1p/Munc-18 family; essential for vacuolar protein sorting; required for the function of Pep12p and the early endosome/late Golgi SNARE Tlg2p; essential for fusion of Golgi-derived vesicles with the prevacuolar compartment; mutation in human VPS45 is associated with congenital neutropenia and primary myelofibrosis of infancy""",Verified ORF
4185,7,331193,0.192237060997852,0.122835167290766,0.118478851188914,YGL094C,PAN2,SGDID:S000003062,CDS,CDS,"""Catalytic subunit of the Pan2p-Pan3p poly(A)-ribonuclease complex; complex acts to control poly(A) tail length and regulate the stoichiometry and activity of postreplication repair complexes""",Verified ORF
4186,7,333120,0.197404075962063,0.124002162372255,0.112293107889872,YGL094C,PAN2,SGDID:S000003062,CDS,CDS,"""Catalytic subunit of the Pan2p-Pan3p poly(A)-ribonuclease complex; complex acts to control poly(A) tail length and regulate the stoichiometry and activity of postreplication repair complexes""",Verified ORF
4187,7,334340,0.170549215226575,0.123257052889624,0.167328552407669,YGL094C,PAN2,SGDID:S000003062,CDS,CDS,"""Catalytic subunit of the Pan2p-Pan3p poly(A)-ribonuclease complex; complex acts to control poly(A) tail length and regulate the stoichiometry and activity of postreplication repair complexes""",Verified ORF
4188,7,335451,0.178461951716004,0.123091891535683,0.147994621508704,YGL093W,SPC105,SGDID:S000003061,CDS,CDS,"""Subunit of a kinetochore-microtubule binding complex; complex bridges centromeric heterochromatin and kinetochore MAPs and motors; required for sister chromatid bi-orientation and kinetochore binding of SAC components; complex also includes Kre28p; modified by sumoylation""",Verified ORF
4189,7,335555,0.209882047167421,0.122951403980657,0.0886953650531026,YGL093W,SPC105,SGDID:S000003061,CDS,CDS,"""Subunit of a kinetochore-microtubule binding complex; complex bridges centromeric heterochromatin and kinetochore MAPs and motors; required for sister chromatid bi-orientation and kinetochore binding of SAC components; complex also includes Kre28p; modified by sumoylation""",Verified ORF
4190,7,335709,0.227898870653213,0.123214934311429,0.0652062957497936,YGL093W,SPC105,SGDID:S000003061,CDS,CDS,"""Subunit of a kinetochore-microtubule binding complex; complex bridges centromeric heterochromatin and kinetochore MAPs and motors; required for sister chromatid bi-orientation and kinetochore binding of SAC components; complex also includes Kre28p; modified by sumoylation""",Verified ORF
