SNP,Chr,Pos,Effect,SE,FMP45_MID2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
3540,5,565293,-0.171458459881294,0.145302711036263,0.23879134229055,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3541,5,565315,-0.169089587398369,0.145096562569391,0.244660547053822,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3550,5,565448,-0.149812649140395,0.145418418589671,0.303613104485675,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3551,5,565475,-0.170464826214588,0.145522190342996,0.242227731616986,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3552,5,565507,-0.160977249009015,0.144915601314953,0.267395649889614,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3553,5,565512,-0.16993956353575,0.145103294364785,0.242323330843567,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3555,5,565639,-0.176950361094959,0.142504722762235,0.215165851725443,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3556,5,565651,-0.174101119922914,0.142330622066021,0.222063996862075,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3557,5,565675,-0.180336757204214,0.142274824845588,0.205803466850466,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3565,5,565834,-0.17561298261549,0.145293448248167,0.227595607600021,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3585,5,566542,-0.193117617881974,0.144587293995348,0.182525129261304,YER187W,YER187W,SGDID:S000000989,CDS,CDS,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3586,5,566565,-0.168762921089704,0.14384582330484,0.241498273618625,YER187W,YER187W,SGDID:S000000989,CDS,CDS,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3587,5,566568,-0.168762921089704,0.14384582330484,0.241498273618625,YER187W,YER187W,SGDID:S000000989,CDS,CDS,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3588,5,566580,-0.170395776883763,0.143638509477787,0.2363087718827,YER187W,YER187W,SGDID:S000000989,CDS,CDS,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3598,6,16905,0.202039157360112,0.14250537360061,0.157141429163135,YFL055W,AGP3,SGDID:S000001839,Close to 3'-UTR,Close to 3'-UTR,"""Low-affinity amino acid permease; may act to supply the cell with amino acids as nitrogen source in nitrogen-poor conditions; transcription is induced under conditions of sulfur limitation; plays a role in regulating Ty1 transposition""",Verified ORF
3599,6,18881,0.193189517580349,0.143786663345702,0.179945844222206,YFL055W,AGP3,SGDID:S000001839,Close to 3'-UTR,Close to 3'-UTR,"""Low-affinity amino acid permease; may act to supply the cell with amino acids as nitrogen source in nitrogen-poor conditions; transcription is induced under conditions of sulfur limitation; plays a role in regulating Ty1 transposition""",Verified ORF
3603,6,22804,0.206913052557049,0.142277264385507,0.146753201005839,YFL054C,AQY3,SGDID:S000001840,Close to 3'-UTR,Close to 3'-UTR,"""Putative channel-like protein; similar to Fps1p; mediates passive diffusion of glycerol in the presence of ethanol""",Uncharacterized ORF
3604,6,23172,0.175814075257317,0.144025799812393,0.223009706807861,YFL053W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3605,6,23564,0.146275180400229,0.142680179882275,0.305972623801956,YFL053W,DAK2,SGDID:S000001841,CDS,CDS,"""Dihydroxyacetone kinase; required for detoxification of dihydroxyacetone (DHA); involved in stress adaptation""",Verified ORF
3606,6,26594,0.136346297391152,0.14276240954351,0.340202227679042,F:25199-28231,,,Intergenic region,Intergenic region,between YFL053W and YFL052W,Intergenic region
3611,6,27767,0.190044504870927,0.143143145560901,0.185150497602004,YFL052W,ZNF1,SGDID:S000001842,Close to 3'-UTR,Close to 3'-UTR,"""Zinc cluster transcription factor that regulates respiratory growth; binds to promoters of genes involved in respiration ; gluconeogenesis ; and the glyoxylate shunt; required for normal carbon source utilization and stress response""",Verified ORF
3612,6,28811,0.0897752320457999,0.142819305981038,0.530021981020767,YFL052W,ZNF1,SGDID:S000001842,CDS,CDS,"""Zinc cluster transcription factor that regulates respiratory growth; binds to promoters of genes involved in respiration ; gluconeogenesis ; and the glyoxylate shunt; required for normal carbon source utilization and stress response""",Verified ORF
3613,6,28916,0.0867450568143768,0.142628141805122,0.543452356091534,YFL052W,ZNF1,SGDID:S000001842,CDS,CDS,"""Zinc cluster transcription factor that regulates respiratory growth; binds to promoters of genes involved in respiration ; gluconeogenesis ; and the glyoxylate shunt; required for normal carbon source utilization and stress response""",Verified ORF
3618,6,30322,-0.255013881612804,0.141667159867764,0.072699809408317,YFL051C,YFL051C,SGDID:S000001843,CDS,CDS,"""Putative protein of unknown function; SWAT-GFP fusion protein localizes to the cell periphery while mCherry fusion protein localizes to both the cell periphery and vacuole; YFL051C is not an essential gene""",Uncharacterized ORF
3621,6,32438,-0.300735033234856,0.143439144009071,0.0367399524318218,YFL050C,ALR2,SGDID:S000001844,Close to 3'-UTR,Close to 3'-UTR,"""Probable Mg(2+) transporter; overexpression confers increased tolerance to Al(3+) and Ga(3+) ions; plays a role in regulating Ty1 transposition""",Verified ORF
3622,6,35840,-0.21641316520157,0.143476786817898,0.132359510656643,YFL050C,ALR2,SGDID:S000001844,CDS,CDS,"""Probable Mg(2+) transporter; overexpression confers increased tolerance to Al(3+) and Ga(3+) ions; plays a role in regulating Ty1 transposition""",Verified ORF
3623,6,36181,-0.212358654895798,0.142444710582242,0.136903190949695,YFL049W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3624,6,36236,-0.194447653477635,0.142921305296326,0.174532709123903,YFL049W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3625,6,38641,-0.176560753892619,0.14339907580314,0.219047371729506,YFL049W,SWP82,SGDID:S000001845,CDS,CDS,"""Member of the SWI/SNF chromatin remodeling complex; has an as yet unidentified role in the complex; has identifiable counterparts in closely related yeast species; abundantly expressed in many growth conditions; paralog of Npl6p; relocates to the cytosol under hypoxic conditions""",Verified ORF
3626,6,39419,-0.187620306744635,0.144049046103345,0.193603110698705,YFL048C,EMP47,SGDID:S000001846,CDS,CDS,"""Integral membrane component of ER-derived COPII-coated vesicles; functions in ER to Golgi transport; forms a complex with Ssp120p that may function in trafficking plasma membrane glycoproteins through early secretory pathway; EMP47 has a paralog ; EMP46 ; that arose from the whole genome duplication""",Verified ORF
3627,6,39566,-0.201317594791948,0.142381389486355,0.158263192722537,YFL048C,EMP47,SGDID:S000001846,CDS,CDS,"""Integral membrane component of ER-derived COPII-coated vesicles; functions in ER to Golgi transport; forms a complex with Ssp120p that may function in trafficking plasma membrane glycoproteins through early secretory pathway; EMP47 has a paralog ; EMP46 ; that arose from the whole genome duplication""",Verified ORF
3628,6,39609,-0.205356569248406,0.142396739597331,0.150148441488233,YFL048C,EMP47,SGDID:S000001846,CDS,CDS,"""Integral membrane component of ER-derived COPII-coated vesicles; functions in ER to Golgi transport; forms a complex with Ssp120p that may function in trafficking plasma membrane glycoproteins through early secretory pathway; EMP47 has a paralog ; EMP46 ; that arose from the whole genome duplication""",Verified ORF
3629,6,40630,-0.190717753794435,0.1420206534213,0.180171229737942,YFL047W,RGD2,SGDID:S000001847,CDS,CDS,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3630,6,41068,-0.166125674253301,0.143104807167922,0.246480346087037,YFL047W,RGD2,SGDID:S000001847,CDS,CDS,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3631,6,41221,-0.2011222064375,0.142856273188035,0.160051352115313,YFL047W,RGD2,SGDID:S000001847,CDS,CDS,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3632,6,41296,-0.164267904600814,0.142547729466804,0.249948347282144,YFL047W,RGD2,SGDID:S000001847,CDS,CDS,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3633,6,41435,-0.207196083953786,0.142466246867398,0.146737268845161,YFL047W,RGD2,SGDID:S000001847,CDS,CDS,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3634,6,41573,-0.195308629071788,0.142070324149155,0.170086525608257,YFL047W,RGD2,SGDID:S000001847,CDS,CDS,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3635,6,41626,-0.206800634260618,0.142649672023353,0.148027292286889,YFL047W,RGD2,SGDID:S000001847,CDS,CDS,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3636,6,42992,-0.189253924418942,0.142314164411415,0.184432274308062,YFL046W,FMP32,SGDID:S000001848,CDS,CDS,"""Regulator of mitochondrial proline metabolism; tethered with Put7p to inner mitochondrial membrane in large hetero-oligomeric complex ; abundance of which is regulated by proline; involved in mitochondrial proline homeostasis and cellular redox balance; null exhibits pronounced defect in proline utilization ; and can be functionally complemented by expression of human homolog MCUR1""",Verified ORF
3637,6,45282,-0.175242826509686,0.142077123759616,0.218234365370581,CUT121,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
3638,6,45815,-0.171189640061344,0.142306832995595,0.229797423347292,CUT121,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
3639,6,47290,-0.216075312654889,0.142205920981629,0.129543465522332,YFL042C,LAM5,SGDID:S000001852,CDS,CDS,"""Putative sterol transfer protein; one of six StART-like domain-containing proteins in yeast that may be involved in sterol transfer between intracellular membranes; conserved across eukaryotes; has both GRAM and StART-like (VASt) domains; localizes to membrane contact sites throughout the cell ; including nucleus-vacuole junctions and ER-mitochondrial contact sites""",Verified ORF
3640,6,48282,-0.14630108352228,0.142120600325202,0.303989499835356,YFL042C,LAM5,SGDID:S000001852,Close to 3'-UTR,Close to 3'-UTR,"""Putative sterol transfer protein; one of six StART-like domain-containing proteins in yeast that may be involved in sterol transfer between intracellular membranes; conserved across eukaryotes; has both GRAM and StART-like (VASt) domains; localizes to membrane contact sites throughout the cell ; including nucleus-vacuole junctions and ER-mitochondrial contact sites""",Verified ORF
3641,6,48919,-0.119541604073257,0.143978521931003,0.406945123247173,YFL041W-A,YFL041W-A,SGDID:S000028547,CDS,CDS,"""Putative protein of unknown function; identified by fungal homology and RT-PCR""",Uncharacterized ORF
3642,6,48921,-0.0993054700203289,0.145281669703735,0.494715672468618,YFL041W-A,YFL041W-A,SGDID:S000028547,CDS,CDS,"""Putative protein of unknown function; identified by fungal homology and RT-PCR""",Uncharacterized ORF
3643,6,50414,-0.0286801858490713,0.14357793728305,0.841788441174984,YFL041W,FET5,SGDID:S000001853,CDS,CDS,"""Multicopper oxidase; integral membrane protein with similarity to Fet3p; may have a role in iron transport""",Verified ORF
3644,6,50685,-0.0482827057368564,0.143514884900578,0.736746570300146,YFL041W,FET5,SGDID:S000001853,CDS,CDS,"""Multicopper oxidase; integral membrane protein with similarity to Fet3p; may have a role in iron transport""",Verified ORF
3645,6,50825,-0.0246750033302419,0.14332601947712,0.863410423844049,YFL041W,FET5,SGDID:S000001853,CDS,CDS,"""Multicopper oxidase; integral membrane protein with similarity to Fet3p; may have a role in iron transport""",Verified ORF
3649,6,51526,-0.0522390448181053,0.143617686158936,0.716272271258881,YFL040W,YFL040W,SGDID:S000001854,CDS,CDS,"""Putative transporter; member of the sugar porter family; YFL040W is not an essential gene; may have a role in intracellular sterol transport""",Uncharacterized ORF
3650,6,51781,-0.0632578789763936,0.143265098898959,0.659089386444175,YFL040W,YFL040W,SGDID:S000001854,CDS,CDS,"""Putative transporter; member of the sugar porter family; YFL040W is not an essential gene; may have a role in intracellular sterol transport""",Uncharacterized ORF
3651,6,52550,-0.0993369960912642,0.143003230838678,0.487732481642665,YFL040W,YFL040W,SGDID:S000001854,CDS,CDS,"""Putative transporter; member of the sugar porter family; YFL040W is not an essential gene; may have a role in intracellular sterol transport""",Uncharacterized ORF
3652,6,53989,-0.0637558622472562,0.14254435830843,0.654954203118024,YFL039C,ACT1,SGDID:S000001855,CDS,CDS,"""Actin; structural protein involved in cell polarization ; endocytosis ; and other cytoskeletal functions; monomeric actin in the nucleus plays a role in INO80 chromatin remodeling""",Verified ORF
3654,6,54932,-0.0349436153233985,0.145373032025492,0.810181368338021,SUT101,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
3655,6,55876,0.0406843625311351,0.143456265881901,0.776882310062748,YFL038C,YPT1,SGDID:S000001856,CDS,CDS,"""Rab family GTPase; involved in the ER-to-Golgi step of the secretory pathway; complex formation with the Rab escort protein Mrs6p is required for prenylation of Ypt1p by type II protein geranylgeranyltransferase (Bet2p-Bet4p); binds to unspliced HAC1 mRNA; regulates the unfolded protein response (UPR) by promoting the decay of HAC1 RNA; localizes to the early Golgi ; the transitional Golgi and ER membranes ; pre-autophagosomal structures ; and cytoplasmic vesicles""",Verified ORF
3656,6,56091,0.0590410467061535,0.143680357143315,0.681380966332634,YFL037W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3657,6,57460,0.0180011099439768,0.143097729848689,0.899965089049345,YFL037W,TUB2,SGDID:S000001857,CDS,CDS,"""Beta-tubulin; associates with alpha-tubulin (Tub1p and Tub3p) to form tubulin dimer ; which polymerizes to form microtubules; mutation in human ortholog is associated with congenital fibrosis of the extraocular muscles (CFEOM) with polymicrogyria""",Verified ORF
3660,6,62743,0.0481745032101609,0.143875125781068,0.737948032586286,YFL036W,RPO41,SGDID:S000001858,CDS,CDS,"""Mitochondrial RNA polymerase; single subunit enzyme similar to those of T3 and T7 bacteriophages; requires a specificity subunit encoded by MTF1 for promoter recognition; Mtf1p interacts with and stabilizes the Rpo41p-promoter complex ; enhancing DNA bending and melting to facilitate pre-initiation open complex formation; Rpo41p also synthesizes RNA primers for mitochondrial DNA replication""",Verified ORF
