locus_id,name,sgd_id,chrom,start,end
YER119C-A,YER119C-A,SGDID:S000002961,CHR_5,400867,401238
YER120W,SCS2,SGDID:S000000922,CHR_5,401135,401869
YER121W,YER121W,SGDID:S000000923,CHR_5,402375,402719
YER122C,GLO3,SGDID:S000000924,CHR_5,402871,404352
YER123W,YCK3,SGDID:S000000925,CHR_5,404813,406387
YER124C,DSE1,SGDID:S000000926,CHR_5,407342,409063
YER125W,RSP5,SGDID:S000000927,CHR_5,410189,412618
YER126C,NSA2,SGDID:S000000928,CHR_5,413394,414179
YER127W,LCP5,SGDID:S000000929,CHR_5,414481,415554
YER128W,VFA1,SGDID:S000000930,CHR_5,415859,416470
YER129W,SAK1,SGDID:S000000931,CHR_5,417281,420709
YER130C,COM2,SGDID:S000000932,CHR_5,421115,422446
YER131W,RPS26B,SGDID:S000000933,CHR_5,423952,424311
YER132C,PMD1,SGDID:S000000934,CHR_5,425188,430449
YER133W,GLC7,SGDID:S000000935,CHR_5,432495,432671
YER133W-A,YER133W-A,SGDID:S000028756,CHR_5,437191,437532
YER134C,YER134C,SGDID:S000000936,CHR_5,437267,437803
YER135C,YER135C,SGDID:S000000937,CHR_5,437952,438344
YER136W,GDI1,SGDID:S000000938,CHR_5,439616,440971
YER137C,YER137C,SGDID:S000000939,CHR_5,441373,441819
YER137W-A,YER137W-A,SGDID:S000028757,CHR_5,441575,441880
YER138W-A,YER138W-A,SGDID:S000007239,CHR_5,449474,449578
YER139C,RTR1,SGDID:S000000941,CHR_5,450563,451243
YER140W,EMP65,SGDID:S000000942,CHR_5,451565,453235
YER141W,COX15,SGDID:S000000943,CHR_5,453459,454919
YER142C,MAG1,SGDID:S000000944,CHR_5,455146,456036
YER143W,DDI1,SGDID:S000000945,CHR_5,456319,457605
YER144C,UBP5,SGDID:S000000946,CHR_5,457806,460223
YER145C,FTR1,SGDID:S000000947,CHR_5,460526,461740
YER145C-A,YER145C-A,SGDID:S000028758,CHR_5,462386,462823
YER146W,LSM5,SGDID:S000000948,CHR_5,462585,462866
YER147C,SCC4,SGDID:S000000949,CHR_5,462968,464842
YER147C-A,YER147C-A,SGDID:S000028759,CHR_5,465203,465613
YER148W,SPT15,SGDID:S000000950,CHR_5,465303,466025
YER148W-A,YER148W-A,SGDID:S000028760,CHR_5,466185,466763
YER149C,PEA2,SGDID:S000000951,CHR_5,466208,467470
YER150W,SPI1,SGDID:S000000952,CHR_5,468370,468816
YER151C,UBP3,SGDID:S000000953,CHR_5,469686,472424
YER152C,YER152C,SGDID:S000000954,CHR_5,472657,473988
YER152W-A,YER152W-A,SGDID:S000028761,CHR_5,473485,474051
YER153C,PET122,SGDID:S000000955,CHR_5,474041,474805
YER154W,OXA1,SGDID:S000000956,CHR_5,475020,476228
YER155C,BEM2,SGDID:S000000957,CHR_5,476345,482848
YER156C,MYG1,SGDID:S000000958,CHR_5,483325,484341
YER157W,COG3,SGDID:S000000959,CHR_5,484788,487193
YER158C,YER158C,SGDID:S000000960,CHR_5,488857,490578
YER158W-A,YER158W-A,SGDID:S000028624,CHR_5,491487,491702
YER159C,BUR6,SGDID:S000000961,CHR_5,491530,491958
YER161C,SPT2,SGDID:S000000963,CHR_5,499347,500348
YER162C,RAD4,SGDID:S000000964,CHR_5,500630,502894
YER163C,GCG1,SGDID:S000000965,CHR_5,503084,503782
YER164W,CHD1,SGDID:S000000966,CHR_5,505392,509798
YER165W,PAB1,SGDID:S000000967,CHR_5,510373,512106
YER165C-A,YER165C-A,SGDID:S000028762,CHR_5,512627,512983
YER166W,DNF1,SGDID:S000000968,CHR_5,512744,517459
YER167W,BCK2,SGDID:S000000969,CHR_5,518216,520771
YER168C,CCA1,SGDID:S000000970,CHR_5,521029,522669
YER169W,RPH1,SGDID:S000000971,CHR_5,523369,525759
YER170W,ADK2,SGDID:S000000972,CHR_5,525974,526651
YER171W,RAD3,SGDID:S000000973,CHR_5,527082,529418
YER172C,BRR2,SGDID:S000000974,CHR_5,529530,536021
YER172C-A,YER172C-A,SGDID:S000028763,CHR_5,536275,536655
YER173W,RAD24,SGDID:S000000975,CHR_5,536300,538279
YER174C,GRX4,SGDID:S000000976,CHR_5,538434,539168
YER175C,TMT1,SGDID:S000000977,CHR_5,539464,540363
YER175W-A,YER175W-A,SGDID:S000028625,CHR_5,540650,540814
YER176W,ECM32,SGDID:S000000978,CHR_5,541690,545055
YER177W,BMH1,SGDID:S000000979,CHR_5,545611,546414
YER178W,PDA1,SGDID:S000000980,CHR_5,546817,548079
YER179W,DMC1,SGDID:S000000981,CHR_5,548421,548552
YER180C,ISC10,SGDID:S000000982,CHR_5,549724,550527
YER180C-A,SLO1,SGDID:S000028437,CHR_5,550865,551122
YER181C,YER181C,SGDID:S000000983,CHR_5,551473,551796
YER182W,FMP10,SGDID:S000000984,CHR_5,552525,553259
YER183C,FAU1,SGDID:S000000985,CHR_5,553334,553969
YER184C,TOG1,SGDID:S000000986,CHR_5,556296,558680
YER185W,PUG1,SGDID:S000000987,CHR_5,559454,560365
YER186C,YER186C,SGDID:S000000988,CHR_5,561705,562625
YER187W,YER187W,SGDID:S000000989,CHR_5,566230,566655
YER188W,YER188W,SGDID:S000000990,CHR_5,568040,568759
YER188C-A,YER188C-A,SGDID:S000028764,CHR_5,569608,569907
YER189W,YER189W,SGDID:S000000991,CHR_5,571155,571523
YER190W,YRF1-2,SGDID:S000000992,CHR_5,571480,576525
YER190C-A,YER190C-A,SGDID:S000028626,CHR_5,574804,575379
YER190C-B,YER190C-B,SGDID:S000028627,CHR_5,575680,576162
YFL068W,YFL068W,SGDID:S000001826,CHR_6,53,535
YFL067W,YFL067W,SGDID:S000001827,CHR_6,836,1363
YFL066C,YFL066C,SGDID:S000001828,CHR_6,1437,2615
YFL065C,YFL065C,SGDID:S000001829,CHR_6,3030,3338
YFL064C,YFL064C,SGDID:S000001830,CHR_6,3322,3846
YFL063W,YFL063W,SGDID:S000001831,CHR_6,5066,5521
YFL062W,COS4,SGDID:S000001832,CHR_6,6426,7565
YFL061W,DDI2,SGDID:S000001833,CHR_6,9545,10222
YFL060C,SNO3,SGDID:S000001834,CHR_6,10301,10969
YFL059W,SNZ3,SGDID:S000001835,CHR_6,11363,12259
YFL058W,THI5,SGDID:S000001836,CHR_6,12929,13951
YFL055W,AGP3,SGDID:S000001839,CHR_6,17004,18680
YFL054C,AQY3,SGDID:S000001840,CHR_6,20847,22787
YFL053W,DAK2,SGDID:S000001841,CHR_6,23423,25198
YFL052W,ZNF1,SGDID:S000001842,CHR_6,28232,29629
YFL051C,YFL051C,SGDID:S000001843,CHR_6,30058,30540
YFL050C,ALR2,SGDID:S000001844,CHR_6,33272,35848
YFL049W,SWP82,SGDID:S000001845,CHR_6,36803,38674
YFL048C,EMP47,SGDID:S000001846,CHR_6,38843,40180
YFL047W,RGD2,SGDID:S000001847,CHR_6,40421,42565
YFL046W,FMP32,SGDID:S000001848,CHR_6,42815,43438
YFL045C,SEC53,SGDID:S000001849,CHR_6,43628,44392
YFL044C,OTU1,SGDID:S000001850,CHR_6,44655,45560
YFL042C,LAM5,SGDID:S000001852,CHR_6,45720,47744
YFL041W-A,YFL041W-A,SGDID:S000028547,CHR_6,48734,48925
YFL041W,FET5,SGDID:S000001853,CHR_6,49139,51007
YFL040W,YFL040W,SGDID:S000001854,CHR_6,51350,52972
YFL039C,ACT1,SGDID:S000001855,CHR_6,53260,54377
YFL038C,YPT1,SGDID:S000001856,CHR_6,55366,55986
YFL037W,TUB2,SGDID:S000001857,CHR_6,56336,57709
YFL036W,RPO41,SGDID:S000001858,CHR_6,58782,62837
YFL034C-B,MOB2,SGDID:S000001859,CHR_6,63016,63859
YFL034C-A,RPL22B,SGDID:S000006436,CHR_6,64243,64599
YFL034W,MIL1,SGDID:S000001860,CHR_6,65477,68698
YFL033C,RIM15,SGDID:S000001861,CHR_6,69115,74427
YFL032W,YFL032W,SGDID:S000001862,CHR_6,74872,75192
YFL031W,HAC1,SGDID:S000001863,CHR_6,75179,75839
YFL031C-A,YFL031C-A,SGDID:S000028629,CHR_6,76014,76115
YFL030W,AGX1,SGDID:S000001864,CHR_6,76831,77988
YFL029C,CAK1,SGDID:S000001865,CHR_6,78055,79161
YFL028C,CAF16,SGDID:S000001866,CHR_6,79344,80213
YFL027C,GYP8,SGDID:S000001867,CHR_6,80419,81912
YFL026W,STE2,SGDID:S000001868,CHR_6,82580,83875
YFL025C,BST1,SGDID:S000001869,CHR_6,84145,87234
YFL024C,EPL1,SGDID:S000001870,CHR_6,87847,90345
YFL023W,BUD27,SGDID:S000001871,CHR_6,90986,93376
YFL022C,FRS2,SGDID:S000001872,CHR_6,93499,95010
YFL021C-A,YFL021C-A,SGDID:S000028766,CHR_6,95761,96615
YFL021W,GAT1,SGDID:S000001873,CHR_6,95966,97498
YFL020C,PAU5,SGDID:S000001874,CHR_6,99231,99599
YFL019C,YFL019C,SGDID:S000001875,CHR_6,100252,100605
YFL018C,LPD1,SGDID:S000001876,CHR_6,101628,103127
YFL017W-A,SMX2,SGDID:S000002965,CHR_6,103699,103932
YFL017C,GNA1,SGDID:S000001877,CHR_6,103983,104462
YFL016C,MDJ1,SGDID:S000001878,CHR_6,104701,106236
YFL015W-A,YFL015W-A,SGDID:S000028765,CHR_6,106415,106732
YFL015C,YFL015C,SGDID:S000001879,CHR_6,106469,106963
YFL014W,HSP12,SGDID:S000001880,CHR_6,107256,107585
YFL013W-A,YFL013W-A,SGDID:S000028628,CHR_6,107799,108602
YFL013C,IES1,SGDID:S000001881,CHR_6,107852,109930
YFL012W-A,YFL012W-A,SGDID:S000002964,CHR_6,109810,110184
YFL012W,YFL012W,SGDID:S000001882,CHR_6,110647,111093
YFL011W,HXT10,SGDID:S000001883,CHR_6,112345,113985
YFL010W-A,AUA1,SGDID:S000001955,CHR_6,114990,115274
YFL010C,WWM1,SGDID:S000001884,CHR_6,115108,115743
YFL009W,CDC4,SGDID:S000001885,CHR_6,116145,118484
YFL008W,SMC1,SGDID:S000001886,CHR_6,119429,123106
YFL007W,BLM10,SGDID:S000001887,CHR_6,123479,129910
YFL005W,SEC4,SGDID:S000001889,CHR_6,130334,130981
YFL004W,VTC2,SGDID:S000001890,CHR_6,131810,134296
YFL003C,MSH4,SGDID:S000001891,CHR_6,134521,137157
YFL002C,SPB4,SGDID:S000001894,CHR_6,145114,146934
YFL001W,DEG1,SGDID:S000001895,CHR_6,147131,148459
YFR001W,LOC1,SGDID:S000001897,CHR_6,149110,149724
YFR002W,NIC96,SGDID:S000001898,CHR_6,150016,152535
YFR003C,YPI1,SGDID:S000001899,CHR_6,152657,153124
YFR004W,RPN11,SGDID:S000001900,CHR_6,153393,154313
YFR005C,SAD1,SGDID:S000001901,CHR_6,154527,155873
YFR006W,YFR006W,SGDID:S000001902,CHR_6,156145,157752
YFR007W,YFH7,SGDID:S000001903,CHR_6,159299,160360
YFR008W,FAR7,SGDID:S000001904,CHR_6,160535,161200
YFR009W,GCN20,SGDID:S000001905,CHR_6,162488,164746
YFR009W-A,YFR009W-A,SGDID:S000028823,CHR_6,163875,164132
YFR010W,UBP6,SGDID:S000001906,CHR_6,165067,166566
YFR010W-A,YFR010W-A,SGDID:S000028824,CHR_6,166728,166916
YFR011C,MIC19,SGDID:S000001907,CHR_6,166746,167258
YFR012W,DCV1,SGDID:S000001908,CHR_6,167888,168496
YFR012W-A,YFR012W-A,SGDID:S000007606,CHR_6,169224,169310
YFR013W,IOC3,SGDID:S000001909,CHR_6,169922,172285
YFR014C,CMK1,SGDID:S000001910,CHR_6,172537,173877
YFR015C,GSY1,SGDID:S000001911,CHR_6,174265,176391
YFR016C,AIP5,SGDID:S000001912,CHR_6,177042,180743
YFR017C,IGD1,SGDID:S000001913,CHR_6,182274,182861
YFR018C,YFR018C,SGDID:S000001914,CHR_6,183131,184222
YFR019W,FAB1,SGDID:S000001915,CHR_6,184502,191338
YFR020W,CSS2,SGDID:S000001916,CHR_6,192737,193435
YFR021W,ATG18,SGDID:S000001917,CHR_6,194812,196314
YFR022W,ROG3,SGDID:S000001918,CHR_6,196833,199034
YFR023W,PES4,SGDID:S000001919,CHR_6,199874,201709
YFR024C-A,LSB3,SGDID:S000002968,CHR_6,201960,203292
YFR025C,HIS2,SGDID:S000001921,CHR_6,203743,204750
YFR026C,ULI1,SGDID:S000001922,CHR_6,205748,206257
YFR027W,ECO1,SGDID:S000001923,CHR_6,207452,208297
YFR028C,CDC14,SGDID:S000001924,CHR_6,208413,210068
YFR029W,PTR3,SGDID:S000001925,CHR_6,210937,212973
YFR030W,MET10,SGDID:S000001926,CHR_6,213312,216419
YFR031C,SMC2,SGDID:S000001927,CHR_6,216594,220106
YFR031C-A,RPL2A,SGDID:S000002104,CHR_6,220507,221267
YFR032C,RRT5,SGDID:S000001928,CHR_6,222090,222959
YFR032C-A,RPL29,SGDID:S000006437,CHR_6,223258,223437
YFR032C-B,MIN10,SGDID:S000028630,CHR_6,223710,223973
YFR033C,QCR6,SGDID:S000001929,CHR_6,224326,224769
YFR034C,PHO4,SGDID:S000001930,CHR_6,225020,225958
YFR034W-A,YFR034W-A,SGDID:S000028631,CHR_6,226022,226309
YFR035C,YFR035C,SGDID:S000001931,CHR_6,226121,226465
YFR036W,CDC26,SGDID:S000001932,CHR_6,226963,227337
YFR036W-A,YFR036W-A,SGDID:S000028767,CHR_6,227451,228101
YFR037C,RSC8,SGDID:S000001933,CHR_6,227513,229186
YFR038W,IRC5,SGDID:S000001934,CHR_6,229380,231941
YFR039C,OSW7,SGDID:S000001935,CHR_6,232012,233544
YFR040W,SAP155,SGDID:S000001936,CHR_6,234242,237250
YFR041C,ERJ5,SGDID:S000001937,CHR_6,237368,238255
YFR042W,KEG1,SGDID:S000001938,CHR_6,238458,239060
YFR043C,IRC6,SGDID:S000001939,CHR_6,239114,239827
YFR044C,DUG1,SGDID:S000001940,CHR_6,239992,241437
YFR045W,MRX20,SGDID:S000001941,CHR_6,241998,242009
YFR046C,CNN1,SGDID:S000001942,CHR_6,243074,244159
YFR047C,BNA6,SGDID:S000001943,CHR_6,244279,245166
YFR048W,RMD8,SGDID:S000001944,CHR_6,246146,248134
YFR049W,YMR31,SGDID:S000001945,CHR_6,248523,248894
YFR050C,PRE4,SGDID:S000001946,CHR_6,249066,249866
YFR051C,RET2,SGDID:S000001947,CHR_6,250163,251803
YFR052W,RPN12,SGDID:S000001948,CHR_6,252505,253329
YFR052C-A,YFR052C-A,SGDID:S000028768,CHR_6,253429,253734
YFR053C,HXK1,SGDID:S000001949,CHR_6,253592,255049
YFR054C,YFR054C,SGDID:S000001950,CHR_6,258855,259433
YFR056C,YFR056C,SGDID:S000001951,CHR_6,263957,264325
YFR055W,IRC7,SGDID:S000001952,CHR_6,264204,265226
YFR057W,YFR057W,SGDID:S000001953,CHR_6,269061,269516
YGL263W,COS12,SGDID:S000003232,CHR_7,2790,3932
YGL262W,YGL262W,SGDID:S000003231,CHR_7,5312,5839
YGL261C,PAU11,SGDID:S000003230,CHR_7,6290,6652
YGL260W,YGL260W,SGDID:S000003229,CHR_7,6860,7090
YGL259W,YPS5,SGDID:S000003228,CHR_7,8470,8967
YGL258W-A,YGL258W-A,SGDID:S000007607,CHR_7,9162,9395
YGL258W,VEL1,SGDID:S000003227,CHR_7,11110,11730
YGL257C,MNT2,SGDID:S000003226,CHR_7,12481,14157
YGL256W,ADH4,SGDID:S000003225,CHR_7,15159,16307
YGL255W,ZRT1,SGDID:S000003224,CHR_7,20978,22108
YGL254W,FZF1,SGDID:S000003223,CHR_7,22304,23203
YGL253W,HXK2,SGDID:S000003222,CHR_7,23935,25395
YGL252C,RTG2,SGDID:S000003221,CHR_7,25718,27484
YGL251C,HFM1,SGDID:S000003220,CHR_7,27921,31426
YGL250W,RMR1,SGDID:S000003219,CHR_7,31910,32635
YGL249W,ZIP2,SGDID:S000003218,CHR_7,33098,35212
YGL248W,PDE1,SGDID:S000003217,CHR_7,35653,36762
YGL247W,BRR6,SGDID:S000003216,CHR_7,36933,37526
YGL246C,RAI1,SGDID:S000003215,CHR_7,37617,38780
YGL245W,GUS1,SGDID:S000003214,CHR_7,39023,41149
YGL244W,RTF1,SGDID:S000003213,CHR_7,41498,43174
YGL243W,TAD1,SGDID:S000003212,CHR_7,43307,44509
YGL242C,YGL242C,SGDID:S000003211,CHR_7,44652,45197
YGL241W,KAP114,SGDID:S000003210,CHR_7,45445,48459
YGL240W,DOC1,SGDID:S000003209,CHR_7,48613,49365
YGL239C,YGL239C,SGDID:S000003208,CHR_7,49431,49745
YGL238W,CSE1,SGDID:S000003207,CHR_7,49552,52434
YGL237C,HAP2,SGDID:S000003206,CHR_7,52731,53528
YGL236C,MTO1,SGDID:S000003205,CHR_7,53787,55796
YGL235W,YGL235W,SGDID:S000003204,CHR_7,55279,55815
YGL234W,"ADE5,7",SGDID:S000003203,CHR_7,56482,58890
YGL233W,SEC15,SGDID:S000003202,CHR_7,59122,61854
YGL232W,TAN1,SGDID:S000003201,CHR_7,62075,62131
YGL231C,EMC4,SGDID:S000003200,CHR_7,63048,63620
YGL230C,YGL230C,SGDID:S000003199,CHR_7,63772,64215
YGL229C,SAP4,SGDID:S000003198,CHR_7,64503,66959
YGL228W,SHE10,SGDID:S000003197,CHR_7,67598,69331
YGL227W,VID30,SGDID:S000003196,CHR_7,69671,72547
YGL226C-A,OST5,SGDID:S000003194,CHR_7,72749,72988
YGL226W,MTC3,SGDID:S000003195,CHR_7,73340,73711
YGL225W,VRG4,SGDID:S000003193,CHR_7,76894,77907
YGL224C,SDT1,SGDID:S000003192,CHR_7,78015,78857
YGL223C,COG1,SGDID:S000003191,CHR_7,79112,80365
YGL222C,EDC1,SGDID:S000003190,CHR_7,80659,81186
YGL221C,NIF3,SGDID:S000003189,CHR_7,81426,82292
YGL220W,BOL2,SGDID:S000003188,CHR_7,82374,82736
YGL219C,MDM34,SGDID:S000003187,CHR_7,82878,84257
YGL218W,YGL218W,SGDID:S000003186,CHR_7,83650,84300
YGL217C,YGL217C,SGDID:S000003185,CHR_7,84839,85180
YGL216W,KIP3,SGDID:S000003184,CHR_7,84885,87302
YGL215W,CLG1,SGDID:S000003183,CHR_7,87981,89339
YGL214W,YGL214W,SGDID:S000003182,CHR_7,90010,90495
YGL213C,SKI8,SGDID:S000003181,CHR_7,90054,91247
YGL212W,VAM7,SGDID:S000003180,CHR_7,91432,92382
YGL211W,NCS6,SGDID:S000003179,CHR_7,92512,93591
YGL210W,YPT32,SGDID:S000003178,CHR_7,93792,94460
YGL209W,MIG2,SGDID:S000003177,CHR_7,95858,97006
YGL208W,SIP2,SGDID:S000003176,CHR_7,97338,98585
YGL207W,SPT16,SGDID:S000003175,CHR_7,98969,102076
YGL206C,CHC1,SGDID:S000003174,CHR_7,102543,107504
YGL205W,POX1,SGDID:S000003173,CHR_7,108158,110404
YGL204C,YGL204C,SGDID:S000003172,CHR_7,111700,112005
YGL203C,KEX1,SGDID:S000003171,CHR_7,112475,114664
YGL202W,ARO8,SGDID:S000003170,CHR_7,116059,117561
YGL201C,MCM6,SGDID:S000003169,CHR_7,117854,120907
YGL200C,EMP24,SGDID:S000003168,CHR_7,122694,123305
YGL199C,YGL199C,SGDID:S000003167,CHR_7,123572,124042
YGL198W,YIP4,SGDID:S000003166,CHR_7,123591,124298
YGL197W,MDS3,SGDID:S000003165,CHR_7,124698,129161
YGL196W,DSD1,SGDID:S000003164,CHR_7,129883,131169
YGL195W,GCN1,SGDID:S000003163,CHR_7,131525,139543
YGL194C-A,YGL194C-A,SGDID:S000087160,CHR_7,139719,139961
YGL194C,HOS2,SGDID:S000003162,CHR_7,140368,141726
YGL193C,YGL193C,SGDID:S000003161,CHR_7,141916,142227
YGL192W,IME4,SGDID:S000003160,CHR_7,142246,144048
YGL191W,COX13,SGDID:S000003159,CHR_7,144808,145197
YGL190C,CDC55,SGDID:S000003158,CHR_7,145809,147389
YGL189C,RPS26A,SGDID:S000003157,CHR_7,148229,148588
YGL188C-A,YGL188C-A,SGDID:S000028635,CHR_7,148824,148964
YGL188C,YGL188C,SGDID:S000003156,CHR_7,149343,149516
YGL187C,COX4,SGDID:S000003155,CHR_7,149704,150171
YGL186C,TPN1,SGDID:S000003154,CHR_7,151037,152776
YGL185C,YGL185C,SGDID:S000003153,CHR_7,153167,154306
YGL184C,STR3,SGDID:S000003152,CHR_7,154615,156012
YGL183C,MND1,SGDID:S000003151,CHR_7,156543,157199
YGL182C,YGL182C,SGDID:S000003150,CHR_7,157273,157596
YGL181W,GTS1,SGDID:S000003149,CHR_7,157906,159096
YGL180W,ATG1,SGDID:S000003148,CHR_7,160065,162758
YGL179C,TOS3,SGDID:S000003147,CHR_7,163409,165091
YGL178W,MPT5,SGDID:S000003146,CHR_7,167352,167354
YGL177W,YGL177W,SGDID:S000003145,CHR_7,167559,167906
YGL176C,YGL176C,SGDID:S000003144,CHR_7,171415,173079
YGL175C,SAE2,SGDID:S000003143,CHR_7,173285,174322
YGL174W,BUD13,SGDID:S000003142,CHR_7,174545,175345
YGL173C,XRN1,SGDID:S000003141,CHR_7,175527,180113
YGL172W,NUP49,SGDID:S000003140,CHR_7,180700,182118
YGL171W,ROK1,SGDID:S000003139,CHR_7,182390,184084
YGL170C,SPO74,SGDID:S000003138,CHR_7,184153,185394
YGL169W,SUA5,SGDID:S000003137,CHR_7,186059,187339
YGL168W,HUR1,SGDID:S000003136,CHR_7,187464,187796
YGL167C,PMR1,SGDID:S000003135,CHR_7,187616,190468
YGL166W,CUP2,SGDID:S000003134,CHR_7,191129,191806
YGL165C,YGL165C,SGDID:S000003133,CHR_7,191398,191976
YGL164C,YRB30,SGDID:S000003132,CHR_7,191978,193300
YGL163C,RAD54,SGDID:S000003131,CHR_7,193707,196403
YGL162W,SUT1,SGDID:S000003130,CHR_7,198138,199037
YGL161C,YIP5,SGDID:S000003129,CHR_7,199210,200142
YGL160W,AIM14,SGDID:S000003128,CHR_7,200561,202273
YGL159W,YGL159W,SGDID:S000003127,CHR_7,202721,203833
YGL158W,RCK1,SGDID:S000003126,CHR_7,207033,208571
YGL157W,ARI1,SGDID:S000003125,CHR_7,209006,210049
YGL156W,AMS1,SGDID:S000003124,CHR_7,210416,213667
YGL155W,CDC43,SGDID:S000003123,CHR_7,214081,215211
YGL154C,LYS5,SGDID:S000003122,CHR_7,215278,216096
YGL153W,PEX14,SGDID:S000003121,CHR_7,216273,217298
YGL152C,YGL152C,SGDID:S000003120,CHR_7,216692,217369
YGL151W,NUT1,SGDID:S000003119,CHR_7,217524,220922
YGL150C,INO80,SGDID:S000003118,CHR_7,221104,225573
YGL149W,YGL149W,SGDID:S000003117,CHR_7,225572,225877
YGL148W,ARO2,SGDID:S000003116,CHR_7,226399,227529
YGL147C,RPL9A,SGDID:S000003115,CHR_7,227754,228329
YGL146C,RRT6,SGDID:S000003114,CHR_7,228751,229686
YGL145W,TIP20,SGDID:S000003113,CHR_7,230243,232348
YGL144C,ROG1,SGDID:S000003112,CHR_7,232450,234507
YGL143C,MRF1,SGDID:S000003111,CHR_7,234717,235958
YGL142C,GPI10,SGDID:S000003110,CHR_7,236269,238119
YGL141W,HUL5,SGDID:S000003109,CHR_7,238353,241085
YGL140C,YGL140C,SGDID:S000003108,CHR_7,241353,245012
YGL139W,FLC3,SGDID:S000003107,CHR_7,245716,248124
YGL138C,YGL138C,SGDID:S000003106,CHR_7,248494,249531
YGL137W,SEC27,SGDID:S000003105,CHR_7,249869,249886
YGL136C,MRM2,SGDID:S000003104,CHR_7,252897,253859
YGL135W,RPL1B,SGDID:S000003103,CHR_7,254641,255294
YGL134W,PCL10,SGDID:S000003102,CHR_7,255663,256964
YGL133W,ITC1,SGDID:S000003101,CHR_7,257707,261501
YGL132W,YGL132W,SGDID:S000003100,CHR_7,261580,261915
YGL131C,SNT2,SGDID:S000003099,CHR_7,261648,265859
YGL130W,CEG1,SGDID:S000003098,CHR_7,266145,267524
YGL129C,RSM23,SGDID:S000003097,CHR_7,267723,269075
YGL128C,CWC23,SGDID:S000003096,CHR_7,269293,270144
YGL127C,SOH1,SGDID:S000003095,CHR_7,270392,270775
YGL126W,SCS3,SGDID:S000003094,CHR_7,270997,272139
YGL125W,MET13,SGDID:S000003093,CHR_7,272520,274322
YGL124C,MON1,SGDID:S000003092,CHR_7,274780,276714
YGL123W,RPS2,SGDID:S000003091,CHR_7,277617,278381
YGL123C-A,YGL123C-A,SGDID:S000028634,CHR_7,277634,277864
YGL122C,NAB2,SGDID:S000003090,CHR_7,278946,280523
YGL121C,GPG1,SGDID:S000003089,CHR_7,280777,281157
YGL120C,PRP43,SGDID:S000003088,CHR_7,281634,283937
YGL119W,COQ8,SGDID:S000003087,CHR_7,284442,285947
YGL118C,YGL118C,SGDID:S000003086,CHR_7,288014,288451
YGL117W,YGL117W,SGDID:S000003085,CHR_7,288512,289309
YGL116W,CDC20,SGDID:S000003084,CHR_7,289809,291641
YGL115W,SNF4,SGDID:S000003083,CHR_7,292033,293001
YGL114W,YGL114W,SGDID:S000003082,CHR_7,293460,295637
YGL113W,SLD3,SGDID:S000003081,CHR_7,295932,297938
YGL112C,TAF6,SGDID:S000003080,CHR_7,298178,299728
YGL111W,NSA1,SGDID:S000003079,CHR_7,299978,301369
YGL110C,CUE3,SGDID:S000003078,CHR_7,301537,303411
YGL109W,YGL109W,SGDID:S000003077,CHR_7,303513,303836
YGL108C,YGL108C,SGDID:S000003076,CHR_7,303649,304071
YGL107C,RMD9,SGDID:S000003075,CHR_7,304333,306273
YGL106W,MLC1,SGDID:S000003074,CHR_7,306560,307009
YGL105W,ARC1,SGDID:S000003073,CHR_7,307437,308567
YGL104C,VPS73,SGDID:S000003072,CHR_7,308713,310173
YGL103W,RPL28,SGDID:S000003071,CHR_7,310967,311015
YGL102C,YGL102C,SGDID:S000003070,CHR_7,311505,311933
YGL101W,YGK1,SGDID:S000003069,CHR_7,312193,312840
YGL100W,SEH1,SGDID:S000003068,CHR_7,313234,314283
YGL099W,LSG1,SGDID:S000003067,CHR_7,314631,316553
YGL098W,USE1,SGDID:S000003066,CHR_7,317342,318079
YGL097W,SRM1,SGDID:S000003065,CHR_7,321782,323230
YGL096W,TOS8,SGDID:S000003064,CHR_7,325331,326161
YGL095C,VPS45,SGDID:S000003063,CHR_7,328874,330607
YGL094C,PAN2,SGDID:S000003062,CHR_7,331118,334465
YGL093W,SPC105,SGDID:S000003061,CHR_7,334886,337639
YGL092W,NUP145,SGDID:S000003060,CHR_7,337906,341859
YGL091C,NBP35,SGDID:S000003059,CHR_7,342056,343042
YGL090W,LIF1,SGDID:S000003058,CHR_7,343319,344584
YGL089C,MF(ALPHA)2,SGDID:S000003057,CHR_7,344791,345153
YGL088W,YGL088W,SGDID:S000003056,CHR_7,345836,346201
YGL087C,MMS2,SGDID:S000003055,CHR_7,346406,346808
YGL086W,MAD1,SGDID:S000003054,CHR_7,347119,349368
YGL085W,LCL3,SGDID:S000003053,CHR_7,349616,350440
YGL084C,GUP1,SGDID:S000003052,CHR_7,350616,352298
YGL083W,SCY1,SGDID:S000003051,CHR_7,353058,355472
YGL082W,YGL082W,SGDID:S000003050,CHR_7,355827,356972
YGL081W,YGL081W,SGDID:S000003049,CHR_7,357377,358339
YGL080W,MPC1,SGDID:S000003048,CHR_7,358636,359028
YGL079W,KXD1,SGDID:S000003047,CHR_7,359444,360100
YGL078C,DBP3,SGDID:S000003046,CHR_7,360288,361859
YGL077C,HNM1,SGDID:S000003045,CHR_7,362225,363916
YGL076C,RPL7A,SGDID:S000003044,CHR_7,364335,364964
YGL075C,MPS2,SGDID:S000003043,CHR_7,366925,368088
YGL074C,YGL074C,SGDID:S000003042,CHR_7,368596,368922
