SNP,PPI,Chr,Pos,Effect_Fluconazole,-log_pval,snps_class_up,snps_class_down,locus_id,name,sgd_id,description,Effect_noDrug
8921,ERV25:PIS1,13,588807.0,-0.427505552197286,3.121785608503623,ORF,Verified ORF,YMR164C,MSS11,SGDID:S000004774,"""Transcription factor; involved in regulation of invasive growth and starch degradation; controls the activation of FLO11 and STA2 in response to nutritional signals; forms a heterodimer with Flo8p that interacts with the Swi/Snf complex during transcriptional activation of FLO1 ; FLO11 ; and STA1""",0.0
8899,SRO9:SGN1,13,582883.0,-0.451449341627699,3.0472245168251035,ORF,Verified ORF,YMR162C,DNF3,SGDID:S000004772,"""Trans-golgi network aminophospholipid translocase (flippase); type 4 P-type ATPase; involved in phospholipid translocation ; contributing to the maintenance of membrane lipid asymmetry in post-Golgi secretory vesicles; role in protein trafficking between the Golgi and endosomal system; localizes to the trans-Golgi network; localizes to the shmoo tip where it has a redundant role in the cellular response to mating pheromone""",0.0
8899,ALO1:HYR1,13,582883.0,-0.534679461339181,3.042653823562841,ORF,Verified ORF,YMR162C,DNF3,SGDID:S000004772,"""Trans-golgi network aminophospholipid translocase (flippase); type 4 P-type ATPase; involved in phospholipid translocation ; contributing to the maintenance of membrane lipid asymmetry in post-Golgi secretory vesicles; role in protein trafficking between the Golgi and endosomal system; localizes to the trans-Golgi network; localizes to the shmoo tip where it has a redundant role in the cellular response to mating pheromone""",0.0
8897,SRO9:SGN1,13,575086.0,-0.451792030109308,3.0870032628865114,ORF,Verified ORF,YMR160W,YMR160W,SGDID:S000004770,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the membrane of the vacuole; mutant has enhanced sensitivity to overexpression of mutant huntingtin; YMR160W is not an essential gene; relative distribution within the vacuolar membrane changes upon DNA replication stress""",0.0
8894,SRO9:SGN1,13,573670.0,-0.490866882750328,3.5724695863549343,Close to 3'-UTR,Close to 3'-UTR,YMR158W,MRPS8,SGDID:S000004767,"""Mitochondrial ribosomal protein of the small subunit""",0.0
8894,SSH1:ERG11,13,573670.0,-0.501546211433832,3.475002591308132,Close to 3'-UTR,Close to 3'-UTR,YMR158W,MRPS8,SGDID:S000004767,"""Mitochondrial ribosomal protein of the small subunit""",0.0
8894,ERG11:HYR1,13,573670.0,-0.46229343987656,3.3864224442148667,Close to 3'-UTR,Close to 3'-UTR,YMR158W,MRPS8,SGDID:S000004767,"""Mitochondrial ribosomal protein of the small subunit""",0.0
8894,HNM1:TPO2,13,573670.0,-0.566816829419611,3.3104267087230874,Close to 3'-UTR,Close to 3'-UTR,YMR158W,MRPS8,SGDID:S000004767,"""Mitochondrial ribosomal protein of the small subunit""",0.0
8894,HNM1:MAM33,13,573670.0,-0.530340094029776,3.189271375031101,Close to 3'-UTR,Close to 3'-UTR,YMR158W,MRPS8,SGDID:S000004767,"""Mitochondrial ribosomal protein of the small subunit""",0.0
8896,HNM1:TPO2,13,574002.0,-0.567887667944045,3.2008797833331624,Close to 3'-UTR,Close to 3'-UTR,YMR158C-A,YMR158C-A,SGDID:S000007249,"""Putative protein of unknown function; may contain a lipid attachment site; YMR158C-A is not an essential gene""",0.0
8896,SRO9:SGN1,13,574002.0,-0.470592652359868,3.1982128891768027,Close to 3'-UTR,Close to 3'-UTR,YMR158C-A,YMR158C-A,SGDID:S000007249,"""Putative protein of unknown function; may contain a lipid attachment site; YMR158C-A is not an essential gene""",0.0
8890,HNM1:TPO2,13,564094.0,-0.544851055509101,3.097905999179788,ORF,Verified ORF,YMR152W,YIM1,SGDID:S000004760,"""Aldehyde reductase involved in detoxification of lignocellulose-derived aldehydes; catalyzes the reduction of furan ; aliphatic and aromatic aldehydes using either NADH or NADPH as co-factor; membrane of the quinone oxidoreductase subfamily of the medium-chain dehydrogenase/reductase family; null mutant displays sensitivity to DNA damaging agents; protein abundance increases in response to DNA replication stress""",0.0
8887,HNM1:TPO2,13,562475.0,-0.574627268096648,3.434572136312079,ORF,Verified ORF,YMR150C,IMP1,SGDID:S000004758,"""Catalytic subunit of mitochondrial inner membrane peptidase complex; required for maturation of mitochondrial proteins of the intermembrane space; complex contains two catalytic subunits (Imp1p and Imp2p that differ in substrate specificty) and Som1p""",0.0
8639,MID2:TPO4,13,280923.0,0.53361235591766,3.051423994633148,ORF,Verified ORF,YMR008C,PLB1,SGDID:S000004610,"""Phospholipase B (lysophospholipase) involved in lipid metabolism; required for efficient acyl chain remodeling of newly synthesized phosphatidylethanolamine-derived phosphatidylcholine; required for deacylation of phosphatidylcholine and phosphatidylethanolamine but not phosphatidylinositol; PLB1 has a paralog ; PLB3 ; that arose from the whole genome duplication""",0.0
8639,TPO1:TPO2,13,280923.0,0.539448998502493,3.0410396808206945,ORF,Verified ORF,YMR008C,PLB1,SGDID:S000004610,"""Phospholipase B (lysophospholipase) involved in lipid metabolism; required for efficient acyl chain remodeling of newly synthesized phosphatidylethanolamine-derived phosphatidylcholine; required for deacylation of phosphatidylcholine and phosphatidylethanolamine but not phosphatidylinositol; PLB1 has a paralog ; PLB3 ; that arose from the whole genome duplication""",0.0
8638,MID2:TPO4,13,278674.0,0.566009654435232,3.3313278328024585,ORF,Verified ORF,YMR006C,PLB2,SGDID:S000004608,"""Phospholipase B (lysophospholipase) involved in lipid metabolism; displays transacylase activity in vitro; overproduction confers resistance to lysophosphatidylcholine""",0.0
8638,TPO1:MID2,13,278674.0,0.498163636543388,3.0079851696894058,ORF,Verified ORF,YMR006C,PLB2,SGDID:S000004608,"""Phospholipase B (lysophospholipase) involved in lipid metabolism; displays transacylase activity in vitro; overproduction confers resistance to lysophosphatidylcholine""",0.0
8637,MID2:TPO4,13,275145.0,0.566783285223022,3.254822345962989,ORF,Verified ORF,YMR004W,MVP1,SGDID:S000004606,"""Protein required for sorting proteins to the vacuole; Mvp1p and Vps1p act in concert to promote membrane traffic to the vacuole; participates in transcription initiation and/or early elongation of specific genes; interacts with 'foot domain' of RNA polymerase II; deletion results in abnormal CTD-Ser5 phosphorylation of RNA polymerase II at specific promoter regions; protein abundance increases in response to DNA replication stress""",0.0
8471,SRO9:SGN1,13,69500.0,-0.675406637203642,3.238276057230969,ORF,Verified ORF,YML102W,CAC2,SGDID:S000004570,"""Subunit of chromatin assembly factor I (CAF-1) ; with Rlf2p and Msi1p; chromatin assembly by CAF-1 is important for multiple processes including silencing at telomeres ; mating type loci ; and rDNA; maintenance of kinetochore structure ; deactivation of the DNA damage checkpoint after DNA repair ; chromatin dynamics during transcription; and repression of divergent transcription; relocalizes to the cytosol in response to hypoxia""",0.0
8485,TPO1:TCB2,13,76765.0,-0.675065127725616,3.0944157070673213,ORF,Verified ORF,YML099C,ARG81,SGDID:S000004565,"""Zinc finger transcription factor involved in arginine-responsive genes; Zn(2)-Cys(6) binuclear cluster domain type; involved in the regulation of arginine-responsive genes; acts with Arg80p and Arg82p""",0.0
8484,FMP45:MID2,13,76087.0,-0.674109424337698,3.2404242409794084,ORF,Verified ORF,YML099C,ARG81,SGDID:S000004565,"""Zinc finger transcription factor involved in arginine-responsive genes; Zn(2)-Cys(6) binuclear cluster domain type; involved in the regulation of arginine-responsive genes; acts with Arg80p and Arg82p""",0.0
8483,SRO9:GIS2,13,75864.0,-0.53867826679797,3.048548884004095,ORF,Verified ORF,YML099C,ARG81,SGDID:S000004565,"""Zinc finger transcription factor involved in arginine-responsive genes; Zn(2)-Cys(6) binuclear cluster domain type; involved in the regulation of arginine-responsive genes; acts with Arg80p and Arg82p""",0.0
8483,FMP45:MID2,13,75864.0,-0.652701542458296,3.0295452676644024,ORF,Verified ORF,YML099C,ARG81,SGDID:S000004565,"""Zinc finger transcription factor involved in arginine-responsive genes; Zn(2)-Cys(6) binuclear cluster domain type; involved in the regulation of arginine-responsive genes; acts with Arg80p and Arg82p""",0.0
8482,FMP45:MID2,13,75773.0,-0.682445346369124,3.2241120121715747,ORF,Verified ORF,YML099C,ARG81,SGDID:S000004565,"""Zinc finger transcription factor involved in arginine-responsive genes; Zn(2)-Cys(6) binuclear cluster domain type; involved in the regulation of arginine-responsive genes; acts with Arg80p and Arg82p""",0.0
8481,FMP45:MID2,13,75558.0,-0.750075056801433,3.699798338970439,ORF,Verified ORF,YML099C,ARG81,SGDID:S000004565,"""Zinc finger transcription factor involved in arginine-responsive genes; Zn(2)-Cys(6) binuclear cluster domain type; involved in the regulation of arginine-responsive genes; acts with Arg80p and Arg82p""",0.0
8481,ERG11:TPO4,13,75558.0,-0.627283019449232,3.1325937376868622,ORF,Verified ORF,YML099C,ARG81,SGDID:S000004565,"""Zinc finger transcription factor involved in arginine-responsive genes; Zn(2)-Cys(6) binuclear cluster domain type; involved in the regulation of arginine-responsive genes; acts with Arg80p and Arg82p""",0.0
8481,SRO9:GIS2,13,75558.0,-0.559733294415205,3.123148505860843,ORF,Verified ORF,YML099C,ARG81,SGDID:S000004565,"""Zinc finger transcription factor involved in arginine-responsive genes; Zn(2)-Cys(6) binuclear cluster domain type; involved in the regulation of arginine-responsive genes; acts with Arg80p and Arg82p""",0.0
8480,ERG11:TPO4,13,75198.0,-0.616817811661303,3.1003638365509416,ORF,Verified ORF,YML099C,ARG81,SGDID:S000004565,"""Zinc finger transcription factor involved in arginine-responsive genes; Zn(2)-Cys(6) binuclear cluster domain type; involved in the regulation of arginine-responsive genes; acts with Arg80p and Arg82p""",0.0
8480,SRO9:GIS2,13,75198.0,-0.546686022116308,3.055195129297757,ORF,Verified ORF,YML099C,ARG81,SGDID:S000004565,"""Zinc finger transcription factor involved in arginine-responsive genes; Zn(2)-Cys(6) binuclear cluster domain type; involved in the regulation of arginine-responsive genes; acts with Arg80p and Arg82p""",0.0
8480,FMP45:MID2,13,75198.0,-0.658394319203097,3.004585442404071,ORF,Verified ORF,YML099C,ARG81,SGDID:S000004565,"""Zinc finger transcription factor involved in arginine-responsive genes; Zn(2)-Cys(6) binuclear cluster domain type; involved in the regulation of arginine-responsive genes; acts with Arg80p and Arg82p""",0.0
8501,MID2:WSC2,13,81072.0,-0.654903849188666,3.0185627917949724,ORF,Uncharacterized ORF,YML096W,YML096W,SGDID:S000004562,"""Putative protein with similarity to asparagine synthetases; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YML096W is not an essential gene and partially overlaps the verified gene RAD10""",0.0
8497,MID2:WSC2,13,80527.0,-0.697066332660071,3.3109237274611805,ORF,Uncharacterized ORF,YML096W,YML096W,SGDID:S000004562,"""Putative protein with similarity to asparagine synthetases; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YML096W is not an essential gene and partially overlaps the verified gene RAD10""",0.0
8496,MID2:WSC2,13,80408.0,-0.672920644045409,3.103594457430226,ORF,Uncharacterized ORF,YML096W,YML096W,SGDID:S000004562,"""Putative protein with similarity to asparagine synthetases; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YML096W is not an essential gene and partially overlaps the verified gene RAD10""",0.0
8495,MID2:WSC2,13,80397.0,-0.679848944039945,3.189618018527342,ORF,Uncharacterized ORF,YML096W,YML096W,SGDID:S000004562,"""Putative protein with similarity to asparagine synthetases; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YML096W is not an essential gene and partially overlaps the verified gene RAD10""",0.0
8494,MID2:WSC2,13,80310.0,-0.668007893490688,3.0968609889485665,ORF,Uncharacterized ORF,YML096W,YML096W,SGDID:S000004562,"""Putative protein with similarity to asparagine synthetases; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YML096W is not an essential gene and partially overlaps the verified gene RAD10""",0.0
8503,HNM1:RBD2,13,82403.0,-0.543989673173243,3.1991137177247038,ORF,Dubious ORF,YML094C-A,YML094C-A,SGDID:S000004561,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene GIM5/YML094W; deletion confers sensitivity to GSAO""",0.0
8505,FMP45:MID2,13,84172.0,-0.718711351364402,3.945365464176125,ORF,Verified ORF,YML093W,UTP14,SGDID:S000004558,"""Subunit of U3-containing Small Subunit (SSU) processome complex; involved in production of 18S rRNA and assembly of small ribosomal subunit""",0.0
8505,ERV25:PIS1,13,84172.0,-0.576199414121825,3.688488215893496,ORF,Verified ORF,YML093W,UTP14,SGDID:S000004558,"""Subunit of U3-containing Small Subunit (SSU) processome complex; involved in production of 18S rRNA and assembly of small ribosomal subunit""",0.0
8505,MID2:TPO2,13,84172.0,-0.684035001422926,3.482371485784088,ORF,Verified ORF,YML093W,UTP14,SGDID:S000004558,"""Subunit of U3-containing Small Subunit (SSU) processome complex; involved in production of 18S rRNA and assembly of small ribosomal subunit""",0.0
8505,HNM1:RBD2,13,84172.0,-0.571706228549398,3.28651756582096,ORF,Verified ORF,YML093W,UTP14,SGDID:S000004558,"""Subunit of U3-containing Small Subunit (SSU) processome complex; involved in production of 18S rRNA and assembly of small ribosomal subunit""",0.0
8505,SRO9:SGN1,13,84172.0,-0.563873134735044,3.191165636798766,ORF,Verified ORF,YML093W,UTP14,SGDID:S000004558,"""Subunit of U3-containing Small Subunit (SSU) processome complex; involved in production of 18S rRNA and assembly of small ribosomal subunit""",0.0
8505,SSH1:ERG11,13,84172.0,-0.582274184483648,3.1626076788215416,ORF,Verified ORF,YML093W,UTP14,SGDID:S000004558,"""Subunit of U3-containing Small Subunit (SSU) processome complex; involved in production of 18S rRNA and assembly of small ribosomal subunit""",0.0
8505,ERV25:EMP47,13,84172.0,-0.710974514143282,3.1442372895388853,ORF,Verified ORF,YML093W,UTP14,SGDID:S000004558,"""Subunit of U3-containing Small Subunit (SSU) processome complex; involved in production of 18S rRNA and assembly of small ribosomal subunit""",0.0
8505,SRO9:DHH1,13,84172.0,-0.62482015258803,3.0169705441733083,ORF,Verified ORF,YML093W,UTP14,SGDID:S000004558,"""Subunit of U3-containing Small Subunit (SSU) processome complex; involved in production of 18S rRNA and assembly of small ribosomal subunit""",0.0
8505,MID2:TPO4,13,84172.0,-0.652070315131686,3.003465062119228,ORF,Verified ORF,YML093W,UTP14,SGDID:S000004558,"""Subunit of U3-containing Small Subunit (SSU) processome complex; involved in production of 18S rRNA and assembly of small ribosomal subunit""",0.0
8511,SRO9:SGN1,13,89355.0,-0.532447192988421,3.0295818344493965,ORF,Verified ORF,YML091C,RPM2,SGDID:S000004556,"""Protein subunit of mitochondrial RNase P; has roles in nuclear transcription ; cytoplasmic and mitochondrial RNA processing ; and mitochondrial translation; distributed to mitochondria ; cytoplasmic processing bodies ; and the nucleus""",0.0
